Source,Target,value,nb_transactions
354,5162,4452126291,6
ePay.info_CoinJoinMess,1083400,54016000,1
LuckyB.it,1166886,14053000,9
Hashnest.com,Igot.com,14326984,1
3368,7912189,11490411,1
ePay.info_CoinJoinMess,66686,54218000,1
Bitstamp.net,SwCPoker.eu,4728084268,1
LuckyB.it,71319609,49381618,22
70376439,1309,5256000,1
2081663,1747,9473895,1
FaucetBOX.com,CoinSpot.com.au,138152210,2
FaucetBOX.com,70743378,10571189,1
Hashnest.com,421,60026698,2
6801,BTCJam.com,9990000,1
ePay.info_CoinJoinMess,4938877,4729747997,1
61,1580,8014000,1
1836,72865352,99690001,1
49319582,0,2881520,1
354,6294,614993218,1
74330515,AllCoin.com,14283808100,2
VirWoX.com,FYBSG.com,1334640971,1
3368,1928087,11490411,1
CoinPayments.net,Bleutrade.com,421866501,1
71266149,70455774,5328432,1
69278079,69330851,187140067,1
197576,73179169,173119956,1
70585494,FortuneJack.com,21408540,2
LuckyB.it,149308,10080000,2
3368,1469,57452055,5
AgoraMarket,CoinTrader.net_LocalBitcoins.com,28570272852,51
FaucetBOX.com,1469,1242970725,82
523,OKCoin.com,587057109,4
243017,Hashnest.com,356060000,1
Bittrex.com,BTC-e.com,2989912511,13
ePay.info_CoinJoinMess,CoinKite.com,14189243991,3
3980,1647,99990000,1
72313951,860,301880000,1
348,VirWoX.com,2616963,1
3753858,LuckyB.it,152211148,26
74278522,73361190,491774265,1
4931,72392499,478232079,1
ePay.info_CoinJoinMess,424,21629339757229,406
AgoraMarket,NucleusMarket,530544549,2
BitVC.com,Btc38.com,204478350,4
AgoraMarket,1834092,535122000,1
276290,NitrogenSports.eu,7878000,1
PrimeDice.com,Cryptonator.com,15190000,1
354,24782,820551108,1
1281001,FaucetBOX.com,4587656,1
16425460,71345267,54996747,1
1747,3356440,3401000071,1
72104556,1095,733349419,1
Igot.com,CoinJar.com,1109536000,2
853912,1747,10396400,8
FaucetBOX.com,73179417,10571189,1
ePay.info_CoinJoinMess,6491115,9459495994,2
269,40189,10130200,1
59589,BtcTrade.com,22799900000,1
5325883,71423684,8477948,1
BtcTrade.com,BTCC.com,100900138,1
ePay.info_CoinJoinMess,51615546,768828000,1
BtcTrade.com,Huobi.com,10169150000,1
70638358,HappyCoins.com,167490000,1
ePay.info_CoinJoinMess,7366,169643036518,5
71004534,72733276,25335438,1
37466229,72025036,91080000,1
NitrogenSports.eu,3607952,41202614,1
ePay.info_CoinJoinMess,Btc38.com,4111377540116,77
6521368,BitZillions.com,7499505,5
59881034,Cryptsy.com,574195,1
ePay.info_CoinJoinMess,Bittrex.com,84284683542,26
354,Poloniex.com,3486081870,5
103210,PrimeDice.com,7829206529,6
1655460,294,6686287,2
SlushPool.com,115620,2525786020,1
ePay.info_CoinJoinMess,Bleutrade.com,5794727038,12
69801215,289,847535206,1
70927660,73701365,72148822,1
ePay.info_CoinJoinMess,37160511,4729747997,1
74172449,BTC-e.com,4169411,1
11494,15194719,8990000,1
CoinKite.com,Cryptsy.com,400000,1
FaucetBOX.com,AllCoin.com,111986297,8
71005802,999Dice.com,37532830,1
CoinTrader.net_LocalBitcoins.com,ePay.info_CoinJoinMess,8064018019,14
Bitstamp.net,BitBargain.co.uk,181782540463,12
Purse.io,ePay.info_CoinJoinMess,49990000,1
70717800,BTC-e.com,1096334864,1
71005802,515376,42574382,1
ePay.info_CoinJoinMess,338419,4729747997,1
44932733,SatoshiMines.com,5145412,1
BtcTrade.com,243017,113904688,2
23010605,CoinKite.com,7404000,1
2755004,523,24915189,1
ePay.info_CoinJoinMess,27723,4729747997,1
ePay.info_CoinJoinMess,123270,32710795610,3
ePay.info_CoinJoinMess,502796,147894720,1
69278079,70665256,27761557,1
Exchanging.ir,BTC-e.com,61001414,1
69224253,BitPay.com,212259311,1
63592714,690674,2299050342,1
70744026,SwCPoker.eu,75032000,2
BitcoinWallet.com,532,9233357,2
879,1972,142435,1
72078429,69591292,53773414,1
Bitstamp.net,33004224,129279693126,24
ePay.info_CoinJoinMess,1972,60756290,3
24131,821,2083665279,1
BitcoinVideoCasino.com,0,4790000,1
289,1144,151271074,1
1836,2820290,201630818,2
5325883,72733281,46795934,1
72629345,10789,142132604,6
ePay.info_CoinJoinMess,49985443,800416446,4
3368,72104691,11490411,1
5325883,74200000,154640000,1
1285711,Bitstamp.net,12447919193,5
396,Bitfinex.com,4657712272,1
3368,72420065,11490411,1
Huobi.com,860,658360000,2
103564,Poloniex.com,3424531217,3
FaucetBOX.com,VirWoX.com,22369338,2
Huobi.com,70325236,1113386616320,46
533251,243017,110740000,1
73962910,Coinroll.com,28115368,1
71554939,6294,759422831,1
ePay.info_CoinJoinMess,9378758,53394513508,1
1576,9197109,299990000,1
ePay.info_CoinJoinMess,CoinVault,53394513508,1
