Source,Target,value,nb_transactions
1182362,1123,14268888,1
73490222,860,42604667,1
Bitstamp.net,Luno.com,85238115,1
44132,523,2216771,1
5026,158,135825685,2
2166,29,24038975,1
3607952,163,1950000,1
ePay.info_CoinJoinMess,484,3409507,2
Huobi.com,131,30915146532,9
57,MercadoBitcoin.com.br,8309572,1
0,Matbea.com,62727708,2
Xapo.com,497,579243435,10
47313,19172839,11000001,1
4,14,4021407326,68
Huobi.com,750,295420888,6
14,223,10734138743,2
74304268,189,180685166,1
354,43569,895858253,1
CoinJar.com,513,1737458,1
227,Cryptonator.com,9938422,2
269,Bittrex.com,19081362,1
468,102,3015383096,11
SatoshiMines.com,FortuneJack.com,3156458,1
FaucetBOX.com,1539,20523304,1
Bitcoin.de,351,1181313709,1
YoBit.net,999Dice.com,88090628,3
4,432,60222053,3
129,152,8702335,1
71554939,Luno.com,195307027,2
163,35,2110880,1
71711116,44,717047,1
8096,29,579699648,2
ePay.info_CoinJoinMess,CoinPayments.net,597183179,11
60,1756520,12010114993,1
ePay.info_CoinJoinMess,71999699,29739145400,1
37686390,Cubits.com,82576562,1
1654888,50299,152322307,1
Xapo.com,96,23368278,1
629,Cryptonator.com,1093398,1
391,Cryptonator.com,2752880,2
BX.in.th,Huobi.com,1055804597,7
999Dice.com,227,49372613,3
ePay.info_CoinJoinMess,2465,29739145400,1
71737904,61,125136890,5
233,859,60000000,1
354,TheRockTrading.com,895858253,1
1669,Huobi.com,292627579367,20
70298108,44,12850210,1
227,942,1112900,1
BitcoinWallet.com,26200,1000000000,1
14,732,15257018374,28
6048154,Luno.com,3142878400,8
70848490,Cryptopay.me,5437400,1
4,HaoBTC.com,51947185,1
102,Xapo.com,2035763,1
Rollin.io,163,1454976,1
5162,2184,12993124304,4
71711116,49,11544310,1
25293,3425,300981788,1
ePay.info_CoinJoinMess,70037420,21921590,1
CoinGaming.io,0,5714914,2
1215,348,1222289452,1
3531,331,15198310,1
20,71476356,159946383,1
9035518,73441091,219970620,1
72969995,CoinGaming.io,2027322,1
Xapo.com,513,66815172,3
101,0,65849838,11
Bittrex.com,74304268,18869520738,8
292,0,1255014,1
74304268,OKCoin.com,27404277691,10
PocketDice.io,233,3628334,3
0,96,7930758,4
468,162,26675779,1
354,73021938,909255776,1
Xapo.com,SatoshiMines.com,614337321,17
Xapo.com,9310,245480144,5
51,Matbea.com,81685065,4
73047698,72315531,17038042,1
746299,Poloniex.com,97066675636,3
Poloniex.com,39,695637137126,24
1903,CoinHako.com,78465101,1
396,421,1059659485,8
1669,BX.in.th,3794255811,1
2403,275,1214320,1
354,158,149164800986,191
289,OKCoin.com,47814893,1
0,71581211,584180,1
PocketDice.io,Cryptonator.com,16833034,10
70319744,163,5615077,1
1669,71267285,309549939,1
72733578,BTC-e.com,1536125373,1
48009518,220,5330270,1
1228047,368,106574383,1
69383112,BTC-e.com,2206216,1
CoinJar.com,14,149089120,1
74304268,44862,427899046,1
4833806,999Dice.com,7854891,1
25198,999Dice.com,545916,2
71032452,0,241128,1
225885,275,785310,1
ePay.info_CoinJoinMess,72969995,74880931,1
72470900,72969409,10406079,1
YoBit.net,CloudBet.com,4047794,1
105520,20,635620745,1
72576990,129,571963,1
ePay.info_CoinJoinMess,73597791,24275360,1
BX.in.th,271437,3205345313,1
848667,Rollin.io,1317058170,5
20,1316,473605863,1
1575,Xapo.com,82342761,2
Poloniex.com,YoBit.net,1627339382901,80
2748119,4014,179975690,1
0,Bter.com,13047979,5
72262922,73963533,3919056,1
SlushPool.com,315,2456995214,1
14,CoinHako.com,9283547210,9
Poloniex.com,BTCJam.com,16031657027,1
Poloniex.com,BX.in.th,829493512430,50
354,22291,705936440,1
20,SafeDice.com,576586909,1
396,3545542,43013861,1
ePay.info_CoinJoinMess,2184,1546435560800,52
1654888,56097,31601236,1
354,Xapo.com,128589763652,141
4126,9205456,92447305,1
368,61,9000015,1
37,Xapo.com,46473616,1
129,91,30888008,3
0,70612644,483373,1
20,61,1767397556,5
