Source,Target,value,nb_transactions
367303,71085043,166015552,1
52033,41594,1147130000,1
72523297,72548652,25817272,3
50606,51237,178405930,1
HappyCoins.com,CoinTrader.net_LocalBitcoins.com,299943250,1
FaucetBOX.com,Cex.io,721822998,20
3319,61,12308522,1
700,170,47601159,2
YoBit.net,523,21142323,1
72362899,4544,6369124,1
0,11112912,500000,1
Xapo.com,271437,63508630,1
70062872,73336551,74097050,1
1567,SatoshiMines.com,66600,1
1017,BTC-e.com,1719857453,3
126,220,61308956,1
472,605,501146667,1
33291,3077,173467624,1
73284228,883,53339507,3
74304268,Bitstamp.net,263615486539,9
51217,50250,138777545,1
Poloniex.com,1227,2906773373,1
72262922,69827651,15266623,1
73675787,44,13455295,1
175,Luno.com,19620774,1
52222,Luno.com,291329300,1
FaucetBOX.com,2683,111140570,1
995,Vaultoro.com,4207033,1
52376,41680,600170000,1
70534579,44,4379000,1
71293655,49,9532349,1
46728375,74120282,46282440,1
51575,71136911,248204634,2
396,Huobi.com,9935831641,13
1228047,1450,2143301487,2
8194,50320,147321751,1
FaucetBOX.com,72025989,18458322,1
51869,70089229,84250000,1
51306882,72577151,5712303,1
51559,52330,108550000,1
1669,BTCCPool,199950000,1
72183382,71005889,14765421,1
774,5978,27502792224,1
YoBit.net,129,292028698,6
354,Exmo.com,1487971860,2
51986,Huobi.com,108690000,1
69775835,70638958,2594499,1
41213,51261,3697989316,1
YoBit.net,269,39011836,14
HaoBTC.com,0,320414,1
FaucetBOX.com,735,6869591,1
Purse.io,SatoshiMines.com,9980000,1
344769,OKCoin.com,5215903110,1
219,Bitcoin.de,2608423964,1
160675,51406,1867080000,1
73336533,57,19757889698,5
398,LocalBitcoins.com,541630503,9
4775708,Bittrex.com,32367049,1
MoonBit.co.in,Xapo.com,10385301797,28
52328,Luno.com,91060000,1
71946321,49,21624230,1
16768780,25695512,106153679,1
73151810,70192998,50394669,1
SatoshiMines.com,1309,2411474,1
Hashnest.com,Poloniex.com,459565750,14
ePay.info_CoinJoinMess,0,23215692072482,653
51374,51082,299990000,1
50686,50491,41070000,1
44932733,CloudBet.com,10100000,1
219,LocalBitcoins.com,15394659736,4
9341121,523,7314133,1
51754,50898,199990000,1
51712,50510,309990000,1
8194,50032,1999990000,1
51560,69932,599990000,1
ePay.info_CoinJoinMess,70665275,87233917909,1
Luno.com,51944,12467920667,1
662,4,3251739,1
2465,220,1101600,1
55782,LocalBitcoins.com,51480000,1
73542445,368,48804276,1
Xapo.com,73257913,10341429,1
472,60,9371618021,3
71763802,368,502060865,1
57,269,10381265,3
50380,51780,851338151,1
Crypto-Games.net,Xapo.com,5504097,3
842,605,3637589126,6
2428,SatoshiMines.com,5613265,1
1654888,233,960484638,1
842,179,11750313162,14
71842642,69853617,2792146,1
51674,70089040,400750000,1
70088595,71031884,10884236,1
FaucetBOX.com,ChangeTip.com,21028448,2
CoinPayments.net,70429641,13319373,4
70560230,70037420,107683102,1
70927626,227,34718163,1
5162,2647,1423675652,1
NitrogenSports.eu,Luno.com,13053699,2
NitrogenSports.eu,CloudBet.com,452359772,12
PocketDice.io,LocalBitcoins.com,5037531,3
71921411,ePay.info_CoinJoinMess,26760000,1
396,1566,148166703,1
Luno.com,50925,5009803440,1
73152880,51598,59868113,1
Poloniex.com,437,2121055235,1
220,Cryptonator.com,1090136,1
69801586,16621,215848243,1
50267,51755,38977832,1
Bitcoin.de,BTC-e.com,10078319961,4
51240,50898,99990000,1
52165,70089229,99980000,1
51755,51903,95837165,1
70063369,0,2059030910,8
1654888,Bleutrade.com,996544924,1
66234099,368,8089827,1
3751,HolyTransaction.com,288634979,3
ePay.info_CoinJoinMess,995,28279462,1
72023831,821,5895651,1
73336533,69746273,1530751142,1
4013,LocalBitcoins.com,22373051,3
5055,72130580,5124065,1
472,Bittrex.com,9528204694,14
74330584,LocalBitcoins.com,268620428,2
3751,220,140709921,1
51131,51809,390230000,1
Xapo.com,Kraken.com,2681307569,6
MoonBit.co.in,71109524,324442511,1
802787,44,1220350,1
Poloniex.com,57,66930764238,6
71450266,401,505400,1
68211955,4544,52056390,1
396,BTCCPool,3246059464,3
71659624,331,1561532,1
70976754,Luno.com,16587627,1
999Dice.com,CloudBet.com,384825,1
33291,YoBit.net,1235401479,10
28243748,101,337497822,1
52684,51631,262374149,1
238,122,4046700000,2
SatoshiMines.com,0,47540422,15
70953395,LocalBitcoins.com,245306976,1
70639151,72576705,12562472,1
72733578,Xapo.com,13634081315,7
62030,52032,297194486,1
CoinPayments.net,152,970833796,16
CoinPayments.net,OkLink.com,1936735,1
51406,52437,19216375,1
50888,71476712,327110000,1
Kano.is,11582,2551696620,1
3368,Bittrex.com,80063910,7
28243748,Bter.com,832784444,2
0,1116,25624180,2
69590621,368,3560373,2
219,73074729,2670566588,1
73806419,52841921,1454233,1
SlushPool.com,MercadoBitcoin.com.br,3056462761,1
70402961,44,6320940,2
70534041,71999088,349840843,1
1234442,60,784827600,1
Poloniex.com,CoinTrader.net_LocalBitcoins.com,21974332595,7
101,126,522944289,9
1669,CoinPayments.net,1699950000,1
71554939,2184,248048566,3
50686,41672,885940000,1
3423,108,1030049,1
Poloniex.com,1300,56914852030,9
ePay.info_CoinJoinMess,4673,49712658,1
71659624,0,1877418,1
906,71476879,549972317,2
1228047,Poloniex.com,45450805350,34
70272383,Xapo.com,397479380,1
61351,0,185628000,1
Xapo.com,629,579539160,6
51464,50725,99990000,1
50290,51524,199990000,1
50485,52251,269990000,1
72733578,Huobi.com,3351248975,1
954,Huobi.com,86193904858,4
160675,50509,1717170000,1
842,368,536522968,5
41887342,71319734,12913958,2
71763247,44,3137570,1
0,860,20649036,2
8388,Kraken.com,114871122356,2
0,3368,658000,1
CoinGaming.io,421,11948903,2
44388409,71031884,45502277,1
69827719,57451766,28075105,1
11152,LocalBitcoins.com,78693318,1
72603304,71942715,38347662,1
354,HolyTransaction.com,458071944,1
71789540,BTC-e.com,46358440,1
50868,53234,29990000,1
PocketDice.io,MercadoBitcoin.com.br,110943578,37
72603304,70690295,38792456,1
49998,169991,73512835,1
69697250,18340295,6911450000,1
73048147,73832037,16002892,1
390063,513,10552166,1
50370,51293,189990000,1
2922,0,4969777,1
50290,51629,171991850,1
15905960,1747,108819372,3
367303,72812732,10646152,1
PocketDice.io,Bit-x.com,49970000,1
50899,52698,13190300,1
71293840,61,9447688,1
69695787,44,984096,1
67991233,25695512,32377973,1
469,LocalBitcoins.com,372999273,2
71554939,BTC-e.com,342731710,3
64475407,20,35721787,2
906,CoinTrader.net_LocalBitcoins.com,62328144,1
735097,61,4320769,1
69984509,44,215945553,3
71554674,44,2581530,1
50556,51428,199990000,1
ePay.info_CoinJoinMess,Rollin.io,33879534,2
71554939,2461,10529725,1
51903,50639,939067781,2
Hashnest.com,CoinPayments.net,44566000,2
8194,51767,1407254149,1
69880033,72812194,99690000,1
53532,71241420,38933321,1
Bitstamp.net,Bittrex.com,90674717732,20
1654888,170,3208021917,9
50811,40868,453080000,2
8868,CoinTrader.net_LocalBitcoins.com,32008850,1
354,170,427488973,1
51217,51767,340980000,1
ePay.info_CoinJoinMess,CleverCoin.com,87233917909,1
354,Bittrex.com,14224750814,23
605,1566,21636360,1
51999,51755,130160000,1
53130,51711,509180000,1
3368,1469,11494839,1
ePay.info_CoinJoinMess,9378758,87233917909,1
70455588,73100959,40453070,1
3368,12527,11494839,1
52082,Huobi.com,1017910000,1
74304268,2643,112695222120,5
50898,52698,395890000,1
454,330903,315425556,1
74304268,1539,20278946728,1
51711,51987,57076851,1
315,AnoniBet.com,584382195,1
HaoBTC.com,LocalBitcoins.com,6056791678,9
73485,51374,427369005,1
1215,2184,49999958100,1
Xapo.com,Crypto-Games.net,394857202,4
33485620,FortuneJack.com,2086640,1
52540,71241420,27980000,1
605,Huobi.com,2245950573,4
73440974,1747,1169846,1
71763244,49,3405152,1
NitrogenSports.eu,1116,21000368,1
954,2184,39999959330,4
53644,73231433,65084166,1
51560,53194,99990000,1
898,73022073,89925798,1
74147394,2230,922072250,2
ePay.info_CoinJoinMess,CloudBet.com,3105899823,3
72545652,0,29848920,1
73493105,20,893447570,1
70534041,70743644,26880036,1
73231614,LocalBitcoins.com,1116157984,1
0,52842513,113470,1
3751,1294,140709921,1
2026252,69277857,16050904570,1
8194,50420,210530000,1
73648582,ePay.info_CoinJoinMess,1721132,1
Kano.is,289,2551696620,1
53331,0,67134100,2
73258083,71397190,5604330,1
73441091,50291,299954570,1
41176,50287,260260000,1
FaucetBOX.com,126,111140570,1
8194,51944,835614149,1
50822,50898,401250000,1
BX.in.th,468,3064288,1
51364,51502,99990000,1
11114625,Huobi.com,51279340,2
0,MoonBit.co.in,104320,1
354,1575,743985930,1
73046372,Xapo.com,14280550,1
96567,74147619,9413619,1
22183,71319734,17440000,1
27583175,Xapo.com,141828000,1
1228047,51834,330931751,1
107,CloudBet.com,7446867,1
71816082,72812658,2927881,1
ePay.info_CoinJoinMess,107063,49712658,1
72967800,Xapo.com,11189700,1
Poloniex.com,Rollin.io,19389111651,5
578,371,48062934,1
51560,52374,500080000,1
11310336,860,2497486418,1
0,386,31280601,3
1228047,50352,779589928,1
57648541,1598,1317382,2
50996,51755,62313338,1
2512197,461416,271967178,1
4126,107,100529984,1
BitcoinFog,456,110196479937,334
28243748,641,179572200,1
52236,70089040,401430000,1
3368,Bitstamp.net,11494839,1
71736907,44,571322,1
52039,50485,300620000,1
74252166,2461,8394284206,2
71346041,421,344649393,1
73048147,74224961,37822617,1
175,60,2734043803,5
ePay.info_CoinJoinMess,17651984,87233917909,1
72130696,Xapo.com,71469299,1
73231188,44,12201320,1
74171392,72890178,31686060,1
29227,LocalBitcoins.com,402177047,1
1252,Poloniex.com,2553322907,4
6193,60,99988800,1
71554939,497,291345445,2
139,LocalBitcoins.com,88613672868,22
BtcMarkets.net,BTC-e.com,3089152314,2
Xapo.com,CoinJar.com,80538017,1
73778875,49,6824620,1
2696,227,29805546,1
