Source,Target,value,nb_transactions
157228,Poloniex.com,62499960000,1
Cryptonator.com,1323,3166698,3
BitVC.com,Bitfinex.com,75368107,1
HolyTransaction.com,1323,2486629,2
72104556,FaucetBOX.com,1670425248,3
3792617,5325883,3685788129,7
69251442,999Dice.com,415898,1
AgoraMarket,999Dice.com,596073607,1
43510,11582,118016008,1
Bittrex.com,289,700000000,2
ePay.info_CoinJoinMess,16621,109482367,2
37904064,348,86079312,1
Cex.io,0,130956947,8
CoinTrader.net_LocalBitcoins.com,999Dice.com,257412345,3
ePay.info_CoinJoinMess,1469,82613344575,110
72023831,1469,2410467,1
1328107,BitPay.com,14229696,1
0,1469,13430642,3
1095,1323,6206364,1
FaucetBOX.com,HolyTransaction.com,520377555,25
32354,PrimeDice.com,11991122,1
15194719,72707691,1579283,1
1340889,ePay.info_CoinJoinMess,73302273,1
Poloniex.com,1836,2513810,1
ePay.info_CoinJoinMess,1539,162562110,4
VirWoX.com,ePay.info_CoinJoinMess,577915839,2
Bleutrade.com,PrimeDice.com,1111249,1
1956,1294,4180452812,5
14288920,72262922,399990000,1
ePay.info_CoinJoinMess,Bitstamp.net,235130281130,9
69617757,Cryptsy.com,10800410,1
4386660,BTC-e.com,168905219,1
1958285,69226070,235307897,1
Cryptsy.com,57,999988169,1
6355,CoinJar.com,3648476226,1
73096754,Xapo.com,1589602,1
NucleusMarket,AgoraMarket,50816694,1
70115478,73907900,91275760,1
27723,100157,2341154,1
PrimeDice.com,999Dice.com,14912043,2
Huobi.com,72367940,1223547504,1
Cryptonator.com,1539,2991247,1
157228,Bitstamp.net,62499960000,1
AgoraMarket,CoinGaming.io,596273185,1
ePay.info_CoinJoinMess,71058677,698590000,1
LiteBit.eu,Cryptsy.com,301020585,1
17060189,SafeDice.com,16829376,2
Huobi.com,2545,373086000,1
0,Bitstamp.net,24542645,2
Cryptsy.com,Poloniex.com,73460690,2
FaucetBOX.com,70429690,50649285,1
3136180,72733276,49990000,1
21111,BitPay.com,923224517,2
1222329,73019350,47313666,1
ePay.info_CoinJoinMess,13793,5016117869,1
SlushPool.com,OKCoin.com,2503039794,1
13021068,CoinPayments.net,29857399,2
CoinTrader.net_LocalBitcoins.com,69357034,2145660498,2
HolyTransaction.com,74095025,7900988,1
BitPay.com,69304400,166332410,1
Hashnest.com,20488,5692412,1
70062872,70795265,373081909,1
57,93885,21839607,1
1285711,Bitstamp.net,28536361766,5
Bittrex.com,1956,199721473,5
69722595,2652,4028841,1
FaucetBOX.com,62011178,15183063,1
954,BitVC.com,3599990000,1
1580,14288920,1459878224,4
FaucetBOX.com,46013,8212224,1
BitBargain.co.uk,9638770,838808432,1
BtcTrade.com,OkLink.com,304200258,1
1522581,LuckyB.it,10356000,7
4397,1309,291279202,1
5325883,71110794,842654936,2
CoinJar.com,BitcoinVideoCasino.com,32936380,2
1956,417,5530964235,6
Bitstamp.net,CoinKite.com,1599990000,1
71554939,1469,2646234042,15
1941,0,1850687,1
Hashnest.com,24782,23327306,1
Bittrex.com,Bitfinex.com,25065256,2
BitZillions.com,ePay.info_CoinJoinMess,5182545023,58
BTCJam.com,BitZino.com,4642337500,1
17989012,13155,2775083262,1
CoinTrader.net_LocalBitcoins.com,Coinmate.io,272420000,1
71005802,49545042,9999383,1
1956,69769,607877180,1
7216489,424,22920580000,2
PrimeDice.com,2496802,1157081,1
1956,Xapo.com,3471701694,3
641,Cryptsy.com,2027000,1
ePay.info_CoinJoinMess,3048834,90382438,2
72602162,74200055,24733606,1
SatoshiMines.com,Xapo.com,6688122,7
45379539,FaucetBOX.com,23019916,1
AgoraMarket,SatoshiDice.com,1169333026,2
71633838,BitcoinWallet.com,4861711,1
BitBargain.co.uk,898,199936545,1
69982105,BitPay.com,99990000,1
5632,CloudBet.com,53564285,5
5325883,71188290,131880315,1
17989012,CoinArch.com,182103262,1
CoinTrader.net_LocalBitcoins.com,1956,82510948,1
1956,1309,2362348204,3
Bit-x.com,20488,1276335,1
73910968,BTC-e.com,4949227573,3
763,Bitstamp.net,362353037,1
ePay.info_CoinJoinMess,34263,56250858930,1
71005802,536,65511791,2
10556559,BTC-e.com,48440246,1
441955,BitPay.com,908394,1
ePay.info_CoinJoinMess,9639228,14921362179,3
72157021,73258263,339658200,1
2618527,Xapo.com,182433471,1
C-Cex.com,Bittrex.com,199388632,10
FaucetBOX.com,Luno.com,25849682,3
5137,421,1145000,1
C-Cex.com,BTCJam.com,132821663,1
Kraken.com,CoinKite.com,1201858278,2
57,Betcoin.ag,27574636,1
ePay.info_CoinJoinMess,Coinroll.com,268992946,3
BitPay.com,2179507,70001000260,1
Bittrex.com,CloudBet.com,6954124,1
16425460,BTC-e.com,54115492,1
Betcoin.ag,SafeDice.com,3581952,1
Poloniex.com,1294,251359847,3
FaucetBOX.com,22698867,117866276,2
69408702,69330772,29379580,1
62205816,1457,537315500,54
CoinPayments.net,Poloniex.com,2475200,1
Bittrex.com,55078,31023695,1
268196,0,25631,1
CoinPayments.net,Bittrex.com,1206777,1
898,BTCJam.com,33349805,1
Cex.io,70795870,2386286,1
Bittrex.com,269,110472503,7
257316,424,47024780000,2
71502261,73492583,43201378,1
7216489,OKCoin.com,9035489572,3
CoinSpot.com.au,ePay.info_CoinJoinMess,264716500,1
Bleutrade.com,BTC-e.com,40918000,1
Kraken.com,Bitfinex.com,9150371619,8
71319609,LuckyB.it,7713000,3
AgoraMarket,71398079,591113436,1
AgoraMarket,Kraken.com,1736312580,3
5325883,69618346,234592740,2
1514897,BTC-e.com,98412966,3
69251458,72157021,3321143776,2
ePay.info_CoinJoinMess,27723,5016117869,1
1956,144847,3237776547,4
3792617,CoinTrader.net_LocalBitcoins.com,96848587,1
Cryptonator.com,1833,2078809,1
6166631,615198,2693518,1
20168665,0,2023689,1
57,1116,889980,1
70377156,5232508,23960985,1
72576984,BTC-e.com,39790000,1
ePay.info_CoinJoinMess,MeXBT.com,5016117869,1
OKCoin.com,2226,35604000094,7
70507587,265,41812635,1
396,1972,154787667,1
Poloniex.com,Cryptsy.com,1007820210,8
73012179,BTC-e.com,26990000,1
74330515,Bitstamp.net,71849643671,5
ePay.info_CoinJoinMess,BitAces.me,12400000,1
Kraken.com,CoinTrader.net_LocalBitcoins.com,4414093090,9
Bittrex.com,536,1260000,1
73336527,294,666965977,1
BX.in.th,Bitfinex.com,327722452,1
41853224,31387192,401120006,1
1285711,70482234,3636584495,1
AgoraMarket,PrimeDice.com,1194657106,2
269,Cryptsy.com,10372432,2
FaucetBOX.com,40774,15183063,1
Exchanging.ir,Bittrex.com,380808438,1
0,763,6493983,1
Bitfinex.com,BTCJam.com,179954000,1
71005802,PrimeDice.com,77547488,2
Kraken.com,Bitcoin.de,7587433485,4
1956,CoinMotion.com,1146593844,1
ePay.info_CoinJoinMess,73911071,85187703,1
Cryptsy.com,BitcoinVideoCasino.com,180388159,1
481887,BitPay.com,42150961,1
818721,Bitfinex.com,285570193,1
1522581,Bittrex.com,3782000,2
0,999Dice.com,63900787,4
999Dice.com,75854,34369,1
9635936,BitPay.com,42928491,1
Cryptsy.com,OKCoin.com,129586283,4
ePay.info_CoinJoinMess,56717,5038854185,2
157228,BtcTrade.com,62499960000,1
C-Cex.com,Kraken.com,18911582,1
SatoshiDice.com,23010605,16570834,1
69200053,BitPay.com,11086397,1
Cryptonator.com,1941,1080004,1
2010811,BTCJam.com,647674,3
70638332,70010165,9680405,1
FaucetBOX.com,Coin.mx,8882343,1
73493284,294,87796671,1
1098103,BitPay.com,9124272701,10
Kraken.com,BTC-e.com,7131988650,1
68421921,BitPay.com,168057037,1
Hashnest.com,269,37890042,2
1956,7683210,186108273,1
73807082,CoinTrader.net_LocalBitcoins.com,364661779,1
Coin.mx,1138,44880000,1
Bitcoin.de,CoinGaming.io,948490169,2
Cryptsy.com,1144,160278092,3
6355,Bittrex.com,10945428678,3
FaucetBOX.com,BTCCPool,10066680,1
ePay.info_CoinJoinMess,107,7446047140,5
ePay.info_CoinJoinMess,LuckyB.it,573321278,227
ePay.info_CoinJoinMess,BTC-e.com,2158571232896,102
Cryptsy.com,ChangeTip.com,299988043,1
Igot.com,14288920,1319990030,2
CoinKite.com,Betcoin.ag,633567000,2
74274392,ePay.info_CoinJoinMess,100990749,1
Coinroll.com,ePay.info_CoinJoinMess,26724972,1
73807082,71737943,811908970,1
0,Cryptsy.com,36826984,5
3510058,BitPay.com,446336605,3
307899,1972,3324577,1
CoinTrader.net_LocalBitcoins.com,Poloniex.com,278330000,1
Bittrex.com,C-Cex.com,648278647,23
FaucetBOX.com,71319201,50649285,1
72472408,72707270,80446863,1
Bitstamp.net,73466840,2104189771,1
Hashnest.com,Bitcoin.de,140990512,1
61394841,289,2541683,1
