Source,Target,value,nb_transactions
10079038,CoinHako.com,2204035690,1
904,OKCoin.com,20910433,1
387,20,1064065041,8
46590,275,82936228,4
73153035,73832987,183973,1
Poloniex.com,2218,5386638195,1
0,BitoEX.com,738195,2
9749,275,589816940,1
71554939,158,485792012,5
129,163,60856878,1
776,Bitstamp.net,39192314,3
276,238,1771607800,4
7277,129,13650,5
1228047,65,2896439547,8
35,342,29500638,4
1120,YoBit.net,2424076805,2
69461027,20,1786373,1
Poloniex.com,859,266811467064,16
3690470,189,9757060262,1
Poloniex.com,217,1325961738888,76
340,Poloniex.com,9822183033,54
Bitstamp.net,CoinGaming.io,55808301430,3
HaoBTC.com,Huobi.com,10448281588,13
1182362,2899,56508277,2
20,860,12217172238,33
276,LocalBitcoins.com,5376186119,1
20,70534041,96812912,1
61,Matbea.com,561405591,19
Cryptonator.com,HitBtc.com,1101118,1
209813,29,178586027,1
2781625,1223410,7617984,1
Bitstamp.net,0,328157494978,21
Xapo.com,39,419520121,7
0,170,9036278,11
391,289,1199385,1
432,Cubits.com,2466072,1
4,Bitstamp.net,154523765,1
0,263,108857470,4
131,107,18916480,2
36222,MercadoBitcoin.com.br,3593098747,10
152121,129,55504963,1
Bitcoin.de,MercadoBitcoin.com.br,3618688008,1
71502253,61,364245960,2
4014,Bittrex.com,150152029,4
Bit-x.com,Luno.com,15084276,1
87610,35,240338362,1
4823363,MercadoBitcoin.com.br,49950000,1
33117,21196,1617658200,1
YoBit.net,391,8433146,1
3113201,Bitstamp.net,119870251,1
16704,Xapo.com,24999672290,1
MoonBit.co.in,Poloniex.com,1478806435,3
BX.in.th,73074640,123916194,1
73047352,44,1757190,1
5714831,170,7126678346,3
1654888,733,1119795334,2
YoBit.net,20,4571353,1
Poloniex.com,51,44394143228,4
1567,BX.in.th,173691690,2
20,71554951,71513495,1
Poloniex.com,139,1158022481711,48
Xapo.com,1120,179762418,4
Cryptonator.com,1120,3299930,2
8867,0,8184084,1
13921,Cryptopay.me,1677158762,1
35,170,959584,1
0,1365,373356,1
139,4,386209182,2
Poloniex.com,158,1815933073947,148
14,CloudBet.com,1028216367,3
916,14,9988800,1
275,91,53348288,11
33117,32384,1617658200,1
391,94,54986560,1
292,158,3643966,1
506901,122,10718729500,2
7582,HitBtc.com,21383184,1
TheRockTrading.com,Bittrex.com,74345537,1
74226198,20,8883105,1
70560230,Xapo.com,3312486,1
64915121,139,13818,1
157,YoBit.net,6000652,1
60,ePay.info_CoinJoinMess,820432181,2
864,25293,301411783,1
4833806,122,145662775,1
4689,0,8821169260,35
0,39,703465953,11
189,217,146898280,2
72943763,289,291086248,2
107,CoinGaming.io,8548853,3
503,62,9990013,1
7655,Bitstamp.net,3531466200,1
117,1330,1134907,1
Huobi.com,223,3317006459677,76
4,152,163852937,12
396,386,318403375,1
Poloniex.com,995,54205471417,2
Bitstamp.net,21368174,365471299,1
163,432,58408332,9
776,60,21716231,1
0,292,5904210,1
879,354,1842560,1
5714831,0,3855986627,1
60,354,20195722435,6
189,Cryptonator.com,175677960,2
Poloniex.com,3211,600515500897,15
1228047,267,168042780,1
71580362,44,1346952,1
129,8063818,6386674,1
904,354,66203830,3
60,131,5737509542,3
