Source,Target,value,nb_transactions
52266,52697,219980000,1
Purse.io,BTC-e.com,77634399,2
999Dice.com,YoBit.net,3074998,3
1054,CoinTrader.net_LocalBitcoins.com,9331900,1
71869225,871,10964715,1
61,LocalBitcoins.com,7575182584,75
69539997,BitPay.com,15091444,1
2384,BTC-e.com,193990883,1
271437,2725807,2432377,1
69722820,811,3626940,1
405610,13335,223787200,1
0,40319228,5321200,1
4010,BitBay.net,60818000,1
999Dice.com,2696,3132097,3
Huobi.com,73519166,9282742,1
73336533,152,4588699700,1
70842,Luno.com,8678367,2
73074562,49,4078858,1
354,31951990,428345374,1
72236329,73100528,1825251606,1
CoinPayments.net,BitoEX.com,26052183103,100
Poloniex.com,1576,6719890,1
1228047,70029,399931888,1
BTCJam.com,Bter.com,1285617,1
71816350,421,3307608578,5
405610,883,671361600,3
39694960,891,199081676,3
Poloniex.com,361,1436395886,2
73074336,AnoniBet.com,2979008,1
954,Bitstamp.net,20799930000,2
72907925,2230,63244584,1
69409522,69906410,95266790,2
999Dice.com,0,692733740,76
PocketDice.io,72052093,5077370,3
233,BitPay.com,31232559,4
37686970,BTC-e.com,842067951,1
50423,51755,940880000,1
Bitstamp.net,72330263,6322787432,4
70193751,69670821,193928252,1
Genesis-Mining.com,331,3863238385,5
271437,47313,14232377,1
70377599,41680,1900581045,1
CoinPayments.net,Cryptonator.com,21401458,1
51755,51766,89320630,1
6554554,CloudBet.com,7219364,2
1215,6573,4866731540,1
22823032,1769,934224,1
52524,51464,1988460000,1
4338203,401,20981572,1
72154360,ePay.info_CoinJoinMess,8171213,1
954,2647,2001861941,1
70377599,50799,1500561045,1
53479,52235,31059888,1
368,1096237,131000000,1
Xapo.com,12609,5170841445,2
51217,70089040,1342670000,1
71685750,Xapo.com,1596710,1
50542,50723,302802376,1
Genesis-Mining.com,Luno.com,20088839602,26
1654888,20488,382477725,1
Huobi.com,Bittrex.com,11075789127,4
72969473,49,18390278,2
17651984,290,30829066,1
6252,289,95880748,2
Hashnest.com,Cryptonator.com,24033996,1
70874764,NitrogenSports.eu,10058000,2
SlushPool.com,73310711,6232773347,2
29343298,700,10813236,1
72183382,73415059,153551571,1
Poloniex.com,398,3900340370,2
137744,Xapo.com,62980000,1
PocketDice.io,1309,1525282,1
73545497,Xapo.com,92804562,1
HolyTransaction.com,1598,1140707,1
73466970,421,4713054,1
53944833,Bittrex.com,7602706000,27
Kano.is,523,5064323872,2
73518960,74225362,16716482,1
Kano.is,1598,5064323872,2
72758867,BitPay.com,115481574,1
1054,LocalBitcoins.com,8450689,1
70482085,49,76716354,3
70717800,LocalBitcoins.com,217292245,1
52202,51629,313573870,1
Kano.is,LocalBitcoins.com,10128647744,4
1252,CoinPayments.net,11724252,1
