Source,Target,value,nb_transactions
1654888,Luno.com,1106746835,3
Bitstamp.net,Paxful.com,4841143638,1
SatoshiDice.com,0,1600000,1
70822757,73701613,75374918,1
86911,Xapo.com,100756,1
354,85197,980477128,1
69984664,70927599,34436881,1
Xapo.com,HitBtc.com,2621600770,2
73306995,7,13831356,3
1521303,Hashnest.com,23030147,2
612782,48074,89999697366,1
50938,50475,180482651,1
3221647,Cryptsy.com,790000,1
Xapo.com,269,7734828871,6
Genesis-Mining.com,3348,3618150469,2
CoinPayments.net,Bitstamp.net,7980100,1
Rollin.io,417,296236742,3
73388743,919209,91535504,1
30052,454,6076059500,3
SatoshiMines.com,ePay.info_CoinJoinMess,453167295,18
73545273,CoinTrader.net_LocalBitcoins.com,34557873,1
5325883,35270697,215823114,2
Genesis-Mining.com,28663,3618150469,2
Genesis-Mining.com,56264,3161199142,1
ePay.info_CoinJoinMess,27789501,84157398729,1
23512,454,18230031041,4
70115043,CoinPayments.net,1951520,1
1022532,CoinTrader.net_LocalBitcoins.com,257693900,2
396,0,8506129446,2
906,BitPay.com,99990000,1
Huobi.com,4395,7420055165,17
71555085,BTC-e.com,6086055,1
69330277,BitcoinWallet.com,13781840,1
2201602,1294,203547184,1
1521303,VirWoX.com,28617380,2
Genesis-Mining.com,2213411,3161199142,1
56353767,73623742,84286876,1
612782,CoinTrader.net_LocalBitcoins.com,179999394732,2
70141425,860,18721850,1
72078494,368,8289673,1
6355,CoinJar.com,1403074400,1
Xapo.com,1138,4992658411,4
PrimeDice.com,66686,2001477,1
3583642,BitcoinVideoCasino.com,9324349,1
55834,Xapo.com,5385500,1
4126,Cex.io,54316401,7
390063,513,3970056,1
2230,AlphaBayMarket,222039044,3
Xapo.com,39165,1355804010,1
864,Bitcurex.com,250801800,1
Xapo.com,1941,1755070258,1
70717274,BitPay.com,2142808,1
Genesis-Mining.com,Bitstamp.net,22128393994,7
PrimeDice.com,71581377,74779719,6
Bitstamp.net,4544,1555709974,2
122,4,1180154,1
454,16460,247641383146,8
PocketDice.io,Bittrex.com,390000,1
70665275,1647,471212357,1
73597842,655,5490000,1
ePay.info_CoinJoinMess,Purse.io,38248219,1
Genesis-Mining.com,773461,3161199142,1
2769906,Crypto-Games.net,2700000,1
118992,56800334,485841375,1
HolyTransaction.com,SatoshiMines.com,10000,1
71816350,Luno.com,169884229,1
62714040,269,650000,1
24060998,AlphaBayMarket,8737290,1
6166631,0,8962985,2
SatoshiMines.com,Peerbet.org,9061856,1
72156746,Cubits.com,68883,1
57821814,CoinPayments.net,3559180,1
42956045,BX.in.th,150610006,1
ePay.info_CoinJoinMess,605,84157398729,1
37411226,860,76429906,1
31707,20042,426253878,3
Xapo.com,1294,22477859513,8
Xapo.com,1386,1047043512,1
70399544,417,399990000,1
72759751,331,190026967,3
Cryptsy.com,2547684,107355294,8
CoinPayments.net,4483461,16042964,3
405610,Poloniex.com,92968979,2
70534688,655,116682515,1
CoinPayments.net,290,9391416,1
Loanbase.com,Bitbond.com,103916643,1
Cryptonator.com,FaucetBOX.com,6210003,2
BitPay.com,15368089,18403536,1
29562533,46728375,601983508,1
41853224,7,15169215,1
2201602,5941,347484325,1
FortuneJack.com,PrimeDice.com,11969150,7
NitrogenSports.eu,315,187470417,1
Xapo.com,SatoshiDice.com,11305973611,4
Genesis-Mining.com,CoinPayments.net,3618150469,2
302372,0,5264706,1
73153061,BitPay.com,80664645,1
Genesis-Mining.com,29455,3161199142,1
69355779,Cryptopay.me,3592925,1
14536429,CoinTrader.net_LocalBitcoins.com,304068158,1
Genesis-Mining.com,33074938,3161199142,1
1636154,0,2490364,1
71816350,0,1798474885,9
70849007,70717641,139322476,1
486014,68426617,155629000,1
ePay.info_CoinJoinMess,29976439,84157398729,1
52842076,3219285,9792060,1
67001,1296830,2998446,1
69199627,OKCoin.com,163299941,1
BTCJam.com,126,101321678,1
PrimeDice.com,Luno.com,6790552,1
Loanbase.com,0,3090005,1
14187714,ePay.info_CoinJoinMess,8538685696,467
Xapo.com,227,17458851911,11
69827719,70927503,254155911,1
73623734,Xapo.com,18450970,1
70063369,FaucetBOX.com,176363653,1
Bitstamp.net,PrimeDice.com,34418121899,1
NitrogenSports.eu,71790377,901005922,1
72103916,74330515,94799932920,2
612782,269,89999697366,1
354,YoBit.net,515799769,1
ePay.info_CoinJoinMess,2652,8576371,1
66961,45000,29999990000,1
71816350,Hashnest.com,631750608,3
48010935,73832987,4207490,1
AlphaBayMarket,1620930,3584470000,5
1218,170,37017027,1
HolyTransaction.com,57,1030000,1
Genesis-Mining.com,BitPay.com,3161199142,1
454,56138,31758875001,1
Huobi.com,Purse.io,474580626,1
456,BTCC.com,27868812,1
61,62939720,32500000,1
HolyTransaction.com,Xapo.com,3921721,1
227,289,272125,1
Genesis-Mining.com,871,3161199142,1
BitPay.com,BitcoinWallet.com,47656693,2
5542047,CoinTrader.net_LocalBitcoins.com,1397169301,3
71607277,655,14590208,1
Huobi.com,BtcTrade.com,122371844302,212
73674941,578,7640000,1
19516320,BitcoinVideoCasino.com,83220057,1
MoonBit.co.in,55039679,70117594,1
Genesis-Mining.com,26111197,3618150469,2
BitcoinWallet.com,72577151,3473607,1
0,269,10937246,7
1521303,11112912,58834360,1
70534688,368,165912515,1
69225864,999Dice.com,858710000,17
29392,1294,1210000,1
101681,29980689,1407272,1
Huobi.com,24333768,194057092,1
354,48860,1358958212,2
60722,308045,55026842,1
70063356,BTC-e.com,1548542,1
Bitstamp.net,BitPay.com,5596862840,2
906,Bitstamp.net,623352808,3
1228047,Cubits.com,2709529524,3
833,2329,573872523,3
906,1294,99990000,1
SatoshiDice.com,CoinTrader.net_LocalBitcoins.com,25080000,2
898,73441080,413060000,1
31707,Bitstamp.net,142084626,1
49541989,71947463,90826566,1
40262234,FaucetBOX.com,1655988,1
72470525,860,28690388,2
Genesis-Mining.com,CoinJar.com,16719898364,7
70351635,BitPay.com,9421014,1
Hashnest.com,Cryptopay.me,3700087,1
71764046,72446410,84880233,1
69592055,ePay.info_CoinJoinMess,51167466,2
ePay.info_CoinJoinMess,269,15623670,1
4327041,1210796,24716180000,1
70744192,CoinTrader.net_LocalBitcoins.com,56667445,1
35,ePay.info_CoinJoinMess,3351313,1
50640,1223413,833233651,4
1521303,71528822,64528548,1
Paxful.com,PrimeDice.com,274987467,1
0,1149,165416,1
BX.in.th,Paxful.com,280980000,1
1149,BitPay.com,5006604,1
2201602,Bittrex.com,181938069,1
417,BTCC.com,3320674,1
70377173,1582,78701917,1
74226233,289,1366362,1
6355,269,5612297600,4
72104556,405610,344355309,1
Genesis-Mining.com,BTCJam.com,3618150469,2
ePay.info_CoinJoinMess,71607163,84157398729,1
2990531,348,247588575,2
486014,CloudBet.com,59879000,2
5591459,71633838,21311552,1
72130679,Cubits.com,89823522,5
396,AlphaBayMarket,399625376,1
405610,PocketDice.io,137621770,3
69200072,72891555,49166549,1
Genesis-Mining.com,700,456951327,1
Cryptonator.com,Poloniex.com,1085762,1
1654888,73702052,837127322,1
ePay.info_CoinJoinMess,67282,84157398729,1
Genesis-Mining.com,19626,3618150469,2
Genesis-Mining.com,50864296,3161199142,1
AlphaBayMarket,72182099,19580684,1
454,36557,55622241012,2
9925458,0,11190000,1
Poloniex.com,BTC-e.com,5826718659,46
ePay.info_CoinJoinMess,289,673421871648,10
15549,454,57461643,1
44935435,CoinTrader.net_LocalBitcoins.com,8908019,1
Cryptonator.com,CoinKite.com,50205532,1
71867875,655,10318230,1
417,ePay.info_CoinJoinMess,24571198,1
57,PrimeDice.com,1819241,4
0,BitcoinVideoCasino.com,8111246,3
PrimeDice.com,BitAces.me,9636503,2
1521303,YoBit.net,11795971,1
Genesis-Mining.com,61837026,3618150469,2
906,1576,99990000,1
354,73310609,515799769,1
44227501,BTCJam.com,2538013,1
52842076,19431,1838162597,1
Hashnest.com,Bitcoin.de,72853262,4
Xapo.com,Cex.io,60913581602,20
999Dice.com,2648,42771237,2
70063356,1539,1754033,1
CoinKite.com,Bter.com,1140000,1
Betcoin.tm,ePay.info_CoinJoinMess,2572200,1
1654888,871,693630738,1
107,Cryptopay.me,6691920510,1
11222093,2828950,16701554,1
3368,Igot.com,11479417,1
31707,47654,142084626,1
906,Poloniex.com,242140000,2
69486048,BTC-e.com,2559175,1
NucleusMarket,32132,5235000,1
SatoshiDice.com,486014,92080257,1
Genesis-Mining.com,197544,3161199142,1
Huobi.com,MaiCoin.com,21199046610,31
71554939,AnoniBet.com,1124809156,1
405610,Cryptsy.com,278906937,6
LuckyB.it,676276,70527900,85
Xapo.com,67102159,1130085557,1
SlushPool.com,Cex.io,36600097094,8
483243,CloudBet.com,5043951300,3
1138,CoinTrader.net_LocalBitcoins.com,14051001,4
2990531,Bitcoin.de,182467357,1
69199627,CoinTrader.net_LocalBitcoins.com,163299941,1
71554939,Exmo.com,59009087,2
3575160,PocketDice.io,3765964,1
71999845,3657186,79202721,2
12273139,BTC-e.com,60681323,2
354,CoinKite.com,2312000979,4
1578,1469,188980000,1
AnoniBet.com,Loanbase.com,70011010,1
295687,BTCCPool,1620032739,5
74094975,Kraken.com,655110000,1
101,53061831,26626319,10
Huobi.com,CoinTrader.net_LocalBitcoins.com,54393112693,20
72339140,Paxful.com,211880000,1
70063356,999Dice.com,12255786,4
1521303,CoinSpot.com.au,75168637,2
131,122,3714180000,3
Huobi.com,4,22610410459,29
1226470,12651878,301039271,1
1521303,MaiCoin.com,36234834,4
51217,50180,1599990000,1
73099375,622667,46336851,1
PrimeDice.com,16971,8020522,1
1521303,Exmo.com,124088044,3
70482207,BtcTrade.com,122028456,1
AlphaBayMarket,BTCCPool,22340272,1
Genesis-Mining.com,BX.in.th,6322398284,2
14288920,BTC-e.com,716741831,1
3368,999Dice.com,11479417,1
1521303,1149,58935068,2
1521303,CoinKite.com,120049301,3
499920,CoinTrader.net_LocalBitcoins.com,24805903,1
1521303,Igot.com,58935068,2
16460,454,125752424,1
72550775,61,31890000,1
Genesis-Mining.com,227,227268115,1
35,YoBit.net,3893089,1
Bit-x.com,Purse.io,19173445,2
2201602,269,512538482,2
Xapo.com,Rollin.io,17071697194,7
1521303,6771952,52921139,1
396,BTC-e.com,2072726510,1
Hashnest.com,2566,21569055,1
577504,860,15415212,1
ePay.info_CoinJoinMess,33351,84157398729,1
Bit-x.com,Cryptsy.com,297412,1
Xapo.com,BTC-e.com,30562831337,16
56138,454,1101914384,1
7428810,4,246573323,2
52184976,69592071,26117592,1
Genesis-Mining.com,2530385,3879482288,3
22687508,SatoshiDice.com,7323086,1
SlushPool.com,BTCCPool,20398538152,4
72891687,860,11007862,1
348,BTC-e.com,2753840716,5
Xapo.com,72996069,6383784663,1
6738871,BitPay.com,12459211,1
76668,Xapo.com,4004000,1
69668803,Xapo.com,105249000,1
ePay.info_CoinJoinMess,AnoniBet.com,32952339,1
70796625,AlphaBayMarket,7206156,1
71554939,1469,694521747,5
72446493,69200073,32603170,1
BX.in.th,Huobi.com,4978117932,4
17651984,MaiCoin.com,58526172,1
CoinKite.com,GoCelery.com,63760172,1
999Dice.com,Poloniex.com,96945278,3
4126,0,7091194,1
2990531,72497478,52234711,1
ePay.info_CoinJoinMess,BTCCPool,14142372395751,170
2990531,61,182467357,1
61843996,CoinTrader.net_LocalBitcoins.com,228573144,2
0,Cex.io,214337584,9
72367944,ePay.info_CoinJoinMess,280851,1
Genesis-Mining.com,16621,456951327,1
Genesis-Mining.com,11983443,3161199142,1
72706956,BitPay.com,13485885,1
1370,BTC-e.com,1040021,1
5010,HaoBTC.com,1566619380,1
HaoBTC.com,BtcTrade.com,14245680764,32
898,HaoBTC.com,199980000,1
SlushPool.com,4411380,10354578775,2
71685902,72655543,402003442,1
Cavirtex.com,126,2141578,1
ePay.info_CoinJoinMess,40097013,84773527,1
74042229,69539977,18568317,1
49513984,1747,3986000,1
VirWoX.com,CoinGaming.io,1099985775,2
8031,71241280,617997418,1
Poloniex.com,Cubits.com,788468171,6
Huobi.com,OkLink.com,14402355697,27
58497,454,289690207,1
9896,Cubits.com,5501647,1
Paxful.com,Xapo.com,22340743,1
53945018,7,394397420,3
71895117,BitcoinWallet.com,30619063,1
Xapo.com,Hashnest.com,554643027618,27
ePay.info_CoinJoinMess,71056039,41005962,1
Huobi.com,70325236,1438742700263,63
Xapo.com,57,3936238970,2
69566026,55039679,1414792,1
Xapo.com,BitcoinVideoCasino.com,5995459018,3
72969539,0,1807502,1
4810,Kraken.com,409940080,1
59589,BtcTrade.com,59314700600,7
1521303,Bter.com,65003216,2
ePay.info_CoinJoinMess,44885,84157398729,1
69173924,1522581,31500000,2
1316,641,1028489758,1
Poloniex.com,1294,306736772,2
971734,BTC-e.com,72129700,1
ePay.info_CoinJoinMess,41887342,116168527,1
28873361,72891686,120204192,2
72472364,73178260,47103901,1
58763,2844,999990000,1
50822,52039,20990000,1
70062872,72602382,76900582,1
Genesis-Mining.com,72916777,3161199142,1
73649803,70324616,39877341,1
52235,50221,1153545200,1
ePay.info_CoinJoinMess,60,209052342,1
70139355,655,155690653,1
70534688,70429802,156692515,1
1137649,71476550,19506303,1
43705860,Cubits.com,13780,1
405610,1309,48316188,1
6355,107,1403074400,1
CoinKite.com,BTCC.com,75697338,1
1228047,269,3669102708,4
Xapo.com,BtcMarkets.net,1038115467,1
1928087,ePay.info_CoinJoinMess,1110000,1
