Source,Target,value,nb_transactions
71424573,70011208,17705338,1
ePay.info_CoinJoinMess,62,155189533,1
Cryptonator.com,26220,6310000,1
Poloniex.com,72550775,23686943089,1
35256496,0,8758909,1
71973427,368,4055181,1
74304268,131,29303080292,3
70324700,49,5372712,2
CoinGaming.io,2579901,220528246,3
1654888,42552,248181386,1
163,LocalBitcoins.com,242001897,2
70612552,883,91277137,1
CoinPayments.net,33824,475520371,1
69801611,0,18751965992,1
51261,CoinHako.com,99960000,1
70691186,Kraken.com,100117417,1
70508184,BitPay.com,1661388,1
1228047,117,1069766404,6
72024568,4,6543140,1
1226,Huobi.com,7149031397,1
4533,70037248,13364358,5
354,525,500178315,1
129,Cubits.com,9576327,1
72865073,44,1673108,1
0,28202584,4049120,1
1228047,BitoEX.com,4992939959,17
2899,FaucetBOX.com,39970000,1
BlockTrades.us,0,7451235,2
745,859,12506116,1
73074752,71476744,121738808,1
Poloniex.com,7910729,1390896193,1
69383161,44,11766413,3
Huobi.com,2643,2507530000,1
51392267,72470925,321870378,1
72733578,44,6086761,1
150953,Xapo.com,231409726,1
Bitbond.com,Luno.com,309609845,1
Poloniex.com,29,1480541891881,63
71163310,44,6902015,1
1612,BTCC.com,445034303739,13
CoinGaming.io,777,5156853,1
24743912,401,11587570,1
999Dice.com,371,3090183,1
1477737,883,1766406494,2
53283409,72288531,43049657,1
2184,47881,88501000068,2
73989322,BTC-e.com,6894321,1
139,398,1370097856,1
Xapo.com,57,177546056,1
1182362,CloudBet.com,331113048,1
869081,BitPay.com,504763661,1
BitBargain.co.uk,71554930,1222906000,1
Bitcoin.de,74252186,299933956,1
70141217,49,1808609,1
71738276,44,14383938,2
0,386,95855431,19
1654888,4,7092774273,24
PocketDice.io,220,199975480,1
1228047,40868,155613679,1
73231286,195,67015140,1
50762,51262,42320000,1
FaucetBOX.com,MercadoBitcoin.com.br,34341970,4
9373931,152,29999843146,1
Cryptonit.net,ePay.info_CoinJoinMess,399927400,1
1585,Huobi.com,622970000,1
50542,Luno.com,100490000,1
354,284,500178315,1
2506,4266,30669700,1
1654888,0,28073910309,92
ePay.info_CoinJoinMess,GoCelery.com,33722449448,1
821,Poloniex.com,1999950000,1
69932507,BitcoinWallet.com,4847732,1
71162532,20,21147750,2
ePay.info_CoinJoinMess,371,742324162,2
906,29,499987447,1
354,BX.in.th,5529036339,11
3658,ePay.info_CoinJoinMess,37337200,1
25798787,BTC-e.com,624681764,1
74042229,96,25225653,1
131,4,4298000,1
57,18972,9383025,1
73047698,44,6571570,1
9767741,Paxful.com,899990000,1
131,Poloniex.com,4715545648,10
Xapo.com,51830,150487753,1
69460930,1075,43616403,1
60,157,626451009,1
1070,8241,2482500,1
4,468,748858782,5
74304268,44862,41207133503,3
CoinPayments.net,52197630,564700201,2
1669,20378252,558692239,2
28012295,Xapo.com,80199920,1
53620,50669,100160000,1
Bit-x.com,Cubits.com,854419,1
69906500,Poloniex.com,50580093,1
72943136,44,6618384,2
Poloniex.com,139,9047256501,2
4075,0,494153597,1
74304268,8063818,2104206671,1
73177588,91,7204973,1
74304268,497,28995957974,1
1182362,Bter.com,457860561,1
51095,51806,103360000,1
4126,Xapo.com,336005901,5
70508254,BTC-e.com,70533204,2
36032,1306,366098951,2
150953,0,208251707,1
131,122,9084158955,8
3658,0,1345795984,29
70770097,ePay.info_CoinJoinMess,7267885,1
50102,73441091,112574000,1
72367940,0,27982694,1
72183506,368,29648870,1
70115478,BTC-e.com,203304527,1
74304268,7366,1784322968,1
71868869,44,4975291,2
Rollin.io,Xapo.com,54992874,9
73152717,71005889,192962715,2
52092,51131,50480000,1
1477737,MaiCoin.com,1792397324,1
7345,ePay.info_CoinJoinMess,3300200,1
