Source,Target,value,nb_transactions
HaoBTC.com,BTCCPool,1385603082,27
69383113,72707795,11967486,1
954,BTCC.com,130859892721,11
70037420,Xapo.com,99990000,1
2922,170,2436858,2
73648988,53194,221037133,1
CoinKite.com,MercadoBitcoin.com.br,725419,1
36557,454,236917136,4
FoxBit.com.br,70744193,7587,1
70455658,1017,43205039,1
MoonBit.co.in,629,800184060,4
69224828,11576,11694800,1
71816350,PocketDice.io,339793381,1
73231339,401,12734473,1
Hashnest.com,421,41955013,3
0,1835051,98100,1
71816350,BTC-e.com,2412673155,4
YoBit.net,4908,13705782,1
10306431,4,3110843,1
ePay.info_CoinJoinMess,58335538,82548473670,1
70953245,0,6367080,1
2384,Bitstamp.net,5528474,1
0,FaucetBOX.com,49307239,79
74226354,73467037,134127262,1
75854,BitAces.me,119971,1
72733252,NitrogenSports.eu,40080000,3
0,BTCC.com,89589879,9
118992,0,5123011377,1
5460169,1747,30659255,1
365071,2184,1175931553419,49
2331,315,3750000,1
6048154,49925,30085983,1
NucleusMarket,70716880,259900000,1
1296830,1747,1513721610,7
269,Poloniex.com,89590111,6
73937356,BTC-e.com,29728000,1
70139355,401,69043828,1
73336368,368,136246418,2
118992,353133,17369455066,4
70770466,170,3758476,1
1654888,421,316762185,2
ePay.info_CoinJoinMess,74147576,299968000,3
354,1582,985149523,4
1391,Huobi.com,7676144,1
354,16621,257632211,1
Genesis-Mining.com,891,14997196678,1
72262922,72865511,72346894,1
9341121,Xapo.com,14511000,1
71554939,Poloniex.com,131511297,2
PocketDice.io,331,1670377,1
1654888,Bittrex.com,123784535,1
MoonBit.co.in,CoinKite.com,947345659,6
PocketDice.io,LocalBitcoins.com,1841983,2
72629440,70534041,4981857,1
354,OkLink.com,4831831317,4
Poloniex.com,175,342644747,1
269,6931,151000250,1
MoonBit.co.in,Xapo.com,32384368884,312
405610,2331,46866299,1
354,73519155,1438559593,2
365071,CoinTrader.net_LocalBitcoins.com,23998603131,1
Kano.is,12896,19956503290,8
Kano.is,33117,9978251645,4
73074504,61,15391126,1
40319228,368,3811757,2
BX.in.th,CoinGaming.io,54148857,1
CoinPayments.net,4,4610608664,45
FaucetBOX.com,70822184,63921260,1
42601,ePay.info_CoinJoinMess,5646298005,5
FaucetBOX.com,72996069,179170132,1
BTCJam.com,3578,17950000,1
2696,2403,16826367,1
372665,898,1145654500,4
72943763,883,5491600,1
BTCJam.com,Bittrex.com,1950000,1
ePay.info_CoinJoinMess,4411380,82548473670,1
72733751,342,6764142,1
0,70141523,3582579,1
9102977,CoinGaming.io,168915000,1
Xapo.com,30390,4790570798,1
0,1144,400000,1
1769,124473,189938864,4
70849011,TheRockTrading.com,96384245,1
271437,2213411,13235377,1
5078214,ePay.info_CoinJoinMess,93477868,1
SlushPool.com,Genesis-Mining.com,7726701262,3
52584,73648988,129980000,1
354,34263,441318829,1
1050369,154,79262952,1
73048147,74251158,41947990,1
Exchanging.ir,BTC-e.com,98531000,1
19010340,0,12023250,3
0,2178756,18707290,5
51280,Luno.com,6518910,1
51376,51612,200265411,1
Crypto-Games.net,33074938,15400078,1
2202918,1747,1050930780,4
70063369,CoinKite.com,279797587,1
60,CoinTrader.net_LocalBitcoins.com,7548448986,8
Huobi.com,1226,83670440,2
6788854,BTCCPool,78575462,1
71554939,513,75945940,1
50422325,61,16757519,1
9535715,401,3470000,1
Betcoin.tm,Xapo.com,3246800,1
456,1539,45277684,2
51766,72655180,99990000,1
2214,999Dice.com,4596918,3
2403,Xapo.com,6373834,3
Cryptonator.com,YoBit.net,12255090,1
MoonBit.co.in,Kraken.com,498981283,3
CoinJar.com,Luno.com,414005991,1
405610,29111555,46866299,1
70534604,Poloniex.com,499970000,1
51819,73648988,9990000,1
71816350,170,3674884822,8
MoonBit.co.in,NitrogenSports.eu,817634558,3
50567,69591713,604980000,1
PocketDice.io,GoCelery.com,1468524,1
Cryptonator.com,Exmo.com,1256000,1
Huobi.com,290,37169366979,185
71554939,Luno.com,149388067,2
Paxful.com,CoinGaming.io,1385330132,8
Xapo.com,1294,29247849891,11
50544,Luno.com,99990000,1
51746736,Xapo.com,249187487,3
BX.in.th,Paxful.com,1248183863,4
60,Xapo.com,1999971377,2
1228047,Xapo.com,6816705242,9
70770466,999Dice.com,27103000,1
354,74015893,1585181016,2
CoinKite.com,HelixMixer,39019282,1
YoBit.net,129,105458565,9
57,69984310,1484363,1
74252166,69591287,10997201361,1
999Dice.com,10467121,116731099,1
Xapo.com,2238,5077236820,2
455545,421,25899100,1
Bitstamp.net,70796493,852045418,1
70141210,368,242061037,1
MoonBit.co.in,2024,1546044060,7
68790575,27502457,1790000,1
6252,MercadoBitcoin.com.br,9871759,2
483243,19010340,13580020555,3
74093665,368,18717847,1
Genesis-Mining.com,5941,15275177580,2
2411244,4,19990000,1
50648,Luno.com,792330000,13
2624,BTC-e.com,131944166,3
906,351,499993280,1
1226470,468,3231197298,1
51809,41672,156525787,1
Bitbond.com,1769,486357497,3
999Dice.com,72497115,57800591,1
354,73310609,623723293,2
1218,2506,201039264,1
FaucetBOX.com,69512699,179170132,1
3022186,461650,122700848,1
72734178,BTC-e.com,24644726,1
0,3820,120503,1
Bitstamp.net,Xapo.com,1077033970,1
CoinGaming.io,421,2708927,1
354,833,2263296919,6
1647425,Bittrex.com,329329522,1
0,71580357,8406388,1
64915121,BTC-e.com,68349051,2
52525,70166229,9990000,1
1096237,59362441,92990000,1
71423839,4758,2177286,1
71816350,122,342954347,1
ePay.info_CoinJoinMess,42601,102012625,1
70455422,YoBit.net,171281,1
74252166,290,142963617693,13
0,170,3982323,14
0,233,8614235,6
396,424,1496986099,2
70796630,Bittrex.com,7115164,1
GHash.io,Bitstamp.net,5032784602,2
605,1226,101900033,1
ePay.info_CoinJoinMess,38097914,32330114,1
45550,AnoniBet.com,5242757,1
405610,2237,378990471,3
Xapo.com,Igot.com,2680597875,1
4126,1294,185912549,3
PocketDice.io,Luno.com,5190456,4
289,2506,4131574128,2
Coinomat.com,69775056,16990000,1
71343186,368,4413691,1
354,Cryptopay.me,768854012,2
73413799,BitBay.net,821458437,3
1769,NitrogenSports.eu,1270200,1
CoinPayments.net,290,388154599,4
289,Hashnest.com,61458720,2
354,11582,5300229802,4
60,NucleusMarket,1112671212,2
405610,162192,46866299,1
ePay.info_CoinJoinMess,71424013,82548473670,1
7683210,Kraken.com,2186728459,1
73230829,5620,22380928,1
405610,FaucetBOX.com,71883592,2
13286399,FortuneJack.com,1368413,1
ePay.info_CoinJoinMess,BitKonan.com,82548473670,1
396,73519166,484100290,1
72103703,70087815,14752523,1
72577188,368,5233291,1
605,129,289484608,3
51944,1223413,483965603,1
1228047,51629,987203389,1
14096,1022532,78599011,1
Paxful.com,PocketDice.io,16671334,1
70029,51870,200010000,1
50605,52263,1896325603,1
65924636,Cubits.com,130099001,6
9095925,LocalBitcoins.com,167540000,1
398,51615546,9975000,1
CoinPayments.net,72209631,2710707,1
FortuneJack.com,999Dice.com,444066581,9
295653,NitrogenSports.eu,382280,1
906,70612415,1404316885,2
354,37160511,1217144606,2
52684,51631,70467133,1
60,51809,999989837,1
70770527,LocalBitcoins.com,650462074,3
Hashnest.com,70638485,1400130,1
51115,71241420,107390000,1
141101,Poloniex.com,3075864,1
73126778,830,67216447,2
315,269,342972017,1
69668803,4,1775400,1
Xapo.com,32413624,5140951754,1
60,8388,13658816002,1
3022186,CloudBet.com,340831532,1
2618527,0,12230373,1
5325883,73989670,547497655,3
74330515,Poloniex.com,24999995000,1
Bitstamp.net,Cubits.com,1799988580,1
405610,73258135,93732598,2
73310638,49,34463508,1
YoBit.net,1849606,1678348,1
Huobi.com,Kraken.com,15717117401,1
483243,74251827,1558405850,1
72916777,Hashnest.com,8453768,2
41379,50250,100289261,1
809,Luno.com,1255138806,1
43398859,7214906,15427393,1
74278522,70770084,191523811,1
BitZino.com,Rollin.io,1232318,1
396,ePay.info_CoinJoinMess,2822690842,5
69697047,4758,3666650,1
1228047,CloudBet.com,754129848,2
1880601,830,3775473,1
50880,70245911,299990000,1
Rollin.io,398,1870550,2
271834,289,2115215,1
MoonBit.co.in,Cex.io,6590526744,34
51014,52251,613530000,1
70034224,7,7760000,1
298,351,230175801,1
50542,Luno.com,83169849,3
1228047,ePay.info_CoinJoinMess,6916836465,8
1215,605,13439536244,2
51215,Xapo.com,106222867,1
8147446,4,5893304,2
2342791,1747,366403900,5
70089040,41447,199350000,2
833,351,6810000,1
Genesis-Mining.com,912,14997196678,1
107,Xapo.com,42312489,2
0,BX.in.th,26739527,5
69958279,0,2344868,1
405610,298,46866299,1
12067426,0,112986528,1
999Dice.com,1294,25518380,3
354,60,2144966839,7
101,49323432,64752358,6
354,71737930,98958520,1
999Dice.com,289,438917,3
405610,CoinPayments.net,46866299,1
354,69981079,917752329,2
Rollin.io,417,507560866,1
33971,Bittrex.com,97507440,1
Poloniex.com,Rollin.io,44264320785,1
1654888,64256239,639612350,2
Genesis-Mining.com,1294,14997196678,1
1841887,4758,1739378,1
354,9244996,660232648,2
74199571,4758,25990265,1
353133,1747,1790573663,15
1116,386,5800019,1
50054,50475,102080000,1
ePay.info_CoinJoinMess,72497353,1468678176,1
71554939,MercadoBitcoin.com.br,178339257,2
Kano.is,11686,9978251645,4
Xapo.com,PocketDice.io,134247971712,41
74172133,CoinTrader.net_LocalBitcoins.com,1878699044,1
SatoshiMines.com,228573,1281893,1
73648988,50926,243870000,1
298,Poloniex.com,459214286,1
Genesis-Mining.com,227,14997196678,1
Genesis-Mining.com,3751,14997196678,1
3368,298,24713962,2
Cryptonator.com,Cex.io,1017835,1
ePay.info_CoinJoinMess,Btc38.com,1981163368080,24
FortuneJack.com,Xapo.com,486645224,14
ePay.info_CoinJoinMess,71528429,82548473670,1
ePay.info_CoinJoinMess,72498745,82548473670,1
483243,LocalBitcoins.com,40458538916,11
67927,Paxful.com,267931000,2
73725409,7,13220000,2
71816350,4264230,571137256,1
BitcoinWeBank.com,0,72499693,2
Xapo.com,35,33903836831,4
9779883,1747,5008011,1
69409438,7,413000,1
52666,70166229,9990000,1
354,1469,1530461687,5
118992,3615819,3494873656,1
69906096,200,34091709,1
0,1316,3552000,1
50177,44934637,112841044,1
7277,2160,689672,3
72262922,69330779,95110949,1
ePay.info_CoinJoinMess,71184482,1700356113,1
1228047,7,50122355836,77
74120870,73937528,710840715,1
71816350,4,6934614678,11
139,NitrogenSports.eu,591585344,1
50605,73441091,1346805603,1
Poloniex.com,605,115502884002,13
566,LocalBitcoins.com,66026600,1
PocketDice.io,735,1269429,1
71554939,Rollin.io,177234502,3
71554939,Hashnest.com,323255811,4
483243,CloudBet.com,12862344301,3
69538567,41190071,1699990000,1
73623749,NitrogenSports.eu,290036314,2
405610,4,1452855269,31
Paxful.com,421,45691006,1
108291,Cubits.com,180482946,2
51503,50290,399890000,1
806134,PocketDice.io,55305840,8
69338,871,2176201078,1
4265221,ePay.info_CoinJoinMess,14933961,1
73988693,7,11084390,1
0,2237,3590000,1
71816350,Bitcoin.de,3799181707,6
Xapo.com,BTCC.com,23840410639,8
51766,11002526,317441238,1
ePay.info_CoinJoinMess,860,427544980,2
Xapo.com,Cryptonator.com,127961211734,45
60,HelixMixer,999989838,1
0,421,9276677,7
53944833,331,4686200000,20
269,47678,23896414,1
70953395,1769,7682384,1
Exchanging.ir,Crypto-Games.net,1565587112,1
57,0,22618976,8
67001,1747,31015903,1
1654888,Kraken.com,17839396,1
38660,2457754,1859952,1
8477213,BTC-e.com,490437760,3
72157142,4544,492195719,1
72367940,BitcoinWallet.com,139359638,1
1004,421,143994958,1
Xapo.com,71633838,5230832359,1
BX.in.th,Xapo.com,271636702,2
73727774,10789,6571365,1
74274392,BTC-e.com,509136243,7
73649740,BitcoinWallet.com,347443704,1
71816350,ePay.info_CoinJoinMess,4157016329,7
71947463,401,8423737,2
73441091,51293,1049960000,1
MoonBit.co.in,CoinApult.com,99872188,1
BitZino.com,1469,9993650,1
50557,70089231,1350281000,1
Poloniex.com,69409438,3780075690,1
1228047,Cryptopay.me,2022503903,3
108291,71685884,16880200,1
ePay.info_CoinJoinMess,Luno.com,743335378304,21
73048147,17156235,315413907,1
396,CoinPayments.net,1764034923,5
ePay.info_CoinJoinMess,1149,109412443,2
71761939,Xapo.com,3543068,2
954,0,99990000,1
71816350,CoinKite.com,1947783432,4
2218,ePay.info_CoinJoinMess,8183649,3
YoBit.net,Bter.com,4516281,1
354,72865369,2826164215,3
Poloniex.com,20293,58203354632,3
70560560,Luno.com,1143847923,1
Exchanging.ir,Cubits.com,1265793942,3
16247858,LocalBitcoins.com,60010000,1
71816350,CoinTrader.net_LocalBitcoins.com,1051755315,2
71816350,1227,242847020,1
Huobi.com,2184,2359048627,9
129,FortuneJack.com,9313304,1
ePay.info_CoinJoinMess,NitrogenSports.eu,46701400,2
61185339,72104131,57697465,1
Bitstamp.net,NitrogenSports.eu,705492807,2
71554939,ePay.info_CoinJoinMess,465112980,8
71868502,11576,22571252,2
59589,417,81577289400,6
69591713,51387,89893288,1
1506795,883,2006699,1
50567,50726,824250000,1
71371685,7,10081980,5
229519,61,1649500869,4
454,35800,78174728537,3
50880,73517524,213284453,1
Purse.io,66164817,359960000,2
472,1252,25310289,1
69409522,69984672,25001193,1
70953245,Poloniex.com,450837727,1
58108617,64256239,19969498,1
6900907,1747,62440000,3
298,BtcTrade.com,1300434309,4
354,2063784,1217144606,2
2904491,1732014,1620000,1
70560050,CoinTrader.net_LocalBitcoins.com,30769860,1
61351,134509,4990000,1
24438,20042,741230,1
Poloniex.com,16967237,2421950724,1
0,354,602731267,16
47678,LocalBitcoins.com,61058872,1
FaucetBOX.com,73466970,52547259,1
72446427,Rollin.io,24089414,1
Xapo.com,69644715,2675534001,1
Xapo.com,605,2730476279,1
50968,Luno.com,3600000,2
PocketDice.io,833,3332104,2
74304372,12609,27002279,1
483243,315,3427751000,1
71895486,BitcoinWallet.com,9790572,1
1228047,Bittrex.com,758029428,4
