Source,Target,value,nb_transactions
23052521,71214399,2068596722,2
4931,0,19120000,1
175,C-Cex.com,53762445,2
FaucetBOX.com,1294,195363675,6
71712065,107,3090028986,8
39657215,Poloniex.com,1426000,1
72183517,BTC-e.com,32759567,2
Coin.mx,NitrogenSports.eu,33872500,1
69382154,72498645,62987401,1
Xapo.com,117348,23219245,2
3167,16756080,89439902,1
3048881,LuckyB.it,50124708,8
20761,107,103631523,1
ePay.info_CoinJoinMess,1580,61019102,2
FaucetBOX.com,1861196,8315896,1
Cryptsy.com,833,28315620,1
71738109,9573770,32978094,1
Xapo.com,73856825,7832107,1
0,BitAces.me,332941,1
71554939,1370,609178933,1
71266722,BTC-e.com,96477819,1
72839276,BTC-e.com,307062214,2
16021,1539,90996000,2
1580,61,1094432255,9
2024,C-Cex.com,89990000,1
1580,CoinTrader.net_LocalBitcoins.com,167990000,1
20761,1309,103631523,1
33286731,BTC-e.com,5936918,1
72445697,ePay.info_CoinJoinMess,5636938,1
ePay.info_CoinJoinMess,CoinTrader.net_LocalBitcoins.com,855081018903,66
74042216,ePay.info_CoinJoinMess,164516518,15
BitPay.com,ePay.info_CoinJoinMess,97264300,2
70742250,820091,564870060,2
Xapo.com,4,1003957606,14
Genesis-Mining.com,1956,84942795,1
72393851,74173702,345519288,1
Cex.io,Cryptsy.com,164064102,5
Betcoin.ag,0,181984117,2
17079120,Crypto-Games.net,712311,1
70849045,AgoraMarket,3653419170,15
Bitstamp.net,536,1569980000,1
35049846,154,368070000,2
SlushPool.com,57,17676268500,7
70927660,70507587,55020542,1
FortuneJack.com,CoinTrader.net_LocalBitcoins.com,343599198,3
Poloniex.com,Exmo.com,136249834,1
41853224,CoinTrader.net_LocalBitcoins.com,763207413,2
40948331,74094970,9508691,1
74330515,417,11522387100,1
BitPay.com,71921412,914291919,1
38565835,265,45083946,2
Xapo.com,CloudBet.com,447896567,10
ePay.info_CoinJoinMess,0,10344176833378,285
Rollin.io,Betcoin.ag,8213656,3
11222093,CoinTrader.net_LocalBitcoins.com,41800907,1
BitPay.com,70246075,218130600,1
72341712,269,10715295,1
72104556,9442173,148275537,1
2231466,763,216620000,1
NucleusMarket,AbraxasMarket,116733487,2
47786823,BitPay.com,2046415936,4
73675734,532,13130028,1
NitrogenSports.eu,1116,12999884,1
10073457,BitcoinWallet.com,189653713,2
10725382,71710023,199990000,1
BitMinter.com,Xapo.com,2515368876,1
71266954,BitPay.com,12188309,1
ePay.info_CoinJoinMess,11582,73788663326,1
Bitcoin.de,Cryptsy.com,4419442670,4
5542742,OkLink.com,32274743,2
FortuneJack.com,Poloniex.com,1814750,1
FaucetBOX.com,Bittrex.com,80473577,7
354,45021,994336350,1
Bitstamp.net,BTC-e.com,1464267980,2
NitrogenSports.eu,73440968,1101006735,1
Coinomat.com,Loanbase.com,21680000,2
772095,265,557980000,1
CoinMotion.com,Bit-x.com,16345557,2
107,2547684,3686533476,1
308045,1747,693386000,83
BitBargain.co.uk,AbraxasMarket,1857144461,2
ePay.info_CoinJoinMess,71921391,38344209,1
53945018,CoinTrader.net_LocalBitcoins.com,3669648002,5
72865537,1469,6252583,1
641,0,222700000,1
1836,Matbea.com,135684930,2
31707,ePay.info_CoinJoinMess,132038722,1
6754864,3200795,23601133,1
Cavirtex.com,6048,22001001584,1
255398,69723238,166646000,1
71345216,69200058,53143629,1
3368,BX.in.th,8617961,1
199273,FaucetBOX.com,450991,1
74304487,70586702,7597540,1
74330133,10789,38428395,1
72603304,71397483,25122663,1
