Source,Target,value,nb_transactions
354,LocalBitcoins.com,4910742801,7
50287,50868,337539986,1
2227706,833,9909211,6
41573,50290,99990000,1
PocketDice.io,1566,2683364,1
51219,41680,99990000,1
72130679,MoonBit.co.in,172176630,1
52125,50134,201720000,1
71110919,101,3558995,1
Hashnest.com,Cryptonator.com,2489892,2
61,72315523,29755300,1
32404,BTC-e.com,168450666,1
0,3578,3674194,3
Exmo.com,7369,1501000001,1
50200,50134,10830003,1
1228047,52080,4223966975,1
6167,0,1060898,2
Xapo.com,5026,108131999,2
Hashnest.com,468,6612789,1
51262,50899,91444673,1
53194,51781,600520000,1
50420,50176,41180105,1
69778,51376,200640000,1
50425,50301,99990000,1
69121350,Huobi.com,507953596,1
50686,53644,99790000,1
52150,50267,149990000,1
BtcMarkets.net,BTCCPool,299986154,1
51363,50199,14770000,1
50899,51217,401413302,2
Hashnest.com,74068271,3477379,1
51365,50199,102630061,1
1227,PocketDice.io,1119005,1
157,811,4605416,1
72315118,129,31914835,1
57,1138,4055401,1
1142077,Paxful.com,100151415,1
50880,50112,9990000,1
1654888,73702052,434048828,1
BitcoinWallet.com,101,45524610,2
37686970,73753711,251744828,2
CoinJar.com,LocalBitcoins.com,63588970,1
354,1582,470156046,1
50461354,FortuneJack.com,2488259,1
41096,50810,209870000,1
10497631,1576,7965140,1
70140886,SatoshiMines.com,2867323,2
71398086,21907,30637584,1
PocketDice.io,883,379632965,7
50545,50365,100090000,1
53479,51558,310848489,1
69304029,70507992,46607812,2
102885,SecondsTrade.com,205755685,13
ePay.info_CoinJoinMess,73022114,10159961,3
50566,52033,721770000,1
ePay.info_CoinJoinMess,69147637,4971045,1
72498472,811,8041209,2
50715,51350,12385533,1
472,Huobi.com,101470000,1
107,Hashnest.com,153388769,1
52235,50641,199990000,1
50779,8194,1999990000,1
Bitcoin.de,1575,162809489,1
50996,52057,100080000,1
Hashnest.com,809,44000000,1
71214990,883,103902097,1
52528,51400,200990000,1
Rollin.io,YoBit.net,1157333,1
64740,9904952,39962337,1
5330317,4,736784,1
74304268,1116,49848845428,9
1228047,Huobi.com,8464057039,4
175,ePay.info_CoinJoinMess,1499984180,1
62537,52081,99990000,1
43156702,44,39096193,1
107,Luno.com,35214261,1
51515,50405,9990000,1
2457856,57,1993174,1
60,Cryptonit.net,1460719776,1
57,BitcoinWallet.com,2906118,2
73283062,73832987,1588365,1
FaucetBOX.com,942,121214483,2
72472408,72236482,10532202,1
451,6640878,1644352,1
71476868,368,17090448,1
50351,52526,10217600,1
BitZillions.com,9969,164836000,4
51280,50331,110053229,1
51630,8194,2234854889,2
0,227,9371620,2
8194,49998,2179680000,2
51631,52108,99990000,1
69697250,18340295,10737550000,2
51292,52666,9990000,1
4126,GoCelery.com,84979345,1
354,9244996,470156046,1
70141217,49,1938662,1
53479,69955,144503662,1
51376,50557,4939373,1
4126,Bittrex.com,643116166,8
999Dice.com,1582,2594428,1
72550775,61,4393370,1
219,Xapo.com,67262530391,21
1153961,2070825,6517961,1
Xapo.com,Rollin.io,5857700471,15
354,73466000,297403369,1
8194,50641,401498000,1
28243748,0,1120691632,6
Xapo.com,51806,51919177,1
51610,52666,9990000,1
50102,50112,108570000,1
CoinSpot.com.au,BtcMarkets.net,51405551,1
41680,8194,199990000,1
1215,368,5069952450,1
227,368,6000321,1
71867399,69121606,8980000,1
4164121,883,11805693,3
53234,51558,184760000,1
74304268,107,16099645613,2
CoinPayments.net,883,6206769772,37
70114542,72548652,118566786,1
BX.in.th,OKCoin.com,469426730,3
71921411,ePay.info_CoinJoinMess,72566694,3
70953771,44,14628584,1
Rollin.io,Cubits.com,22965182,1
9767741,0,215946500,1
0,107,167215803,17
74304268,131,6724305846,3
405610,497,283523239,1
60,Bitstamp.net,4399115998,7
0,70744012,11218162,2
FaucetBOX.com,72550932,91515519,1
69906410,70586820,273685137,3
73936147,LocalBitcoins.com,202627516,1
73806951,44,2524375,1
50684,0,43030000,1
71685884,108,204168,1
50023,51291,129890000,1
41176,41334,99990000,1
1228047,ePay.info_CoinJoinMess,53746317992,41
52684,50380,176033594,1
0,1391,29800,1
74042190,0,1612419,1
1669,4,4029156417,1
71737765,BitcoinWallet.com,72234280,2
0,NitrogenSports.eu,578556727,67
33291,Cryptonator.com,513235,1
69330624,73544517,506907280,1
50698,51484,2013180000,1
Poloniex.com,ePay.info_CoinJoinMess,46521835072,12
73884139,57,16731602,1
69932,51030,363980000,1
65795187,72025812,25839509,1
CoinGaming.io,ePay.info_CoinJoinMess,301000845,1
52374,51740,20636535,1
70842,51628,506167032,1
Coinroll.com,NitrogenSports.eu,2102584,1
PocketDice.io,Bittrex.com,25059852,7
51755,50133,1955823968,1
42046,51855,1599990000,1
51115,50544,403125923,1
1477737,OKCoin.com,699688002,1
50762,71136911,279983149,1
57,BitZino.com,4939189,1
52561,190674,15790000,1
50623,52442,64891772,1
50810,50369,1741491315,1
70508358,71631503,23390000,1
51097,50968,1065869100,1
72261766,49,19249392,1
3980,Huobi.com,399990000,1
2292300,1747,36316441,1
MoonBit.co.in,271437,201607723,1
SlushPool.com,292,31192899836,5
51291,50887,135784437,1
405610,BitoEX.com,850569717,3
71058615,0,27667684,3
FaucetBOX.com,170,2415778160,138
PocketDice.io,271437,1766340,1
50811,Luno.com,2222793,1
69931048,Bitcoin.de,40881741,1
74304069,44,3158543,1
405610,Hashnest.com,283523239,1
72393141,811,22410262,3
61,1578,3800100,1
864,101,203019928,2
28243748,Bitstamp.net,41746122,1
50023,51008,34990000,1
Huobi.com,BitoEX.com,19993348130,9
72419729,195,16170312,1
69932,51081,222672000,1
888,18665577,8990000,1
175,Bittrex.com,157339634,3
51503,51428,99990000,1
70744026,0,24094922,2
6875843,FaucetBOX.com,6561760,1
52330,50465,691070000,1
1654888,BitcoinWeBank.com,988881855,1
ePay.info_CoinJoinMess,70665275,79869861605,1
2396564,1747,9987570,1
Huobi.com,60,20760019431,7
1669,417,24544631001,6
51926,51259,182240000,1
73465632,44,2013211,2
2696,BitBay.net,1270000,1
50899,50175,507714399,1
74146221,44,3721282,1
PocketDice.io,233,66950397,8
Hashnest.com,175,8771357,1
108,CloudBet.com,19550711,2
72839276,71633861,7205843,1
51033,51376,399990000,1
Cryptonator.com,107,2655915,1
0,18459488,1156600,1
999Dice.com,Cubits.com,1161145,1
51218,50478,186200000,1
LuckyB.it,70874764,6767050,5
71998455,44,1326011,1
51512,50685,325054200,1
72262922,71607484,163031255,1
Bitstamp.net,LocalBitcoins.com,104509423850,16
FaucetBOX.com,3415,8550577,1
50382,51420,76478105,1
MoonBit.co.in,73646802,282442218,1
220,57,129288052,3
51766,52033,338922386,1
70455013,44,24494598,1
52283,52561,219020801,1
52735,51597,68661870,1
51420,169991,393060000,1
6788854,Huobi.com,15338016,1
Xapo.com,71163099,82747193,1
HaoBTC.com,44,68739748,7
69853380,49,3385028,1
444,61,6104351,1
NitrogenSports.eu,883,210394251,3
51153,51524,608258000,1
9732896,35046709,9561922,1
Xapo.com,1294,219025632,3
51660,51192,80590000,2
1223413,69827493,203990000,1
52123,52376,99818153,1
1654888,57648541,830151136,1
27583175,Luno.com,1585000,1
71554939,883,29787449,1
PocketDice.io,269,1278018,1
71737189,44,19149130,2
72367929,69226066,34111279,1
PocketDice.io,244631,4483414,2
16621,72209627,12024334,1
71554939,57,148110973,2
71711877,71712161,42482774,1
73413077,289,2148070,1
50684,50526,200720000,1
70140181,BTC-e.com,2247009,1
157,0,156686359,2
72367415,4,506124,1
5367268,898,20401033,1
Bit-x.com,60,1275292677,1
73284530,7931097,29822560,1
69383113,73074702,78761958,1
Rollin.io,Luno.com,9782380,3
20,Crypto-Games.net,45543724,1
107,CoinGaming.io,47135709,1
5620,Huobi.com,528861396,1
610,608,2007929997,2
35,4126,199939734,1
73151810,44,53979451,1
1477737,29343298,83245700,1
454,16369,56725075411,1
50927,52373,508594950,1
53150,51153,129990000,1
72550958,35,16329023,1
51660,51032,70040000,1
51524,51562,401150000,1
31975877,72262922,224851272,2
Poloniex.com,69769,11027748969,5
74094614,71292774,12019440,2
Xapo.com,1539,98341517,3
71450805,Kraken.com,1182049030,1
2450513,1747,30960000,2
50998,190674,302848951,1
72995578,69330772,23681645,1
74304268,37,18912840607,2
SlushPool.com,73962769,20072365152,4
52330,50422,3094600000,2
52108,52710,5146763,1
51115,51558,54990000,1
52373,51115,299990000,1
0,3957,500000,1
Xapo.com,MoonBit.co.in,71629266,1
1116,LocalBitcoins.com,168692530,2
70691540,LocalBitcoins.com,21056850,1
73153283,71031306,8953290,1
139,60,147541293,1
0,BitoEX.com,46200,1
1116,386,1110020983,3
46728375,69121417,104641370,1
Hashnest.com,0,340500843,16
72262922,70796288,168626339,1
52376,1289937,1115439411,1
BtcMarkets.net,4603553,101934372,1
Hashnest.com,1575,2980020,1
Xapo.com,SatoshiDice.com,199955000,1
50205482,72443621,140187570,1
ePay.info_CoinJoinMess,87324,79869861605,1
CoinJar.com,4,248846379,2
52561,51385,214896700,1
1252,Bter.com,71988700,1
ePay.info_CoinJoinMess,43366,79869861605,1
365071,BTCC.com,899964668775,15
52330,52374,199990000,1
74304268,2480,38021671925,4
CoinJar.com,269,7596443,1
298,71659624,14798859,1
74274392,0,8407337,1
566,0,51192698,3
BitoEX.com,OKCoin.com,22881713106,3
0,774,27862515,4
809,1116,1130477792,1
1228047,401,3662916388,2
70586820,71790459,77394140,1
Xapo.com,354,5116087161,3
74094614,227,10388310,2
269,Exmo.com,4571289,1
71005158,73807057,37075114,1
50023,51363,299990000,1
69409087,497,2653345,1
70037290,368,7474600,1
FaucetBOX.com,871,8550577,1
52092,51562,1258070000,1
41213,70029,1052740000,1
Cryptonator.com,4,1034519,1
666306,101,999930000,1
51084,70377599,725980000,1
30210565,71316907,29028391,1
Bitcoin.de,TheRockTrading.com,899931571,1
BX.in.th,3187,77847972,1
52236,41672,10070000,1
173805,51559,30379371,1
41213,53234,265312057,1
41379,51421,119414878,1
52374,41176,64191014,1
Cryptonator.com,289,2151491,2
51755,50737,13518929,1
20,66010750,125183074,1
0,2143,3800000,1
5325883,73231036,13068283,1
72865409,44,4667778,1
Cryptonator.com,999Dice.com,6436543,4
0,96,14820185,4
7645,Poloniex.com,51593876,1
50606,50112,150770000,1
41283,51558,36315851,1
2696,1144,9104601,1
73257750,49,1925918,1
72603281,BitVC.com,717861856390,3
69435530,0,4381365,1
52528,69932,77034218,1
53620,70842,60598447,1
Hashnest.com,1294,2688401,2
50779,50857,105200000,1
0,189,30132640,2
73074729,OKCoin.com,28245281,1
73388181,44,3969579,1
Poloniex.com,15493,1530627421,1
50510,8194,399990000,1
50177,50822,599990000,1
50287,41096,698788685,1
289,ePay.info_CoinJoinMess,477459085,6
1514897,44,3240458,1
51805,51363,100700000,1
69199627,Bter.com,56423129,1
11621,Xapo.com,283488300,1
50899,51216,82734100,1
73074354,44,3038850,1
52214,50250,219821024,1
50800,50888,10160000,1
Bitstamp.net,73217938,46469913227,5
51028,50826,159970000,1
71554939,Cryptonator.com,646062606,6
74304268,73124200,14297538965,1
57,348,10487648,1
FaucetBOX.com,523,27766759,2
73074741,71398159,3790696,1
71842873,44,4140977,1
1215,72577189,9999954800,1
50351,71251,391675744,1
53130,51944,99990000,1
2696,LocalBitcoins.com,56151697,1
271437,Xapo.com,8565842,3
Xapo.com,189,54033088,1
69121350,44,914292710,1
Bitstamp.net,1514897,13328148292,3
61059670,401,22845460,1
1215,BitVC.com,45623868874,2
51627,52767,78692927,1
5162,Huobi.com,1034295625,1
64915121,70403843,9622268,2
71162641,44,14987570,1
8194,51365,248514000,1
72077680,4544,46122770,1
942,Xapo.com,1140163,1
53644,1289937,9990000,1
Crypto-Games.net,SafeDice.com,1191645,1
20,497,75857523,1
70715969,44,4818340,2
107,Kraken.com,803371821,3
129,238,664785884,6
71554939,421,38035652,2
71554939,29478,142949463,2
2067,386,1904741655,1
73441091,51294,3039787570,1
269,60,2969823,1
70927451,BTC-e.com,5907898,1
354,315,3528362176,2
MoonBit.co.in,227,298381453,2
52767,50641,627076856,1
354,472,615251226,2
BitBargain.co.uk,BitcoinFog,2339605480,1
74304268,MercadoBitcoin.com.br,63033801,1
41379,22844,12700000,1
298,Cubits.com,934452,1
53150,51559,62366151,1
51119,1573711,78666151,1
51293,72341229,98800000,1
74147398,71894967,13262291,2
70795895,74226067,8048170,1
50589,52525,332476506,1
51845,50660,200960000,1
227,170,2859948,2
954,OKCoin.com,324280544573,27
315,OKCoin.com,1316308755,1
Xapo.com,3312,57418406,1
50641,51294,684455763,1
SlushPool.com,64652674,8510808539,2
50290,52033,199990000,1
50556,41082,39980000,1
71685732,49,3094181,1
298,468,210033617,1
2922,3120,5981844,1
72020,51056,10720000,1
FaucetBOX.com,BX.in.th,340510831,33
HolyTransaction.com,Cubits.com,2595244,2
315,468,18677477735,5
BlockTrades.us,0,1583580,1
69826574,35046709,61402894,1
50899,52561,377075602,4
269,55782,299990960,1
72445534,70010232,247604946,1
67927,60,71222000,1
FaucetBOX.com,1582,14608213,2
50223,52526,44975878,1
ePay.info_CoinJoinMess,11731507,20648327,1
1654888,883,1284078527,2
5959635,ePay.info_CoinJoinMess,617198,1
269,354,53420351,4
4398943,354,1713055,1
605,129,1845941019,1
53479,50899,13518929,1
354,124842,496682774,2
0,70089241,10767690,1
Coinmate.io,1300440,23755307689,1
51115,152,300655297,1
PocketDice.io,BX.in.th,6999459,4
50199,8194,399990000,1
72812937,72760322,149719253,1
41221,51364,99990000,1
PocketDice.io,942,2052706,1
56378941,401,8267478,3
72865409,2895,1539259,1
73152880,50477,349950280,1
73414707,44,1977647,2
0,1578,51211653,4
1654888,72315118,267671991,1
691769,FYBSG.com,7787570,1
50491,50640,33842544,1
41672,52307,99990000,1
41447,50490,199990000,1
51612,50490,72953927,1
BX.in.th,60299,1679703713,4
PocketDice.io,Luno.com,43416849,8
461650,0,6057379,1
74120870,72839091,64606633,1
FaucetBOX.com,995,9684306,1
73884704,70167746,30848029,2
73485,52373,111746023,1
50779,50925,1183040000,1
10440706,PocketDice.io,1176327,1
61351,523,18277226,1
70796605,71685877,45928124,1
74226198,LocalBitcoins.com,69684512,1
667745,1747,815226000,20
405610,107,1134092956,4
72681518,44,6111944,2
70087534,CloudBet.com,5059503,1
50038,50544,120150000,1
51956,50700,99890000,1
70062014,883,2572716,2
51755,51421,1999990000,1
50950,51215,999990000,1
73255232,2643,6708741,1
50810,50927,986301247,1
Paymium.com,1762296,1868297442,1
HolyTransaction.com,1598,1044213,1
52666,51218,79990000,1
72943862,Cubits.com,64824812,6
51069,51987,86343337,1
PocketDice.io,5342,3470000,1
Xapo.com,269,572850664,5
50589,49925,118976405,1
ePay.info_CoinJoinMess,HaoBTC.com,4712321834695,59
69301640,49,11815366,3
52561,51857,70418583,1
1228047,LocalBitcoins.com,22351965371,10
74094614,FaucetBOX.com,10388310,2
73466239,72130643,4954957,1
ePay.info_CoinJoinMess,66010750,226688820,1
1502006,331,7672389,1
50715,50557,99990000,1
Xapo.com,1469,161914483,2
70140140,44,9064547,1
107,HolyTransaction.com,1037286828,2
70534688,58772012,159196819,1
Loanbase.com,2899,1074245,1
269,1144,299990960,1
Rollin.io,4,29377590,5
50490,50133,26588173,1
52524,50351,106990000,1
50453,70029,300080000,1
5234744,107,4003982,1
233,170,9690048,3
Bitstamp.net,ePay.info_CoinJoinMess,2190192113,1
1215,735,2519983600,1
37458036,BTC-e.com,383224120,1
40527898,200,138408756,2
52710,51961,504202775,1
129,0,107612046,3
Bitstamp.net,7655,22130736060,2
70927451,71866195,99887570,1
70219964,52841921,1470067,1
13243026,368,18487582,1
71251,50542,43808517,1
52263,51056,1215466700,1
Xapo.com,331,237176736,3
FortuneJack.com,4,30395520,4
71137165,368,15124336,1
Bitstamp.net,417,12827086523,1
72707795,ePay.info_CoinJoinMess,27163792,1
NitrogenSports.eu,ePay.info_CoinJoinMess,537231779,6
51610,53130,1056334122,1
60,Xapo.com,287142436,1
Kano.is,Luno.com,113988469527,45
Kano.is,0,3705898036905,1463
50898,41213,99990000,1
26438465,290,8038278,1
7582,Bitstamp.net,76929613,1
173805,50054,182554366,1
74330513,71032462,905464,1
5026,BTC-e.com,96076523,3
821,Xapo.com,36710000,1
37686970,71450763,225152548,1
PocketDice.io,891,9960000,1
821,CoinGaming.io,7039980000,2
SatoshiMines.com,4,5335372,4
3170226,41887342,18425267,1
NitrogenSports.eu,FortuneJack.com,1350154,1
73179451,72209867,80845965,1
41379,190674,9990000,1
69932383,44,4617920,1
50133,52362,413200000,1
70429428,44,2435654,1
50353,52033,199990000,1
50639,51631,74762320,1
71554939,0,1943019662,27
271437,YoBit.net,2424084,1
20,860,527126480,5
51084,50425,199990000,1
FaucetBOX.com,700,91515519,1
3221647,Cubits.com,7266311,2
Poloniex.com,107,26799275670,8
18831,HelixMixer,2600000,1
2201602,35,120198855,2
3765,SatoshiMines.com,42805600,3
61,72812733,401000053,1
50686,50102,325630000,1
8194,70089229,2299570000,1
Bitstamp.net,44,140260268,1
CoinPayments.net,417,1208179158,11
71947411,73963652,18202680,1
1863321,101,42480000,1
354,ePay.info_CoinJoinMess,4454964969,4
50640,52408,249784827,1
Bitbond.com,Xapo.com,109893865,1
468,4,108878572,3
74226378,Poloniex.com,5523202,1
71554939,Bitcurex.com,76508502,1
50200,51843,1449804149,1
57,Cryptopay.me,94236748,2
Bitstamp.net,72279715,2503730375,2
71632285,44,31194382,1
1228047,4,4214366811,4
Bitstamp.net,361,499982717,1
19779,Cryptopay.me,9668127,1
129,CoinPayments.net,1471439,1
70063161,368,41903588,1
69746273,72393141,69932358,1
219,OKCoin.com,14398008468,2
74304268,57,16147013967,1
