Source,Target,value,nb_transactions
7655,Poloniex.com,869681788,2
39,LocalBitcoins.com,4425545433,1
Xapo.com,50038,102142255,1
2230,29,199290215,2
0,71580362,6530072,1
CoinPayments.net,Cryptopay.me,26955210,3
5842457,29,151693366,1
Xapo.com,289,350386466,4
4833806,CloudBet.com,5823817,1
995,391,2593670,1
73362182,220,73015105,1
74274392,Cryptopay.me,28570011,1
220,662,2198560,1
9376427,BitPay.com,3947030,1
74094855,73832987,15873318,1
SatoshiMines.com,2428,6000268,1
11432272,44,107461900,2
PocketDice.io,129629,304992,1
0,70901140,2460385,1
864,Poloniex.com,1001182525,1
821,BitPay.com,207117500,1
1292238,411,105965735,2
4833806,FortuneJack.com,1506868,1
864,CoinPayments.net,1506285060,2
72236416,44,4422331,1
954,Huobi.com,41247917904,6
57,CoinPayments.net,188276033,15
Huobi.com,BtcTrade.com,35449366050,57
5026,158,100060000,1
60,Cryptopay.me,625147757,2
72419823,286,5282111,2
107,72995349,320104906,1
73152717,73754401,90694446,1
69670993,72888824,285553032,3
340,BitPay.com,5433838,1
233,Xapo.com,1047551,1
Poloniex.com,2143,7000358246,2
13327,29,223821800,2
1029204,BTC-e.com,40460535,1
ePay.info_CoinJoinMess,1151,28764338707,1
70717310,69383113,6314557,1
74304268,PocketDice.io,24767796115,3
72183022,44,5178490,1
220,497,46550925,2
Xapo.com,29,5894620031,34
57,20,1073425,2
Xapo.com,163,521600535,8
469,Poloniex.com,86804650,1
1235,BTC-e.com,855815627,3
152121,BitcoinWallet.com,10780160,1
SatoshiMines.com,Xapo.com,29333674,24
Bitstamp.net,70965830,43581198452,5
73466795,289,17831073,1
69304238,BitPay.com,11509037,1
69749438,BTC-e.com,979637340,3
2506,513,2824177,1
HaoBTC.com,15857340,2319720000,1
72545652,Cryptopay.me,15161687,1
5714831,101,859509223,2
72943668,163,71633107,1
0,883,11151708,5
5714831,Cryptopay.me,1870572051,2
3751,1281001,99947470,1
70770073,0,5024201,1
44139,29,5326900,1
74330073,195,6800337,2
1228047,51629,60945836,1
TheRockTrading.com,Bittrex.com,519978493,1
70770108,50491,122972966,1
37466203,6443856,57455044,1
HaoBTC.com,29,794924478,4
71529017,74329062,944477570,1
CoinPayments.net,1450,254917780,2
405595,2214,5546531600,1
51845,53150,528980000,1
1903,ePay.info_CoinJoinMess,77394996,1
11432272,50762,344453000,1
Poloniex.com,Paymium.com,11377305944,4
Cryptonator.com,Cryptopay.me,7294603,2
72393684,0,184024883,1
72887097,44,21552090,1
1477737,4,24499450468,17
Huobi.com,2803,107169273,2
154,0,2442152,1
20,1075,111908936,1
361,BitPay.com,13828391,2
71554939,YoBit.net,50978386,2
61,70062859,39890400,1
17576599,51,304349184,3
131,60,1209898000,2
152121,284,199170950,7
22183,154,44150000,1
61,51,42948758,3
61,73780649,106901623,4
999Dice.com,Cryptopay.me,11587379,2
5714831,220,524014845,2
20,Luno.com,145201592,1
1316,Loanbase.com,2874425800,1
73073925,286,115279619,1
4126,Poloniex.com,1081069504,18
111896,0,13022369438,1
107,YoBit.net,592087617,2
4126,162,230733954,4
4833806,BTC-e.com,40831111,3
71004534,BTC-e.com,799522900,3
848667,Poloniex.com,3080523885,21
954,BX.in.th,549981920,1
52107,50546,287486825,2
69330624,51629,799975140,1
2230,4,91420789,1
1669,37155,401194380,1
9035518,71895235,69925420,1
69278079,71528798,18393665,1
1070,BitPay.com,1790000,1
1575,6075,2485512332,1
72446427,BTC-e.com,209641822,1
1215,ChBtc.com,15277585379,1
74304268,220,26051745771,3
1228047,348,287076933,1
71869106,12114423,9587755,1
71397278,9,10926820,3
468,0,216007742,3
41283,52409,200060000,1
1054,9302171,26779687,1
Huobi.com,1226,50948115,2
CoinMotion.com,Xapo.com,6812422,1
Xapo.com,BlockTrades.us,17557860,1
189,YoBit.net,31272905,5
1228047,52033,240778623,1
Poloniex.com,BX.in.th,305541508004,17
Bitstamp.net,968,28895138143,3
5714831,Luno.com,15182391738,13
69697047,4403,21032970,2
74304268,2643,20194544131,1
219,72209797,18030354907,9
73336644,386,114987570,1
163,29,427181598,15
73545088,289,260486475,1
73152717,73284239,80313716,1
69461515,72419711,1130081326,2
0,70271837,3669232,1
199182,BTC-e.com,63304770,1
73493105,11670,2700588570,1
Xapo.com,BtcTrade.com,28810360,1
888,MercadoBitcoin.com.br,1400000,1
69617757,999Dice.com,1271386,1
CoinPayments.net,72025812,3390006,1
4,2055,72065243,1
220,421,95401397,5
70744026,Xapo.com,18442330,2
8204715,61,229017635,20
HaoBTC.com,108,109699241,1
0,CoinGaming.io,212492543,20
272,370,37650940,1
71554939,354,6509635,1
71215159,49,4123343,1
72943763,170,375837438,1
9373931,Bitstamp.net,32999800682,1
CoinPayments.net,4483461,51041084,16
1182362,283,7810142,1
74330500,811,3510500,1
9373931,BTC-e.com,32999800682,1
74304268,5892,4915980173,1
Poloniex.com,60,80177260234,14
74304268,ePay.info_CoinJoinMess,69156121155,9
24951,Cubits.com,12180659,1
72025520,405595,6416439263,1
73020598,BitPay.com,16358687,1
ePay.info_CoinJoinMess,70923180,400987570,1
468,497,677184678,2
0,233,14597189,11
107,Cubits.com,276598524,1
4833806,MercadoBitcoin.com.br,12998365,1
64693217,BitPay.com,103590000,1
MercadoBitcoin.com.br,9749,10539000036,16
52032,50405,136160000,1
4126,57,235547132,4
72052093,513,6955700,4
152121,MercadoBitcoin.com.br,9631520,1
Kano.is,LocalBitcoins.com,70290992552,55
104837,5026,6324312,1
238,Poloniex.com,3078335759,3
1756235,Rollin.io,168570,1
72341503,Poloniex.com,95544852,1
71867875,401,399756859,1
ePay.info_CoinJoinMess,Cryptopay.me,29057859017,4
16768780,58471,59783540,2
848667,29,645774520,7
72577133,523,4906548,1
Poloniex.com,2027,112630464,1
69984656,73884744,2876538,1
5325883,44,75605051,1
