Source,Target,value,nb_transactions
70298457,49,3038484,1
1120,29,278149175,1
35,Xapo.com,49969648,1
2781625,1223410,12676960,1
1654888,491,207482290,2
MercadoBitcoin.com.br,9749,26051000031,20
801,4,22230068,3
396,7036,1699176978,1
107,Rollin.io,10786137,1
14,883,23238539094,46
219,CloudBet.com,5422549705,1
107,Cryptopay.me,4937634,4
94,Poloniex.com,2461084632,12
57,29,108026365,6
66010750,Kraken.com,9999900000,1
35,3273,99969395,1
Xapo.com,801,476820974,5
39,PocketDice.io,4899039,1
Xapo.com,195,45755701,2
YoBit.net,417,1900000000,1
72183022,BTC-e.com,6150000,1
Bitcoin.de,29,299906884,1
14,491,23564124875,39
22457176,158,2966162,1
20,163,8989575779,20
MoonBit.co.in,12936,379449092,1
5714831,Bittrex.com,88945355634,9
0,1075,311786,1
94,697,27660490,1
58102,22353081,328757976,47
1654888,4,10423782970,21
74252166,472,7830305837,1
33117,289,1405139734,1
74304268,34162,9749469483,1
YoBit.net,883,2750203,1
11872,60,2300000,1
189,Bittrex.com,68689939,4
598,0,14715600,6
4689,BTC-e.com,1079503924,10
Xapo.com,Bit-x.com,371949150,4
Xapo.com,879,5333918,1
4195,0,95760113727,1
74304268,432,2269983,1
811,69931312,10550000,1
14,71163189,9103056,1
BX.in.th,55442,131868059,1
60,Bittrex.com,26611348725,22
ePay.info_CoinJoinMess,2778,6674640,2
108,29,43510154,3
139,122,10272071220,3
Rollin.io,Xapo.com,2475544,2
70848488,131,12175441376,1
60,HitBtc.com,28715638001,5
14,472,2481580670,5
74304268,TheRockTrading.com,2694974,1
Poloniex.com,10438691,85400977171,1
Paymium.com,60,20761532633,3
999Dice.com,391,1191530,1
Poloniex.com,57,1554927461148,9
60,768,146854423805,4
916927,152,8245634,1
391,CoinHako.com,12748570,1
39,4,8005988043,2
35,Luno.com,136868300,2
5026,29,57020024,2
74304268,916,13181202626,3
73048147,17156235,10104680,1
71371555,20,926910104,2
Xapo.com,271437,32170000,1
848667,37,174577387,1
189,35,34369012,3
1228047,117,750734474,3
94,189,49505848,1
4338203,73622524,41772880,1
5540,69565191,499950000,1
5162,BTCCPool,54985710788,4
5162,387,82478566182,6
Bitcoin.de,Xapo.com,1884711772,3
14,108,673868844,4
396,PocketDice.io,2460121742,2
70742548,Xapo.com,207843203,1
175,387,1000888308,2
9373931,Bter.com,49999521601,1
1316,29,15405739852,5
1228047,768,103827858,1
117,391,566722,1
20,74226067,209526303,1
Bitcoin.de,275,3659089663,5
YoBit.net,BTC-e.com,369401830,14
18553978,29,228813479,2
2461,70953245,10295622,1
1654888,22823032,914045871,1
SlushPool.com,354,12670165694,8
71554939,CoinGaming.io,57422094,1
1622,70455338,10690000,1
Poloniex.com,Bittrex.com,43360413085387,432
5162,2184,41239283091,3
131,3348,1362822167,2
Xapo.com,PocketDice.io,3457147796,35
MoonBit.co.in,YoBit.net,140192889,1
74304268,238,23087844492,4
64740,35,24126752,1
14,68790575,2040117531,1
74304268,217,114385797329,21
14,64379,208484734,1
0,BitcoinWallet.com,2170368,2
70063369,CloudBet.com,412908202,1
Bit-x.com,157,479899161,2
432,CloudBet.com,44027918,2
5714831,884,7508591649,1
Poloniex.com,BX.in.th,6417133157728,77
111896,472,86350665864,6
Bit-x.com,238,399948825,1
Poloniex.com,44862,49393935474,1
ePay.info_CoinJoinMess,697,63861939,4
Xapo.com,2055,4916803,1
BTCJam.com,29,37430000,1
9714,Poloniex.com,179873760,1
139,94,2834944644,1
69827781,44,4729029,1
74304268,Kraken.com,73484204878,9
745,44,3459299,1
2387,Bittrex.com,8509712,1
14,44,1228846762,3
94,14,384260419,6
57,CoinTrader.net_LocalBitcoins.com,79327039471,3
YoBit.net,14,15796235,7
Xapo.com,331,10641093082,12
Bitcoin.de,0,74241045,1
9373931,131,49999521601,1
5714831,Hashnest.com,1174529555,1
14,Poloniex.com,17919070289,55
2218,999Dice.com,19539320,1
70454962,163,10115603,1
1654888,170,2430172824,7
20,73231837,246007795,1
61,444,71761623,2
73937585,PocketDice.io,51499280,1
74330584,ePay.info_CoinJoinMess,7958726,1
Poloniex.com,PocketDice.io,442239501818,6
94,833,1499845584,1
Poloniex.com,6931,141841852669,1
1028959,4,20723969,1
71888167,70743462,276021900,2
14,71764412,266161987,1
ePay.info_CoinJoinMess,VirWoX.com,172825490,3
20,51392267,488710260,2
131,Xapo.com,211620267,5
ePay.info_CoinJoinMess,152,140214407442,71
71397145,69,38906564,1
30261,89971,1361758071,1
129,417,1941129577,11
YoBit.net,29,25004546,6
39,491,87541565,1
2218,1149,19539320,1
Poloniex.com,154,2691671742431,25
