Source,Target,value,nb_transactions
CoinPayments.net,69749456,17106299,1
833,Cex.io,305085337,1
73571116,368,127682547,3
72889053,49,2640610,1
35,Bittrex.com,25171893,3
35,Poloniex.com,8970145,3
51712,Xapo.com,10735620,1
ePay.info_CoinJoinMess,57,1306361275100,43
69147837,220,215548548,1
5673845,368,21199797,1
57556,CoinTrader.net_LocalBitcoins.com,670463300,1
71450805,54955,3673997118,1
842,74278196,2724670000,1
Rollin.io,170,9900000,1
ePay.info_CoinJoinMess,64479,31101917319,1
Rollin.io,ePay.info_CoinJoinMess,1890000,4
Xapo.com,71790150,39119737,1
108,0,7919519,2
20,96,1747466883,4
BitcoinFog,456,59132527478,165
Bitstamp.net,33508564,1590048386,1
Xapo.com,0,23504165481,183
74304268,72891504,9634844047,1
26590,833,16361413,2
1612,BTCC.com,561042885086,14
Poloniex.com,107,71885213881,2
FaucetBOX.com,391,24687434,1
1228047,51131,277888975,1
70403855,44,5382028,2
51056,CoinHako.com,90550000,1
5460169,Xapo.com,1748650,2
ePay.info_CoinJoinMess,361,1110922,1
2812638,70246061,57925353,1
70586820,69984672,109107548,2
71999865,CoinPayments.net,112579129,1
73858846,Cubits.com,3809959,2
73074354,811,924560,1
71450805,SatoshiMines.com,5496716842,1
70927660,0,147785465,2
Luno.com,1228047,137339060965,67
1575,29,1094092865,1
72524767,69435431,16952572,1
1654888,20110269,192636226,1
Kano.is,BTC-e.com,90152153067,71
61,PocketDice.io,2002540,1
1477737,29071,17133790,1
51945,51120,122417500,1
71396,41035,200396284,1
52080,52437,23984850,1
1228047,1901,8278096894,19
51711,52293,100423840,1
72733252,LocalBitcoins.com,9987570,1
70141239,158,485140,1
71842769,71343970,46075570,1
3658,284,102315419,2
506901,122,2197399800,1
6048154,50927,79980000,1
69984672,71319019,16512929,1
CoinPayments.net,21068,27592861,1
27914256,11173,5742662017,1
50898,52666,999980000,1
52150,Xapo.com,25230000,1
69984509,44,156098223,7
PocketDice.io,MercadoBitcoin.com.br,69039857,10
