Source,Target,value,nb_transactions
71738297,999Dice.com,1480000,1
73963652,617075,64756052,2
0,3751,2547448,1
354,Poloniex.com,26163903713,35
74200055,368,45081368,3
71816350,402221,2400715084,1
Kano.is,Bleutrade.com,14931459534,6
72025056,70036681,86977032,1
405610,3057173,448590660,1
3120,Hashnest.com,3785848,1
29980689,51,85141889,1
1142085,19025100,47284415,1
CoinKite.com,1151,744000,1
70377588,Cubits.com,6270181,3
354,6748,6969018116,5
1215,472,30404910263,1
73701365,0,60611798,2
1872,6963,40120409929,1
71084354,LocalBitcoins.com,7253340,1
809,290,27892837213,12
23052521,BTC-e.com,427249759,1
0,74225362,972000,1
Cryptonator.com,Cryptopay.me,4670722,3
1296830,1747,890277692,12
Poloniex.com,18972,2086126434,1
ePay.info_CoinJoinMess,96,7467657624,6
396,69982283,884504176,1
444438,0,1680254044,1
1149,227,2880000,1
73542445,0,18205721,1
1769,NitrogenSports.eu,1800030,1
27447,LocalBitcoins.com,649900000,2
52666,70089229,43758000,1
Bitbond.com,BTCJam.com,114153782,1
73284175,Cryptopay.me,3180404,2
73048147,BitcoinWallet.com,121316830,1
4126,CoinKite.com,128017108,2
71947360,BTC-e.com,918990925,1
Kano.is,70403933,7465729767,3
Huobi.com,BtcTrade.com,28898245832,127
809,Bter.com,2489058991,1
45048181,152,435442936,1
73519166,70166894,14645235,1
129,LocalBitcoins.com,128396819,1
57,24333768,64980971,1
42274033,CloudBet.com,19190000,1
Kano.is,YoBit.net,7465729767,3
298,2647,499976983,1
FortuneJack.com,5380758,76229522,1
70586820,70508335,29991915,1
298,BTCCPool,5542498205,9
Hashnest.com,29478,1100253,1
70429846,71659217,9624109,1
351,833,3003128,1
50423,49954,1311535200,1
6048154,1769,483967100,1
71816350,6771952,1949017948,1
Poloniex.com,72628215,319821482,1
70560563,70087203,1172052532,1
7430,454,7115387727,2
71423001,CoinJar.com,49990000,1
70842,51627,30568000,1
PocketDice.io,Bleutrade.com,4849040,1
73179451,69487530,349990000,1
1228047,3578,580689736,1
70638080,ePay.info_CoinJoinMess,20238933,1
1228047,SatoshiMines.com,1198311558,4
ePay.info_CoinJoinMess,74200177,86156851691,1
1732014,LocalBitcoins.com,3540000,1
107,898,38190314425,2
11432272,ePay.info_CoinJoinMess,71307900,1
8194,50365,1606660000,1
227,1309,45466787,3
0,2236,17174056,2
71188601,331,56089710,1
1227,LocalBitcoins.com,176217818,1
51374,53150,219221473,1
2141,605,16792996,2
73596059,Paxful.com,250128407,2
Poloniex.com,Paymium.com,7722732085,2
229519,74094368,270500000,1
809,CoinPayments.net,14135497820,8
72259925,401,12775324,1
1228047,662,3257115948,11
227,61,16005416,1
72884815,417,7237548,1
59065,15523721,3165968002,3
NucleusMarket,72837735,52562903,1
HaoBTC.com,OkLink.com,1598584647,7
Poloniex.com,MercadoBitcoin.com.br,19687988828,5
3187,4,676561788,6
4338203,70953833,40283886,2
308045,1747,668326593,33
ePay.info_CoinJoinMess,HelixMixer,1467967044,5
Hashnest.com,1469,1068391,1
GHash.io,9924517,2768108252,1
0,69853321,703700244,1
351,883,7002424,1
69697250,NucleusMarket,9216410000,1
72074991,Xapo.com,2146156,1
0,1116,2123480003,5
70063369,891,950931994,2
405610,72498594,448590660,1
3415,421,71537347,5
70979322,999Dice.com,21016300,1
72183504,BTC-e.com,116611188,1
71816350,833,2279283552,1
73571610,5620,571087319,2
72157125,354,104555660,1
34515658,4758,3746254,1
149308,LuckyB.it,972576900,160
Bleutrade.com,4126,7807234,1
50423,51365,1875540000,1
5315647,1747,627598500,4
Poloniex.com,1022532,11921422502,3
396,152,50560729231,34
CoinKite.com,CoinTrader.net_LocalBitcoins.com,2430173,1
ePay.info_CoinJoinMess,891,37862105,2
71607573,368,47934600,1
1215,BTCC.com,1681843473130,42
4338203,73622524,19860600,1
YoBit.net,CoinKite.com,149880000,1
48668419,1138,26782368,4
BX.in.th,OKCoin.com,178201566,1
144847,BTCJam.com,10577220,2
71607460,SatoshiDice.com,345888,1
72367929,71424093,37180890,1
1370,170,1678352,1
12067426,Paxful.com,176065875,1
73048147,69276945,70922137,1
57,3203078,10806923,1
Poloniex.com,523,17622335418,3
72498659,Exmo.com,3894273,1
SlushPool.com,BitcoinWallet.com,2504959137,1
71816350,LocalBitcoins.com,97759576,1
70089222,8660,447638000,6
Exchanging.ir,CoinGaming.io,15980000,1
5553070,4,69466680,2
855,0,1077517,1
405610,1144,897181320,2
59589,162,9290468900,2
65924636,CloudBet.com,20236430,1
367303,72812732,9570651,1
13132751,ePay.info_CoinJoinMess,19664808,2
67001,1747,515815301,10
73336533,883,3069013097,3
72262922,70533940,67789780,1
ePay.info_CoinJoinMess,1576,86226995365,6
70979675,74144516,36469400,1
70298377,69487842,26841828,1
51097,41672,599848086,1
0,Paxful.com,1930637367,28
0,YABTCL.com,14118322,6
3368,71606356,17530303,1
ePay.info_CoinJoinMess,73153219,68761416,1
0,BtcTrade.com,7563849624,42
354,LocalBitcoins.com,1163295019,3
8194,50453,212529806,2
70744193,Huobi.com,31936458,1
PocketDice.io,0,546826632,95
69879885,CloudBet.com,21315244,4
73911085,71397427,9798066,1
Cryptonator.com,1575,4830000,1
72388,51120,81144173,1
50422325,61,29143439,1
417,Rollin.io,6856211093,11
72576596,Betcoin.tm,27980000,1
73753711,73230829,140059669,1
5525855,BTC-e.com,338217235,1
Genesis-Mining.com,5271171,258859946,1
6246,BTC-e.com,393314314,1
122,821,1827400000,1
2202918,1747,1178950000,4
71737584,ePay.info_CoinJoinMess,42032395,2
2624,BTC-e.com,148128877,3
73179451,CoinHako.com,5649680,1
GHash.io,Bittrex.com,2768108252,1
820091,LocalBitcoins.com,224245026,1
ePay.info_CoinJoinMess,61,4123985153,6
139,Bittrex.com,2796435757,1
39870242,SatoshiDice.com,646959,1
303639,578,30056113,1
72103703,73150298,89981263,1
107,69304191,24950000,1
1228047,Rollin.io,344614646,2
1567,0,104159200,4
Xapo.com,1598,12498486910,4
72341558,BTC-e.com,1598816003,4
Genesis-Mining.com,18972,23891166,1
23421989,LuckyB.it,198546890,23
NucleusMarket,12220,597700013,3
105520,0,12764476020,4
0,8204715,15859502,1
Poloniex.com,73832621,7233660,7
999Dice.com,45071182,3326955,1
33291,1469,225242894,1
NitrogenSports.eu,CoinJar.com,25663468,1
20242,Poloniex.com,13039829,1
55544,Poloniex.com,13042427,1
1370,1294,1108230,1
1227,NitrogenSports.eu,2164695,1
71816350,BTC-e.com,6514892462,3
MoonBit.co.in,3213628,266261889,1
1636154,2218,2976203,1
127566,Exmo.com,8812000,2
59589,2184,29762160400,8
73623159,Matbea.com,1514615424,1
71816350,5267096,139340108,1
71738089,ePay.info_CoinJoinMess,110000,1
74147576,162,60018000,1
999Dice.com,23627,968060,1
Bitstamp.net,BTCJam.com,875174831,1
1506795,152,433279,1
57,2640,130179200,1
ePay.info_CoinJoinMess,6075,344627406764,4
70717800,CoinTrader.net_LocalBitcoins.com,34850595,1
PocketDice.io,72576990,4970000,1
ePay.info_CoinJoinMess,860,7243825,1
0,2624,27598151,4
72103703,72944092,26505782,1
69278079,71528798,214472020,1
70403766,Poloniex.com,678267696,1
70901286,71502419,121531626,1
ePay.info_CoinJoinMess,YoBit.net,173286407969,20
1654888,1294,332716477,3
71816350,70586489,2386161318,1
2230,CoinJar.com,1990000,1
