Source,Target,value,nb_transactions
AnoniBet.com,315,42352741,1
Genesis-Mining.com,80174,221842669,1
72103703,69119108,89004752,1
1861196,FaucetBOX.com,10295200,1
2428,BTC-e.com,404902595,1
170,71554939,3564757870,3
0,735,547260,1
2201602,FYBSG.com,230291883,1
69670973,71527936,256800938,1
70639141,73832987,38880718,3
5542742,5941,198915778,4
354,19381,489587940,1
9799468,5325883,1946217276,2
405610,1316,498000000,1
73284237,7,7048692,2
71738297,LuckyB.it,33353805,17
ePay.info_CoinJoinMess,201065,361699519,1
55544,0,14328391,1
52184976,BX.in.th,27905711,1
70037420,BitPay.com,120681931,1
Cryptonator.com,Hashnest.com,1045805,1
61185339,72104131,15495214,1
Poloniex.com,Bitcoin.de,1635244603,1
67282,ChBtc.com,68326581,1
Paxful.com,Cubits.com,613946774,6
7398,FortuneJack.com,204584745,2
405610,71921521,996000000,2
70482190,BTC-e.com,27066815,1
69383128,ePay.info_CoinJoinMess,81301789,1
2990531,0,4585648407,62
FaucetBOX.com,72891548,7594183,1
73336527,71528911,576449022,2
Loanbase.com,BTCJam.com,1429000,1
73046041,0,148930062,8
60,69407163,31025858,1
1654888,70037060,79112963,1
71397265,Xapo.com,433309946,2
454,45004,50989329203,1
74041281,368,52860924,1
1578,1309,14103000,1
MaiCoin.com,BitoEX.com,3228098704,6
833,2227706,49990000,1
ePay.info_CoinJoinMess,3328,14862577121,1
241309,ePay.info_CoinJoinMess,981324,1
65947189,368,40729775,1
73466831,421,31143538,1
6355,0,40184777160,20
11222093,Xapo.com,25428588,5
57,Xapo.com,41384048,3
NitrogenSports.eu,CoinTrader.net_LocalBitcoins.com,1141888684,11
617075,72992828,458873000,1
ePay.info_CoinJoinMess,29976439,87227205571,1
Cryptonator.com,1582,1315769,1
50811,53644,660818785,1
898,CoinTrader.net_LocalBitcoins.com,199960000,2
57,1138,6428974,1
70036028,883,66644158,1
999Dice.com,71997324,11617665,2
906,Xapo.com,199980000,2
2581739,CoinTrader.net_LocalBitcoins.com,1001990000,1
70744026,566,117760000,5
139,OKCoin.com,7253455788,1
906,BTC-e.com,1224747751,10
44935435,71764507,32896673,2
ePay.info_CoinJoinMess,72104681,23898233,1
42514696,72262771,99366502,1
10018926,Bitcoin.de,315470000,2
1228047,Xapo.com,17848566684,16
3179,BitPay.com,34264149,1
74251827,Paymium.com,48848250,1
Poloniex.com,SafeDice.com,69905848,1
Bitstamp.net,73073367,454832434,1
1116,70115593,30570558,1
Bitstamp.net,1426823,13438690095,1
BX.in.th,CoinTrader.net_LocalBitcoins.com,745796329,1
2201602,833,51846770,1
CoinKite.com,7,34566029,4
6355,55782,2009238858,1
ePay.info_CoinJoinMess,46209,87227205571,1
LakeBTC.com,2428,655828692,1
Bitstamp.net,Bitfinex.com,94348082709,13
Bleutrade.com,269,7967731,6
51809,50054,95670000,1
354,3221647,29926247,1
AlphaBayMarket,SafeDice.com,86420525,1
3368,YoBit.net,13042820,1
354,63073,1504015462,2
FaucetBOX.com,199545,7104278,1
50811,50950,2924374614,6
69173924,10378973,11406000,1
69539894,BTCC.com,7256390,1
BitcoinWallet.com,96,25940000,1
405610,5271171,498000000,1
72262922,69906440,15528475,1
GHash.io,ePay.info_CoinJoinMess,5056740990,2
Genesis-Mining.com,833,221842669,1
91531,702763,13201785,1
3980,32354,4999990000,1
CoinPayments.net,71189185,1639000,1
70612004,0,47695365,2
354,66692,1385258152,2
1805,NucleusMarket,100444059,2
70114969,Xapo.com,157798,1
ePay.info_CoinJoinMess,3219197,156299519,1
Hashnest.com,Bitcurex.com,2025670,1
YoBit.net,4126,42281447,9
70849007,BTC-e.com,565380000,1
999Dice.com,170,80281,2
71554939,1294,89914821,1
Xapo.com,1227,1019261755,1
906,833,299970000,3
CoinPayments.net,809,10806000,2
FaucetBOX.com,5683,61156406,2
72524261,69984672,5023556,1
62011178,175,777528,1
15260310,368,55422943,3
354,3810,666691715,2
17427381,Xapo.com,604062670,7
107,Loanbase.com,57602167,1
898,72156209,118940000,1
NitrogenSports.eu,Peerbet.org,152003379,2
4908,1298156,104540970,4
5542742,16621,13358061,1
351,1294,3274946,1
Huobi.com,Poloniex.com,115781866,1
70770461,71109467,13282344,1
Genesis-Mining.com,CoinMotion.com,221842669,1
1654888,69147845,1238194745,1
Cryptonator.com,FortuneJack.com,1104652,1
1316,883,1411713843,2
417,238,3387950000,2
69383112,FortuneJack.com,109810000,1
31980,454,1351233101,1
0,MaiCoin.com,746348,3
73388652,35711272,299990000,1
48668419,1138,3641775,3
73807057,73937392,38783772,1
390063,MoonBit.co.in,7941500,1
7675245,ePay.info_CoinJoinMess,251115000,1
57,ePay.info_CoinJoinMess,108563356,1
9390730,ePay.info_CoinJoinMess,118936308,1
70011205,2652,170422670,2
PrimeDice.com,3328,56945888,1
3792617,Xapo.com,479980000,1
MoonBit.co.in,CoinTrader.net_LocalBitcoins.com,125747977,1
60,2640,112234528,1
72075462,BitPay.com,2828653,1
348,536,2905000,1
326403,71397636,104990000,1
Bitstamp.net,290,55231933774,2
8204715,61,194807349,4
22602397,Kraken.com,999800000,1
69199627,Bitcoin.de,73471399,1
16962,Matbea.com,251592175,1
491089,617750,402113792,1
71685884,Cubits.com,3219140,2
70063369,Cryptopay.me,251852604,1
72471449,7,564460550,3
1200666,LuckyB.it,279730750,64
73465160,BTC-e.com,199990000,1
72025875,1218,92076628,1
2237,BTC-e.com,3001015962,1
FaucetBOX.com,129629,32308446,2
68859058,BTCCPool,29944836,3
BitcoinWallet.com,MercadoBitcoin.com.br,1210877,1
Poloniex.com,290,14951882085,3
70874949,Xapo.com,6748716,1
71554939,1469,162035143,3
