Source,Target,value,nb_transactions
BitcoinVideoCasino.com,ePay.info_CoinJoinMess,129042815,27
AgoraMarket,29588,907905962,1
SlushPool.com,0,27714236000,11
FaucetBOX.com,16621,346821568,13
396,536,373790877,3
73309864,BitPay.com,96353877,3
BitPay.com,CoinJar.com,138768087,1
ePay.info_CoinJoinMess,354,49990424,1
73884745,PrimeDice.com,16815343,3
69173924,39657215,414526000,5
ePay.info_CoinJoinMess,605,34453951,1
69749456,4,12369637,1
NucleusMarket,46096938,80769835,1
71005802,1294,6059923,2
396,SafeDice.com,291019017,1
69775834,BTC-e.com,34914127,2
8704,CoinTrader.net_LocalBitcoins.com,9592514089,2
271415,1070,7592472663,9
73413077,Bleutrade.com,22595189,1
898,AgoraMarket,3531435112,7
72393851,1836,314698449,1
1228047,536,126955014,1
73388652,7787,279686400,2
PrimeDice.com,Exmo.com,1849357,1
70953024,71004866,52176619,1
Paxful.com,10656886,201132562,1
Poloniex.com,Bittrex.com,9385952267,21
45298568,72078407,47545664,1
6355,Igot.com,1644363498,1
22583343,BitcoinWallet.com,822324079,1
2173760,69618013,999980000,1
4386660,71109472,115742277,1
1643124,1203370,19745354,1
69200072,70427826,5199184,1
74147625,NucleusMarket,8110399,1
220232,833,4665196,1
3368,ePay.info_CoinJoinMess,366107058,9
126,61843524,365733032,1
72419896,71633838,19744720,1
70927660,72786591,159360489,1
60997896,30306876,260034099,1
71842975,70586632,134362103,1
71659769,4544,138321832,1
73937408,BTC-e.com,34677000,1
Xapo.com,72262805,12727451,1
6355,CoinTrader.net_LocalBitcoins.com,3288726996,2
ePay.info_CoinJoinMess,Xapo.com,1230718230768,220
ePay.info_CoinJoinMess,Loanbase.com,163940213,3
73963652,69931790,30344333,1
71005802,421,6979368,2
YABTCL.com,24179,1001346949,1
Xapo.com,PrimeDice.com,1708334342,35
ePay.info_CoinJoinMess,4544,2246347928,2
73937408,4395,224118000,1
FaucetBOX.com,87357,75583887,1
1252,6022,2006038,1
0,1309,1416614,2
69905904,1328107,180971272,1
72367929,71763913,83390595,1
Xapo.com,107,30986137,2
Xapo.com,MercadoBitcoin.com.br,501886851,17
107,Bter.com,102474132,1
71553156,PrimeDice.com,25902839,5
Paxful.com,ePay.info_CoinJoinMess,99981904,1
ePay.info_CoinJoinMess,BitZino.com,237748655,3
0,Bitfinex.com,1233937,1
1836,411,60980000,1
Hashnest.com,Cryptsy.com,386195631,3
1095,Cex.io,4056301,1
257316,898,49999980000,1
0,Bittrex.com,11585596,2
Genesis-Mining.com,60093,908712045,1
Bitstamp.net,71920743,29821810060,1
3765,999Dice.com,18682000,2
4544,265,36151000036,1
72576440,0,2288621254,6
73388652,10727819,411621033,1
912,255398,38408485460,1
72154231,45469,44907935,1
3765,BitAces.me,14615026,2
16962,0,124290013,1
71005802,1469,5042405,1
74066429,BTC-e.com,20425015,1
Genesis-Mining.com,89134,908712045,1
71554939,Loanbase.com,290209391,1
FaucetBOX.com,348,73436135,4
2173760,CoinTrader.net_LocalBitcoins.com,210389999,1
72341057,AgoraMarket,60530000,2
Genesis-Mining.com,69245847,908712045,1
424,2226,556448418624,35
16425460,73362392,213280865,1
71241280,0,199809428,1
5542742,Bittrex.com,93920434,2
BitVC.com,OKCoin.com,14885105588,5
9749,Xapo.com,1999990000,1
73388652,72236394,261049000,1
40948331,73910951,91542156,2
Loanbase.com,264218,33104533,1
Xapo.com,ePay.info_CoinJoinMess,6608055261,100
48010935,5232508,44825240,1
57,ePay.info_CoinJoinMess,470300,1
FaucetBOX.com,40774,277566305,1
10440706,PocketDice.io,79308,1
Cex.io,CoinGaming.io,199980000,2
56796266,265,28046000,1
ePay.info_CoinJoinMess,269,81610281,3
28555047,Rollin.io,2564298,2
71554939,Cryptsy.com,1095045377,6
73910968,BTC-e.com,4573561965,4
SatoshiDice.com,PrimeDice.com,1216900,1
CoinPayments.net,0,164665023,9
ePay.info_CoinJoinMess,SatoshiMines.com,77026881,3
72236392,BTC-e.com,326531445,1
Xapo.com,70350963,40491646,2
NitrogenSports.eu,1528188,31939400,3
69121350,73806951,706390000,1
FaucetBOX.com,72498594,97230017,1
342,71685903,199981824,1
354,354533,770345699,1
227,Xapo.com,158401660,2
Hashnest.com,57,128732122,1
354,C-Cex.com,2479739142,3
4856172,73258099,775101653,1
Huobi.com,Bittrex.com,65911296,1
3209972,45469,23975410,1
Cex.io,4499,23150036,1
12583,ePay.info_CoinJoinMess,321625301,1
26152,4010,378347010,1
62014,144727,31156136,1
5514,BTC-e.com,201139176,2
69670973,69670993,173803150,1
BitBargain.co.uk,NucleusMarket,2013496579,4
FaucetBOX.com,421,3541638537,120
FaucetBOX.com,73126948,24199316,1
71110895,ePay.info_CoinJoinMess,45682521,1
109619,269,1658517,1
Xapo.com,421,3695364424,48
69697250,Cryptsy.com,40893800000,11
Genesis-Mining.com,7184,1051341842,2
348,BTC-e.com,10000014,1
GHash.io,74172449,4776105228,1
71005802,ePay.info_CoinJoinMess,2726816,2
201065,Bitcoin.de,299690000,1
Kraken.com,11903029,20307441755,1
354,70429872,3916443614,3
