Source,Target,value,nb_transactions
71554939,1144,1988652683,4
PocketDice.io,BitoEX.com,1065612,1
CoinPayments.net,Xapo.com,71684089,3
SpectroCoin.com,Bitstamp.net,3017586515,1
46027784,37686970,511890000,1
3980,424,2899960000,4
13286399,292,147867063,1
70244853,10789,34641580,1
999Dice.com,NitrogenSports.eu,180130,1
FortuneJack.com,FaucetBOX.com,3768951,1
C-Cex.com,BTC-e.com,14346165,1
17989012,13155,1253936759,2
35,Cubits.com,3870663,1
70901336,CoinTrader.net_LocalBitcoins.com,199940000,1
19025100,71685358,25711407,1
354,833,630959290,1
73858715,ePay.info_CoinJoinMess,39896273,1
Xapo.com,1103,61558246,2
71895241,3391048,420978145,1
175,Bittrex.com,1016920078,6
FaucetBOX.com,9205229,9205022,1
SafeDice.com,ePay.info_CoinJoinMess,282942966,1
Genesis-Mining.com,891,3313348620,1
72284111,0,4999990000,1
Genesis-Mining.com,0,1210398047901,476
ePay.info_CoinJoinMess,Rollin.io,27616640,1
ePay.info_CoinJoinMess,27502457,65428764,1
72289111,69147875,562337811,1
Bitcoin.de,Cubits.com,139935056,1
157228,64760,89499685717,1
Cryptsy.com,1138,10900037,1
71163236,73728575,16630743,1
1654888,70875269,965023821,1
60997896,73701455,11493243,1
Hashnest.com,1992489,32467617,1
131,122,452980000,2
Bitcoin.de,BitPay.com,15904304574,197
BitPay.com,69487163,10549703,1
107,CoinTrader.net_LocalBitcoins.com,9502842081,7
39694960,70821935,149805000,1
71685150,CoinTrader.net_LocalBitcoins.com,1549990000,1
ChBtc.com,59589,30602000134,2
2786285,CoinTrader.net_LocalBitcoins.com,77503077,1
72944130,ePay.info_CoinJoinMess,434380000,1
162192,73258123,454495193,1
Kraken.com,CoinTrader.net_LocalBitcoins.com,14741756052,6
ePay.info_CoinJoinMess,Bitbond.com,66524898815,1
FaucetBOX.com,1833,8782310,1
2226,BTCC.com,1099990000,1
69276832,CoinPayments.net,6505439,1
20158538,265,123597120,1
175,3348,1024000491,1
FaucetBOX.com,YoBit.net,95963346,3
70849045,AbraxasMarket,89619278,1
56308172,0,1080000,1
35900,CoinTrader.net_LocalBitcoins.com,6270840399,7
Poloniex.com,7277,27132058,15
Hashnest.com,69199720,7062933,1
735,227,1980547,1
71633185,BTC-e.com,5443946,1
Genesis-Mining.com,Cryptsy.com,97932011214,35
59317635,70325170,38474380,1
SimpleCoin.cz,AbraxasMarket,400063034,1
69958455,70011208,2525113,1
NucleusMarket,43851,9783333,1
45379539,ePay.info_CoinJoinMess,223810000,1
614944,4,56305865,1
230001,PrimeDice.com,673050,1
1747,5742521,6803852,1
3368,Bittrex.com,341582708,4
72289111,43397887,1403912299,2
BitBargain.co.uk,CoinTrader.net_LocalBitcoins.com,2386850710,3
5162,Bter.com,3623882888,2
16580,Xapo.com,499980000,1
Xapo.com,342,14560700,1
69278079,BTC-e.com,248845185,1
Betcoin.tm,1589747,22075000,8
970890,BTC-e.com,66862904,1
BitcoinWallet.com,294,5177317,1
Xapo.com,763,77529304,1
AgoraMarket,BitcoinVideoCasino.com,3043696527,3
3368,Exmo.com,341582708,4
7283207,Rollin.io,7633800,1
69383113,72864328,54491206,3
ePay.info_CoinJoinMess,71136710,293957987,2
18972,SpectroCoin.com,2653242467,33
69251458,71842764,4984734532,1
43821745,BitPay.com,10392707,1
71502261,71502876,60250562,1
342,Cubits.com,26985872,1
524812,BTC-e.com,29999980000,1
39694960,421,14461043670,79
ePay.info_CoinJoinMess,71371668,66524898815,1
Genesis-Mining.com,Bitcoin.de,72904290408,25
354,Cryptopay.me,727842446,1
73670927,597,13292006,1
354,227,461717833,1
3368,2338,170791354,2
73258019,860,57503425,1
43510,122,3728094,1
4338203,10808374,159547557,1
71450190,69984672,15538503,1
CoinJar.com,AbraxasMarket,60166570,1
SatoshiMines.com,72262929,23006400,2
73727964,BitPay.com,2930000,1
269,Bitstamp.net,11950486,1
3053082,71476897,1664948803,5
AbraxasMarket,46096938,128176573,2
3120,Hashnest.com,6524035,1
FaucetBOX.com,57878368,16071551,2
73310609,227,1060000,1
3368,71319615,85395677,1
Cryptsy.com,Xapo.com,5406854,1
72603430,912,98602935,1
64695628,421,389788230,1
71189298,Betcoin.ag,417305,1
Paymium.com,Bitstamp.net,811159000,1
HolyTransaction.com,1469,145000,1
Xapo.com,3328,251203606,2
912,6075,5768425997,1
CoinURL.com,Vaultoro.com,271469988,1
ePay.info_CoinJoinMess,1695643,257777876,2
Coin.mx,CoinGaming.io,64357944,1
0,1309,288792,1
73779497,OkLink.com,2999953292,1
TheRockTrading.com,70062872,735178500,1
39694960,57,692007634,3
38565835,860,17972215,1
FaucetBOX.com,52842513,210775789,1
Xapo.com,MaiCoin.com,61849584,4
PrimeDice.com,Xapo.com,15470935,9
CoinKite.com,0,11184594,4
1228047,Coinroll.com,214383864,1
59579,144727,67233750,1
536,999Dice.com,24356358,2
