Source,Target,value,nb_transactions
71554939,732,99911770,1
Paymium.com,Bit-x.com,8037018213,1
56264,269,6051415,1
SlushPool.com,292,5951493780,3
2323,Bittrex.com,9999808120,1
227,Cryptonator.com,7340000,2
234,ePay.info_CoinJoinMess,1569087,1
60,20,1017169016276,9
71371555,Luno.com,554934059,1
154,Bittrex.com,114396824,6
129,94,71986345,1
39,Xapo.com,22966455870,8
Bittrex.com,370,9288374400,3
263,BTC-e.com,799910900,1
1228047,65,3599685524,11
391,Xapo.com,3676020,2
71624909,916,9609055,2
4833806,ePay.info_CoinJoinMess,3539379486,3
4,639,156247069,1
YoBit.net,MercadoBitcoin.com.br,6026296,2
Poloniex.com,298,161878998573,10
1654888,162,5787966979,6
72052118,163,17474354,1
Bitstamp.net,CoinTrader.net_LocalBitcoins.com,41081439584,4
Bitstamp.net,343,152260135,1
73150072,49,3543219,1
CoinSpot.com.au,275,158605270,2
14,57,21699948,1
SlushPool.com,Xapo.com,70292822849,34
3348,238,21515045784,1
1612,BTCCPool,42959794296,2
74252166,Huobi.com,9723190262,2
746299,BTCCPool,6571546942,1
14,117,245362828,9
1236,Poloniex.com,39977845,2
37,Bleutrade.com,209809296,1
1228047,101,424807016,2
0,4195,8103758320,1
ePay.info_CoinJoinMess,158,246291692777,13
1182362,ePay.info_CoinJoinMess,71365630,3
Paymium.com,YoBit.net,10607016349,1
39,417,16868524620,7
40189,126,14494274,1
46590,Poloniex.com,233634601,7
74252166,563,4861595131,1
73152244,72052118,1279756,1
4,44,48293733,5
62,Xapo.com,6096797845,5
24951,117,425348484,4
0,49,100894439,34
2230,Cryptopay.me,16116000,1
60,238,636039507,1
71449835,860,520230,1
768,BitoEX.com,20169059,1
73258123,14,1021744,1
102,65,1981670,1
776,Cryptonator.com,960622251,46
35270697,71163241,313273151,1
TheRockTrading.com,Bittrex.com,555836764,2
746299,223,168696424225,15
315,65,1841321515,1
Xapo.com,154,265134294,2
456,BTC-e.com,22460205,1
71423001,Poloniex.com,28790114,1
70976754,0,146580804,2
275,CoinHako.com,4408390,1
238,11790,654781600,3
69852916,44,237239,1
Bittrex.com,SatoshiMines.com,29118060728,1
746299,Bter.com,10826444444,2
74068308,49,19589402,1
14,871,2131834576,17
289,Cryptopay.me,149046809,1
354,HaoBTC.com,6939325048,4
87610,BitoEX.com,219102979,1
2922,3120,21450609,1
695,Poloniex.com,1147504633,9
20,69,809333193,3
73726601,860,11763948,1
9749,117,529816940,1
275,14,53611000,3
833,276,117380848,1
4689,BTCC.com,600010793,2
71371555,CoinJar.com,139815405,1
Bittrex.com,107,179945096563,19
14,421,2744691623,13
94,39,1242487076,11
HaoBTC.com,904,46106491,2
107,YoBit.net,305507,1
72969473,49,991269,2
14,292,33256726,2
Paymium.com,Cubits.com,10607016349,1
0,Bittrex.com,28320867926,640
60,Cryptopay.me,1154142843162,5
289,Bittrex.com,131004104,3
Poloniex.com,Bitcoin.de,820008100750,46
73203948,9,3033712,3
1654888,223,4802711717,6
1149,233,1430368,1
1654888,Bittrex.com,6296498267,8
37,340,153856634,1
3690470,283,3601700,1
354,391,3063445244,3
73675164,1075,917776,1
2844,Poloniex.com,1699929262,1
ePay.info_CoinJoinMess,31761,37891029658,2
391,69853755,4309693,1
1575,BTC-e.com,29550000,1
Xapo.com,5026,144447235,1
238,472,4009732098,15
2323,131,1937346480,2
776,BTC-e.com,79060589,5
776,BitcoinWallet.com,115031403,5
801,223,212465,1
4597,Bittrex.com,20580625,1
35,354,940737658,19
Poloniex.com,BtcTrade.com,368150288131,11
3690470,Poloniex.com,3133822352,13
70272383,Bittrex.com,34910005,1
Bittrex.com,8031,9800810395,1
275,18946,1954528,1
5592,217,217375244,1
Poloniex.com,883,487823407976,20
BX.in.th,Bittrex.com,11886578500,40
96584,71528906,256047341730,20
60,21865866,15061879348,2
60,131,679171978399,5
33117,CoinJar.com,2910162394,2
61,4014,9769602,1
275,BTC-e.com,1349595,1
69722595,860,1894350,1
70455405,44,3814618,1
387,Bter.com,152060217,2
343,3651,386273220,2
Bitcoin.de,354,5867042366,2
354,444,588518700,2
639,Bittrex.com,83321015,1
71163236,Bittrex.com,834461,1
3130525,91,57044952,1
106268,CloudBet.com,49999932200,1
ePay.info_CoinJoinMess,Huobi.com,11700436974215,615
Bittrex.com,BTCC.com,6702941230,1
1901,65,5731082,1
13585,60,2999932800,1
315,Bittrex.com,3645884607,3
107,1090,1479917,1
391,29,2183250,1
60,TheRockTrading.com,138261180161,6
35,YoBit.net,703582091,20
1228047,152,2987597733,17
YoBit.net,152,1931450,1
14,CoinTrader.net_LocalBitcoins.com,696668443,1
4833806,70927450,562650578,1
387,51,366151025,1
1654888,CoinTrader.net_LocalBitcoins.com,1559302723,2
217,605,142835053,1
ePay.info_CoinJoinMess,152,151564118632,8
14,417,3710408235,18
71110666,20,167908961,2
BTCC.com,1215,46404721,5
269,Cryptopay.me,2212420,1
33117,YoBit.net,14550811970,10
33117,126,5820324788,4
Bittrex.com,0,461623613954,52
Poloniex.com,1575,34932157534,2
7277,Xapo.com,5400,2
0,PocketDice.io,1511461,4
108,163,30792707,1
14536429,0,21507322,1
4,0,254162654,8
74330584,Luno.com,781667248,1
Rollin.io,108,1314300,1
HaoBTC.com,223,98235498555,56
70272383,275,2372267509,1
OKCoin.com,276,6100807294,1
444,860,234954337,1
69644640,49,4602345,4
Bittrex.com,283,454725018,1
126,233,27362101,1
39,162,2986328879,3
53230497,860,1644385,1
1182362,777,21146686,1
1228047,60,13549650475,35
1120,219,13199085774,6
219,20,20560812185,2
340,871,19597692,1
Poloniex.com,833,948991895622,49
70272383,Poloniex.com,7216179047,5
2479,Bittrex.com,9991612,1
70690251,44,322478,1
1654888,484,129256058,1
152121,189,61104782,1
71450805,65,4901862313,2
Bittrex.com,35,850747844484,114
615198,Bittrex.com,6126300,1
14,BTC-e.com,2952561914,27
3370,39,101818180,1
BX.in.th,340,15596170,1
21363830,860,12185368,2
238,129,134846510,1
746299,238,92011527739,5
472,32068,283270608,3
1228047,860,1200716546,3
67641,65,18556960,1
999Dice.com,PocketDice.io,525000,1
227,96,2653508,1
60,LakeBTC.com,14519155863,2
70927660,71449835,3758334,1
Bittrex.com,833,70828538578,10
70715969,44,759187,1
0,BitoEX.com,14912117,1
Poloniex.com,BitBay.net,698327674300,51
1575,Huobi.com,10823374,1
Poloniex.com,387,114744554649,6
35,152,139940232,2
SatoshiMines.com,BitcoinWallet.com,2009674,1
73204944,49,2715834,2
70796482,73832987,1705896,2
1654888,60,3866030510,5
Bit-x.com,102,478300,1
217,Bittrex.com,19231217411,72
0,Bitbond.com,31912108,1
CoinJar.com,65,394931014,1
1215,Huobi.com,5447762238,3
340,39,246198921,2
0,94,30724243,2
39,2160,61509702,46
776,391,61824679,3
32413624,117,317459206,1
0,8031,91162115,1
267,Poloniex.com,30168707,6
35,371,132045742,2
27140713,Bittrex.com,742906192,2
87610,219,15895717847,31
39,BitBay.net,14228911006,5
21865866,343,4033676,1
276,298,801049352,1
Poloniex.com,HaoBTC.com,11146897090,2
340,BX.in.th,8233797,1
71163236,Luno.com,2989350,1
62,1316,3679058746,2
4,CoinGaming.io,1014004791,23
354,Matbea.com,245288772,1
Bitstamp.net,BtcMarkets.net,14275369440,2
SimpleCoin.cz,Xapo.com,111727733,1
Bleutrade.com,YoBit.net,42696416,2
999Dice.com,163,10830010,1
Bittrex.com,662,39867468776,1
51,29,52529238,4
1228047,1805,229843989,1
71503055,72052173,22905318,1
5714831,879,5069897856,2
Xapo.com,859,1425916397,6
1070,217,6290634,1
1575,472,1318165917,2
340,269,290280352,4
60,162,7597234839,2
14,13220,332895047,2
263,39,8902165862,4
Bittrex.com,131,209091887749,16
Poloniex.com,Bleutrade.com,408258864037,22
5714831,Bittrex.com,331707799951,112
ePay.info_CoinJoinMess,1300,128266706,1
Bitbond.com,CoinSpot.com.au,61038926,1
Poloniex.com,2387,5561727507,1
1120,BitBay.net,3176799598,5
7277,252,414960,152
Poloniex.com,154,908388472095,45
776,3423,35221317,2
776,Xapo.com,328168955,16
72262805,999Dice.com,1910869,1
2230,Poloniex.com,26835000,2
62,HaoBTC.com,8397192834,4
5162,Xapo.com,118794093207,1
62,SatoshiMines.com,943162315,1
Poloniex.com,370,5158312460,1
Bitstamp.net,SimpleCoin.cz,16660594493,2
35,Bittrex.com,3316435431,79
577504,44,854800,1
Xapo.com,Cubits.com,1567526457,8
33117,CoinHako.com,2910162394,2
Bitcoin.de,0,256565100,1
391,35,5783942,1
YoBit.net,Poloniex.com,5592704578,51
Xapo.com,3273,130896896,1
5714831,131,120504637801,47
