Source,Target,value,nb_transactions
14,CoinPayments.net,89736929316,119
372665,898,437186700,3
4126,152,59698448,1
Kano.is,Bittrex.com,15431929788,12
Xapo.com,29,3688779807,32
1182362,733,15354674,1
69827501,0,54350807,1
46596,HelixMixer,859222900,1
4814,CoinTrader.net_LocalBitcoins.com,1751622597,29
72446493,69697047,56845410,2
1272,195,2556550,1
72943763,16621,405927012,1
860,70063403,11118526813,6
848667,152,1167445260,4
999Dice.com,0,722765470,39
735,BTC-e.com,1304719,1
ePay.info_CoinJoinMess,139,31387689076,1
73937585,2566,51237550,3
50899,52031,472859000,1
72445738,883,202524030,1
70874785,162,1697729499,10
157,220,181981977,3
468,MaiCoin.com,1306822888,6
Kano.is,111090,54011754258,42
73701984,62939283,10226605,1
Luno.com,2811,6433966000,1
Bitstamp.net,Poloniex.com,96932500828,11
72472426,44,8265730,2
74304268,33670164,282952210,1
Xapo.com,51028,14102471,1
5714831,Xapo.com,246003563,2
152121,MercadoBitcoin.com.br,2150284908,4
0,69304322,658177230,1
72183506,368,31434570,1
SlushPool.com,36786,6520816107,3
36222,Xapo.com,812089300,4
33930,51,1991387300,2
396,1090,226170977,2
0,315,2871842,1
396,YoBit.net,912146190,4
14,29071,15157010958,1
74303820,73832987,5649472,2
129,883,1015263921,3
0,37200188,8658316,1
220,SafeDice.com,75838220,1
60,HappyCoins.com,46133638838,3
73152717,73047698,100267786,1
20,348,52491949,1
14,371,8215316,1
107,14,520684389,5
1300,LocalBitcoins.com,251134892,1
71554939,5026,99860000,1
14,233,1062783206,2
6931,60,223571290,1
70010818,Crypto-Games.net,33212,1
0,2027,4984180,1
61,Matbea.com,483440056,23
695,Xapo.com,241433241,1
20,233,543036495,1
1864541,331,6223474,1
Poloniex.com,CoinGaming.io,84851482691,4
117,883,4999584,1
69514014,44,7060970,1
69383113,70979650,100068946,1
111896,Luno.com,19333053699,1
69509394,368,212204629,1
71579237,69,19752311,1
24415050,44,119130310,2
29365,107,10634468785,5
833,Poloniex.com,21637044,1
7990601,2895,91560000,1
72367598,4,114677684,2
20,70717848,158181013,1
72051910,CoinPayments.net,85079700,1
3531,331,58725570,1
39694960,Matbea.com,237127782,7
69827651,44,2555144,1
0,Bit-x.com,9922363,2
1654888,238,405490209,1
73205038,49,1860998,1
73336533,162,2499089349,1
FaucetBOX.com,2289203,228693264,1
405595,290,14998642503,3
ePay.info_CoinJoinMess,860,20678570,1
Poloniex.com,Cryptopay.me,161371914718,10
Bitcoin.de,859,780112533,1
Bitstamp.net,163,5929885028,1
468,523,583081852,2
9205456,354,112856524,2
