Source,Target,value,nb_transactions
7135858,29,1356364,1
884,14,5093225,1
405610,HolyTransaction.com,927084380,5
CoinTrader.net_LocalBitcoins.com,472,11463000000,3
70063369,14,3275867885,8
Poloniex.com,821,380695033823,3
7949682,29,37512917,1
5714831,39,143621606,1
157,195,3663668,1
37,29,9006383120,7
ePay.info_CoinJoinMess,BTCC.com,1287946753060,55
71162539,833,760981108,1
1654888,292,679161340,2
1391,29,2057738,1
74304268,Bittrex.com,129580445219,20
72811485,29,23513261,1
391,YoBit.net,2290158,1
71398237,CloudBet.com,394950000,1
107,Bitbond.com,458199585,1
3048834,999Dice.com,88096,1
10497631,371,8946574,1
999Dice.com,71370833,39981543,1
0,4825,5212800,1
1612,Xapo.com,3977879301,1
4,777,163673279,1
71659609,71424126,230922819,1
47313,19172839,13968102,1
101,Huobi.com,7085025,3
YoBit.net,35,104029498,6
SpectroCoin.com,60,25743481975,2
74330318,368,792740,1
469,0,69290106,3
72315025,29,59972880,1
0,386,14209663,7
71554939,Bittrex.com,436349032,2
472,BTC-e.com,214390962,3
5162,290,13508178405,1
2218,14,29594720,1
Poloniex.com,TheRockTrading.com,133158251494,2
16620649,44,1858614,1
14,70770073,539198729,1
71554939,MoonBit.co.in,260730925,1
391,Xapo.com,3400154,2
Bitstamp.net,849,2252242631,2
5481367,BTC-e.com,6782610,1
833,94,1011073223,1
999Dice.com,ePay.info_CoinJoinMess,7621327,6
ePay.info_CoinJoinMess,598,141720139,2
219,72891482,3868839814,1
34162,444,173700100,1
4833806,275,88953694,2
999Dice.com,9236105,17695105,2
238,14,415441095,6
107,102,1266127,1
Xapo.com,275,6440154206,55
5026149,129,1972880,1
768,57,36413164,1
Poloniex.com,1123,142488222456,1
ePay.info_CoinJoinMess,Matbea.com,23417213692,1
Xapo.com,69644289,6602900,1
69539845,69461515,1342055000,1
864,Poloniex.com,680272462,5
71554939,386,128566421,1
Poloniex.com,629,13414403988,1
71554939,PocketDice.io,538782969,3
219,491,1498089721,1
139,100985,3507439858,1
67264,0,2660172,1
833,276,64080882,1
11185600,73100716,71006726,1
70244175,44,2261080,1
189,0,176069690,5
PocketDice.io,Rollin.io,23652129,1
2230,29,8750000,1
3425,BitBay.net,4013203,1
Xapo.com,69356,7086023,1
7645,472,210534718,2
217,35,21020549,1
71580560,75,3079398,1
405595,298,9997397094,1
Bitstamp.net,19431,6388704333,1
Xapo.com,361,93573400,1
Xapo.com,233,129207724,4
3690470,Bitstamp.net,2643422246,2
1654888,Cryptonator.com,9002265434,15
87610,39,8149916658,1
1151,Rollin.io,899904,1
5714831,117,14646819795,2
AnoniBet.com,227,1409015,1
848667,Cryptopay.me,251890445,2
18946,639,1153025590,1
Poloniex.com,71942652,362907202836,2
71624909,107,1805420784,11
2387,73414517,432850,1
73806401,175,37999300000,2
Bitcoin.de,62,293298770,1
Xapo.com,578,61689864961,20
70638488,14,7255601,1
19172839,1149,5079022,1
14,Hashnest.com,477332985,2
73545088,421,27400287,1
1872,6963,11254481254,5
Poloniex.com,OKCoin.com,1681104401242,11
SatoshiDice.com,Xapo.com,1501663,1
2218,BitcoinWallet.com,5547202,2
639,999Dice.com,268582,1
1300,ePay.info_CoinJoinMess,100975345,1
0,8224,699432720,1
2173760,20,24482680,1
2453,162,87294106,1
65372,Xapo.com,21334290,1
57,Poloniex.com,83016192,2
139,1872,646085622,1
Xapo.com,20,11215081,1
14,2811,24862424107,28
20,69,1750830628,7
5055,Xapo.com,1016946778,1
71659617,883,1972880,1
