Source,Target,value,nb_transactions
ePay.info_CoinJoinMess,421,1660375761277,42
4126,Bter.com,180961372,2
51219,BitoEX.com,262400000,1
Poloniex.com,Bleutrade.com,10947470820,5
Xapo.com,152,815919294,12
71291171,1747,10703629,1
175,Bittrex.com,78319955,1
Xapo.com,Bitbond.com,299748267,5
23336637,883,49900560,1
50725,41213,49990000,1
Bitstamp.net,50589,558181013,1
Huobi.com,122,5060126030,1
50638,50382,137890000,1
16621,BTC-e.com,7386844,1
1228047,CoinGaming.io,1091535114,3
69356976,BTC-e.com,5479570,1
Xapo.com,Luno.com,1891191861,27
Huobi.com,Poloniex.com,20756887135,15
4013,73989159,86370054,1
52362,52330,43541510,1
20,888,318430549,1
70272317,ePay.info_CoinJoinMess,12255052,2
ChangeTip.com,57,11330354,1
71214983,ePay.info_CoinJoinMess,109788706,17
50422,50287,992385000,1
MoonBit.co.in,YoBit.net,5398400402,16
73807167,70455035,17115399,1
71503055,71659683,208613800,2
51809,51293,10080000,1
BitVC.com,OKCoin.com,159721582442,7
71084354,LocalBitcoins.com,11225175,2
Poloniex.com,PocketDice.io,11714126940,4
ePay.info_CoinJoinMess,72995913,75418928624,1
72025707,13077,1280065369,1
107,Xapo.com,5975046769,22
27914256,4,8411888668,3
999Dice.com,69749485,567117,1
Bitcoin.de,Bittrex.com,2071588133,2
MoonBit.co.in,485934,648146694,1
69801586,69409397,389322598,2
SatoshiMines.com,LocalBitcoins.com,1800113,1
227,LocalBitcoins.com,2344395,1
1144,7369,8062588587,4
71868663,LocalBitcoins.com,8333549,1
72051910,0,35594290,1
6666354,LocalBitcoins.com,39846960,1
220,0,64969135,32
Xapo.com,700,67249089,1
ePay.info_CoinJoinMess,472,1131283929360,15
809,Xapo.com,6436208125,13
73336533,Cubits.com,21069242174,1
71241457,LocalBitcoins.com,257104334,2
70193816,Xapo.com,5494640,1
70482223,999Dice.com,3641707,3
318683,ePay.info_CoinJoinMess,71972675,1
233,8204715,100000000,1
70323321,44,1577708,1
72262770,CloudBet.com,200677,1
Xapo.com,348,138563729,2
1215,1226,4803815325,1
71554939,1309,365218741,4
298,2566,11990447,3
Bitstamp.net,968,36729986602,9
50684,52078,400070000,1
18135600,BTC-e.com,86216960,1
72236342,469,2083127,1
52526,51809,102486000,1
69278242,44,8232119,1
898,LocalBitcoins.com,3023986947,3
FaucetBOX.com,298,538379015,19
64915121,0,17093068,2
CoinPayments.net,Poloniex.com,330956253,1
HaoBTC.com,Poloniex.com,19163155065,3
52539,50301,103794000,1
57,20,139943333,3
51483,51082,132030000,1
SlushPool.com,BX.in.th,7637027915,1
0,69955051,2466500,1
20,220,306731897,2
2218,BTC-e.com,6061200,1
72995578,69383113,448527670,1
72839276,71842951,21546688,1
74042229,73336444,163751255,1
41283,Xapo.com,107730919,1
41680,52106,490624368,1
69957825,44,2292792,1
Poloniex.com,18972,855566835,1
74120870,70455774,223789476,1
70796631,860,269629980,2
11543080,497,13354718,1
33291,Hashnest.com,532298143,4
50867,50567,199990000,1
51257,41035,399990000,1
74068518,71032462,2648234,1
46728375,74303820,74239080,2
468,Coinmate.io,4879275,1
3022186,7491050,87161058,1
SlushPool.com,70507728,7637027915,1
BitBargain.co.uk,898,4069651707,5
1316,331,1782416683,5
12026076,BTC-e.com,36990000,1
72550356,BTC-e.com,25063037,1
