Source,Target,value,nb_transactions
72917596,69226095,5091800,1
CoinPayments.net,331,5809882490,54
1762296,0,1384993340,1
50426,51844,205337200,1
51740,50857,593015600,1
51869,52039,144847222,1
51740,51483,632777900,1
106268,Huobi.com,45683813368,1
315,20,1524061378,1
219,5256,5852819677,1
51055,50032,99980000,1
50283,50420,46542500,1
6048154,YABTCL.com,1465231426,8
ePay.info_CoinJoinMess,2566,1688245,1
Kano.is,158,15506654868,12
20,Xapo.com,498988026,2
641,777,1127458,1
11432272,ePay.info_CoinJoinMess,33302167520,72
25695512,44,11013084,1
73153273,368,6087476,2
225885,269,317329,1
Xapo.com,2506,122792682,2
52685,52033,29716700,1
52107,52165,839018500,1
50177,51293,40995900,1
53326,50354,479820000,1
50405,51115,1238110000,2
1215,BTCC.com,3116160763,1
71842975,72838825,161595101,1
Bitstamp.net,71554899,11098908190,1
1182826,70796631,551930000,4
71267520,44,8850000,1
56576233,72341387,17243714,2
1228047,53234,1467949173,1
Kano.is,1391,5168884956,4
72733751,Luno.com,5236906,1
20350828,62,815937850,1
39694960,3423,10085087,1
51483,50938,199470000,1
52374,72388,500138000,1
20,Cubits.com,8934283666,51
70927660,0,304275891,3
39694960,5342,48219312,1
11907,37,50274400,1
Purse.io,LocalBitcoins.com,39592042,3
Xapo.com,891,152314899,2
54114,51629,19980000,1
51294,50762,100750000,1
71267112,0,11654960,1
41283,53234,111510000,1
50112,50331,87610900,1
298,1575,637544,3
14206748,44,5796880,2
50305,50478,516984400,1
NitrogenSports.eu,883,11980000,1
1228047,51115,745911152,1
52437,51975,70076900,1
50926,51421,249980000,1
ePay.info_CoinJoinMess,Bitstamp.net,331876400441,10
4,CoinPayments.net,13138899409,77
292,ePay.info_CoinJoinMess,3699184,3
ePay.info_CoinJoinMess,72995913,36873933164,1
Poloniex.com,SafeDice.com,47389515045,2
5026,72733939,48811961,1
354,2643,1792533570,2
51219,53194,23640000,1
71895241,73414292,225806571,1
129,71371676,7080405,1
45298568,44,20920306,2
50762,52306,103306100,1
456,Bitcoin.de,31861416,2
50378,41221,399980000,1
53150,51120,202980000,1
50800,52768,82843500,1
33291,YoBit.net,1165397048,5
51028,52251,570143500,1
70114542,73412374,123217399,2
15857340,6465591,765275722,1
53944833,70114757,346929000,1
220,Bittrex.com,119423354,2
315,Bittrex.com,1498794431,2
72812734,BTC-e.com,356891558,2
50968,52724,250260000,1
74120870,44,974230413,8
ePay.info_CoinJoinMess,72498745,36873933164,1
22823356,70848490,2472472,1
1612,417,38835903856,1
Xapo.com,LocalBitcoins.com,3591602444,30
16768780,CloudBet.com,51989663,1
354,2647,1792533570,2
1228047,354,3071293699,3
7345,Bleutrade.com,21179910,1
51916,51401,19980000,1
27914256,1090,3578405402,1
50133,50895,824550000,1
20,22035320,266039577,2
50638,52032,19980000,1
233,3473,3432800,1
4,468,96140698,2
52642,51131,49980000,1
50526,50686,49358900,1
6098,BTC-e.com,1088708787,2
1228047,53532,379437274,1
50266,40868,150120000,1
41334,50475,199980000,1
34476,220,6377862,1
51095,160675,197558500,1
50266,50684,99980000,1
50102,41096,145070000,1
906,CoinGaming.io,1350758880,2
73414940,44,10248720,1
ePay.info_CoinJoinMess,11731507,202738118,2
70219815,Poloniex.com,18631931,1
0,6048154,619350521,1
BitBargain.co.uk,44,499191155,3
5620,71528758,1778528265,1
5211472,152,321324230,3
354,331,1627614904,2
74094614,YoBit.net,4727485,1
50464,173805,44060000,1
50557,51856,5621200,1
51483,50383,9980000,1
73623749,NitrogenSports.eu,39237570,1
MoonBit.co.in,Cex.io,1420088491,1
60,315,3529980080,1
51374,1223413,108431800,1
71345485,0,218419,1
4,Rollin.io,2441621731,24
54114,51291,69920000,1
8633,71684985,33490000,1
Poloniex.com,70506894,32118931008,3
ePay.info_CoinJoinMess,3810,22886996,1
52965,50686,51751000,2
694678,Rollin.io,114624877,4
72313951,1075,33020092,1
71867875,0,19080746,2
51999,51834,130060000,1
107,BX.in.th,1307144165,1
52080,173805,99980000,1
Poloniex.com,Bitcoin.de,125025860205,9
50737,50938,39940000,1
52306,50465,1000160000,1
51834,70029,52724667,1
61,Cryptopay.me,12420167,1
468,BX.in.th,78482885,1
CoinPayments.net,ePay.info_CoinJoinMess,916569939,11
51562,50133,829829000,1
53150,50723,47937900,1
ePay.info_CoinJoinMess,66692,36873933164,1
405610,Luno.com,322289206,2
27140713,96,436551064,1
51870,41096,31950000,1
1228047,BX.in.th,564100180,1
954,Xapo.com,794724160,2
41283,51118,340620000,1
CoinPayments.net,69879659,24760229,2
2895,BTC-e.com,120589762,3
70298775,52841921,3374580,1
PocketDice.io,YoBit.net,62607905,5
50265,51562,403370000,1
41176,51977,9570300,1
954,LocalBitcoins.com,360302040,1
1228047,69723375,2668033962,2
73231433,50648,1052258522,1
52078,41221,74130086,1
ePay.info_CoinJoinMess,1391,36873933164,1
NitrogenSports.eu,CloudBet.com,217235546,9
70219964,368,13217901,2
ePay.info_CoinJoinMess,888,21326013,2
51351,51292,899980000,1
220,LocalBitcoins.com,38860630,2
Kano.is,BitcoinWallet.com,5168884956,4
70842,51262,128868442,1
50899,50660,249110016,1
4833806,170,42984038,4
41213,52698,36118300,1
