Source,Target,value,nb_transactions
AgoraMarket,342,331771721,1
Genesis-Mining.com,421,58963616389,67
Exchanging.ir,32342926,1036050339,3
59579,144727,48199350,1
999Dice.com,421,16479,1
29562533,CoinTrader.net_LocalBitcoins.com,19090210808,5
ePay.info_CoinJoinMess,61,692290000,2
MoonBit.co.in,29392,1509277874,6
72393851,FaucetBOX.com,338144963,1
FaucetBOX.com,Bit-x.com,54109102,4
HolyTransaction.com,CoinJar.com,300000,1
LuckyB.it,3048881,62172524,12
MoonBit.co.in,20042,104315772,1
1422856,294,49990000,1
Xapo.com,4,1835470323,51
39694960,71163099,66047702,1
1228047,CoinTrader.net_LocalBitcoins.com,1261693071,2
Bitstamp.net,898,5243969541,1
ePay.info_CoinJoinMess,999Dice.com,3957114846,41
MoonBit.co.in,Cryptopay.me,104315772,1
1228047,1323,396323119,1
96085,Hashnest.com,796079,2
MoonBit.co.in,24179,348620000,1
999Dice.com,289,4947165,4
10196,BTC-e.com,182861719,2
999Dice.com,70901337,79400047,1
Cryptsy.com,1711316,8060015,1
3368,1928087,99236299,1
Xapo.com,72209852,53388439,2
45071182,PrimeDice.com,11980000,1
45379539,71555016,691929184,3
Hashnest.com,HaoBTC.com,70270835,2
MoonBit.co.in,5370574,257967813,1
0,NitrogenSports.eu,24377572,1
73936635,4736,8160000,1
FaucetBOX.com,4578390,9500693,1
354,424,24338738432,25
Cryptsy.com,MercadoBitcoin.com.br,38234390,1
FaucetBOX.com,9827200,15372156,1
912,CoinTrader.net_LocalBitcoins.com,54073481752,7
70325236,Huobi.com,510324922177,11
Cryptonator.com,Xapo.com,1254891,1
72024773,BTC-e.com,89990000,1
ePay.info_CoinJoinMess,17060189,720000,2
ePay.info_CoinJoinMess,1385330,544134,4
LuckyB.it,72262929,26557248,11
23421989,LuckyB.it,2721307720,22
523,864,895357616,9
ePay.info_CoinJoinMess,Exmo.com,214303276087,31
Cryptsy.com,CoinTrader.net_LocalBitcoins.com,130266476,3
MoonBit.co.in,342,512495583,3
Poloniex.com,Kraken.com,28298937,2
Bleutrade.com,Poloniex.com,12846936,1
69697049,265,24990000,1
3368,1539,198472598,2
73649714,735,42791110,2
5162,Bter.com,3611020000,2
HaoBTC.com,24427450,579438316,1
NitrogenSports.eu,AgoraMarket,125167668,4
PrimeDice.com,BTC-e.com,465105979,5
73074729,424,39574010,1
13864293,71032248,10498452,1
FaucetBOX.com,72183406,15372156,1
Cex.io,912,99990000,1
MoonBit.co.in,Bitcoin.de,4369534670,20
ePay.info_CoinJoinMess,71318983,68755273617,1
14959348,BTC-e.com,4094358,1
4544,BTC-e.com,45608313828,2
MoonBit.co.in,402221,257967813,1
MoonBit.co.in,Cubits.com,173914545,3
CoinKite.com,70586705,2000000000,1
525,2226,3901881929,3
71502261,72707270,14699617,1
71110749,Xapo.com,1132449,1
ePay.info_CoinJoinMess,100277,141316100,1
71005802,1144,14051524,1
Xapo.com,4673,46395939,1
Coin.mx,CoinTrader.net_LocalBitcoins.com,1249115,1
39694960,1539,462333914,7
ePay.info_CoinJoinMess,192858,68755273617,1
FaucetBOX.com,605,6199868,1
FaucetBOX.com,71528992,49624380,2
57,Vaultoro.com,7197067,1
NitrogenSports.eu,Cryptsy.com,13030384,1
BtcTrade.com,72314133,828442983,1
Xapo.com,777Coin.com,19871217,1
157228,Huobi.com,194999135721,3
0,LuckyB.it,248610,1
MiddleEarthMarketplace,ePay.info_CoinJoinMess,457586919,4
396,130077,291238430,2
ePay.info_CoinJoinMess,51615546,206225466,1
Genesis-Mining.com,417,7694674005,3
BTCJam.com,CoinKite.com,14604228,1
46015166,BitPay.com,30570600,1
MoonBit.co.in,2496802,208431538,1
999Dice.com,Cryptonator.com,148944,1
33291,855,59112354,1
1654888,1309,1114797410,1
FaucetBOX.com,643532,132220245,1
Cryptonator.com,BTC-e.com,3000000,1
33291,70743378,109558509,1
FaucetBOX.com,1149,29393655,2
33291,53725739,109558509,1
2184,22977,2129755185,1
342,CoinGaming.io,399963648,2
Genesis-Mining.com,26111197,1480151012,1
3368,280689,1786253382,18
SlushPool.com,Bittrex.com,2520270830,1
MoonBit.co.in,1469,3133704514,16
1228047,Betcoin.ag,526135042,1
1285711,Bter.com,5656565651,1
MoonBit.co.in,129629,150211998,1
70037354,Xapo.com,4968224,1
ePay.info_CoinJoinMess,73336644,309697671,1
354,CoinJar.com,443669298,1
354,70795870,1225065376,1
ePay.info_CoinJoinMess,CoinChimp.com,2339510599,9
CoinURL.com,FaucetBOX.com,30878042,1
2828950,LuckyB.it,5060903,2
13286399,BTC-e.com,21938962,1
Hashnest.com,5941,3106082,1
13286399,Exmo.com,48191412,1
ePay.info_CoinJoinMess,16971,3437448666,12
354,Xapo.com,24527940749,36
ePay.info_CoinJoinMess,NucleusMarket,5180296493,3
999Dice.com,Bit-x.com,490000,1
ePay.info_CoinJoinMess,Bter.com,1376924436697,28
Xapo.com,CoinKite.com,52567324,2
LuckyB.it,45071182,1990000,1
MoonBit.co.in,605,606364680,2
73179417,ePay.info_CoinJoinMess,6786883,1
73649714,36114,55802599,2
5542742,4395,89854996,2
0,AgoraMarket,11702016,2
CoinKite.com,Xapo.com,1528997,2
6572902,CoinPayments.net,7891411,1
AgoraMarket,1941,1042326421,1
ePay.info_CoinJoinMess,1226,137510547234,2
267735,CoinTrader.net_LocalBitcoins.com,480689280,1
MoonBit.co.in,CoinKite.com,1871561459,8
NitrogenSports.eu,SwCPoker.eu,7950508,1
PrimeDice.com,11851,2158014,1
ePay.info_CoinJoinMess,70534569,213932206,1
33291,74226233,197672286,2
33291,2682096,109558509,1
69565218,70927666,62470000,1
ePay.info_CoinJoinMess,46209,68755273617,1
39694960,BTC-e.com,538683914,7
Kano.is,0,320643691548,129
FaucetBOX.com,72498594,51129004,1
Genesis-Mining.com,74147200,2564891335,1
BitAces.me,AgoraMarket,12650300,1
MoonBit.co.in,70062287,303182340,1
13137,354,64301448,1
71921521,FaucetBOX.com,11999588,2
354,29976439,576062554,1
MaiCoin.com,BitPay.com,19790722,1
SlushPool.com,4411380,2520270830,1
73649714,71319201,16845177,1
39694960,73832613,66047702,1
33291,55849,109558509,1
4856172,265,3085226373,1
MoonBit.co.in,375475,557710110,3
9560575,28669643,51635063,1
33075198,BitPay.com,17976258,1
71554939,Cryptsy.com,5472390654,7
49538527,72341601,44980000,1
354,446678,1225065376,1
73284244,7,1958673,1
MoonBit.co.in,70848997,150211998,1
Bitcoin.de,NucleusMarket,927870390,5
73310609,227,1040000,1
CoinTrader.net_LocalBitcoins.com,Bitfinex.com,2508503536,1
45160543,CoinTrader.net_LocalBitcoins.com,58611716,2
70978674,294,23117600,1
50864296,SecondsTrade.com,335479662,74
72733276,NucleusMarket,128470000,1
70403439,1836,28780000,1
ePay.info_CoinJoinMess,38097914,112355583,1
192858,BTC-e.com,4346698,1
5542742,72943309,60482676,1
354,ePay.info_CoinJoinMess,19476998307,32
40948331,73910951,221281604,1
Xapo.com,71371661,208682454,2
4908,BTC-e.com,102453958,4
1285711,BTCJam.com,4626908651,1
LuckyB.it,1200666,3568052,5
MoonBit.co.in,CoinSpot.com.au,561150153,2
999Dice.com,2797321,245021480,3
73649714,31530509,29856666,1
39694960,Igot.com,811412118,9
69617757,Betcoin.ag,6905588,1
FaucetBOX.com,411,47428912,3
73413077,HolyTransaction.com,104939311,2
29548069,4544,9120862988,3
69172584,71085043,44240485,1
31707,6022,371526817,1
MiddleEarthMarketplace,70638358,59640000,1
FaucetBOX.com,73440974,11839797,1
6355,CoinTrader.net_LocalBitcoins.com,4515041198,1
SlushPool.com,41194305,2520270830,1
LuckyB.it,17060189,3966000,5
74066429,Luno.com,29526856,1
74147656,BitPay.com,219741704,1
SlushPool.com,QuadrigaCX.com,2520270830,1
69723233,421,4948929,1
Kano.is,33117,2485610012,1
ePay.info_CoinJoinMess,1443066,552193328,1
69487117,2652,3171673084,2
16962,Xapo.com,505149240,2
19025117,999Dice.com,299000,1
ePay.info_CoinJoinMess,4890537,552193328,1
71110794,BitcoinWallet.com,128057922,1
6355,Bitcoin.de,4515041198,1
73752542,NitrogenSports.eu,4900000,1
354,Vircurex.com,1069695832,1
Genesis-Mining.com,37,1000153199,1
22820874,NitrogenSports.eu,155511111,3
FaucetBOX.com,72209852,89634038,1
16425460,69565625,328854358,2
5542742,MercadoBitcoin.com.br,82199985,2
6355,154,4515041198,1
SlushPool.com,45542,7533049518,1
70742250,131594,348203450,1
Xapo.com,Betcoin.ag,45320616,2
354,31951990,3145162714,2
69121421,BTC-e.com,52512281,1
57,Betcoin.ag,5794840,3
MoonBit.co.in,Exmo.com,4679561669,20
Bitstamp.net,Cryptsy.com,86252730165,3
SatoshiMines.com,PrimeDice.com,13669100,1
72367929,71424093,9584906,1
39694960,HaoBTC.com,132095404,2
73336527,CoinTrader.net_LocalBitcoins.com,710057097,1
0,BitZino.com,28510069,2
71318983,60658,141310425,1
2844,BitPay.com,4242318,1
4484322,MoonBit.co.in,511383,1
1538606,CoinPayments.net,60005276,1
ePay.info_CoinJoinMess,OkLink.com,756308009787,11
269,48860,13341021,1
999Dice.com,1582,7697358,3
ePay.info_CoinJoinMess,1711316,68755273617,1
3368,BTCLend.org,99236299,1
BtcTrade.com,BTC-e.com,8268566475,1
Xapo.com,Comkort.com,8833418,1
Genesis-Mining.com,86911,2564891335,1
ePay.info_CoinJoinMess,Bitfinex.com,213015947340,5
999Dice.com,BTC-e.com,3501700,3
580339,39297,300559091,1
BTCGuild.com,BTC-e.com,19999990000,1
Genesis-Mining.com,45550,1490019592,2
72156774,SatoshiMines.com,136525,1
69697250,Cryptsy.com,8257100000,11
FaucetBOX.com,6166631,7413099,1
73649714,Cex.io,55897448,4
4010,2648,49900000,1
72104556,73100100,2202886,1
FortuneJack.com,CoinTrader.net_LocalBitcoins.com,6007204,1
ePay.info_CoinJoinMess,74199430,111603486,1
33291,CoinKite.com,109558509,1
70822757,BitPay.com,221387563,2
Cex.io,4126067,102890000,1
57,SwCPoker.eu,8049120,1
Genesis-Mining.com,70037354,9868580,1
11706884,ePay.info_CoinJoinMess,2829405,1
4378779,PrimeDice.com,62481266,3
71579237,BTC-e.com,10988885,1
23145819,71790493,35900500,1
SlushPool.com,70270953,7533049518,1
ePay.info_CoinJoinMess,201065,1086866553,1
Genesis-Mining.com,MercadoBitcoin.com.br,68175076065,45
BitPay.com,ChangeTip.com,1048300,1
Cryptsy.com,Bitstamp.net,75305304,1
2173760,BTC-e.com,438533871,4
MoonBit.co.in,72497478,257967813,1
33004224,Cryptsy.com,26282000,1
71685884,PocketDice.io,21214754,12
70141434,12925,97709484,1
MoonBit.co.in,Purse.io,150211998,1
3368,3179,99236299,1
MoonBit.co.in,1149,406591515,2
MiddleEarthMarketplace,Kraken.com,184901423,1
71136349,70849046,32344972,1
1228047,1833,1494651564,2
