Source,Target,value,nb_transactions
71816350,298,1851499772,9
1636154,FaucetBOX.com,38569929,3
4395,58102,33280000,1
1654888,38031735,391829159,1
Genesis-Mining.com,Purse.io,939108804,1
73413077,Xapo.com,19703767,2
ePay.info_CoinJoinMess,2214,25756475,1
61059670,200,46653555,1
72341057,LocalBitcoins.com,45900000,1
Xapo.com,3473,7983518484,3
73048147,73832037,209330581,1
0,891,286377,1
FaucetBOX.com,227,736935619,21
CoinGaming.io,45071182,41410350,1
71816350,563,13035198,1
FaucetBOX.com,YoBit.net,488396769,23
295687,290,550707369,1
0,CoinGaming.io,63509484,13
809,4,1091739685,2
269,LocalBitcoins.com,8993619,1
454,58497,122256283708,4
69749680,LocalBitcoins.com,24452628,1
Genesis-Mining.com,Poloniex.com,29112372924,31
999Dice.com,73884745,6777183,3
NitrogenSports.eu,276290,12121000,2
Kano.is,40231,10074097803,4
912,2160,114398187466,4
1654888,57,875066578,2
72339140,BitPay.com,716740000,1
20,4,438883616,2
72208008,BitPay.com,46034594,3
50669,50054,418440000,1
72576596,398,296228600,14
365071,290,1124961340410,45
108291,73597590,2592205700,2
Xapo.com,Crypto-Games.net,5286764036,2
MoonBit.co.in,20,63629999,1
456,LocalBitcoins.com,4530233545,6
315,CloudBet.com,3447963883,2
269,7366,3309292,1
51767,Luno.com,1892770000,1
MoonBit.co.in,CoinPayments.net,971574855,4
1654888,56125939,246015096,1
71816350,Gatecoin.com,196656244,2
73152872,1578,11487221,1
57,OKCoin.com,538190000,1
269,0,16431485,4
353133,1747,1235071964,35
3368,Bittrex.com,158461941,9
60,898,3675428043,4
5010,BtcTrade.com,4831436,1
71580927,71633175,232837827,1
Poloniex.com,563,16084823200,2
57,0,13822905,4
35,BitPay.com,179123533,1
70770461,17428458,3222640,1
MoonBit.co.in,3578,127259998,2
69696572,BTC-e.com,156443249,1
4908,0,30515546,2
354,10497631,622204376,1
Vircurex.com,Bter.com,13579459,1
1215,BTCCPool,20280911856,5
MoonBit.co.in,229097,206656430,1
1083400,CoinPayments.net,24751166,1
59589,40503977,21797715200,1
2685370,0,4716169,1
Huobi.com,20,2644591200,5
69304322,71869072,233788608,1
CoinPayments.net,MercadoBitcoin.com.br,94885474,1
10287986,Luno.com,108786454,1
Genesis-Mining.com,71293795,939108804,1
1228047,73152880,897344596,2
0,Purse.io,344585873,11
37686970,72341203,324942396,3
1215,5423394,2529978500,1
53644,52484,400970000,1
ePay.info_CoinJoinMess,605,377319882075,5
74251389,37078943,3994852,1
68650011,20,99969999,1
74304487,73336555,16041468,1
10642662,61,79594100,2
0,152,4983507,3
50054,Luno.com,420060000,3
1022532,Xapo.com,19653800,1
1391,Xapo.com,25493096,1
YoBit.net,227,3072680,1
51562,50648,199990000,1
Kano.is,3578,10074097803,4
71449325,7,9190000,1
69592055,999Dice.com,555200,2
VirWoX.com,LocalBitcoins.com,18753521,2
42601,3657186,630843463,1
71267462,BitcoinWallet.com,1706812,1
20,428470,552313796,1
629,LocalBitcoins.com,499992671,1
FortuneJack.com,227,5555240,3
Genesis-Mining.com,3578,2817326412,3
74042229,70979684,255511611,1
