Source,Target,value,nb_transactions
FortuneJack.com,0,9903110,4
61,71032399,97726402,1
456,411,15930766,1
1654888,19779,475356409,1
51502,51293,208811844,1
809,Cryptopay.me,516179675,3
MoonBit.co.in,3598099,248620000,1
69461519,14264,206947220,1
Huobi.com,BTC-e.com,21375976763,11
5055,883,3788908455,1
Genesis-Mining.com,4134475,344599548,1
3356440,LocalBitcoins.com,122260000,1
0,108,9157484,4
53620,51464,1900350000,1
69984672,70377394,30200940,1
50283,50102,99990000,1
69278079,71449835,6190000,1
269,37,1230056,1
PocketDice.io,220,1676118,1
50290,50776,548251484,1
BitoEX.com,OKCoin.com,26538270650,10
227,1578,8646079,1
Kano.is,315,80505707105,32
70638524,811,6716199,1
Xapo.com,292,170323146,7
41594,50032,444301484,1
MoonBit.co.in,Purse.io,248620000,1
1654888,MercadoBitcoin.com.br,1391574581,4
FortuneJack.com,Luno.com,142574754,2
72156963,LocalBitcoins.com,52841351,1
71607650,44,13669933,1
HolyTransaction.com,1386,1300000,1
52011,50641,93200000,1
73806749,860,48151051,1
605,472,2958708313,6
1654888,BX.in.th,797188544,2
898,BitBargain.co.uk,999989313,1
52698,73231433,33252848,1
Huobi.com,295687,140071689,1
3368,Cryptonator.com,11877478,1
17434798,1578,26085129,1
69199942,73989319,305799345,1
51631,51780,50040000,1
4473692,424,15850832,1
139,FortuneJack.com,1353071864,1
70744026,FortuneJack.com,8682467,1
71028901,860,32599936,1
HaoBTC.com,563,199006271,2
73832037,71738251,17282387,1
72598709,LocalBitcoins.com,320534,1
ePay.info_CoinJoinMess,MaiCoin.com,178889546476,6
809,0,1938885867,4
PocketDice.io,FaucetBOX.com,32551502,2
2067,CoinTrader.net_LocalBitcoins.com,3809510250,2
Loanbase.com,Xapo.com,3100284,1
131,Cubits.com,3575169,1
ePay.info_CoinJoinMess,629,53139877,1
50408,51780,282653000,1
485934,FaucetBOX.com,11250000,1
0,1575,1218484,6
70770088,71476712,4899978886,1
52032,50054,624483330,1
69697250,72104326,16624860000,1
51780,52176,67720500,1
5162,2647,1074187355,1
69147361,1578,3152334,1
FortuneJack.com,Cryptonator.com,2408953,2
8387,4,999983937,1
954,2643,299988750,1
70063031,70875337,5861809,2
Bit-x.com,Poloniex.com,5024920,1
0,371,21905884,7
70037420,421,11810000,1
Bitstamp.net,Kraken.com,16880620926,4
71084354,LocalBitcoins.com,8806697,1
MoonBit.co.in,126,50385467,1
74226354,74329062,377984870,1
BitcoinWallet.com,73074729,37454090,1
50899,52222,52993000,1
Rollin.io,ePay.info_CoinJoinMess,223135358,4
72679561,44,17634889,1
52684,50368,99990000,1
Bitstamp.net,CoinPayments.net,19798867582,2
Xapo.com,2218,198137830,5
5055,1598311,3788908455,1
50880,50800,1302504677,1
220,921102,123313437,1
50698,50526,273270877,1
53620,51291,1489670283,1
50604,51711,30980000,1
50475,50491,32617744,1
FaucetBOX.com,Vircurex.com,13828826,1
20350828,71581110,3326748914,4
129,2811,47130725,1
CoinPayments.net,4,2952448952,137
4126,BTC-e.com,2020666755,13
Huobi.com,51502,2012493445,1
NitrogenSports.eu,497,3636624,1
16621,44,18728059,3
995,Luno.com,71214462,2
122,3348,64989911274,3
71869225,871,32245183,2
ePay.info_CoinJoinMess,Luno.com,893280506522,22
PocketDice.io,292,1822243,1
69906410,72156957,218939728,1
74304437,70482196,264942370,2
Bitstamp.net,72279715,501583080,1
5509,292,99988439,1
Cryptonator.com,354,2220026,2
51484,52362,172269384,1
73046372,0,22173037,1
74094614,0,136762820,28
MoonBit.co.in,220,169466136,1
50698,51373,181120000,1
73126590,354,30735415,7
BX.in.th,566,1270795,1
Kano.is,Poloniex.com,226446502120,90
864,4010,53630341,1
906,ePay.info_CoinJoinMess,1721314893,1
51515,50895,19980000,2
1228047,Hashnest.com,475606834,2
768,60,19763690,1
52641,52469,37169116,1
175,3348,21415593466,5
73258123,0,107061976,1
MoonBit.co.in,821,547737331,3
69958618,Exmo.com,630000,1
0,1833,20044,1
71318249,7,11689435,1
365071,BitVC.com,43997994597,1
7319,Poloniex.com,778991543,1
1654888,20042,330817859,1
HaoBTC.com,3578,319835,1
220,2496802,5321054,2
72262922,16621,103474923,1
227,69696572,30097750,1
Genesis-Mining.com,BX.in.th,344599548,1
811,44,66000008,1
MoonBit.co.in,BitcoinWallet.com,1938301198,11
51512,50899,263149572,1
52082,51375,544370000,1
0,2329,4027842,1
219,Cryptopay.me,11161651029,3
61,72577002,3780540,1
695950,NitrogenSports.eu,10243188,2
FaucetBOX.com,CoinSpot.com.au,102826734,3
53620,52031,1800170000,1
72262922,69330779,96312729,2
0,2739281,3696668,1
485934,LocalBitcoins.com,3780000,1
70376669,5620,141718818,1
FaucetBOX.com,Bitstamp.net,8373643,1
1228047,44,1411283471,1
70691540,71423096,49979435,1
72023831,73649829,3584781,1
FaucetBOX.com,2896419,25015984,1
50998,50382,21233100,1
74277579,44,10416936,2
70089229,809,28832614,1
ePay.info_CoinJoinMess,4395,1411574258904,14
51240,52593,502543167,1
Bitcoin.de,0,52890566,1
70715969,44,6326956,1
1228047,401,645388403,2
5540,809,999990000,1
SatoshiCircle.com,MercadoBitcoin.com.br,4275337,2
Poloniex.com,1575,11722337304,1
MoonBit.co.in,Huobi.com,169466136,1
4549124,3473,7093017,2
31975877,1652,4999990000,1
69330554,10172,26375916,1
MoonBit.co.in,1098,169466136,1
72051742,44,7405000,1
74094614,2683,2975500,1
69539981,69984672,52085502,1
HaoBTC.com,44,15571004,1
578,298,27622994,2
51944,51870,9990000,1
71476887,368,11006323,1
70011208,368,4642029,1
70560046,69984672,49865996,1
Bitstamp.net,BX.in.th,99986980,1
3223,OKCoin.com,355460469,5
51781,50283,110990000,1
497,SpectroCoin.com,86744208002,266
69330554,65,43603479,1
2027,71554847,12372953,2
71554939,101,199214390,2
0,CoinMotion.com,11482522,1
5476649,33670164,238678894,2
Bitstamp.net,72157010,24465481,1
1959,51,114058291,1
MeXBT.com,LocalBitcoins.com,593130705,1
51628,50236,764808769,1
Poloniex.com,108,835691408,1
0,2218,59245,2
BX.in.th,2214,17422291,1
4395,5892,184916207,1
578,BitcoinWallet.com,13811497,1
1669,YoBit.net,7699990000,1
1654888,1539,334932461,1
71291213,LocalBitcoins.com,18019254,1
71710470,44,2401165,1
16621,0,1725733,1
SlushPool.com,MercadoBitcoin.com.br,2795921974,1
71685897,44,8892701,1
Xapo.com,BX.in.th,778637391,32
348,0,4500020,1
MoonBit.co.in,1281001,169466136,1
70979656,368,20527176,1
1228047,53479,300735146,1
FaucetBOX.com,523,19230837,2
20,YoBit.net,240290656,2
11152,Matbea.com,139487417,1
51028,51294,151400000,1
50950,Luno.com,96159979,1
72023831,BTC-e.com,3584781,1
6048154,220,844596191,5
809,ePay.info_CoinJoinMess,1248734404,2
SlushPool.com,35697,3249425495,1
Kano.is,Bitstamp.net,22644650212,9
51055,51047,78901687,1
160675,51082,899760000,1
3368,57,11877478,1
73753232,74226171,36860069,1
Poloniex.com,1309,12304712248,4
74304268,73568790,24073730821,1
0,74251985,24008194,2
72603281,Huobi.com,696653343311,10
Genesis-Mining.com,Bittrex.com,12845943587,35
70560560,860,972712779,2
72940727,4403,8397993,1
2895,BTC-e.com,97729902,2
70560563,70087203,878543946,1
71241420,50054,108081231,1
74304268,20761,887508,1
Paxful.com,69697281,414842799,1
50438,40868,199990000,1
2696,421,437900,1
73884338,44,154418160,2
Xapo.com,774,1734907941,17
1654888,21083650,558250230,1
Huobi.com,OkLink.com,77016535,2
74304268,1294,55270160270,2
52526,41594,99990000,1
Xapo.com,71814798,34028605,1
Bit-x.com,497,213632,1
Genesis-Mining.com,9904952,385913201,1
PocketDice.io,57,3940000,2
51753,69330624,100900000,1
70063031,44,3392000,1
Xapo.com,AnoniBet.com,54278518,1
605,179,35700012,1
1669,1762296,599990000,1
ePay.info_CoinJoinMess,1647,267837273165,3
354,1450,417451344,2
906,Cex.io,3892074628,1
115637,ePay.info_CoinJoinMess,5275407,1
2411244,FortuneJack.com,86627243,2
2685370,BTC-e.com,16744160,1
ePay.info_CoinJoinMess,6075,446395455275,5
71475640,401,12697473,1
50251,51056,389260000,1
72183382,70271833,9938370,1
72262922,70193073,152546630,2
FortuneJack.com,5380758,2293400,1
55598534,855,5156651,2
69827651,44,3183811,1
CoinPayments.net,80393,4144120,1
Genesis-Mining.com,37,2150224594,6
52527,50925,509980000,1
72393141,44,2868665,1
Huobi.com,2141,307440363,4
70219844,21907,46786950,1
49954,73231433,113680000,1
53620,52078,1279760283,1
354,4,2659112290,12
64475,OKCoin.com,9003393,1
74304268,315,6483976329,1
PocketDice.io,1149,1970000,1
ePay.info_CoinJoinMess,64475,89279091055,1
Kano.is,92587,22644650212,9
1228047,1918,1130060961,2
16768780,72679561,131696529,2
468,Luno.com,200244593,1
51843,50895,99990000,1
PocketDice.io,999Dice.com,45202143,9
HolyTransaction.com,FortuneJack.com,1090141,1
70875156,44,15264136,4
354,CoinSpot.com.au,364952021,1
FaucetBOX.com,3136180,98879074,2
69957608,1017,18981248,1
51502,50968,91531128,1
ePay.info_CoinJoinMess,72627169,20970697,1
21209249,44,44724510,1
60,26259724,1499985071,1
1477737,Luno.com,4476592,2
154,0,3945537,1
396,354,299592464,1
354,0,298917387396,790
9796635,NitrogenSports.eu,1614954,1
70270892,811,16054702,6
11432272,170,677347872,2
50134,52376,384820868,1
