Source,Target,value,nb_transactions
3368,269,8065700,1
536,1469,21708153,2
Genesis-Mining.com,73179428,2274976853,2
FoxBit.com.br,CoinKite.com,2893643652,1
Huobi.com,Poloniex.com,213619092,1
FaucetBOX.com,227,1125100939,39
354,Poloniex.com,26363077472,29
Bitstamp.net,Xapo.com,4999993727,1
71581228,860,12226134,1
31094859,ePay.info_CoinJoinMess,1687937,1
BitPay.com,71921412,205915193,1
SecondsTrade.com,2225103,5471935,3
SlushPool.com,4395,5025854145,1
69357034,70953024,14920299,1
999Dice.com,1309,220316880,7
354,109619,455418477,1
70037421,999Dice.com,64440000,6
9442173,FaucetBOX.com,1130908,1
Poloniex.com,821,106396215,1
2799,CoinTrader.net_LocalBitcoins.com,654208812,2
72314133,354,194884434,1
BX.in.th,71267334,38180000,1
57,7,5477525,2
Genesis-Mining.com,700,52777471,1
FaucetBOX.com,1598,768362426,17
73910967,3982,18148540,1
Rollin.io,7283207,50821164,6
3048834,MoonBit.co.in,1228000,1
FaucetBOX.com,1144,1503817125,23
70848906,AlphaBayMarket,1163173,1
SlushPool.com,71241280,5025854145,1
ePay.info_CoinJoinMess,27789501,74177249094,1
FaucetBOX.com,62014,47545339,1
MoonBit.co.in,3179,390491164,2
AgoraMarket,70246066,677371110,1
497,SpectroCoin.com,594714650,9
69697060,71685732,92202040,1
Genesis-Mining.com,4273,2243273506,2
CoinKite.com,73777656,5980288000,1
69618013,BTC-e.com,88057024,1
62046790,0,119145,1
69330102,Cubits.com,12162986,2
57,22590114,43272586,1
2085170,3053082,2240344465,4
3368,1144,76356554,3
LuckyB.it,9796635,16748079,6
ePay.info_CoinJoinMess,70743567,4350000,1
2042210,1747,48080000,4
3368,Igot.com,239550208,10
Poloniex.com,Loanbase.com,495063496,1
8204715,61,62101725,2
5542742,1833,73717827,1
FaucetBOX.com,513417,154962160,9
MoonBit.co.in,CoinCafe.com,1486810821,5
Genesis-Mining.com,QuadrigaCX.com,52777471,1
7787,Hashnest.com,6017947,1
4649979,BTC-e.com,604611123,1
Genesis-Mining.com,891,6624265576,4
20047,BitBargain.co.uk,640214560,1
ePay.info_CoinJoinMess,Bleutrade.com,74296609914,3
Genesis-Mining.com,56717,2190496035,1
472,ePay.info_CoinJoinMess,624620223,1
69199627,Xapo.com,84596018,2
74251827,CloudBet.com,42389352,1
4810,BTC-e.com,819838075,2
5542742,ePay.info_CoinJoinMess,255193483,3
14628432,BTC-e.com,411449093,1
72917619,2624,44327028,1
Poloniex.com,437,12219490,1
3368,FaucetBOX.com,18159058,2
FaucetBOX.com,Cex.io,1024337044,47
70665155,999Dice.com,5000000,1
Genesis-Mining.com,4359631,2190496035,1
69173924,73623403,1064519000,27
MoonBit.co.in,21696214,1047240000,2
Xapo.com,HolyTransaction.com,783698983,33
69435312,864,4999980000,1
72393866,CoinTrader.net_LocalBitcoins.com,408056603,1
MoonBit.co.in,73649728,279754076,1
31707,BTC-e.com,411862704,1
855,HolyTransaction.com,9096730,2
MaiCoin.com,OKCoin.com,1947618580,1
BitAces.me,71241404,18238956,2
70691648,69226067,161282374,4
FaucetBOX.com,70193816,37354296,1
Genesis-Mining.com,4,22591067473,23
CoinKite.com,Xapo.com,297901,2
CoinJar.com,BitPay.com,499980000,1
Hashnest.com,95386,6007135,1
354,912,3778618042,4
30613981,17427337,285991365,1
69200072,71475519,43831201,2
1654888,Bittrex.com,522512484,1
PrimeDice.com,37904064,29990000,1
57,0,65537926,1
FaucetBOX.com,70377738,213236463,1
1228047,SatoshiCircle.com,478598207,1
ePay.info_CoinJoinMess,227,189233816,3
71711264,265,9017974,1
69382154,69827781,137101816,1
9796635,LuckyB.it,4538000,6
35710808,BitPay.com,108100600,1
69199627,NitrogenSports.eu,84596018,2
0,CoinTrader.net_LocalBitcoins.com,52194706,4
354,35,189733915,1
5542742,72236394,90737828,1
69591831,73153273,18275821,1
SatoshiMines.com,17859313,52827733,2
71345216,69906078,34305113,1
1861196,FaucetBOX.com,21975700,2
73858816,1469,963698,1
NucleusMarket,MiddleEarthMarketplace,142906825,1
131,CloudBet.com,533730000,2
61,BTC-e.com,6004292233,38
2990531,CoinTrader.net_LocalBitcoins.com,345052630,2
Xapo.com,199545,31990532,1
72944015,73856486,106494998,1
MoonBit.co.in,Vaultoro.com,498712505,1
SlushPool.com,18419,5695809261,2
255398,71947476,122046368,1
16425460,72603512,105425200,1
71738297,PrimeDice.com,230000,1
354,1298156,1371803198,1
FaucetBOX.com,29392,7902976,1
Exchanging.ir,12576,3432379648,4
MoonBit.co.in,5959635,498712505,1
CoinArch.com,6801,112820143,6
Genesis-Mining.com,AllCoin.com,2296050977,3
Xapo.com,BitoEX.com,204710887,3
58763,523,999990000,1
FaucetBOX.com,71921391,57048015,1
73753232,4,38257956,1
72603304,73989248,53048823,1
Xapo.com,Cryptonator.com,254544414,9
BitPay.com,Xapo.com,1404001,1
MoonBit.co.in,71319201,698620000,1
ePay.info_CoinJoinMess,2184,297883627947,5
73780807,265,10857532,1
276290,777Coin.com,1380300,1
3120,Hashnest.com,6576288,1
Kraken.com,898,502393526,1
AbraxasMarket,44609,64123400,1
74147569,999Dice.com,224373,1
396,BTC-e.com,473726767,3
396,BitPay.com,823024196,3
348,3179,16000020,1
35900,CoinTrader.net_LocalBitcoins.com,5909169431,2
SlushPool.com,295653,5695809261,2
1228047,BTCJam.com,678193128,3
Genesis-Mining.com,MaiCoin.com,4433769541,3
SatoshiDice.com,Rollin.io,39990000,1
62714040,227,1104000,1
Genesis-Mining.com,605,52777471,1
Exchanging.ir,32342926,2399235448,2
MoonBit.co.in,32354,425870022,2
FaucetBOX.com,HaoBTC.com,7609729,1
