Source,Target,value,nb_transactions
51944,51326,28397760,1
74304268,71267112,20956147525,1
15278773,ePay.info_CoinJoinMess,3512508,1
NitrogenSports.eu,271437,1294519,1
ePay.info_CoinJoinMess,292,186996639530,4
51118,50899,254449474,1
50648,Luno.com,1198147482,5
70744193,70272383,678147217,1
50777,3079877,530560000,1
41594,51121,116702005,1
500116,LocalBitcoins.com,24860674,1
2757774,368,214640764,1
70534688,368,902522000,2
51844,52150,599990000,1
3368,289,32317696,4
1228047,YoBit.net,430132275,1
2384,Bitstamp.net,1406140667,2
Kano.is,Bleutrade.com,10019414418,4
31975877,72262922,4399990000,1
5325883,71868869,348692160,1
53644,173805,39990000,1
Bitcoin.de,96,904131141,1
23627,1294,8632600,2
Huobi.com,51095,3999825056,1
735,170,2446544,2
72812937,72891722,132116509,1
809,774,1001592142,1
HolyTransaction.com,101,6201658,3
69252057,233,86990785,2
916927,4,63236211,8
189,Poloniex.com,6378000,1
72023831,HolyTransaction.com,108968940,9
73910924,44,6516942,1
2218,Bittrex.com,518046,1
70742958,71816597,22002585,1
0,74278578,2600000,1
51524,50898,983432043,1
Cryptonator.com,629,1207729,1
50380,50370,1220731038,2
72388,51562,113210000,1
2218,LocalBitcoins.com,518046,1
1654888,Cex.io,1428326089,2
50776,51484,502620000,1
52528,51030,1871910000,2
Huobi.com,179,335831295431,191
0,220,240701634,64
73884743,41887342,72228920,1
ePay.info_CoinJoinMess,2545,1214772307996,13
ePay.info_CoinJoinMess,298,186938158850,3
71251,51805,60500000,1
3368,421,40397120,5
50826,50867,221312702,1
Genesis-Mining.com,100157,2798740325,1
50700,51629,99990000,1
YoBit.net,1309,10954346,2
1316,Loanbase.com,10116021,1
71371668,1582,14208963,1
Genesis-Mining.com,73205620,16114188,1
73807167,72498645,160909597,1
62537,50668,99990000,1
11432272,SatoshiMines.com,15107800,1
69278079,73387955,20111747,1
74304268,60522474,59151192713,2
354,1144,2316411955,5
11002526,41379,999989406,1
52697,52698,1248078603,1
70976754,170,180948935,2
52376,52222,89980000,2
37341,454,309663020,1
1654888,CoinJar.com,253661346,1
2887187,44,1386234,1
1654888,71293795,428613631,1
VirWoX.com,398,66322823,1
73048147,30864203,6418798,1
ePay.info_CoinJoinMess,Poloniex.com,1309903925962,25
51809,50800,943640371,1
34293,1769,18712582,1
FaucetBOX.com,371,190303258,6
70037134,44,6968535,1
51326,51944,99990000,1
Kano.is,Hashnest.com,20038828836,8
FaucetBOX.com,74147569,27272989,1
50383,52699,399990000,1
CoinPayments.net,Cubits.com,1190440,1
70770108,52108,967162399,2
0,72419729,99988700,1
CoinPayments.net,69173124,280942478,2
71450805,Crypto-Games.net,844036845,1
809,CoinPayments.net,31700386829,36
70272383,Bittrex.com,38219721,1
131843,891,19990000,1
1585,BTC-e.com,10187456329,2
73072241,44,90295109,3
2895,BTC-e.com,133469102,5
Rollin.io,Luno.com,2743071,2
FaucetBOX.com,Bittrex.com,544595151,34
ePay.info_CoinJoinMess,73937539,93444023692,1
70741487,71032462,3246106,1
71711116,44,17833055,2
Bitstamp.net,1566,199987318,1
71110912,73570164,1427483,1
3423,Cryptonator.com,1100003,1
50289,190674,9990000,1
51987,52468,30440000,1
10018926,398,194326635,3
FaucetBOX.com,HaoBTC.com,118218297,1
71814798,1227,2886536,1
69906410,70586820,685353812,1
15271467,860,87759081,1
73911071,5620,162588875,2
8387,315,999930286,1
0,CloudBet.com,255532156,28
3368,71972657,8079424,1
50199,50762,799990000,1
50305,51819,50335738,1
292,Rollin.io,2280112,2
Poloniex.com,1294,85121280032,6
0,Rollin.io,11811021,8
7645,Bittrex.com,248670446,2
999Dice.com,BitAces.me,40913,1
52584,51008,86280260,1
HaoBTC.com,0,3490000,1
Xapo.com,53726482,88125600,1
1228047,Luno.com,76777766291,156
41283,52202,102190000,1
70063369,0,979337230,2
1575,YoBit.net,38395867,1
52082,51805,240550000,1
52283,51217,100140000,1
43156702,421,327409312,3
73623547,BTC-e.com,348559240,2
72446427,Luno.com,24337562,1
50685,51293,29341017,1
72995178,368,17132911,1
70691540,71423096,81558718,2
3980,290,1099990000,1
51562,52698,99990000,1
51956,70842,300710000,1
Poloniex.com,BlockTrades.us,1634415749,1
3504685,69984664,76258848,1
0,942,988184,2
69827501,LocalBitcoins.com,36672262,1
35,4126,31686890,2
CoinPayments.net,BX.in.th,3953505,2
51781,51291,166067901,1
71215132,101,183440353,1
72733751,Xapo.com,17692221,2
777,SatoshiMines.com,1500000,1
72156746,Cubits.com,1811700,4
468,Luno.com,24723560,1
52642,52263,133368016,1
777,38660,12149591,2
139,20,2546404953,1
50433,8194,634400000,1
70063369,4544,499808883,1
72262922,73231102,148017538,2
129,YoBit.net,656571483,8
70842,51855,422129000,1
72288531,811,2796012,1
0,BitcoinFog,66590853,2
50421,11002526,338030000,1
5055,72130580,1339805332,1
999Dice.com,714786,15693443,3
20,69879885,86151712,1
1149,Huobi.com,140200108,1
52057,51483,64370830,1
BitcoinWallet.com,41334,172001008,1
51030,Huobi.com,1130080000,1
72839276,44,277033636,3
70822025,348,24440556,4
69778,50288,1000080000,1
MoonBit.co.in,71109524,104845609,1
71241400,36456,583801093,6
69853197,71554951,88879325,2
41096,41672,204581190,1
74252166,BTCCPool,15117929577,3
51539,50491,597084274,1
69878777,49,27000634,3
73074551,Cubits.com,10030000,1
49954,50265,523151496,1
16768780,72679561,451508223,2
74304268,73754434,22686737579,1
10172,Poloniex.com,39640238,1
72023831,227,30059935,2
73519158,BTC-e.com,7630592,1
7655,0,1023531793,1
YoBit.net,139,2014362,1
1654888,64698442,357794773,1
51406,52033,228077632,1
FaucetBOX.com,4562,12713894,1
72757143,BTC-e.com,51359690,1
72472408,70822804,102666520,3
41194305,269,4630944,1
73441091,50640,8316792228,1
70927633,1747,64621383,2
41334,51115,400170000,1
Huobi.com,368,19063868922,10
BitBay.net,13585,8002425119,2
60,CloudBet.com,3325798350,2
50054,51805,190526000,2
937,CoinGaming.io,19800766,1
FaucetBOX.com,60475971,27272989,1
72023831,MercadoBitcoin.com.br,38909645,3
BX.in.th,Poloniex.com,53058848,1
Bitcoin.de,60,2211445727,2
PocketDice.io,883,9914480,6
2575,417,3380375210,1
Genesis-Mining.com,72996069,2798740325,1
0,544,499363482,1
50291,50996,1852170000,1
50950,8194,100080000,1
70297702,200,61359477,2
ePay.info_CoinJoinMess,43366,93444023692,1
