Source,Target,value,nb_transactions
354,BitoEX.com,9516044389,19
71607250,44,16926022,1
999Dice.com,158,58732329,17
4810,Kraken.com,1229992663,3
73597842,200,1385226,1
219,73284596,2764069206,1
74252166,6075,5212200749,1
ePay.info_CoinJoinMess,371,473046859,6
73231433,51401,121400475,1
746299,368,28813644835,1
60,OKCoin.com,6982131648,2
1228047,10054,237164956,2
Kano.is,34263,5143479590,4
60,74015866,7548820543,1
BX.in.th,PocketDice.io,8601334,1
73832621,419,15430,1
9373931,OKCoin.com,226098607581,7
SpectroCoin.com,497,4038787817,1
Kano.is,425674,5143479590,4
ePay.info_CoinJoinMess,1123,1042689,1
468,4,3517400009,7
Poloniex.com,29,2161472612159,64
1182362,1090,8532940,4
69276370,49,28671686,1
750,BTCC.com,95555764,4
7884725,Cubits.com,31973799,1
69984509,44,92053171,2
1182362,Cubits.com,7221781,2
999Dice.com,Poloniex.com,4713964,4
73542445,69696572,5543650,1
354,2899,1523685352,1
Kano.is,4,10286959180,8
69225648,0,354700,1
Poloniex.com,3203078,587181719,1
9373931,0,387597612996,12
57,3578,8551731,1
354,131,10729669954,7
354,Hashnest.com,5626254085,2
MoonBit.co.in,71109524,190109709,1
73963652,BitcoinWallet.com,33958862,1
FaucetBOX.com,Matbea.com,106560011,2
70874764,Crypto-Games.net,16420000,1
354,883,284956717,1
14,CoinJar.com,2788016928,5
1652,91,28386363,3
ePay.info_CoinJoinMess,MaiCoin.com,30649157031,4
1450,Cryptonator.com,1108840,1
50589,51741,24623684,1
ePay.info_CoinJoinMess,523,122291899264,4
1228047,CoinPayments.net,984059809,4
1070,39,97188185,4
354,31750878,149716938,1
624737,96,607098,1
71554939,170,412329941,4
MoonBit.co.in,73545461,197240000,1
340,129,40507113,3
4833806,995,12735682,1
94,60,73117000,1
117,MercadoBitcoin.com.br,5283388,1
74304268,Paymium.com,1714116829,1
354,Huobi.com,28724319623,12
0,163,2017003684,106
ePay.info_CoinJoinMess,4,6608577358,66
1612,6748,20592733409,1
271437,FaucetBOX.com,12263944,1
69120844,331,6054810,1
4,354,5684752,2
227,BTC-e.com,2451091,1
70167555,72917656,1198469,1
163,20,115267776,4
MoonBit.co.in,Poloniex.com,9404305177,67
72052207,57,18515936,1
888,0,36680718,10
70272383,0,69698404,1
73963652,70899348,20812732,1
Bitstamp.net,40097114,43464795670,21
1654888,Huobi.com,341507442,1
