Source,Target,value,nb_transactions
1228047,Luno.com,35540696471,42
49319582,421,12622796,3
157228,19099,67601774580,1
69357034,70691530,108446104,1
16425460,71633594,250832857,1
71502261,71502876,39566805,1
999Dice.com,227,21308513,2
73281490,11903275,34781605,1
43851,NucleusMarket,70689369,1
57,999Dice.com,69287061,2
FaucetBOX.com,52842513,234909376,1
PocketDice.io,Poloniex.com,2595869,1
Xapo.com,883,11953719,1
73413077,Cryptsy.com,65822908,2
AbraxasMarket,914715,104486742,1
354,3982,949188069,1
72603304,71946447,99990000,1
396,BitPay.com,40758623,1
ePay.info_CoinJoinMess,11582,73743010169,1
Coin.mx,Loanbase.com,14999900000,1
52799260,BitPay.com,4850989,1
Xapo.com,Cex.io,1507509373,27
3527931,49319582,16601894,1
71842873,72891553,38103104,1
40948331,72707822,483607697,2
71084953,294,6464316,1
1285711,175,17404768420,1
SwCPoker.eu,NitrogenSports.eu,10990000,1
818721,MercadoBitcoin.com.br,11987076,1
66226329,0,20923460,2
1228047,1323,1122954525,1
ePay.info_CoinJoinMess,2338,494702685,15
PrimeDice.com,1144,477409051,2
372665,898,1024106840,1
73727964,ePay.info_CoinJoinMess,1347774,1
Genesis-Mining.com,74147200,2307940381,1
11222093,0,2169941,1
73096754,421,7990000,1
CoinPayments.net,1323,4554315,1
1328107,71711888,24872602,1
11648379,37904064,64276978,1
69383113,BTC-e.com,74902339,3
2226,Huobi.com,5199980000,2
71424462,CoinTrader.net_LocalBitcoins.com,379809332,2
Genesis-Mining.com,1252,2307940381,1
70165476,597,15241228,1
74014592,265,88746947,1
Hashnest.com,Matbea.com,1990000,1
Kano.is,Hashnest.com,4971453194,2
69173924,441955,201801000,10
73413077,Cex.io,32269203,1
Bitcoin.de,Cryptsy.com,502440161,1
HolyTransaction.com,999Dice.com,56070546,15
71554939,289,1971461121,1
Xapo.com,C-Cex.com,870853555,9
Coin.mx,FortuneJack.com,53365461,1
72078079,4,393227270,2
72183375,Cex.io,117254698,1
Betcoin.tm,39030,980000,1
72629345,12609,52553790,1
71682710,1225894,178604127,1
3810735,BitPay.com,183672841,1
71502884,71868814,27377126,1
16580,Cryptsy.com,499990000,1
Bitstamp.net,MercadoBitcoin.com.br,6219576491,1
44388409,Bitstamp.net,10107783300,1
228573,999Dice.com,3189510,1
41853224,AgoraMarket,406583464,1
6491115,Bitstamp.net,525878,1
72023831,CoinSpot.com.au,8853409,1
FaucetBOX.com,CoinKite.com,73584954,5
71319702,ePay.info_CoinJoinMess,5045360,2
110115,Bitfinex.com,7534114009,3
71554277,71293655,114141520,1
57,PrimeDice.com,235409,1
912,BTC-e.com,82249742173,4
255398,71947476,384432664,1
72865537,999Dice.com,7000000,1
Xapo.com,Exmo.com,792506640,6
254153,CoinTrader.net_LocalBitcoins.com,6233258473,1
864,Bitcurex.com,7041704516,1
Kano.is,348,2485726597,1
ePay.info_CoinJoinMess,Huobi.com,29316434895500,409
Cex.io,CloudBet.com,1152127203,3
73413077,289,1970778,1
ePay.info_CoinJoinMess,337445,73743010169,1
7030145,BTC-e.com,369321381,1
5162,1647,1495590000,1
73493383,BTC-e.com,24158460,1
157228,227,68099960000,1
1599554,ePay.info_CoinJoinMess,64558988,1
73310265,294,34723309,1
73310633,Cryptsy.com,330593300,2
ePay.info_CoinJoinMess,73937539,73743010169,1
73046365,71607431,202475610,4
1050369,860,97541930,1
1756235,ePay.info_CoinJoinMess,2323000,1
MercadoBitcoin.com.br,9749,7522109000,2
354,227,652713866,1
2758406,72865209,814372678,1
FortuneJack.com,Bittrex.com,6091200,4
3576172,Cubits.com,99997760,1
Genesis-Mining.com,2735169,2307940381,1
289,BTC-e.com,2537488949,6
71554939,72576990,1018647064,2
LuckyB.it,72629545,63033557,22
ePay.info_CoinJoinMess,CoinTrader.net_LocalBitcoins.com,793717304374,49
71319702,Xapo.com,1637887,1
71502884,70979086,6755089,1
ePay.info_CoinJoinMess,Coin.mx,13918086,3
Cex.io,354,20264849,2
73807082,BitcoinWallet.com,719481578,3
FaucetBOX.com,421,3671075435,96
971734,C-Cex.com,3544500,1
2160,73310633,40546,2
53945018,CoinTrader.net_LocalBitcoins.com,762570733,1
Xapo.com,1138,9608781,1
69827719,69513958,347084983,2
12527,FaucetBOX.com,7570000,2
15681814,BitPay.com,400646400,1
1228047,Rollin.io,243218872,2
157228,BtcTrade.com,85009772965,5
Kraken.com,809,4283035567,1
ePay.info_CoinJoinMess,2078,73743010169,1
72392837,860,133790000,1
11903029,24007,151210876,1
71554939,855,1994895171,1
ePay.info_CoinJoinMess,71137091,2677704400,1
157228,69383146,67601774580,1
5542742,Hashnest.com,37514804,1
70979549,74278361,1924960000,1
NitrogenSports.eu,1138,32157834,2
Kano.is,BTC-e.com,7457179791,3
Xapo.com,Matbea.com,485852033,3
Kraken.com,Bitstamp.net,2452169451,2
Cryptonator.com,BitPay.com,4904987,1
FaucetBOX.com,46018,52193909,1
Genesis-Mining.com,Cryptsy.com,65055744278,33
801092,BTC-e.com,2490000,1
4856172,CoinTrader.net_LocalBitcoins.com,16358728272,6
70901426,BitPay.com,1915444743,7
Genesis-Mining.com,AgoraMarket,2307940381,1
269,Hashnest.com,1428442,1
Genesis-Mining.com,59881034,2307940381,1
Genesis-Mining.com,227,2307940381,1
Cryptsy.com,898,4080144572,5
269,Bittrex.com,9219128,2
5542742,57,90821513,1
0,2024,211109,1
FaucetBOX.com,73754556,38824962,1
70063161,BTC-e.com,480707555,1
13132751,ePay.info_CoinJoinMess,68384816,6
72078457,860,115451139,1
70796482,72865409,204783540,3
ePay.info_CoinJoinMess,107,4639362,1
ePay.info_CoinJoinMess,16971,12858000,1
AntPool.com,157228,68101012967,1
71293041,Xapo.com,94872996,4
Cex.io,Igot.com,99990000,1
735,HolyTransaction.com,360000,1
BitPay.com,21024,197450500,1
354,Xapo.com,19339107603,20
Cex.io,72497653,419257220,1
NucleusMarket,NitrogenSports.eu,7690000,1
CoinPayments.net,71712033,16128070,3
Xapo.com,CoinGaming.io,57053911,1
74330515,Bittrex.com,7283047430,1
597,70770449,221099774,1
50864296,SecondsTrade.com,11022607,3
Kano.is,33117,2485726597,1
35269988,GermanPlazaMarket,10371678,1
PocketDice.io,26483314,11257000,2
CoinSpot.com.au,NucleusMarket,7490582,1
4338203,71711918,79252034,1
1580,1309,255391204,2
FaucetBOX.com,73310495,31158638,1
Igot.com,NucleusMarket,32825074,1
Huobi.com,Banx.io,152980000,1
ePay.info_CoinJoinMess,421,1476695216353,72
Genesis-Mining.com,10727819,2307940381,1
536,0,2520567,2
CoinKite.com,441347,25514000,1
MiddleEarthMarketplace,BitcoinWallet.com,99231029,1
Xapo.com,641,55433170,1
LuckyB.it,3048881,122409981,12
72603304,71084962,62723003,1
Kano.is,Cryptsy.com,39771625552,16
6919,Bittrex.com,2166473,1
49319582,Bleutrade.com,5136479,1
70427970,22274987,21288973,2
55834,70415779,919309526,2
354,73310711,6418277512,4
73284447,BitPay.com,11259232,1
898,ePay.info_CoinJoinMess,911980000,2
CoinKite.com,61,76600000,1
69932507,265,12384039,1
73229975,73280776,122541989,1
LuckyB.it,72603436,990000,1
Poloniex.com,Bittrex.com,2506822346,9
Loanbase.com,Xapo.com,1027990259,2
342,Poloniex.com,72786732,1
NitrogenSports.eu,84134,74069950,1
1228047,BTCJam.com,1005919915,1
71554939,SatoshiMines.com,858078745,1
103564,2566,8674650176,1
2226,BtcTrade.com,87413446835,2
354,1391,1000113203,1
1095,72367834,2667776,1
16425460,BitcoinWallet.com,355525459,1
25162187,Cryptsy.com,2937435,2
37686970,71110892,3379206832,3
56378941,860,114765,1
45021,Cryptsy.com,2982899,1
7544271,1747,2373291,1
SatoshiRoulette.com,ePay.info_CoinJoinMess,12972087,1
354,19381,583635888,1
4931,BTC-e.com,21222030,1
SlushPool.com,Cex.io,12564816283,5
BitZillions.com,20640336,31738093,2
292,Xapo.com,4711498,1
72262922,70849012,84720000,1
BitYes.com,Bitcoin.de,5268780000,2
3048881,LuckyB.it,220299795,12
546621,69958588,381850000,1
71711300,70298531,36478949037,1
ePay.info_CoinJoinMess,73623403,37800000,5
71842975,72838825,286475364,1
49766186,72655174,10776287,1
Kano.is,71921411,2485726597,1
BitcoinWallet.com,AgoraMarket,747304000,1
FaucetBOX.com,MaiCoin.com,347160125,6
Xapo.com,999Dice.com,3182854780,44
354,QuadrigaCX.com,2167384979,3
ePay.info_CoinJoinMess,31761,73743010169,1
AgoraMarket,AbraxasMarket,8212042256,9
1228047,Hashnest.com,85728749,1
Xapo.com,BX.in.th,34858981,2
69644586,CoinTrader.net_LocalBitcoins.com,751887979,2
AgoraMarket,1834092,1398574192,1
1509159,BTC-e.com,4999990000,1
73310265,CloudBet.com,86595745,2
69434547,860,129187900,1
CoinPayments.net,10251,32928878,2
ePay.info_CoinJoinMess,307899,63754567,1
1929471,441347,92936148,1
BitVC.com,Huobi.com,811095035,5
999Dice.com,Poloniex.com,241721701,4
Cex.io,10440706,9166371,1
