Source,Target,value,nb_transactions
74200220,70324478,26535284,1
CoinTrader.net_LocalBitcoins.com,HitBtc.com,66394466,1
Kano.is,37595,2493998148,1
999Dice.com,57,1554154734,22
BtcTrade.com,1647,523500001,1
ePay.info_CoinJoinMess,292,47004852,1
Bitstamp.net,BitPay.com,2552445387,2
269,Cryptsy.com,6128010,1
Bittrex.com,Huobi.com,347545967,1
Kano.is,34263,2493998148,1
1233363,FaucetBOX.com,415257,1
954,AgoraMarket,1299990000,1
GHash.io,1323,24593247052,3
BTCGuild.com,787953,4313981483,1
157228,523,49699960000,1
BTCGuild.com,BTC-e.com,6825996759,2
FaucetBOX.com,Bittrex.com,326075922,18
SatoshiMines.com,0,6000989,1
Bittrex.com,32354,91863066,1
72811110,18459488,16252163,1
69591285,69801966,101200477,1
LakeBTC.com,CoinTrader.net_LocalBitcoins.com,710350281,1
ePay.info_CoinJoinMess,72655543,57457705642,1
157228,MercadoBitcoin.com.br,49699960000,1
ePay.info_CoinJoinMess,227,301045545,5
Bitstamp.net,Cryptsy.com,11563544681,3
FaucetBOX.com,Peerbet.org,9988457,1
58489,144727,89076252,2
FaucetBOX.com,VirWoX.com,9988457,1
57,Xapo.com,21247,1
271415,1070,2673196199,2
Bleutrade.com,FortuneJack.com,1546108,1
0,7787,12409043,2
157228,111090,49699960000,1
BitVC.com,Huobi.com,36984043088,15
Coin.mx,0,2573127,1
Huobi.com,BitVC.com,9821998455,21
70796302,BitPay.com,12122944,2
3368,AgoraMarket,16896552,1
1436,Cex.io,999980000,1
ePay.info_CoinJoinMess,787953,57457705642,1
VirWoX.com,AgoraMarket,4526610646,7
Poloniex.com,CoinGaming.io,342664707,2
ePay.info_CoinJoinMess,37810,57457705642,1
1956,421,18274197324,16
VirWoX.com,1103,199988220,1
513,1436,1037612953,1
ePay.info_CoinJoinMess,Bitfinex.com,155581356190,13
4395,OKCoin.com,114750000,1
954,CoinTrader.net_LocalBitcoins.com,2228034549,2
VirWoX.com,294,217164482,3
MoonBit.co.in,3575160,721197241,1
MoonBit.co.in,1443066,1356941108,2
69958594,1294,1459166,1
Hashnest.com,421,15614793,2
Bit-x.com,Xapo.com,200633100,1
3368,1941,50689656,3
Betcoin.ag,1528188,11507667,1
PocketDice.io,SatoshiBet.com,180000,2
71554930,69565872,51162562,2
GHash.io,19099,9138578867,1
72078429,CoinTrader.net_LocalBitcoins.com,22903686,1
0,Bittrex.com,6898907,2
MoonBit.co.in,CoinMotion.com,2721600287,3
Poloniex.com,HolyTransaction.com,1202126,1
CoinTrader.net_LocalBitcoins.com,BitPay.com,1500050930,6
396,CryptoStocks.com,15855747,1
MoonBit.co.in,Coins-e.com,1146513167,2
71005934,BitVC.com,159009561294,3
1972,999Dice.com,1190000,1
1098103,Bitstamp.net,2914045798,1
70481436,ePay.info_CoinJoinMess,649725755,5
69591285,860,65356731,1
10073457,69539421,72604689,1
2682096,LuckyB.it,29020244,4
20042,CoinJar.com,593828,1
CoinGaming.io,Poloniex.com,500960000,6
ePay.info_CoinJoinMess,6491115,9817354190,2
C-Cex.com,Bittrex.com,453034795,12
515376,999Dice.com,17000,1
FortuneJack.com,ePay.info_CoinJoinMess,12002021,1
ePay.info_CoinJoinMess,Purse.io,5557823157,3
ePay.info_CoinJoinMess,197576,8281504940,2
Igot.com,C-Cex.com,30527011,1
