Source,Target,value,nb_transactions
1861196,FaucetBOX.com,6636170,1
73962910,999Dice.com,79408324,4
C-Cex.com,YoBit.net,14110000,1
69278079,72078494,222917502,1
71450777,BTC-e.com,40398938,1
999Dice.com,BTC-e.com,69975797,3
C-Cex.com,OKCoin.com,43092032,2
69670993,72888824,165637790,2
31707,Bleutrade.com,112705116,1
45160543,33072280,55355380,1
Vircurex.com,Bittrex.com,299970000,1
AgoraMarket,Bitcoin.de,4408603564,8
Matbea.com,Cryptonator.com,17813209,1
1226,ePay.info_CoinJoinMess,9002077510,2
CoinTrader.net_LocalBitcoins.com,BitZino.com,105927077,1
FaucetBOX.com,536,738019051,18
46013,144727,39787836,2
330126,107,113594065,1
NitrogenSports.eu,Betcoin.ag,97110910,7
CoinTrader.net_LocalBitcoins.com,69278079,401929584,1
30613981,348,18026721,1
Cryptonator.com,999Dice.com,17897917,5
71110794,70377659,799990000,1
73832807,265,31641653,1
FaucetBOX.com,Poloniex.com,357837591,8
71319563,69565872,110626745,3
354,73519155,1478397912,1
FaucetBOX.com,999Dice.com,191268773,7
55461151,3368,826008,1
Genesis-Mining.com,71424539,138328361,2
57,Betcoin.tm,93800,1
Genesis-Mining.com,255623,1242907666,1
69226075,289,105413407,1
0,1469,1766564,2
354,101,1545358996,1
ePay.info_CoinJoinMess,Peerbet.org,9585716438,1
24131,175,1622990000,1
CoinTrader.net_LocalBitcoins.com,32631712,561459709,1
30220575,73963652,11264327,1
70586820,73153271,132517154,1
69697250,898,9690150000,7
ePay.info_CoinJoinMess,72943633,1166172696,1
AgoraMarket,CoinJar.com,2354974280,4
FoxBit.com.br,CoinArch.com,78370000,1
FaucetBOX.com,1443066,292798413,2
ePay.info_CoinJoinMess,21646128,62185402161,1
CoinTrader.net_LocalBitcoins.com,1747,291902197,1
73596839,BitPay.com,18640230,1
157228,BTCC.com,37199960000,1
ePay.info_CoinJoinMess,Matbea.com,6177649785,8
ePay.info_CoinJoinMess,13793,9585716438,1
FaucetBOX.com,72025989,19569568,1
CoinTrader.net_LocalBitcoins.com,1328107,45503997,1
157228,BTC-e.com,37199960000,1
Kano.is,0,715313327904,288
37686970,70717023,57944172,1
BitAces.me,Cryptsy.com,29980000,1
70744193,OKCoin.com,25538342,1
71005802,0,450473747,29
123270,ePay.info_CoinJoinMess,6324849132,1
Genesis-Mining.com,Bitfinex.com,4797245823,14
CoinPayments.net,1294,16008571,3
Xapo.com,PrimeDice.com,7957448004,40
400308,BitPay.com,46130025,1
CoinTrader.net_LocalBitcoins.com,BitcoinVideoCasino.com,803673769,6
999Dice.com,536,2419135,3
4273,0,250729438,1
71005802,Cryptonator.com,12774028,4
GHash.io,OKCoin.com,35221106919,6
GHash.io,4395,5690088108,1
74304372,0,133025474,2
71554939,Bleutrade.com,498407605,1
Kano.is,269,4967453666,2
ePay.info_CoinJoinMess,70141425,3999990000,1
71554939,Cryptonator.com,239617668,1
354,43774,1478397912,1
ePay.info_CoinJoinMess,1294,355888047835,48
ePay.info_CoinJoinMess,C-Cex.com,84388308944,6
16425460,74304487,67213373,1
Bitfinex.com,821,1053832963,3
72576984,72419167,96761802,1
Bittrex.com,Bitcoin.de,78977132,1
SwCPoker.eu,NucleusMarket,9216713,1
1095,1144,4867175,1
Cryptonator.com,Bittrex.com,3540205,2
FoxBit.com.br,7779201,5664510909,5
Genesis-Mining.com,QuadrigaCX.com,42112599,1
BX.in.th,C-Cex.com,10920570,1
73962910,18972,1279843,1
2026252,16958761,500190000,1
Cryptsy.com,Bleutrade.com,3461033,1
354,255623,1015638266,1
69173924,32354,50795000,9
FaucetBOX.com,BitcoinWallet.com,71452470,3
ePay.info_CoinJoinMess,69957841,592303806,1
CoinMotion.com,Bitstamp.net,278334452,1
Cryptsy.com,BitPay.com,5019212611,3
73202641,Bitbond.com,1165907760,1
AgoraMarket,57,2951690685,5
73963652,69382424,32580117,1
2226,OKCoin.com,29103930000,4
73831356,NitrogenSports.eu,999990000,1
72629545,NitrogenSports.eu,3683880,2
Coinichiwa.com,Poloniex.com,7000422,1
45136487,CoinTrader.net_LocalBitcoins.com,23081073,1
999Dice.com,Bleutrade.com,8159027,2
Cex.io,Cryptsy.com,14026233,2
0,LuckyB.it,475665,1
Bittrex.com,Huobi.com,238943320,1
107,71712065,21049084868,17
ePay.info_CoinJoinMess,19086,16962256,1
Coinroll.com,CoinTrader.net_LocalBitcoins.com,22225482,3
29328785,BitPay.com,26196875,1
0,Coinomat.com,1596719,1
BTCJam.com,57,5195798,1
70927666,12315641,147990000,1
1227,CoinGaming.io,599990000,1
ePay.info_CoinJoinMess,72183406,25213591,1
Xapo.com,1095,44934990,4
ePay.info_CoinJoinMess,855,98214422,2
354,C-Cex.com,1152581511,4
4395,BTCC.com,2755590000,2
ePay.info_CoinJoinMess,21441,124370804322,2
ePay.info_CoinJoinMess,OKCoin.com,27180818917004,438
354,143306,2956795824,2
396,C-Cex.com,203089523,1
0,Exmo.com,24142,1
69304400,1233363,57289764,2
71110794,70638589,650536606,1
ePay.info_CoinJoinMess,1941,64309936,2
1836,HolyTransaction.com,48936000,1
ePay.info_CoinJoinMess,70035472,120813000,1
72733276,CoinPayments.net,99990000,1
Poloniex.com,70796633,4014181,2
71659609,70325312,1075391534,1
0,Cex.io,16903520,10
107,HaoBTC.com,6730042925,1
72341693,37904064,138321363,2
71554939,CoinKite.com,840109398,2
0,855,678800,4
69173924,72629545,61861000,12
ePay.info_CoinJoinMess,72732806,62185402161,1
64652674,BTCJam.com,2175254,1
VirWoX.com,3328,199979733,1
269,Cryptonator.com,1390000,1
42251,BtcMarkets.net,475243155,1
CoinPayments.net,46559,16803949,1
194937,525,18486171,1
73937204,2624,17083267,1
Genesis-Mining.com,Bitcoin.de,23100242735,34
AgoraMarket,Purse.io,500617923,1
Genesis-Mining.com,LakeBTC.com,1285020265,2
71005934,Huobi.com,900080260360,2
536,999Dice.com,19025530,2
71005802,Xapo.com,140832321,12
FaucetBOX.com,6771952,19569568,1
FaucetBOX.com,AnoniBet.com,11622304,1
Genesis-Mining.com,70875269,42112599,1
Xapo.com,BitPay.com,962779234,12
70141174,69539994,49583928,2
58474589,73205107,440495107,1
Rollin.io,1294,1522600,1
74252329,ePay.info_CoinJoinMess,126256105,5
Huobi.com,4395,5012047994,3
71554939,Exmo.com,650314874,1
71947632,860,63685163,3
201065,Bitstamp.net,325071589,3
ePay.info_CoinJoinMess,19985,21558170379,3
6174,MercadoBitcoin.com.br,27990000,1
1370,Xapo.com,1022619,1
57,NucleusMarket,9118303,2
PrimeDice.com,1646469,1530814,1
MercadoBitcoin.com.br,AbraxasMarket,33391200,2
GHash.io,BTCCPool,11740368973,2
69304400,33444,97611283,4
ePay.info_CoinJoinMess,10465893,3742605350,1
898,AgoraMarket,1348501332,6
71005802,62046790,84186713,4
70744026,641,79595000,2
72839276,69644696,160142827,2
1285711,763,33309551991,2
4386660,71397456,108450059,1
Poloniex.com,1309,44683884,2
SwCPoker.eu,FortuneJack.com,3002242,1
396,Xapo.com,143872453,1
PrimeDice.com,NitrogenSports.eu,62487133,2
243017,BitVC.com,46220662,1
4251,BitVC.com,7031150,1
292,ePay.info_CoinJoinMess,2344008,1
354,Hashnest.com,5999085619,4
73698356,1252,59822000,1
ePay.info_CoinJoinMess,1647,4601719759914,74
71110794,71266954,489443670,1
ePay.info_CoinJoinMess,70717800,4311839,1
Cex.io,Cryptonator.com,9101531,1
FaucetBOX.com,57332499,25767717,1
ePay.info_CoinJoinMess,72838107,41831233,1
417,424,1004719056,1
FaucetBOX.com,40774,72368677,2
70691530,60997896,399871926,2
26259724,73466833,623737565,2
48006396,BTC-e.com,56250076,1
0,Poloniex.com,187824,1
0,107,1985051,1
348,72236394,15701938,2
72629545,LuckyB.it,18973660,13
35,Cryptsy.com,41920334,1
Genesis-Mining.com,67116153,42112599,1
74304372,12609,53609381,2
Xapo.com,Loanbase.com,12470337,2
17427381,0,296411200,1
354,536,1478397912,1
CoinGaming.io,Bitstamp.net,1500031,1
ePay.info_CoinJoinMess,72655543,62185402161,1
2480,354,2467560,1
7073000,BTC-e.com,410942421,1
533251,295687,434927434,2
35268579,12609,178990196,1
2768054,NucleusMarket,128882063,1
157228,MaiCoin.com,37199960000,1
524812,4050,47317797600,3
0,HitBtc.com,257159,1
Loanbase.com,BitVC.com,33321462,1
Bittrex.com,289,10834073,1
Cex.io,999Dice.com,2490000,1
4578390,Bittrex.com,17082574,2
CoinPayments.net,Cryptsy.com,11954502,9
Bittrex.com,19741658,6000437,1
72865209,BTC-e.com,38421948,1
999Dice.com,FortuneJack.com,42669336,7
AgoraMarket,BTC-e.com,19952441364,28
37686970,ePay.info_CoinJoinMess,141113341,1
GHash.io,Huobi.com,35581299676,6
Bitstamp.net,796.com,18616638365,1
8360,0,1740916,1
72996106,CloudBet.com,9990000,1
Bittrex.com,Kraken.com,95186254,2
Huobi.com,Bter.com,1063835889,1
17786694,1309,25845226,1
VirWoX.com,Bittrex.com,1623025824,2
LuckyB.it,0,225695,1
2214,6163,16161213,1
CoinTrader.net_LocalBitcoins.com,4940,20213166,1
Bitstamp.net,TheRockTrading.com,15970762549,1
FaucetBOX.com,16669,34539020,1
Bittrex.com,CoinPayments.net,1115011,1
2226,31311,10077550000,1
257316,69697250,669101640000,14
ePay.info_CoinJoinMess,7319,9585716438,1
0,FaucetBOX.com,9312862,4
8121566,69434492,187990000,1
AgoraMarket,70638358,526500613,1
71110794,71267439,1787214633,4
243017,2545,60410000,1
71554939,4562,757760310,1
ePay.info_CoinJoinMess,BitcoinVietnam.com.vn,259488632,4
71110892,74195709,54889677,1
ePay.info_CoinJoinMess,35,5798172647,1
71110794,71163236,49067400,1
BitBargain.co.uk,73571615,857496454,1
72078429,74303643,299290000,1
Bitstamp.net,ePay.info_CoinJoinMess,134707781606,8
21073819,BTC-e.com,183712851,3
AgoraMarket,CoinGaming.io,3941919621,5
DoctorDMarket,BitcoinFog,80214932,2
71659609,71503087,2909409229,2
CoinURL.com,BitPay.com,16052225,1
Genesis-Mining.com,56097,42112599,1
1972,Bittrex.com,150000,1
39030,SatoshiBet.com,64163,1
Xapo.com,Cryptsy.com,1407004088,28
71136924,597,8169564,2
72550356,3871,87456806,1
67635,289,816933379,1
1576,Kraken.com,1154003272,1
71685877,50133485,80810941,1
ePay.info_CoinJoinMess,265,131286576,1
2758406,71005158,80007090,1
157228,Bitstamp.net,37199960000,1
Bitfinex.com,Kraken.com,3022406846,1
ePay.info_CoinJoinMess,73910309,425388181,1
107,CoinTrader.net_LocalBitcoins.com,5515151609,2
Genesis-Mining.com,CoinTrader.net_LocalBitcoins.com,11792856666,17
ePay.info_CoinJoinMess,Btc38.com,4104236542626,66
Xapo.com,CoinTrader.net_LocalBitcoins.com,43483256,4
73493383,1370,2405939,1
1783532,23462,66784724,1
ePay.info_CoinJoinMess,23145220,28757149314,3
1646469,Rollin.io,596000,1
Bitfinex.com,24142,249999990000,1
Huobi.com,Bitfinex.com,11287345161,4
VirWoX.com,BitcoinFog,147979911,1
BitMinter.com,Xapo.com,2508440771,1
1448695,NitrogenSports.eu,20594500,1
71554939,BitPay.com,622063220,1
69984656,0,39557918,1
38565686,61,129637120,2
Betcoin.ag,0,14082641,1
43510,0,68063822,1
BTCGuild.com,BTC-e.com,15157599626,5
LuckyB.it,72603436,1101358,1
1253432,269,55748000,4
FaucetBOX.com,1238508,8687272,1
73962927,94649,115095451,1
354,66692,3090717992,2
354,20242,1545358996,1
19741658,Poloniex.com,5359200,1
FaucetBOX.com,CoinTrader.net_LocalBitcoins.com,400706539,14
FaucetBOX.com,1174704,28487713,2
72104556,0,966656384,5
Xapo.com,AllCoin.com,18715048,3
FaucetBOX.com,Exmo.com,2255337087,65
72078429,826601,246496332,1
Huobi.com,417,10047980000,1
MiddleEarthMarketplace,AgoraMarket,1024550733,11
35253899,294,46309755,1
60997896,1493,303827643,1
Genesis-Mining.com,NitrogenSports.eu,96215762,1
999Dice.com,39657215,32622664,4
6166631,0,551815837,2
2968651,0,5946291,1
70167501,5232508,17430501,1
PrimeDice.com,575336,11000737,1
73805523,71972822,20827000,1
69487824,860,97558908,1
19010340,CoinPayments.net,3290000,1
BtcTrade.com,Cryptsy.com,241000068,1
73807082,BitcoinWallet.com,1807833605,3
Xapo.com,BTCCPool,98883170,1
3048881,LuckyB.it,19790982,17
7787,Kraken.com,82005196,1
FaucetBOX.com,27795622,19569568,1
FaucetBOX.com,71319615,39185153,1
57018697,BitPay.com,138149971,2
536,0,1259634,1
Huobi.com,Cryptsy.com,405600000,1
73846409,Cex.io,13860000,2
29004,8071766,849990000,1
49319582,289,5060899,1
PrimeDice.com,1469,179762440,17
C-Cex.com,Cryptsy.com,20418254,3
354,Bittrex.com,21131859639,18
0,FortuneJack.com,130848,1
73388652,Xapo.com,28464200,1
348,1294,8113476,1
999Dice.com,Cryptonator.com,55402753,7
73910591,10789,38977951,2
CoinPayments.net,71581387,4415300,1
ePay.info_CoinJoinMess,AgoraMarket,306972605427,78
354,Bitstamp.net,8587865774,8
ePay.info_CoinJoinMess,Purse.io,5818199891,2
157228,1647,37199960000,1
354,4758,2975328711,2
SlushPool.com,71424476,2510856793,1
5325883,74199484,136928828,1
Xapo.com,HitBtc.com,15004864672,2
33971,LuckyB.it,8971165751,221
FaucetBOX.com,72864546,34539020,1
23702,144727,20309352,2
ePay.info_CoinJoinMess,Vircurex.com,62185402161,1
FaucetBOX.com,16621,301249724,15
69433503,Cryptsy.com,1443834736,1
GHash.io,Bitcurex.com,5690088108,1
Genesis-Mining.com,1469,1495583260,7
69304400,HolyTransaction.com,3729550,1
NitrogenSports.eu,46252592,99011940,1
ePay.info_CoinJoinMess,Exmo.com,155219029047,43
6754864,69565235,244086098,1
57,CoinTrader.net_LocalBitcoins.com,102048225,2
CoinPayments.net,73309040,5072608,1
AbraxasMarket,MercadoBitcoin.com.br,39065801,3
4364927,Betcoin.ag,3114289,1
ePay.info_CoinJoinMess,10251,5798172647,1
1972,HolyTransaction.com,2815316,2
AgoraMarket,650395,1195048911,2
CoinKite.com,SatoshiDice.com,843489,5
23052521,71999710,1902855228,2
71554939,73126590,424189022,1
FaucetBOX.com,7912189,133651490,1
71110895,ePay.info_CoinJoinMess,14186504,1
PocketDice.io,Xapo.com,200000,1
999Dice.com,CloudBet.com,3479066,1
Genesis-Mining.com,CoinPayments.net,42112599,1
FaucetBOX.com,441956,306165378,3
Cryptsy.com,C-Cex.com,22537605,1
72206096,72577151,48744723,1
74015866,Bitstamp.net,3999990000,1
ePay.info_CoinJoinMess,69408686,9585716438,1
16425460,72917838,20557712,1
CoinTrader.net_LocalBitcoins.com,1170198,692479360,1
FaucetBOX.com,BTC-e.com,220461543,11
GHash.io,7366,6050280865,1
Bitstamp.net,5325883,71621276192,3
16621,69304232,33209776,1
BitMinter.com,17989012,2507131222,1
Xapo.com,FortuneJack.com,28232429,5
157228,1539,37199960000,1
32354,999Dice.com,152615970,10
10635027,38347376,7318900,1
Paymium.com,MiddleEarthMarketplace,5794716617,1
419,Bter.com,23440,1
149308,AgoraMarket,91046972,4
73962910,421,131299143,9
32354,PrimeDice.com,148289320,8
FaucetBOX.com,AdmiralCoin.com,9414408,1
1972,1309,1190054,1
Cryptsy.com,1116,110900021,1
71293041,6294,38346191,1
2338,AgoraMarket,229382625,2
GHash.io,Coin.mx,5690088108,1
PrimeDice.com,BTC-e.com,165352306,4
