Source,Target,value,nb_transactions
361,Xapo.com,18500000,1
175,3348,1001000487,1
0,162,23429479,3
74304437,14,32516911,1
2480,0,271621496,1
60,4810,104598624,1
117,733,100864738,21
848667,275,720435096,3
4833806,283,33469480,1
1654888,96085,522903745,1
396,Luno.com,1908103174,7
129,74121279,119962806,1
0,2189,101755,1
1316,4825,11090248907,1
801,14,12713216,3
37,391,10105963445,1
396,0,2253904574,7
37,544,10105963445,1
5026,29,182659954,4
72891722,BTC-e.com,11863464,1
0,26587,7493789,1
72315025,57,28078530,1
6300,276,503059700,2
60,340,19135394,1
70821514,29,23965830,1
69304143,331,8019588,1
HaoBTC.com,162,2393103385,2
74304268,283,13823920008,3
20,175,2596739106,5
Bitstamp.net,263,37684561210,10
72891488,340,7143608,1
72445697,LocalBitcoins.com,10353920,1
217,Cryptonator.com,6342035,1
60,35,2234776808,6
35,4689,97414591,2
4689,107,285607254,5
189,SafeDice.com,99911580,1
33117,HolyTransaction.com,2746812368,2
PocketDice.io,371,1488344,1
Cryptonator.com,2899,1234699,1
1612,1575,15239126294,1
217,Cryptopay.me,133298743,2
227,Xapo.com,1304431,1
4833806,CoinTrader.net_LocalBitcoins.com,43288714,1
157,Cubits.com,624498553,59
ePay.info_CoinJoinMess,70822184,469827570,1
Cryptonator.com,117,1200000000,4
158,7369,15008977844,11
1438008,91,14695341568,154
13921,YoBit.net,2429747898,1
60,217,622182088,3
6640878,29,13034880,1
0,139,149772838,3
0,LocalBitcoins.com,3279117,1
3810,Poloniex.com,656680,1
69431810,61,118160588,6
69199627,BitcoinWallet.com,181414119,1
1142085,0,197591474,1
MoonBit.co.in,Bter.com,1142866930,5
70586469,21083650,6534059,2
1654888,523,2765156891,2
117,391,960000,1
74143867,44,1922128,1
1654888,Cubits.com,556260289,1
1654888,227,3072253916,3
35,417,37240163,1
PocketDice.io,289,5162083,4
73153283,72681634,5349020,1
2387,Bittrex.com,274879940,2
73858741,29,12834480,1
117,154,44857,1
74199653,44,704809,1
129,20,18486587,2
72550255,Xapo.com,126183474,1
217,60,87004081,3
71607198,72733453,39972880,1
Bitstamp.net,107,2425971948,1
8557,340,9680117,1
Rollin.io,PocketDice.io,5540683,4
69199627,777,181414119,1
69697250,29,50843433020,5
39,Bitstamp.net,59098331307,4
Poloniex.com,Bter.com,54755230826,1
51,283,22925002,7
Poloniex.com,217,3939501221322,47
4,6252,842320829,15
106268,Rollin.io,14999918640,2
PocketDice.io,HolyTransaction.com,1207679,1
MoonBit.co.in,129629,297294530,1
Xapo.com,348,74295267,1
Poloniex.com,MercadoBitcoin.com.br,2433740064944,33
22583343,74329062,43158451,1
HaoBTC.com,Bittrex.com,56168046,1
62,13328,5282252919,4
1070,60,104650076,2
117,815,24885465,4
74304268,999Dice.com,50859637646,5
27914256,849,4227884829,1
1575061,Cubits.com,250833545,36
1654888,Cryptonator.com,20126722281,23
1654888,371,4378566063,6
70901422,Xapo.com,5252832,1
SatoshiMines.com,14,1123490,1
101,Huobi.com,5947007,1
1236,Kraken.com,7324763,1
1654888,57,430735327,1
39,OKCoin.com,12632480093,1
0,7214906,1335631,1
25820315,163,12551417,1
Xapo.com,BX.in.th,32770090383,3
639,234,7318820,2
MoonBit.co.in,921102,211393100,1
0,9,49511126,53
695,Xapo.com,1951156,1
ePay.info_CoinJoinMess,64475,19838555472,1
1228047,1901,657461949,4
Poloniex.com,72707854,57833155108,2
74304268,292,6692001,1
4,102,125922850,4
37,896,9740999161,2
19172839,35,9185570,1
39,371,398396754,2
20,1138,14039884436,11
Bit-x.com,ePay.info_CoinJoinMess,807205,1
Xapo.com,12243,80196030,2
74304268,371,25077755808,6
70167482,29,54706060,3
2160,2779,578220,2
189,269,58556483,1
70742548,29,138819512,3
154,Bittrex.com,118860866,5
71842975,72236482,7716822,1
74304268,73649551,6197613729,1
217,421,3999966100,1
3690470,170,199885700,1
20,BlockTrades.us,669052530,2
94,1004,62070998,1
289,Cryptonator.com,27383173,3
3690470,0,452036295,3
MoonBit.co.in,199273,123524057,1
3370,29,15671001,1
72446493,0,3572880,1
864,ePay.info_CoinJoinMess,103762104,2
MoonBit.co.in,BitBay.net,7464983800,35
Poloniex.com,VirWoX.com,255148560861,5
Poloniex.com,69461519,39348292721,1
275,Bittrex.com,1556376,1
999Dice.com,PocketDice.io,23619402,2
106268,YoBit.net,9999959320,1
YoBit.net,154,11437267,2
ePay.info_CoinJoinMess,LocalBitcoins.com,39677110944,2
1654888,Bittrex.com,4334826455,8
777,662,10103575,1
69697250,LocalBitcoins.com,35879691510,4
267689,29,99950720,1
340,BTCJam.com,30915832,1
4010,BitBay.net,241927010,2
879,29,6821014,1
72733578,29,997041752,2
234,14,2313576,1
71084816,29,5135448,2
3370,195,21647819,1
898,CoinGaming.io,99945647,1
0,108,41513496,11
71554939,354,69765177,2
14,70927633,412720347,1
70115558,Luno.com,5713500,1
73701721,69984672,9512419,1
833,ePay.info_CoinJoinMess,2838453,1
71554939,Bittrex.com,214569052,4
884,BTC-e.com,6800142,1
0,544,721917864,4
163,11790,2151142,1
1228047,SatoshiMines.com,230492892,1
Xapo.com,883,26458535,3
745,Bittrex.com,68474176,1
YoBit.net,354,26918486,4
74304268,289,21337575306,7
108,CloudBet.com,9623827,2
YABTCL.com,Xapo.com,991217,1
ePay.info_CoinJoinMess,Hashnest.com,79354221888,4
74304268,1432,714221262,1
35,217,108581398,3
1654888,999Dice.com,1868779338,1
801,HitBtc.com,4444600,1
Xapo.com,2899,300004044281,1
1654888,Hashnest.com,1419195919,3
2387,Poloniex.com,49964970,1
864,BitBay.net,59659458,2
73021903,72577002,2948350,1
493876,LocalBitcoins.com,199725264,1
Poloniex.com,BitBay.net,4097008611717,46
219,Poloniex.com,209081980864,55
1575,Cryptonator.com,163790693,1
158114,152,12112759409,6
69199627,995,181414119,1
ePay.info_CoinJoinMess,37810,19838555472,1
45539,49,30261748,4
117,MercadoBitcoin.com.br,7058104,3
69147361,BTC-e.com,12016952,1
391,Xapo.com,2754046,2
916927,4,13513271,3
Bitstamp.net,849,5233340198,1
745,CoinGaming.io,143552139,2
848667,107,98528060,1
72445697,CoinGaming.io,7154826,4
Poloniex.com,35,4822902293997,68
71032063,61,303751211,7
69827602,Cryptopay.me,3353749,2
3702,BTC-e.com,6692590,2
2579901,14,2358580,1
4075,CoinGaming.io,10078989,2
62,39,5527617457,5
Poloniex.com,51,205508429088,2
MoonBit.co.in,342,123524057,1
MoonBit.co.in,3578,123524057,1
17774505,CloudBet.com,3293503,1
ePay.info_CoinJoinMess,234,182765224,1
35099,91114,3031108,1
227,884,7103593,1
117,Xapo.com,724466300,20
Rollin.io,YABTCL.com,16432200,1
776,107,95118883,5
SlushPool.com,29,12126144241,5
94,14,2412907613,8
0,129,23331959,5
PocketDice.io,0,18887546,14
62,223,3249652322,2
5801,29,39557475,2
995,Bittrex.com,14381500,1
20,91,5895655820,14
74304268,879,32766685680,2
61,13546,11200290,1
157,1138,25867563,3
74304268,833,63496790163,9
74304268,Bittrex.com,547433552692,85
7655,39,4964233500,2
BX.in.th,Bittrex.com,3810655585,7
71554939,Luno.com,72650440,2
71762773,68859058,2507956,1
20,69591248,115375662,1
129,Kraken.com,5193126,1
1654888,60,9322561233,11
Bitstamp.net,62,1239271616,1
57,9,1377676,2
49,29,5958820000,8
BitBargain.co.uk,60,605077893,2
269,152,1128085,1
1432,4,4986387,1
131,469,1230468,1
158114,BitoEX.com,31834215131,9
Xapo.com,1090,1426205239,3
4689,Matbea.com,50262544,1
Poloniex.com,424,41292014550,1
60,CoinJar.com,199912173,1
Poloniex.com,BTCJam.com,15217073286,1
