Source,Target,value,nb_transactions
67915,4,20829787,1
BX.in.th,BtcTrade.com,1685824084,2
PocketDice.io,170,16412027,12
Xapo.com,VirWoX.com,777795421,10
20,70901140,424541787,2
70848906,20,106002443,1
6246,BTC-e.com,452146088,1
33597510,Cubits.com,12016559,1
0,2218,5812977,9
256869,Poloniex.com,238784516,1
9767741,11706884,1735515000,2
107,Bittrex.com,1860760364,5
70246066,29,2130346526,1
51,9637,7305048,1
131,3348,37904464,4
FortuneJack.com,4,26192032,2
FortuneJack.com,0,15150457,7
163,Poloniex.com,131299899,5
22824778,BTC-e.com,144130309,1
14,750,146241633,2
71476356,Luno.com,396246197,1
PocketDice.io,73545461,2887638,2
69801257,OKCoin.com,199999990000,1
74147442,44,12954255,3
1903,Poloniex.com,179531265,2
SlushPool.com,OKCoin.com,20018661626,10
74304268,497,3703689407,1
20,401,2048266579,3
Huobi.com,CoinHako.com,560235280,1
69984656,70822804,13331210,1
72733453,70037420,55554444,1
468,Bitcoin.de,521692964,5
SlushPool.com,19298,4597840821,3
44387656,Luno.com,29000000,1
9102977,CoinGaming.io,30078690,1
69984509,70351580,59557494,1
BX.in.th,468,115839857,1
Xapo.com,72156363,10853674,1
4014,61,992939814,13
746299,2214,21434206174,1
72839017,72707322,145735706,2
74304268,20761,2979112379,1
71554939,Cryptopay.me,96971332,1
1391,57,15061482,2
219,220,656641441,2
126,20,130835865,1
87610,Poloniex.com,14599956533,2
1903,BtcTrade.com,13251203,1
1654888,2558028,601627810,1
4661129,170,28642009,1
139,1332,2677376942,1
Poloniex.com,122,429944040960,9
220,3648,1182466,1
Poloniex.com,424,1123116897,1
405595,BTC-e.com,9099389960,1
18946,BTC-e.com,1164792003,1
3810,BTC-e.com,1905610,1
71895241,71947411,52061182,1
ePay.info_CoinJoinMess,170,33541247360,36
Huobi.com,0,51061850,9
74304268,421,6283571350,4
73074741,49,2811028,1
11401,69199391,249985310,1
69671038,53726482,35747070,1
1316,Huobi.com,965140000,1
0,942,5178363,2
Poloniex.com,70796633,92580,6
31943,BTC-e.com,23487371,1
60,Vaultoro.com,88767834,1
995,298,6350819,1
74120880,49,4550837,1
331455,57,101682,1
73178555,200,13462310,1
Xapo.com,101,225456434,2
524180,BTC-e.com,82225310,1
71787943,44,4768533,1
Bitstamp.net,6193,5788032393,1
YoBit.net,19431,100608391,1
15287886,432,15642267,1
117,BX.in.th,13717532,1
57,YoBit.net,2531983,3
Poloniex.com,227,80697424321,7
31155,Bit-x.com,342723647,1
220,CloudBet.com,20638707,1
0,1123,24567960,7
74304268,LocalBitcoins.com,6388638695,2
354,TheRockTrading.com,1298759406,2
5892,605,222764388,1
Poloniex.com,2643,589014408708,15
Loanbase.com,72183375,2744085,1
74304268,684308,7443708513,3
0,200,47202673,6
20,91,10918692562,11
451,37933,49360414,3
2218,Bittrex.com,57504535,9
70063369,8241,37503297,1
1228047,Cubits.com,1591405007,3
BX.in.th,0,1783293202,9
129,340,26336012,2
Xapo.com,Kraken.com,424931001,1
107,37,11007909,1
69906410,70403855,202704430,1
Bitstamp.net,69670973,4612734639,1
64475407,73649670,193063559,1
2218,833,106569386,2
904,YoBit.net,3972806,1
468,497,1661792426,6
23336637,883,1560934,1
72943862,Cubits.com,2439464,1
Bit-x.com,60,7966690916,2
1669,Paxful.com,1384149939,1
5325883,1075,34428720,1
72943763,Poloniex.com,442297876,1
340,YoBit.net,8919476,4
72262922,69827651,198905552,2
71894862,YoBit.net,109595310,1
20,1316,211726650,1
71057993,58102,752637,1
72419711,BTC-e.com,294759965,2
BX.in.th,3578,139685986,2
999Dice.com,Luno.com,87494442,15
BitVC.com,Huobi.com,799220299,5
0,65947189,4481920,1
1226,472,1056963,1
14,523,4346601361,7
396,72754738,91851842,1
92878,72890178,8025115,1
0,71816597,20581520,1
848667,Cryptonator.com,301352195,3
72943763,CoinPayments.net,447435429,1
7103,158,102841000,1
0,2027,6771500,2
1228047,860,741507516,2
35267947,96,116347265,1
71737760,70508324,4912206,1
Xapo.com,CloudBet.com,993680467,32
1228047,29,11834539016,33
ePay.info_CoinJoinMess,57,1099847265883,38
1654888,Bittrex.com,3015912257,6
468,Cryptopay.me,542172534,3
154,44,79609741,6
57,175,143080,1
Bitstamp.net,BlockTrades.us,28640288401,1
70505564,398,4215071,2
7582,Hashnest.com,14871634,1
4661129,Cryptopay.me,65060770,1
60,Xapo.com,4918921210,4
Rollin.io,3077,1151360,1
954,2647,499981920,1
3473,497,970000,1
