Source,Target,value,nb_transactions
21325448,49,24888659,1
298,468,14280430,2
51,26220,12069998,1
354,170,3715291,1
292,BitPay.com,1085879,1
102,Luno.com,4785295,1
57,999Dice.com,102748,1
70822592,368,25764158,2
73571260,368,15209669,1
71502833,60,1899790745,2
13137,354,45865236,2
70612571,71999865,18446430,1
0,331,8927900,10
1182362,SatoshiMines.com,31395681,2
ePay.info_CoinJoinMess,46999,33409489088,1
69199627,0,5775179720,36
354,891,873520480,2
33291,3423,3997442691,19
69121605,44,3268982,1
69696670,BitPay.com,470350870,6
51754,Xapo.com,31205828,1
20488,Bitstamp.net,15411643,1
139,60,605144663,1
33291,4,33800276247,173
2599249,BitPay.com,5218432,1
Xapo.com,69147934,19555677,1
Xapo.com,70298382,83477393,1
70063369,368,479807602,2
26220,70926906,37464000,2
71895491,20,11601883,1
70717848,44,20752218,2
71554939,398,341990266,2
4126,OKCoin.com,133576605,2
CoinPayments.net,CoinTrader.net_LocalBitcoins.com,43709251,1
0,BTCJam.com,14824382,2
69173741,129,200504979,1
Xapo.com,BTCJam.com,346424010,6
219,0,14863437886,4
Bitstamp.net,73868651,1682244540,3
20,9,30198948647,102
Bitstamp.net,73949018,3653112198,2
CoinPayments.net,1028959,918631810,2
72917619,4403,5455041,1
Xapo.com,Kraken.com,79166328315,1
Xapo.com,398,8236269,1
73413799,BitPay.com,4990000,1
74304268,275,94879568678,6
4126,Poloniex.com,1046911336,17
1654888,72157113,311679657,1
70351573,5269835,208200114,1
3368,292,40844446,1
74304268,BitoEX.com,30578802579,3
33291,72262805,258715355,1
4,641,12511420,1
60,73545490,511562072,1
468,4,185427691,3
9373931,298,17999815713,1
Poloniex.com,ChBtc.com,32212055201,3
74252166,70560563,3441542865,1
354,4,3500877798,8
51464,51977,101800000,1
50700,52092,1670000,1
848667,283,2230010755,3
72970182,368,22646339,3
CoinPayments.net,21011,515776855,1
73571556,BitPay.com,5131847,3
FaucetBOX.com,25914,16238856,1
69330624,70507854,4299975140,2
ePay.info_CoinJoinMess,12828,33409489088,1
51755,11002526,198369170,1
87959,CoinTrader.net_LocalBitcoins.com,492022478,1
71424093,44,2793721,1
131,129,536851742,3
4,SatoshiDice.com,486954891,12
72023269,69,12199430,1
26220,29,106610570,3
3751,CoinHako.com,5622567,1
906,CoinPayments.net,99986146,1
BitPay.com,Bitcoin.de,58921813,2
112485,34965,61096739,2
1347,72576975,413980000,16
469,BTC-e.com,615151140,3
CoinPayments.net,883,10883039779,37
72156966,CoinGaming.io,60744431,2
Poloniex.com,315,292483107,1
74274307,74042091,153217561,1
CoinPayments.net,BTCCPool,186141046,1
52373,53194,45040000,1
73728575,73674992,36159198,2
33291,HaoBTC.com,147530752,1
Xapo.com,72388,168795782,1
2218,331,443450871,12
2218,YoBit.net,46189411,5
52767,69932,52110000,1
Bitstamp.net,468,4218141337,1
999Dice.com,70403439,15059427,1
69906258,942,8222710,3
52373,BitoEX.com,10174361,2
72446427,ePay.info_CoinJoinMess,13803571,1
2218,1450,19069945,2
4,1567,31356116,1
354,Matbea.com,6027553951,2
904,Bter.com,5898509,1
Xapo.com,3077,140158376,2
70272283,44,3050749,1
16768780,70638958,33218238,1
154,Poloniex.com,10086911,1
20,73204717,114084186,1
135903,74121066,41996800,1
3368,MercadoBitcoin.com.br,245066676,6
Xapo.com,BitKonan.com,79777830,1
BX.in.th,238,899981500,1
73357141,44,5824705,1
298,FortuneJack.com,192358477,3
CoinPayments.net,Coinmate.io,549951400,2
CoinPayments.net,33824,242340170,1
72812658,44,13213465,1
50996,51631,100110000,1
396,NitrogenSports.eu,624777104,1
FaucetBOX.com,1450,189760701,12
472,Bittrex.com,1702202823,2
FortuneJack.com,BitoEX.com,95648908,4
107,60,2865819504,2
2218,Bleutrade.com,7362707,1
33291,69304244,258715355,1
CoinPayments.net,MercadoBitcoin.com.br,1977928899,10
0,354,46337345,9
71214990,49,239026194,1
FaucetBOX.com,SatoshiMines.com,40925092,2
6048154,170,426261301,1
1215,3348,10944905759,2
YoBit.net,4,4180084,1
354,1391,2610171499,4
871,2238,1787226,1
27914256,Xapo.com,5709676488,1
3658,CoinPayments.net,46083400,2
24414,368,498153397,2
70063369,CoinPayments.net,655493961,2
69302877,70011208,4884160,1
1347,72471893,400430000,15
Xapo.com,126,157595635,1
71868249,49,8059487,1
0,Bitbond.com,2137090,1
