Source,Target,value,nb_transactions
1227,CoinGaming.io,2476218,1
74304268,170,22782829402,5
58102,22353081,695765802,55
189,2803,30047330,1
31155,94,1039988800,1
ePay.info_CoinJoinMess,47853,26275135653,1
7655,0,3023936818,2
73231273,2683,29810851,1
PocketDice.io,220,1715301,1
69617757,283,3525526,3
11835,233,79985310,1
15568,ePay.info_CoinJoinMess,35284253,1
BX.in.th,Cryptopay.me,1751145,1
102,60,8839983,1
ePay.info_CoinJoinMess,22974624,26275135653,1
70271688,14,3097170,1
1028959,4,64291243,2
1654888,122,290009520,1
0,884,20059076,1
111090,BTC-e.com,12562746,1
Bitstamp.net,YoBit.net,169588578872,1
Bitstamp.net,523,4790251259,6
69984672,72889053,8394310,1
YoBit.net,544,59500515,1
220,331,3615673,1
61,Cryptonator.com,7710110,1
11907,Xapo.com,29227400,1
152121,497,34636446,1
801,BitoEX.com,16951570,2
916,Coinmate.io,494018645,4
69932102,69,2499701,1
220,386,51200151,1
74304268,20761,3351486556,1
14,1594407,8963616976,1
71554939,2218,77164726,1
158,354,12352588,2
PocketDice.io,995,1130180,1
5026,3732,602254519,18
14,777,1700174586,1
5714831,175,232788529850,17
2218,158,944440000,7
71450805,Cubits.com,3398039229,2
71554939,HitBtc.com,98965400,2
Poloniex.com,PocketDice.io,141359246402,3
9373931,OKCoin.com,59999639196,1
354,107,2427366634,2
CoinJar.com,4,63431911,1
74304268,BX.in.th,17460747572,7
Huobi.com,1365,21163882750,2
Bit-x.com,220,30504685,4
129,14,1571365,1
999Dice.com,163,890000,1
Xapo.com,995,988826199,2
8096,29,813769900,2
219,189,1252438263,1
Poloniex.com,TheRockTrading.com,62330071949,2
Poloniex.com,292,403057062,1
1070,CloudBet.com,9833073,2
70246061,286,2690893,1
163,ePay.info_CoinJoinMess,82210809,4
1903,Cryptonator.com,1557020496,1
19383518,Cubits.com,1220580,1
69252057,233,58050030,1
1123,0,19739882,14
7582,BitoEX.com,1708980,1
61,14,7156085,2
71263388,Luno.com,1783930,1
64740,833,69639052,2
1228047,2331,114653792,1
11706884,96,12407018,1
46590,44,156643002,1
1585,BTC-e.com,45741441627,3
33291,72996069,726255904,3
73336533,29,202934404815,13
Poloniex.com,Bitbond.com,56521575168,2
0,391,37643930,5
70403432,227,11425839,1
70690250,70508324,1161422,1
220,0,339865774,25
139,Bitstamp.net,2295132011,1
69199627,Xapo.com,2195000000,10
14,73152523,10754715,1
71005136,69,3191606,1
Xapo.com,SatoshiDice.com,120221261,2
0,200,11725763,3
4,29,567239057,6
916927,29,7664111,3
131,117,6585550,17
1654888,163,352537728,1
74304268,108,2538321171,2
72497653,Bittrex.com,566547146,1
ePay.info_CoinJoinMess,CoinJar.com,26360439727,2
139,163,2779497627,4
74304268,695,12774495622,5
189,35,4960000,1
5632,Cubits.com,14228826,2
396,20,864479347,1
ePay.info_CoinJoinMess,662,4495263,2
33291,833,491617136,2
Xapo.com,883,445450067,9
425674,354,6370760,1
1654888,Bitstamp.net,298649111,1
70193816,5997192,640722631,1
1149,0,7087871,4
2480,354,8295397,1
4833806,37,38433968,2
Poloniex.com,19396424,109522718102,2
1123,MoonBit.co.in,3151114,2
662,0,1093884,1
0,33824,16810200,2
71162641,44,1425499,1
1306,69906420,18378140,1
BX.in.th,275,17896985458,11
73231267,Cryptopay.me,3056338,3
396,73545088,316957141,2
0,354,12323961,7
Poloniex.com,424,63940837454,2
PocketDice.io,Xapo.com,139298675,57
15207,Cryptonator.com,599982000,1
Bitstamp.net,58992420,205645354104,1
999Dice.com,318683,148331528,9
YoBit.net,859,1525400,1
14,1566,861301718,2
71554939,269,447116478,3
70874785,Luno.com,11872572,2
16621,73414848,9514076,1
74304268,39,8684409772,4
36032,69983860,200726325,1
219,275,43480925108,7
777,0,63381248,2
71737904,1149,24935310,1
220,57,9483145,4
1228047,200,448915272,1
220,598,21146730,2
289,39,347680031,1
74304268,419,9228955671,1
72970186,CloudBet.com,2203230,1
YoBit.net,56264,10646000,1
Bitstamp.net,154,33987483655,16
289,354,627239,1
1903,Cryptopay.me,4474522130,9
33291,Cryptopay.me,1268959826,5
219,102,134709045,1
0,1316,13498407,3
4,Xapo.com,925983238,6
46590,51,220249789,7
63150696,200,9178937,1
70403819,49,3393264,1
20,ePay.info_CoinJoinMess,2567083273,14
10054,Xapo.com,399951200,1
71502511,29,297902685,2
70927451,70011004,25605394,1
Bitstamp.net,Bitcoin.de,207837257991,2
14,158,15903550893,8
74120730,0,76703659,1
9373931,CoinTrader.net_LocalBitcoins.com,59999639196,1
20,36456,433942123,1
94,523,5977411,1
70166229,0,499985310,1
18203512,354,660731,1
19172839,233,10218849,1
1182362,220,28828661,2
292,220,3341141,2
Xapo.com,2640,46124494,1
33117,158,3977950836,3
39,605,7460224325,1
1575,CloudBet.com,87152166,1
2380,Poloniex.com,28051370,1
Poloniex.com,8241,49976569577,1
152121,227,965721443,2
Bitstamp.net,Kraken.com,13069704792,3
444,48009518,216320,1
0,71868737,4959320,1
289,BTC-e.com,356276720,3
33117,BitcoinWallet.com,2651967224,2
Xapo.com,74303908,15145619,1
354,7787,1802893215,2
69199627,BTC-e.com,219500000,1
HaoBTC.com,2895,12859493,2
60,8557,150316842,1
14,5941,7352702139,8
152121,129,576256080,1
73048147,BitcoinWallet.com,54899152,1
ePay.info_CoinJoinMess,CloudBet.com,85304074,1
14,Bit-x.com,719544369,4
15207,Bittrex.com,1999982000,1
14,Cryptonator.com,17444576779,23
71999630,49,30966805,1
1215,750,20540342078,11
PocketDice.io,275,3270280,3
69250379,BTC-e.com,632544,1
PocketDice.io,Poloniex.com,2149148,2
396,ePay.info_CoinJoinMess,1311797268,6
102,371,3646548,1
70534041,70717635,113767638,1
354,Poloniex.com,24526945902,28
20,71371894,100154716,1
37,0,3219124247,19
14,662,59258387,1
Poloniex.com,485934,117282180045,2
801,485934,46277009,1
74120616,44,8565687,2
289,158,2224061,1
BX.in.th,Bitstamp.net,99968550,1
70193816,152,640722631,1
YoBit.net,Hashnest.com,2365921,1
ePay.info_CoinJoinMess,Bitcoin.de,157736117992,7
1316,57,1884184205,1
5714831,ePay.info_CoinJoinMess,2304933809,1
217,Cryptopay.me,1684030,1
1612,OKCoin.com,723218361009,87
72786173,BTC-e.com,52346381,1
Rollin.io,17622,1138760,1
131,Huobi.com,20841301550,33
484,163,507865320,1
Bit-x.com,544,1971697552,1
641,YoBit.net,10865762,1
1347,883,63492580,13
72524240,Huobi.com,32983788,5
154,468,108687383,2
0,2055,1065600,2
0,2218,1368042,5
74304268,73753614,7484087313,2
Bleutrade.com,Poloniex.com,4960137,2
74199417,29,58386145,1
73072863,368,50638381,3
641,4,22088006,2
0,73753907,2653774,1
0,Bitbond.com,74837088,5
20,BitcoinWallet.com,5226720362,12
1575,Xapo.com,104399866,2
69487327,29,425470004,2
129,17296627,8370309,1
72733578,60,5141104690,1
107,503,6440000,1
ePay.info_CoinJoinMess,BitcoinWallet.com,105309774763,6
15568,888,69984256,1
70976754,Xapo.com,105853677,3
Xapo.com,3077,289172401,9
71764510,49,7728720,1
ePay.info_CoinJoinMess,69304400,1567918480,1
70403058,44,15130380,1
ePay.info_CoinJoinMess,30745899,1601016,1
1612,Hashnest.com,10508798032,1
102,1901,132001099,1
ePay.info_CoinJoinMess,73649714,1567918480,1
21865866,0,27711400,1
2575,417,1366124736,2
0,102,229733616,19
71790514,70534041,3141965,1
1654888,CoinTrader.net_LocalBitcoins.com,1485634,1
PocketDice.io,Cryptopay.me,2962633,1
Xapo.com,1179817,2553500,1
848667,421,1332579897,4
298,391,6581230,1
72262922,72653287,105017651,1
276042,44139,8036604,1
139,157,11946449633,8
44932733,1138,13989805,1
848667,891,127927538,1
1612,2184,594236194869,66
5801,Xapo.com,816691,1
117,639,12030500,1
163,0,12099817,6
Xapo.com,217,12230594,1
14,28460937,18139813,1
72393141,811,3110440,1
70927451,73832987,4755329,1
69330554,883,2592640617,6
0,1566,65416065,2
0,154,44608491,2
0,62,19902540,1
69330554,162,842648517,2
32065,MercadoBitcoin.com.br,23133685,2
Bitstamp.net,BitcoinWallet.com,302678628,1
71920277,49,194826,1
16744777,BTC-e.com,61160674,1
Bitstamp.net,Rollin.io,227257578,2
39,Bittrex.com,90923842,3
Poloniex.com,157,44760554462,1
33117,ePay.info_CoinJoinMess,2651967224,2
745,811,1924348,1
17321,73205118,74963009,1
71737904,51,176062340,1
229519,61,21600763585,23
72943763,4,467881827,1
1450,Cryptonator.com,9853729,4
217,139,465302761,2
1316,331,171283676153,50
33291,BX.in.th,8751206600,36
163,CoinGaming.io,35021732,5
163,71398237,511000180,1
39,163,5391022942,2
Poloniex.com,Bittrex.com,5766958838251,111
71032063,0,238861856,2
746299,238,19276346968,1
4033,1149,31612123,1
5592,331,15174827,1
72262922,70193073,40016796,1
20,91,3753132547,10
Poloniex.com,BTCC.com,650563152417,9
71450805,FortuneJack.com,3072132096,1
871,368,1227837,1
MoonBit.co.in,61,278255582,1
19671,73231267,53091888,1
275,848667,6921866996,23
Poloniex.com,2899,224626547373,4
Poloniex.com,139,618026990319,14
14,91,148639072768,122
ePay.info_CoinJoinMess,1521303,1567918480,1
70193816,0,14736620513,23
14,67915,1128117230,3
33291,70770437,467141674,2
340,7645,28896228,1
1654888,70822184,400654006,1
227,999Dice.com,15308080,10
14,107,56527132246,97
73675787,49,1831912,1
60,1834695,455636007,1
108,0,32181322,3
61351,20,275954000,1
884,Poloniex.com,40527251,2
1215,BTCC.com,567548306,1
