Source,Target,value,nb_transactions
354,ePay.info_CoinJoinMess,3639731095,4
354,69981079,564616430,1
72103703,70690295,25250750,1
71292838,49,5575496,1
1654888,175,467430578,1
Kano.is,42844,15095165554,6
7398,Poloniex.com,237810000,1
2218,348,298800234,2
Poloniex.com,152,3741958679,3
199273,1972,155984,1
5184258,CoinTrader.net_LocalBitcoins.com,1507458900,1
70770097,1022532,1570677,1
ePay.info_CoinJoinMess,6919,20006225,1
50423,53326,182250173,1
Kano.is,Luno.com,45285496662,18
40097114,71056805,314739000,1
51809,51095,28665585,1
1228047,468,378994202,1
0,BTCJam.com,494321933,11
72472364,71790493,43393359,1
71476282,70482085,4412721,1
5542047,2329,586675890,1
483243,BitAces.me,1816604579,1
Crypto-Games.net,FortuneJack.com,1100894,1
405610,821,499500000,1
2201602,37,937881270,1
Huobi.com,129,2157553833,6
CoinPayments.net,5941,119359540,2
Loanbase.com,NucleusMarket,102009163,3
Xapo.com,FortuneJack.com,67936228541,26
376300,Xapo.com,164000,1
68355556,Luno.com,3900559998,3
72262922,72865511,59727780,1
71764613,Poloniex.com,10710427123,1
Cryptonator.com,1294,1110007,1
73753714,BTC-e.com,43625242,1
28243748,566,1683938317,1
NitrogenSports.eu,1294,1981116,1
Bitstamp.net,69670973,8880992182,2
70560560,70141425,735888807,1
4908,47654,158355269,3
73807167,69382154,24325527,1
0,70822457,50978700,1
700,315,7995292,1
351,152,5916558,2
1228047,Poloniex.com,6347041049,14
SatoshiMines.com,Bittrex.com,3433231,3
107,3348,2275775734,2
FaucetBOX.com,PocketDice.io,30553720,3
71212847,SatoshiMines.com,19420040,1
71345333,883,5980000,1
Paxful.com,70011205,182929243,1
1228047,50926,357976145,1
69304322,BTC-e.com,112583220,1
612782,32384,78299904021,1
28243748,Poloniex.com,2287903617,2
CoinPayments.net,BtcTrade.com,26937407,1
269,Bitcoin.de,58930166,1
2218,5342,21987526,1
70482085,49,195388532,2
2218,170,1362638135,15
Purse.io,154,31200554,2
