Source,Target,value,nb_transactions
72262225,44,84441944,1
Poloniex.com,CoinHako.com,143521632320,4
1575,0,145921536,3
70062682,368,4835896,1
995,371,12861161,1
74252166,563,21031204857,3
0,421,1829511,2
354,7683210,303977448,1
23289377,FortuneJack.com,30400,1
BX.in.th,999Dice.com,99971950,1
21442,70375386,1869226,1
750,BtcTrade.com,209326061,4
746299,523,9281080753,1
YoBit.net,MercadoBitcoin.com.br,10284101,1
189,CoinPayments.net,15472512,1
432,2899,15328096,2
74304437,14,36716294,1
107,39,219763782,1
87610,Poloniex.com,58799568932,11
69929013,0,83960472,16
69147845,14,12097860,1
SlushPool.com,59833,8509783813,2
57,60,151829587,2
14,371,46208104744,30
60,VirWoX.com,52864883960,5
60,74068529,111786824,1
Poloniex.com,2480,81693226785,4
3348,84127,235686828092,4
1236,YoBit.net,31111932,1
36455,451,1802985,1
4,503,28128253,1
72733578,BtcTrade.com,9849959990,3
289,Xapo.com,11498248,2
71842642,69,7630972,2
0,72891686,1093335,1
1575,170,81318372,1
4,289,1304503851,4
152121,ePay.info_CoinJoinMess,141402508,1
22823356,69,1619005,1
1654888,Hashnest.com,861669017,1
1654888,72969995,967827356,1
51392267,0,270350997,1
101,7355396,4625232,1
5714831,3208,2451251918,1
Huobi.com,298,10498803,1
3690470,0,725690,1
71842691,811,7449993,1
2457856,0,2185310,1
999Dice.com,29,260524690,2
354,Matbea.com,1009700670,1
52841915,999Dice.com,3180048,2
Poloniex.com,2899,79590454873,1
BitBargain.co.uk,69,499960320,1
1654888,Bleutrade.com,994823718,1
69615957,69,13925825,1
14,5941,37751754,3
70403432,859,25123433,1
2812638,29,149985310,1
70560230,70482207,78332153,1
HolyTransaction.com,FortuneJack.com,11000005,1
4,BlockTrades.us,1383359703,1
70036886,44,3900287,1
848667,733,292969318,1
954,417,47244945917,10
0,2189,130000,2
Poloniex.com,BlockTrades.us,43866496428,1
ePay.info_CoinJoinMess,2811,29324702689,1
126,Paxful.com,2604612474,2
7645,CoinJar.com,164687430,1
7277,CoinPayments.net,501810,3
BX.in.th,Cubits.com,799875900,1
746299,OKCoin.com,454203390776,17
71711116,44,6314752,3
58267,Bit-x.com,367425000,1
1365,2230,14999958400,2
848667,2778,351366565,1
70953247,44,13158850,2
72865129,BTC-e.com,2878350900,1
Xapo.com,735,69312192,4
4833806,158,32152856,4
ePay.info_CoinJoinMess,268467,29324702689,1
Poloniex.com,371,271039837451,8
354,BX.in.th,17171142235,16
ePay.info_CoinJoinMess,BitoEX.com,123750834588,29
Poloniex.com,1004,84713957589,1
6506633,6443856,399985310,1
BlockTrades.us,0,3327393,1
0,371,451585511,15
14,29,18955939189,34
