Source,Target,value,nb_transactions
848667,2803,275991528,1
Poloniex.com,942,146909913035,1
69984672,17156235,19201143,1
Bitstamp.net,CoinMotion.com,49215845805,5
Poloniex.com,BitoEX.com,904637031761,8
0,MoonBit.co.in,817000,1
893,69276832,6532093421,1
Xapo.com,776,305271314,7
14,72812928,34987882,1
72341057,29,6409710,1
5714831,Cryptopay.me,87427280,1
391,0,225432577,6
69879924,49,19354433,1
1316,LocalBitcoins.com,874460987,1
Paymium.com,4641098,11727197587,1
776,1316,59678618,1
74330584,29,13895905747,11
106268,238,16148736546,1
Huobi.com,87959,239725934,1
234,Xapo.com,1693558076,2
3690470,BTC-e.com,875397816,2
Cryptonator.com,1575,3484333,1
74304268,MercadoBitcoin.com.br,22654276324,1
848667,1450,140410234,1
1215,BTCCPool,2813243243,2
71554939,Bittrex.com,633675185,3
YoBit.net,340,2642717,1
72550775,233,2107936810,4
ePay.info_CoinJoinMess,1450,426473970,1
BtcMarkets.net,968,750831271,1
111896,472,48103674675,3
69801953,44,2202398,1
4,598,7070235,1
71554939,386,220431718,1
61,Matbea.com,629590192,17
9373931,158,49999724496,1
354,1391,1312948080,1
70270953,CoinTrader.net_LocalBitcoins.com,22985310,1
71554939,Bleutrade.com,723448664,3
33930,51,3638217000,3
Poloniex.com,Hashnest.com,835858206135,7
70875110,29,149985310,1
0,163,1275937587,81
117,Poloniex.com,959739209,3
Xapo.com,2331,1077647155,3
72733578,578,1188348086,1
65372,4,2106250,1
289,158,2014702,1
70612004,0,19457744,1
111896,OKCoin.com,432933072075,27
BX.in.th,3473,3576747,1
4,129,6196353737,9
69644696,74120282,8616328,1
Xapo.com,BitcoinWeBank.com,52684783,1
Bitstamp.net,69670227,3420521,1
3702,BTC-e.com,73870603,4
Bit-x.com,29,2467089306,5
Poloniex.com,72995913,104856376905,1
999Dice.com,Rollin.io,40000,1
71398009,44,4373978,1
70612133,811,3741627,1
41417071,Luno.com,569155930,2
Xapo.com,FortuneJack.com,1087999370,17
14,15910,211558580,1
1228047,995,248380818,1
71450805,733,1285906084,1
SlushPool.com,Cubits.com,3878167713,2
27914256,LocalBitcoins.com,11303093438,4
391,HaoBTC.com,85729042,3
1228047,3578,879468630,2
745,29,398678824,2
57,14,4941774,3
1228047,CoinTrader.net_LocalBitcoins.com,1081764051,1
ePay.info_CoinJoinMess,Bitcoin.de,143166445719,6
70534041,71580926,223307542,1
70087815,44,5476795,1
20,Luno.com,5591207260,24
14,Poloniex.com,9461922843,20
106268,162,125776881339,7
0,639,394087,4
0,12720,117957400,1
27914256,Bit-x.com,3890775459,1
170,71554939,559671558,5
71528906,37,999868516,2
117,LocalBitcoins.com,316346,2
HaoBTC.com,BX.in.th,521977767,2
Poloniex.com,14,1217485836993,12
1049,60,472032570,2
ePay.info_CoinJoinMess,BTCC.com,1773722080238,62
20,69697281,250536000,1
71840916,BTC-e.com,45720622,1
405595,472,41996604824,4
5714831,BTC-e.com,9102953,1
73597842,4544,623994232,1
1228047,275,1915158432,12
391,29,28034768,1
73179126,49,5766832,1
60,Xapo.com,3387109898,4
Poloniex.com,432,651787034279,5
2575,238,36683982,1
70272383,14,1004496311,1
87610,2465,4623529917,2
73387706,73152717,98648066,2
276,223,226643900,1
71162539,39,726206250,1
986113,CloudBet.com,29809989,1
Xapo.com,37,3339879241,19
MoonBit.co.in,497,501135002,2
94,YoBit.net,12164806,1
1228047,391,772246259,3
50368,Luno.com,5950000,1
0,3648,131000,1
Vaultoro.com,Bitstamp.net,152084860,2
Igot.com,91,56438979,2
71554939,2218,146241876,1
157,432,43928074,3
69696670,1070,3246543404,20
69748919,49,14796230,1
9373931,Bitstamp.net,49999724496,1
74225828,72393141,13783070,1
HaoBTC.com,811,7574040,2
71580339,0,1520872,1
107,CoinGaming.io,180528590,2
16621,58102,28523839,1
16177,29,172457100,1
Poloniex.com,Luno.com,109175320468,3
5026,368,171919337,1
71448568,Bittrex.com,9311142,1
0,69591495,2459660,1
0,BTCJam.com,39927400,1
0,1149,16636327,2
70534041,71763977,228492216,1
5307238,44,3579557,1
1654888,129,810710772,1
1235,BTC-e.com,614883232,3
74014886,73832987,253854,1
1215,563,76882881784,11
HaoBTC.com,BtcTrade.com,195965764,1
SatoshiMines.com,94,26269811,1
Huobi.com,860,402700369,7
2214,8868,4917864,1
1075,3693472,398266684,5
HaoBTC.com,6274,14950635,1
14,68980,305307114,1
4,189,5777926424,7
19172839,170,9583516,2
354,833,827419954,1
61,5026,25214750,2
Poloniex.com,18972,12236370144,2
74304268,CoinGaming.io,6475305814,2
71633826,BTC-e.com,42994567,2
Bitcoin.de,Cubits.com,1776942425,3
9373931,523,49999724496,1
20,74252306,112382934,1
CoinMotion.com,60,71441308,1
1436,Luno.com,301249680,1
71554939,170,390437344,2
BX.in.th,189,1387329104,9
3167082,432,182654,1
72207026,4,2904310,1
39,Bitstamp.net,16787370748,3
BTCJam.com,Xapo.com,3052613,1
51916,52407,2471900,1
20,OKCoin.com,1005526586,3
70272383,Poloniex.com,52720167,2
37933,451,2577636,1
HaoBTC.com,32068,529715052,1
22457176,1149,12860000,1
2323,122,37681722327,15
14,122,10210694791,14
26587,OKCoin.com,123580953,2
72577133,523,3080310,1
SimpleCoin.cz,0,23383944,2
PocketDice.io,163,1271468,1
4,72655339,79625189,1
Poloniex.com,444,670189179525,10
74143867,44,3782939,1
468,MaiCoin.com,2208237957,6
Huobi.com,1903,176250452,1
1903,107,4774186178,12
70927660,44,2375643,1
11872,60,24572577,2
7148678,29,46550620,2
189,227,42910000,1
12548,61,234052593,1
Xapo.com,3485,200622571,2
73467037,101,38270660,1
1903,0,116262275703,241
139,761261,5067209123,2
456,29,16001487,1
70063369,0,287038517,1
999Dice.com,227,98719964,2
72733578,102,1203060512,2
102,271437,1832165,1
6003,9,5571064,1
Xapo.com,883,5330608569,15
74304268,36350,10128646334,4
14,73021363,1611494127,5
20,1316,3994250047,14
1436,170,291000760,2
Xapo.com,432,130586332,4
Huobi.com,73493372,1617411024,3
74304268,695,21830805789,5
87610,Bitstamp.net,41357103612,3
848667,Xapo.com,18936182979,49
69147875,0,42929145,1
73517272,71738111,5362918,1
0,700,2367149,2
468,331,636554063,4
4014,7188,30117600,1
Igot.com,1316,4619888,1
65372,BX.in.th,5946000,1
39,Bitcoin.de,59123057078,5
MoonBit.co.in,158,198071009,2
1654888,1004,578893061,1
57,SatoshiMines.com,731714,1
0,Bleutrade.com,300000,1
71450805,MoonBit.co.in,2744112968,1
Bitstamp.net,Bitcoin.de,5196683801,3
2218,Poloniex.com,36590659,6
Bit-x.com,BTC-e.com,132133,1
74304437,Xapo.com,91006412,1
94,29,79438265,2
0,368,569334347,11
Bitcoin.de,BitBay.net,2963555483,2
163,3753858,12855970,1
73675542,368,23818526,1
20,71241457,309064259,1
1903,BitoEX.com,6215346644,13
14,1566,36111691,1
YoBit.net,22183,10210000,1
74304268,158,9288017224,7
129,Cubits.com,98727794,1
Huobi.com,58102,23612502,1
396,4,613727820,1
73152717,74199605,2878473,1
20,HelixMixer,190556599,2
70141457,Xapo.com,14218518,1
131,70691187,999964100,1
Bitstamp.net,70167655,1082784341,1
131,Kraken.com,494948200,1
PocketDice.io,ePay.info_CoinJoinMess,7971993,5
1654888,BitcoinWallet.com,1551752370,2
39,Xapo.com,848110912,2
13585,Bittrex.com,14999975140,1
22583343,44,50150740,1
69671099,1075,3467310,1
71450805,1123,2142033645,1
2055,152,213550014,2
227,220,28687196,3
7203,131,5146942450,3
73336533,859,2205621938,1
111896,94280,16034558225,1
73153085,44,2277131,1
2457856,5367268,15710152,1
2067,CoinTrader.net_LocalBitcoins.com,13612802570,1
36979159,29,6258102,1
20,CoinGaming.io,10390823841,50
189,71084742,12610330,2
354,11582,4275395786,4
Poloniex.com,331,279241513099,3
71240615,4403,2033660,1
131,289,27100724,2
354,7787,1360960849,1
72576975,1347,20972670,1
219,386,6921378087,1
Bitcoin.de,Luno.com,305214012,1
Xapo.com,411,22449341,1
1654888,FYBSG.com,861229191,1
750,Bitstamp.net,1780000,1
87610,74015866,2370666013,1
117,Cryptonator.com,960439,4
72681701,476532,1429440,1
7645,Poloniex.com,166587582,1
71624909,YoBit.net,380380803,2
14,970912,7664847,1
106268,7987,72785123302,2
39,72315523,4132010340,1
74304268,Poloniex.com,155427218556,52
1142085,275,1600000,1
Bitstamp.net,37686970,1237239202,1
5714831,276,1919196151,1
276,Poloniex.com,30019762990,2
Xapo.com,1179817,110736797,1
73362182,ePay.info_CoinJoinMess,118703521,1
1228047,999Dice.com,2353698022,10
69852413,71866195,6581170,1
14,Cryptopay.me,18683840451,25
102,0,17682240,5
94,163,1769199906,4
70140181,275,4371800,1
69356910,69644191,7882285,1
SimpleCoin.cz,Coinmate.io,362870084,1
35,4,95137982,2
27914256,11790,7719691361,2
21865866,27140713,1261548878,2
4014,61,1368994536,16
71764216,Poloniex.com,32878807,1
72839072,44,890473,1
60,HappyCoins.com,372698729,1
71633704,73807167,1263061279,2
4014,888,83640900,2
Bitstamp.net,14,9434963674,8
884,386,39981294,1
5026,96,70595985,1
354,35,65851303,1
71554939,BitoEX.com,399030762,2
0,Vaultoro.com,946700,1
212203,44,49549350,1
Xapo.com,Bit-x.com,115557319,2
252,70743462,1927395,4
ePay.info_CoinJoinMess,833,57216841298,2
372665,898,502193000,3
20,PocketDice.io,436254520,1
Rollin.io,Cryptonator.com,2967324,1
396,Poloniex.com,3044254948,9
71554939,497,293568642,1
5714831,Bittrex.com,837818073,1
468,CoinTrader.net_LocalBitcoins.com,34051096,1
3230103,Bitstamp.net,1270690,1
69853321,BTC-e.com,542518800,3
152121,Luno.com,2536936936,21
14,Bittrex.com,6280180609,14
71624909,91,968876925,5
Cryptonator.com,102,192091,1
4661129,91,136913,1
0,1090,14809346,5
72446493,4238,274490652,2
117,MercadoBitcoin.com.br,1222396,3
72839017,72707322,4403529,1
72733482,44,340973020,1
69644766,49,23711192,1
152121,421,274801968,2
Poloniex.com,2536,7066762298,1
11582,0,201003502,1
71624909,Cryptonator.com,248859580,1
71163310,49,7250904,1
14,2739281,2170792712,1
Bit-x.com,9310,727046140,1
4033,888,57104772,1
700,MercadoBitcoin.com.br,64000284,1
Xapo.com,8241,96296367,1
9207,9749,5349960000,1
73231273,2683,48105445,1
872,29,2716942817,2
72655525,29,118246218,1
864,4010,15129636,1
72209678,73857101,114098794,1
73493105,8475,7339835310,2
2218,3423,5353223,1
70979311,BTC-e.com,3390263,1
71423380,999Dice.com,9543669,1
117,421,2253238,1
ePay.info_CoinJoinMess,Bter.com,801587807810,31
131,29,22343251,1
124473,354,60121909,1
69906500,Xapo.com,25252083,1
9306,ePay.info_CoinJoinMess,12796262,1
74094577,170,32052610,2
468,Bittrex.com,249217489,1
Huobi.com,5892,459343996,2
73702037,72288994,27240932,1
73937585,275,7494200,1
Huobi.com,BTCCPool,786911810,5
4661129,421,5153913,2
4,315,994391303,1
11610,72629361,1199975310,1
152121,29,187592320,1
14,175,20092486439,4
73231273,Xapo.com,43567936,2
74304268,432,6748305853,3
0,7410472,244305,1
YoBit.net,883,1772413172,7
219,732,8420151806,4
1228047,2189,764329408,2
1123,391,1123094,1
69827719,73231288,98678198,1
69749442,72574972,267919582,1
74147034,MercadoBitcoin.com.br,4689420,1
4,SafeDice.com,9851876901,56
4,3648,86553370,5
126,Poloniex.com,37479283,1
39,131,102082142,1
Cryptonator.com,158,15997616,2
Poloniex.com,220,667902011587,6
2465,24951,434815931,1
Bitstamp.net,343,293686097,1
8633,71684985,474790000,4
0,348,3244100,3
Bitstamp.net,1090,378065227,1
1436,Xapo.com,4166250920,19
129,354,21667931,4
31806,864,4999979887,1
268467,Poloniex.com,181686,1
Bitstamp.net,860,1281099706,2
70717635,860,2552690,1
9749,Poloniex.com,739980000,1
22344,523,1246553534,1
2178756,69880033,27849178,1
117,71424476,644407,1
71057473,44,530622,1
354,238,1360960849,1
4833806,Poloniex.com,323498448,17
871,368,31424181,2
72262770,CloudBet.com,24443040,3
71554939,578,302242647,1
69697250,29,66847590000,6
354,BitcoinWallet.com,1360960849,1
74304268,391,10410414226,2
73412374,44,12589959,1
SlushPool.com,Bitstamp.net,2514580811,2
70403432,Bittrex.com,56052987,1
Huobi.com,Cryptonator.com,1990665683,1
0,CoinTrader.net_LocalBitcoins.com,16537307,1
69145419,44,18502811,1
111896,Bter.com,32069116450,2
11211025,275,29826085,1
69799952,71214638,29917633,2
71790582,Kraken.com,13609272,1
157,999Dice.com,154169709,8
131,39,5883158784,2
70875165,811,1209700,1
