Source,Target,value,nb_transactions
777,BitoEX.com,10413391,1
4,1575,27984401,1
391,157,18995480,1
4833806,859,110958333,1
ePay.info_CoinJoinMess,33351,20761030498,1
SlushPool.com,CoinSpot.com.au,4200070936,2
74304268,Kraken.com,25991586558,5
BX.in.th,223,10471539048,11
70140140,860,22311267,3
14,421,41792707958,50
432,Poloniex.com,4963559,1
Poloniex.com,19768,23955831604,1
1138,35,27352025,1
71502280,70429428,83526410,1
4,YoBit.net,19515590,1
Xapo.com,700,61508253,1
73256837,286,20560620,1
74121279,91,1301981,1
14,CoinGaming.io,7651973,1
71554939,Xapo.com,322504470,4
CoinPayments.net,14,4175406269,2
69932008,44,4672880,1
Bitstamp.net,860,2883588180,1
131,0,1675196552,6
Bitstamp.net,Paymium.com,2474754556,1
74304268,1330,6617920486,1
391,BTCCPool,5240051,1
129,29,21907779,2
71266718,44,1189898,1
14,391,2268280935,2
768,60,85386332,1
4075,497,456153107,1
405610,71371661,382547174,1
234,PocketDice.io,1562494,1
7645,Poloniex.com,443693731,1
102,859,10963714,1
129,MercadoBitcoin.com.br,1460891,1
3531,331,77988717,6
102,523,3869980,1
0,SatoshiMines.com,39697312,28
14,999Dice.com,1332628052,3
Xapo.com,Cryptonator.com,610887172,13
0,BitoEX.com,101141,1
YoBit.net,69671038,5110062,1
8633,0,172247000,1
71895241,67113899,7186008,1
20,69825990,415394752,1
833,Xapo.com,40251100,2
39,60,32331162013,9
5714831,71424190,95973800,1
129,YoBit.net,66200454,5
417,106268,131850982905,9
BX.in.th,SatoshiMines.com,3926378295,1
1654888,Luno.com,4011553100,7
893,7188,4763550,1
HappyCoins.com,20,149913719,1
60,131,20708337131,3
1805,20,1409150,1
4252781,69,10883572,1
14,75,617514482,1
70011208,BTC-e.com,200349598,1
1654888,72969995,1270163082,2
Poloniex.com,0,8097306877990,117
20761,354,3756507,1
Xapo.com,3415,14317073,1
1228047,284,1103743269,4
117,91,496862264,1
YoBit.net,65,81947875,9
14,11450149,673764719,1
175,1123,2599320,1
942,Bittrex.com,17000026,1
4823363,102,99980000,2
74329062,71111009,183948630,1
68432412,29,44790988,1
2189,Xapo.com,4632757,2
163,3607952,38303740,1
69121618,70480993,108614696,1
73388186,44,5863120,1
37,102,2925267152,1
3751,Cryptopay.me,91915880,1
354,523,3895872932,1
SlushPool.com,491,1404912721,1
1432,29,249955000,1
PocketDice.io,SafeDice.com,2024430,1
PocketDice.io,Xapo.com,1253989974,26
BX.in.th,386,42954124,1
8204715,51,23660560,1
65,0,4952428,1
37,CoinPayments.net,1424516455,4
1228047,Cubits.com,11763434421,36
73987279,BTC-e.com,906306455,3
ePay.info_CoinJoinMess,Bitstamp.net,145327213486,7
801,91,174091683,8
74304268,891,2326629752,1
74252186,29,274837680,2
4,Cryptopay.me,141996580,9
108,883,1729342,1
982695,883,169945760,1
Poloniex.com,24493,14296923095,1
1182362,35,326684235,1
0,1075,1767413,3
1316,20,5653367107,2
776,Bittrex.com,140468268,6
SatoshiMines.com,Bittrex.com,3526004,2
21865866,27140713,550019431,1
848667,331,3399452987,13
405610,14,9946226524,26
71345664,4,4818475,2
20,PocketDice.io,2372377614,3
Xapo.com,4,24320718668,40
223,106268,100000000000,2
391,227,2413270,1
69670993,72236482,35031974,1
0,CoinPayments.net,2526654,3
ePay.info_CoinJoinMess,126,41522060996,2
72104764,44,676812,1
129,354,669236909,11
57,Xapo.com,826176506,1
Poloniex.com,871,467374945154,5
252,0,400000,1
71263388,Luno.com,9602640,2
27914256,1090,3588661201,2
Xapo.com,544,1240383843,7
1575,102,65650000,1
ePay.info_CoinJoinMess,46999,20761030498,1
157,49,11138165,1
163,0,10253868,5
70976754,Xapo.com,53292959,1
801,BitBay.net,28822039,3
53061831,Xapo.com,5504042,1
CoinMotion.com,1566,7596906,1
189,YoBit.net,513759688,9
163,CoinGaming.io,16000129,1
139,163,12229478418,4
700,4497,1164996,1
396,20,20337935267,2
Poloniex.com,1123,434065762682,4
289,29,11747727,1
4,370,21195796,1
Xapo.com,776,74492735,2
354,BitBay.net,3895872932,1
Xapo.com,348,46314625,3
73517272,29,11519896,1
298,BitoEX.com,1228779274,15
Xapo.com,315,217857229,1
69485257,29,2610831,1
39,662,1026663173,1
1123,Xapo.com,37715868,2
543,Poloniex.com,56964970,1
ePay.info_CoinJoinMess,58809,20761030498,1
139,503,6743056886,3
74304268,PocketDice.io,3199832884,2
4689,107,157353111,4
72891572,44,444565,1
74304268,57490,4197830273,1
0,424,15685329,1
33117,89971,5520983470,4
73858713,Poloniex.com,2083050,1
370,289,2273594,1
848667,Cryptopay.me,1114603067,4
35,3273,206203503,3
0,662,2080920,1
1228047,PocketDice.io,6197697356,18
107,Cubits.com,17241261,5
65,421,183949942,2
33117,Bitstamp.net,5520983470,4
14,70089241,1550549,1
1654888,523,386737106,1
ePay.info_CoinJoinMess,72104778,223306330,2
Xapo.com,57,9933952,1
Poloniex.com,Bleutrade.com,185110028865,3
999Dice.com,Rollin.io,400000,1
73545456,491,4855530,1
11959,233,43814100,1
35,VirWoX.com,13606619,2
776,35,23411378,1
MoonBit.co.in,BitoEX.com,178735075,1
Bitstamp.net,29,137028273082,18
72865369,Xapo.com,2092541,1
74304268,354,184257552251,44
267,Bitstamp.net,75153103,6
Bitcoin.de,700,270764171,1
69697250,29,52307140000,9
14,30062,25605755,1
2093,Cryptonator.com,1499826650,1
4,Bitstamp.net,18443258161,27
3751,70377594,91915880,1
157,0,17452924,4
Poloniex.com,598,52306272021,2
Xapo.com,1316,152096271,3
0,73178179,524420,1
70009741,44,665912,1
74329062,BTC-e.com,240032631,1
14,BitBay.net,199767261320,215
14,340,886099669,4
662,Poloniex.com,1917419,1
396,386,142787933,1
405610,883,382547174,1
1182362,354,326684235,1
405610,152,1530188696,4
71895491,1901,298247462,1
73779498,44,4118494,2
5540,Cubits.com,299950000,1
252,70743462,1202730,3
391,102,2035676,1
340,YoBit.net,64188763,8
29122317,44,2450298,1
219,Bit-x.com,133262839,1
72315523,61,36583226,1
139,417,15602550569,1
74252166,OKCoin.com,158610460140,15
Paymium.com,0,2593161944,1
4,29,1778278199,4
