Source,Target,value,nb_transactions
Exchanging.ir,Cubits.com,235540000,2
Bitstamp.net,995,385301163,1
72157187,LocalBitcoins.com,516660515,1
71816350,ePay.info_CoinJoinMess,6313323930,12
Genesis-Mining.com,69539680,787422451,1
227,ePay.info_CoinJoinMess,29447106,2
10313349,Cubits.com,2373768,1
Rollin.io,28555047,192401930,4
8322721,42724294,3400934,1
3120,Hashnest.com,2665449,1
122,Huobi.com,43241091,1
73441090,Kraken.com,6539049,1
1654888,70246056,177989244,1
605,BTC-e.com,6600175,1
Genesis-Mining.com,72183472,787422451,1
BTCJam.com,Hashnest.com,9920000,1
73493372,LocalBitcoins.com,2349612102,2
0,71999760,10136555,1
52666,51484,151290000,1
Bitstamp.net,70560570,218981266,1
16962,Poloniex.com,1463494538,5
51755,50925,630528318,1
MoonBit.co.in,52842109,110140388,1
315,351,57842945,1
69278079,CoinTrader.net_LocalBitcoins.com,226258613,2
52442,69955,37390000,1
Poloniex.com,472,47168811119,2
Bitstamp.net,7655,9561496268,1
Betcoin.tm,Xapo.com,980000,1
72497653,809,7226103504,2
71816350,1769,3892948604,7
1215,71110467,2529980200,1
ePay.info_CoinJoinMess,1309,531079186855,8
PocketDice.io,LocalBitcoins.com,9213422,3
Xapo.com,69302403,2649487627,1
70377410,830,12436196,1
3319,Xapo.com,1787716,1
842,BitoEX.com,5154301065,13
73413077,Xapo.com,3418542,2
Cryptonator.com,73963643,1050060,1
Xapo.com,50038,2632847801,1
71816350,70822184,704114755,1
29742996,0,1760000,1
74330389,CloudBet.com,15970000,1
700,BitPay.com,1916150,1
354,4,194349162,1
4126,1386,66312867,1
92587,BTC-e.com,1322577,1
70245911,52386,560533400,2
2306049,417,7486700,1
52641,1289937,9990000,1
315,CoinApult.com,1172890836,1
Xapo.com,809,26652944177,10
396,101,100733392,2
69775815,200,3465400,1
3576172,LocalBitcoins.com,14485200,1
0,PocketDice.io,2696623,20
3980,HaoBTC.com,1743906889,1
FortuneJack.com,1144,6575173,1
0,SafeDice.com,10097760,2
73597914,BitPay.com,3944989,1
71764412,BtcTrade.com,10706734,1
70482196,Xapo.com,110502198,1
Bitstamp.net,LocalBitcoins.com,16873334563,9
15523721,CoinTrader.net_LocalBitcoins.com,5538820701,8
676010,70796630,33868399,1
228573,ePay.info_CoinJoinMess,990000,1
11562960,69513228,23353426,1
0,1506795,21146,1
Xapo.com,19858133,2742637638,1
2218,ePay.info_CoinJoinMess,48484540,2
Kano.is,0,2749096232823,1100
74198582,SatoshiMines.com,1343017,1
6252,HitBtc.com,96199107,2
ePay.info_CoinJoinMess,71973590,88450035185,1
ePay.info_CoinJoinMess,69958618,88450035185,1
842,Huobi.com,24711985641,15
354,126,591183417,1
6572902,73100078,122954668,1
292,999Dice.com,1499769,1
1654888,19779,498709948,1
0,1747,51186710,10
1142085,NitrogenSports.eu,2098288,1
YoBit.net,28970,12468919,1
70402765,4403,4828093,1
BX.in.th,70271979,1681247313,1
69880033,37686970,235100000,1
16621,BTC-e.com,15122573,1
0,37,793352,4
50925,1289937,1200080000,1
69081587,513,4688416,6
396,BitPay.com,400577541,5
70691491,12721,296904,2
52374,51869,274921000,1
1477737,883,1832179128,1
DoctorDMarket,71790578,16045512,1
73362180,74251533,253417024,1
71251,71476712,1024250000,1
