Source,Target,value,nb_transactions
51153,51780,255493593,1
Poloniex.com,BTCJam.com,1170016143,1
28243748,1138,545681583,4
72262922,74143867,47160035,1
50365,50715,1675388,1
50556,50407,16078344,1
50623,50938,8713957,1
51976,69778,151009727,1
49925,52235,108890000,1
52236,52697,10070000,1
52528,51326,53767354,1
50660,51754,99980000,1
129,BtcTrade.com,785940852,3
57,Bitstamp.net,4259501,1
53030,51726,31716688,1
342,Bit-x.com,999913281,1
50221,8194,56357450,1
41887342,71319734,15416317,1
189,Bittrex.com,74748469,4
49990,50545,99990000,1
70901286,73963652,32435175,1
50352,51598,22722900,1
50604,51627,199990000,1
50426,52698,218397408,1
Bitcoin.de,96,52196097,2
72602911,LocalBitcoins.com,47484486,1
71947360,BTC-e.com,722839176,1
Poloniex.com,70403852,13060716721,1
51081,175320,399880000,1
51869,50301,199990000,1
50039,50811,121460000,1
41096,8194,99990000,1
906,FortuneJack.com,99986258,1
69643439,44,865930,1
57,170,5934562,1
3751,MercadoBitcoin.com.br,30465700,4
69906454,2696,2203726,1
50899,51031,198882089,1
227,FortuneJack.com,2929070,1
101681,29980689,31713613,1
73963643,71869225,10044791,1
73414706,LocalBitcoins.com,69643494,2
52107,50485,236217500,1
0,24007,82541007,1
53479,50319,299990000,1
9508624,BTC-e.com,600275579,1
CoinPayments.net,3368,12964989,1
Kano.is,CoinJar.com,6528083408,5
2647,621759,18327837784,2
51597,52201,21624828,1
YoBit.net,189,106612763,5
6048154,Poloniex.com,116955688,1
CoinPayments.net,809,8931311112,8
354,74015893,490587019,1
Poloniex.com,563,83242426264,9
354,66692,253138715,1
50122,51447,81764591,1
73283796,331,296396972,2
52222,52082,182850000,1
1228047,Xapo.com,19047080026,9
BX.in.th,Poloniex.com,43087361,1
326403,74304069,29887570,1
74304268,289,11962706441,3
51420,51219,12497443,1
50433,50899,100060000,1
3614758,64915121,112682060,1
51834,52361,119990000,1
ePay.info_CoinJoinMess,629,207767268,3
74252166,OKCoin.com,8567559156,4
Bitcoin.de,LocalBitcoins.com,1142365503,2
51944,52724,98660000,1
71161818,1578,20145000,1
50236,51364,160726958,1
51630,41176,103571064,1
27583175,Luno.com,5631000,1
904,BTC-e.com,144050471,1
0,Purse.io,226039449,10
73074741,22823356,6614175,2
51401,8194,49990000,1
50544,41672,46309708,1
50897,51363,95605986,1
52642,52306,198584746,1
52407,52078,200960000,1
51464,50606,200090000,1
52057,52437,92559543,2
Xapo.com,1506795,13182230,1
20,44,182829870,2
74304268,3473,23803682049,1
6048154,117,93967374,1
52484,50927,756972302,1
1054,Matbea.com,15018350,1
Xapo.com,69356865,6578084,1
Huobi.com,BTC-e.com,12795876561,10
51094,Luno.com,9000085,1
52078,51094,451175226,1
51350,52747,100080000,1
74147394,2230,21807376,1
72576975,883,101889483,1
906,Xapo.com,601640989,2
51118,51418,209119997,1
72051878,2895,3129559,1
70534688,72393684,431041644,1
50898,51365,21103504,1
60,Bleutrade.com,475671396,1
573664,10907873,124861545,1
51727,52201,300310000,1
51630,50723,470170000,1
70976754,289,110680794,2
Poloniex.com,3578,8691702600,2
ePay.info_CoinJoinMess,Kraken.com,34832936,1
52361,49925,243646177,1
298,41447,19388382,1
0,2027,7017244,2
51483,52202,399990000,1
51755,52160,59970000,1
50180,50545,32228197,1
60,20,887067850,2
51401,51240,222820000,1
51976,51559,72502746,1
Huobi.com,41035,1505644964,1
2812638,70246061,31116228,3
Xapo.com,BitcoinWallet.com,388616031,25
51182,40868,235373591,1
50352,73231433,29876259,1
52082,Xapo.com,296870000,1
0,2739281,2181655,1
52609,51350,99990000,1
74094813,44,13469933,1
69984509,71920572,207383488,1
3504685,Xapo.com,246159861,1
52078,Luno.com,8956041,1
73415059,44,6064961,1
629,289,1253109,1
995,Cryptopay.me,179974167,1
5026,170,104848112,1
CoinPayments.net,472,19734786,1
70530549,4533,1950010,2
52106,52407,99890000,1
365071,6748,29996707692,3
73441091,50527,1999937850,1
50895,50378,120090000,1
