Source,Target,value,nb_transactions
14,72207026,26241782,1
5714831,29,74112347941,4
10172,YoBit.net,14110000,1
64379,417,5037663,1
14,5367268,156275934,1
326396,101,12177672520,1
Xapo.com,2803,51983577,1
1215,BtcTrade.com,3568956902,3
71163189,14,7366371,1
1123,FortuneJack.com,4780590,2
72733578,437,2378408608,1
3296797,44,3860431,1
3076549,BTC-e.com,8607320,1
PocketDice.io,Bitcoin.de,2179714,2
506613,BTC-e.com,1153479515,1
SatoshiMines.com,73179422,4886235,1
Cryptonator.com,ePay.info_CoinJoinMess,36008895,9
405595,1566,41997241424,4
PocketDice.io,72996069,1048402,1
1228047,2739281,97886183,1
Huobi.com,821,375417441,1
70063369,102,377262068,1
468,Bitcoin.de,50690200,1
942,0,3419759,3
72367940,72341676,9252992,1
1316,29,881059706,2
37,29,1616373940,10
ePay.info_CoinJoinMess,64475,29374245425,1
2230,544,188109260,1
163,Poloniex.com,160315268,7
1903,Cryptopay.me,3184062541,5
71554939,2461,89410171,1
74304268,Paymium.com,4557255,1
219,Cryptopay.me,6373980684,3
YoBit.net,Crypto-Games.net,10960000,1
71761028,29,9598040,1
746299,131,29999950000,1
848667,833,258300327,1
105520,20,3969090,1
Xapo.com,39,71761331,2
233,4,32900005,2
72262922,69147682,49967808,1
Bitcoin.de,811,267925940,1
4,189,417521145,3
73937508,Cryptopay.me,30980246,1
8633,BTC-e.com,197318000,3
189,BX.in.th,1148960000,1
284511,Xapo.com,49777589,1
2779,CoinPayments.net,401107068,38
131,1123,410238,1
Poloniex.com,2184,857199277625,12
ePay.info_CoinJoinMess,342,29414352417,4
26220,391,307860000,1
Poloniex.com,SwCPoker.eu,219031054877,1
833,523,20060000,1
71032462,BTC-e.com,5103310,1
126,Huobi.com,909972396,1
217,472,42549240,2
35,YoBit.net,20581332,2
111896,ChBtc.com,19590163872,1
70166757,14,10456220,1
326396,OKCoin.com,12177672520,1
Xapo.com,371,12013696069,134
ePay.info_CoinJoinMess,904,29374245425,1
2218,69644715,16968112,1
233,108,2000005,1
776,YoBit.net,31480506,2
BtcMarkets.net,29,1684631061,6
102,CloudBet.com,21365280,2
4814,BTC-e.com,1802030109,1
497,SpectroCoin.com,3646336335,96
35,354,78452147,3
37,CloudBet.com,1267454,1
73466005,ePay.info_CoinJoinMess,2743310,1
72707085,44,8348584,1
0,3578,16467389,1
Poloniex.com,109619,193126828889,1
898,44,569936445,2
72130696,331,72075310,1
70742548,70325312,99598280,1
27914256,Cryptopay.me,3817093240,1
Bitcoin.de,999Dice.com,589759626,2
72367940,73466278,33887083,1
0,7214906,6529456,2
Poloniex.com,904,932322190844,6
396,20,4639715498,2
70242399,73807057,4155188,1
69697250,YoBit.net,17733400000,1
46590,ePay.info_CoinJoinMess,189721062,4
72150150,811,13985310,1
999Dice.com,CoinPayments.net,59981017,1
0,BTCCPool,11088824,1
Loanbase.com,Luno.com,8498236,1
0,72575950,3727152,1
432,4,101002949,1
72104778,491,1583271,1
2575,223,1952659026,2
14,821,466264636,1
69330554,162,1152552750,2
1903,Matbea.com,1042591750,1
405610,891,1279165824,4
27140713,39,596608348,1
71293588,74042306,11507446,1
1903,298,4557630007,8
39,84127,31414642587,1
66010750,91,1199910000,1
21865866,27140713,1030604654,2
131,CloudBet.com,1018031800,3
1228047,69197676,903980685,1
ePay.info_CoinJoinMess,223,22647613,3
39,354,835884033,5
74304268,73753614,2678836818,2
111896,OKCoin.com,470163932928,24
0,SafeDice.com,2317900,2
74304437,74200200,57130046,1
4833806,158,547417573,3
71839057,44,135858296,1
73152717,71005889,6577324,1
1215,Bter.com,210023748,1
Bitstamp.net,TheRockTrading.com,19668746420,5
Xapo.com,942,264187062,5
405595,HaoBTC.com,167988965696,16
14,29549,506785100,1
SlushPool.com,18203512,2543509935,1
87610,891,59691134645,5
8477213,71110666,157231240,1
ePay.info_CoinJoinMess,331,61102556977,106
1228047,102,659976447,4
Poloniex.com,129,3373362554279,35
FoxBit.com.br,219,14590201166,1
94,39,399950000,1
SlushPool.com,4,3138366336,2
157,29,97341109,3
71398075,BTC-e.com,44562344,1
776,70665166,27880229,1
72129925,398,3782480,1
74304268,163,4696641357,2
72209797,368,17168027,1
152121,421,404378758,1
ePay.info_CoinJoinMess,BTCC.com,1762454725500,60
73542445,69696572,7002410,1
1654888,25332204,650817933,1
61,348,16980662,3
72865059,44,7959080,2
Bitstamp.net,4,72762000,1
1228047,391,297969610,1
20,284,105560708,1
73387706,0,29208928,1
35,0,9624976,2
74015954,Matbea.com,1140760145,4
Bit-x.com,2803,4178978471,1
87610,361,41376244544,4
1228047,72419160,86921742,1
1903,4,8919457006,12
152121,0,3488485960,20
405610,4,29101022496,91
0,70089433,7254850,2
39,OKCoin.com,100798855014,4
14,81224,15891438,1
Bitstamp.net,LocalBitcoins.com,8349711499,1
YoBit.net,0,92699749,7
Xapo.com,354,160724669,3
71554939,Bit-x.com,33261813,1
35,VirWoX.com,3535666,2
73832915,72314639,134610483,1
444,61,2353970702,37
YoBit.net,Cubits.com,4809032,1
20,37,322864798,1
4833806,Cryptonator.com,6911197,1
Bitcoin.de,35,152713452,1
ePay.info_CoinJoinMess,57,1234309611297,55
848667,91,1459872083,5
0,BX.in.th,3112515,3
4689,57,161806768,2
52623487,MaiCoin.com,3039126,1
111896,162,19590163872,1
220,331,1369365,1
468,122,449947400,1
70089418,Hashnest.com,3054369,1
6788854,Huobi.com,3603255,1
71554939,35,452316727,1
43397887,91,1207708345,3
70927451,71132815,23488020,1
BtcMarkets.net,Poloniex.com,421880815,2
SlushPool.com,3423,1577152609,1
74304268,CloudBet.com,7547801314,3
YoBit.net,36032,8217613,1
45539,0,585111325,1
0,152,869530866,13
1142085,29,110778706,1
94,Luno.com,1199900000,2
175,20,99985728,1
74304268,2387,929363250,1
20,71476744,16426473,1
70377072,1901,180537515,1
60,YoBit.net,980313881,2
20,624737,194995070,1
396,283,257483395,1
MoonBit.co.in,Bter.com,44409996,1
0,12720,132501920,1
219,PocketDice.io,4209199952,2
74304268,833,8413034166,4
157,1123,1845600,1
848667,117,348054315,1
2640,Kraken.com,613602909,5
20,104837,105459176,1
60,2640,18666902059,4
2190830,72550978,13263211,2
33117,11686,1301930471,1
73414706,29,18535628,2
CoinGaming.io,223,82981317,1
219,96,33909324,1
276042,451,1596672,1
267,HelixMixer,44202008,1
46590,Xapo.com,7503235,1
24414,61,10235037038,69
71214983,ePay.info_CoinJoinMess,48932,1
70742249,67933107,10467465,2
YoBit.net,Xapo.com,640367067,27
14,Bit-x.com,60562529,1
0,Bleutrade.com,191743,4
354,57,3339203957,5
73597523,29,24515338,3
469,ePay.info_CoinJoinMess,165138750,1
71450805,BitcoinFog,605159415,1
163,CoinSpot.com.au,3063583,2
CoinTrader.net_LocalBitcoins.com,BtcTrade.com,25867716982,3
71528429,275,99875120,2
468,CoinPayments.net,544424802,2
PocketDice.io,331,24275426,2
Huobi.com,44,22363400,3
74226234,1075,157348797,1
70927660,BTC-e.com,80894534,2
5162,0,20481425217,3
0,777,9183336,2
9373931,0,479996307090,15
776,Luno.com,15740253,1
468,Bit-x.com,814851767,3
129,62,527689882,6
70717800,368,214970620,1
276,2184,9999950000,1
70770461,70298457,12019410,1
848667,891,1541910438,4
71554939,227,140183036,2
2218,BitcoinWallet.com,61977444,5
70691730,20,7207339,1
70403058,44,29134310,3
73178671,286,18106060,1
1612,ChBtc.com,9115553850,2
ePay.info_CoinJoinMess,2545,146871227125,5
175,126,18732080,1
HolyTransaction.com,158,2000002,1
74304268,Bitstamp.net,6377147402,5
69249504,368,64656550,1
163,999Dice.com,14836211,5
69749442,0,51069395,1
ePay.info_CoinJoinMess,19431,12976960,1
BitcoinFog,456,20883261692,88
Poloniex.com,Bittrex.com,15877964701106,122
7582,131,53011900,2
1654888,20110269,2084681924,3
4,275,9935125013,76
YoBit.net,107,53955896,6
74304268,VirWoX.com,2840964032,1
74226343,29,38628156,1
354,Matbea.com,470416276,1
YoBit.net,883,88807995,4
71162813,ePay.info_CoinJoinMess,253650,1
Huobi.com,38393,16472825161,5
71554939,432,38159389,1
4,44,745440535,9
69617757,999Dice.com,1205415,1
1215,20,27759514253,7
Xapo.com,34162,91225822,1
71658987,44,11029981,3
4661129,503,566879,1
70770461,0,12043010,1
444,51,16140566,1
2218,MercadoBitcoin.com.br,76021612,9
37,0,1713909814,3
PocketDice.io,Cryptopay.me,1225761,1
PocketDice.io,108,1040268,1
25332204,170,226289,1
73387906,883,1460000,1
5162,4,6827141739,1
68652411,44,2977210,1
117,MercadoBitcoin.com.br,845828960,3
Xapo.com,468,6548380692,29
39,220,122950063,1
101,2803,10090441,3
69984672,72156957,18123310,1
219,283,824124251,1
73387706,4238,61000417,1
70665174,368,12034089,1
220,FortuneJack.com,1198544,1
18203512,354,1162725,1
354,290,2144294234,3
7188,158,1960000,1
14,70269982,134363833,2
