Source,Target,value,nb_transactions
Xapo.com,2428,12308734,1
3473,CoinHako.com,3057968,1
50888,51503,1182980000,1
641,ePay.info_CoinJoinMess,1102350,1
70455777,368,18909100,2
53644,50054,1799990000,1
70242399,69984672,1954765,1
71737765,BitcoinWallet.com,45322349,2
ePay.info_CoinJoinMess,290,92087780952140,949
73831355,44,1621033,1
72183504,44,5240179,1
Xapo.com,2465,96753136,1
72103894,44918410,127455792,2
51084,51612,1114705089,1
1228047,Xapo.com,18497020253,18
44132,Bitcurex.com,2280422,1
469,Xapo.com,58138326,1
ePay.info_CoinJoinMess,33351,96374381528,1
Loanbase.com,57,1658755,1
906,NitrogenSports.eu,1643950672,4
ePay.info_CoinJoinMess,57,2794857064312,29
FaucetBOX.com,71738316,39251117,1
1228047,50826,436695211,1
70010559,44,1672869,1
YoBit.net,315,2535015,1
Xapo.com,3077,491193043,7
0,72052118,2742300,1
21266,72078095,52079979,1
BX.in.th,107,7238683,1
Kano.is,107,37656649788,15
454,47146,152557369053,1
71214980,61,28127652,1
70037420,71396,117380144,1
44388409,72289111,184389790,1
52106,Huobi.com,47190000,1
Genesis-Mining.com,MeXBT.com,699013013,2
437,CoinTrader.net_LocalBitcoins.com,199984556,1
70534271,BTC-e.com,2531022,1
73128,50606,501780000,1
72130596,44,18156553,2
71894786,44,4790793,2
Poloniex.com,735,1736995277,1
71711116,44,7031194,1
73205118,49,9063812,2
219,61,9393954707,1
70927451,70140915,165509868,1
35,Bittrex.com,6131158,1
34662,451,31963296,1
1805,101,1099940960,1
1654888,Huobi.com,621901611,2
NitrogenSports.eu,Poloniex.com,425402496,5
396,15681814,1438097331,1
51,61,477878852,13
71423684,44,5332757,4
72969927,Cex.io,3863800,1
72262922,72865511,121168738,1
39221901,69906493,454803349,1
74304268,1227,818167287,1
HaoBTC.com,BitVC.com,10319463,1
YoBit.net,269,66111884,20
74304268,48378,6704938062,1
472,354,8660000,1
5315647,1747,4870000,1
60,70901336,2290098090,1
Poloniex.com,Crypto-Games.net,566609076,2
BitcoinWallet.com,ePay.info_CoinJoinMess,7994957,1
50133,MinersCenter.com,50630000,1
49925,52409,343607531,1
3473,FaucetBOX.com,2230509,1
1477737,69513766,44334200,1
51631,51612,70684911,1
73310075,44,17126838,2
51986,50800,130830000,1
70063369,811,254591136,1
354,107,10431746477,7
ePay.info_CoinJoinMess,1294,481990591169,7
58474589,Xapo.com,85408437,1
10168,20,33280000,1
72023831,MercadoBitcoin.com.br,8389726,1
130077,2803,33227718,1
72150150,44,14303146,2
69460734,368,22947901,2
49998,50411,74969038,1
HolyTransaction.com,Cryptonator.com,2351426,2
2922,513,1508457,1
ePay.info_CoinJoinMess,126,96427939908,2
74304268,BTCC.com,91273625558,4
52610,52527,119990000,1
50283,73571496,30870000,1
Poloniex.com,YoBit.net,173210824551,51
50649943,ePay.info_CoinJoinMess,588289388,1
0,HolyTransaction.com,3842973,3
51115,51515,934104479,1
ePay.info_CoinJoinMess,Bter.com,1542128143090,21
31975877,LocalBitcoins.com,2881969504,1
999Dice.com,23627,2186228,3
51262,51192,16748205,1
11432272,CoinPayments.net,218376242,3
52540,71241420,36070000,1
69252164,883,5418779,1
51028,50301,91954065,1
69879430,1747,7291832,1
354,HitBtc.com,1185842325,2
354,CleverCoin.com,468316938,1
3751,Luno.com,135209877,3
3751,BX.in.th,9535111,1
BitBargain.co.uk,HelixMixer,1050918600,1
ePay.info_CoinJoinMess,9378758,96374381528,1
0,20,391990505,20
70584552,LocalBitcoins.com,51838813,1
51291,51560,389980000,1
60475971,1747,44848264,1
74304268,ePay.info_CoinJoinMess,124691595529,6
71450805,60,1999982400,1
20,HelixMixer,92755497,1
0,Xapo.com,1045336176,146
73336533,774,290737090,1
Poloniex.com,18876,14283875667,1
71110909,44,1545721,1
51830,50639,707540000,1
71554939,Bitbond.com,99990000,1
354,74172449,442355009,1
51028,52408,58229520,1
0,Kraken.com,218488511,1
51365,52524,54407043,1
50998,51630,135890000,1
126,70403819,26944169,1
70796386,44,3467897,1
10172,YoBit.net,44518288,1
27140713,0,1874791262,3
Poloniex.com,497,4522260954,2
916,ePay.info_CoinJoinMess,1104596,1
269,Bittrex.com,98164899,2
69251965,513,3431402,2
CoinGaming.io,1309,361000156,1
1149,2329,4649936,1
1863321,ePay.info_CoinJoinMess,14268277,1
2202918,49513984,140168519,2
72393840,44,3444103,1
69617757,Cubits.com,1054582,1
46728375,LocalBitcoins.com,74229154,2
66010750,ePay.info_CoinJoinMess,475647340,3
Matbea.com,1335,865064176000,56
444,61,2154729,1
71685867,73728583,14469652,1
Xapo.com,70849007,58094536,1
0,331,47075654,11
72759535,52841921,5630095,2
3751,175,9535111,1
Purse.io,LocalBitcoins.com,218407276,4
354,1539,279903176,1
ePay.info_CoinJoinMess,2078,96374381528,1
69383113,73152716,16147384,1
51350,52330,100000200,1
SlushPool.com,8889192,2533775959,1
72020,72498494,30070000,1
Xapo.com,8662,20074754,1
Kano.is,1598,25104433192,10
354,269,4771780450,7
69540043,72445728,34979476,1
Poloniex.com,175,5137219381,3
