Source,Target,value,nb_transactions
Loanbase.com,69382155,1651981,1
55544,0,71309763,3
Bitstamp.net,53283409,53690238061,2
SlushPool.com,71241280,4192627432,1
27795622,Poloniex.com,290883,1
56353767,70612435,161238103,1
ePay.info_CoinJoinMess,BitPay.com,15813400625,43
Xapo.com,1316,1015667164,1
52184976,BX.in.th,3806552,1
Genesis-Mining.com,BTCC.com,3464509427,1
118992,2425431,606718475,1
Genesis-Mining.com,11983443,3464509427,1
69697250,18340295,8137950000,4
Huobi.com,BitoEX.com,5374733574,12
72209943,61,69890000,1
71764654,7,186870407,11
1098,AlphaBayMarket,6020651,2
131,BtcTrade.com,1414000,1
354,4258986,1052043213,1
Hashnest.com,292,2004993,1
71685734,73362364,4812405,1
73413077,BTC-e.com,19818355,1
FaucetBOX.com,Exmo.com,1624358008,19
Genesis-Mining.com,581602,250175603,1
71267267,BitPay.com,5624405,1
960136,368,64939717,1
ePay.info_CoinJoinMess,2385549,42203492,1
69304232,61,14646714,1
69278199,CoinTrader.net_LocalBitcoins.com,2938378693,6
Exmo.com,11332,1500000000,1
69460734,368,31985991,3
Genesis-Mining.com,1309,4164654540,6
Genesis-Mining.com,Hashnest.com,80927033949,74
Genesis-Mining.com,478742,101558263,1
FaucetBOX.com,71163214,10665983,1
354,3120,4578059177,5
69565218,BitPay.com,3990000,1
536,Cex.io,7216079,1
Xapo.com,108,2272764220,2
MaiCoin.com,424,3369281780,6
FaucetBOX.com,Xapo.com,82452907287,2945
Genesis-Mining.com,821,18904428431,13
FaucetBOX.com,CoinJar.com,22891184,1
69278079,72078494,198941766,1
69199627,700,54930491,1
AlphaBayMarket,339430,554452074,3
69278079,72944042,132708706,2
Bitcoin.de,BitcoinFog,1986781522,2
354,Kraken.com,2375717339,6
69199627,0,823957365,15
38660,2457754,10051376,1
4395,290,10022551,1
69225526,15278773,21390056,1
5542047,BTCJam.com,168918629,1
131,Poloniex.com,97654000,3
898,BitcoinWallet.com,199980000,1
69199627,OKCoin.com,54930491,1
Genesis-Mining.com,Cex.io,104145969889,120
FaucetBOX.com,441956,110108197,6
354,55392358,907443384,1
FaucetBOX.com,1898858,7892684,1
69382155,ePay.info_CoinJoinMess,141341869,3
605,348,153423118,1
14877688,1309,2014173,1
11222093,BTC-e.com,172040422,2
FortuneJack.com,1647,2992642,1
HaoBTC.com,855,1285401080,1
1514897,73387920,21484955,1
70634822,7,12144118,3
4126,93885,23303774,1
69775867,1738938,1205719,1
45379539,1539,137497692,1
VirWoX.com,0,477770620,1
2990531,71371661,99980000,1
Xapo.com,4,149455456738,89
69382155,CoinGaming.io,1775643547,8
0,2238,316643,2
898,73910337,199980000,1
999Dice.com,421,11341349,1
BX.in.th,424,1177993152,3
1391,Cryptsy.com,10065520,1
57,Bittrex.com,104349158,2
Genesis-Mining.com,64652674,197735162,1
33209,Bitcurex.com,464291482,1
73231651,368,1378850,1
70979656,860,97367843,1
4908,354,124626640,4
39799,2184,68104620,1
CoinPayments.net,421,14882900,1
Genesis-Mining.com,122763,3464509427,1
1578,12392493,282337141,1
855,1582,11554135,1
0,MercadoBitcoin.com.br,808639,3
1228047,BtcTrade.com,723812301,1
CoinWorker.com,0,52000180,1
Bitstamp.net,72968172,256296019,1
5542742,Cex.io,306036817,9
Genesis-Mining.com,FaucetBOX.com,3464509427,1
405610,34293,161835027,1
72733252,NitrogenSports.eu,34050000,4
162192,BTC-e.com,27870224,2
74226354,69383113,79474186,1
CoinPayments.net,Luno.com,14210711,3
Genesis-Mining.com,855,400851688,3
Cryptsy.com,999Dice.com,4461421,1
2990531,71528967,121858697,1
7428810,4,112473831,1
73072530,1841887,8235382,1
