Source,Target,value,nb_transactions
31707,ePay.info_CoinJoinMess,110898360,1
60997896,69356979,46070000,1
2990531,417,220202693,2
PrimeDice.com,NitrogenSports.eu,101808498,4
16621,290,569368649,1
35711272,0,1620569,1
ePay.info_CoinJoinMess,NitrogenSports.eu,8271598378,8
FaucetBOX.com,1647,8371038,1
Bitstamp.net,OKCoin.com,7470044097,1
105520,HelixMixer,835293174,1
71659769,860,214956040,1
NitrogenSports.eu,AlphaBayMarket,78753000,2
1654888,96085,461982150,1
73281490,BitPay.com,9944726,1
BitcoinWeBank.com,536,2969883,1
2990531,70246057,142610579,1
612782,424,299999164077,3
70770466,999Dice.com,6102986,2
3368,PrimeDice.com,19520552,2
556957,999Dice.com,4160888,3
137744,1281001,108051120,1
BTCJam.com,57,65022585,2
52468,51741,73435423,1
Genesis-Mining.com,Cryptsy.com,3063184833,8
33971,LuckyB.it,8615980349,161
39694960,47313,87659738,1
39694960,4,2842992365,61
295687,290,519940000,2
485934,FaucetBOX.com,22950000,1
2990531,468,6015876356,11
483243,6738871,486350000,1
CoinPayments.net,BitPay.com,2905451,1
BX.in.th,CoinTrader.net_LocalBitcoins.com,4080107743,9
9341121,1582,18487235,1
3368,BitcoinWallet.com,9656779,1
71607464,BitPay.com,3656558,1
CoinPayments.net,69617836,39400569,17
24277305,BitPay.com,42285004,2
70429474,72498540,483747470,2
74249111,860,836110000,1
27783920,0,7785964,2
2331,Xapo.com,1054692,1
0,315,1721450,3
21650441,70115339,11025889,1
1654888,292,295452387,1
70479234,ePay.info_CoinJoinMess,2342135,1
2990531,227,34799683586,62
46712785,BitPay.com,46665266,1
ePay.info_CoinJoinMess,Bitfinex.com,84196240614,1
126,Paxful.com,245392618,1
Paxful.com,7,92157337283,2542
Xapo.com,70508319,1010549052,1
Poloniex.com,1218,288346177,1
Hashnest.com,5683,49990000,1
2990531,136283,142610579,1
SlushPool.com,BTCC.com,2503045359,1
NitrogenSports.eu,69121535,51018500,1
2990531,6075,233192020,2
101,Poloniex.com,38089345,9
954,424,3399920000,8
39694960,HolyTransaction.com,1017376714,13
72759751,Xapo.com,497249407,1
73336527,71947632,1537275155,2
354,Bter.com,2061273439,2
FaucetBOX.com,1238508,15159229,1
FaucetBOX.com,BTC-e.com,1806659711,50
351,1598,4433157,1
CoinKite.com,NitrogenSports.eu,136530831,3
3368,ePay.info_CoinJoinMess,72543885,6
BTCJam.com,Bter.com,3283000,1
0,2896419,20954274,1
942,69906258,23783570,1
71999854,BitPay.com,5046864,1
71816350,1582,124525838,1
4126,25162187,52194551,4
Bleutrade.com,35,1474444,1
39694960,Cryptonator.com,1439175439,19
1022532,74094368,647634134,3
FaucetBOX.com,SatoshiDice.com,6667023,1
72969995,Hashnest.com,10370379,1
73911137,ePay.info_CoinJoinMess,3961000,3
Poloniex.com,ePay.info_CoinJoinMess,76481665,1
NitrogenSports.eu,Peerbet.org,332268638,5
614944,4,13531800,1
641,Bitcurex.com,4001514,1
61,BTC-e.com,3654753784,43
29562533,71110895,335744000,1
405610,1576,326780599,1
396,860,4205710804,1
71814798,70848869,11790000,1
354,Xapo.com,11640995539,22
6949713,AlphaBayMarket,1234853000,1
2990531,72891488,319285535,1
4355,860,33280000,1
FaucetBOX.com,2024,105928438,5
1137649,CoinTrader.net_LocalBitcoins.com,62649437,2
Bitstamp.net,Coinmate.io,5003310381,1
640281,821,7812765,1
10013494,70219423,1367723,1
72524442,BitPay.com,45041556,1
70927666,Bittrex.com,12560713,1
CoinPayments.net,1227,13390571,1
51631,50409,56974423,1
70796631,73545273,595912383,2
3368,Cryptsy.com,24319291,2
33291,468,64912726,1
61,411,40489200,1
Genesis-Mining.com,Vaultoro.com,5273794878,6
2990531,52687183,97511832,1
95405,107,54980000,1
50810,51627,1000020000,1
14288463,421,90171750,1
1228047,Poloniex.com,908906585,1
Bter.com,2331,999990000,1
405610,CoinApult.com,326780599,1
BX.in.th,HaoBTC.com,367609600,1
Genesis-Mining.com,Luno.com,12229284846,27
FaucetBOX.com,348,298228008,3
PrimeDice.com,57,4500065,1
405610,1941,228215313,1
73466831,421,16972914,1
70324616,11114625,99990000,1
BX.in.th,Xapo.com,1105370889,3
33291,Paxful.com,43557412,1
71554939,Cryptonator.com,1245953331,2
ePay.info_CoinJoinMess,1144,420981203070,5
33291,FortuneJack.com,440808002,4
2990531,FortuneJack.com,2426915880,13
ePay.info_CoinJoinMess,72891563,99990000,1
Poloniex.com,1598,123220101,1
70744026,NitrogenSports.eu,72370000,7
405610,Poloniex.com,4637097868,16
326031,70482207,9410868,1
74304437,70482196,69800000,1
3324393,73989661,6649624,1
Kano.is,CleverCoin.com,9975390590,4
Bitcoin.de,60,419830000,1
472,175,356391539,1
70638309,71267442,16926384,1
FortuneJack.com,3765,500000,1
Xapo.com,107063,1415143540,1
2218,351,1717061,1
46955,354,2333075,1
73441091,51292,6500130000,2
33291,19025117,201263698,1
CoinTrader.net_LocalBitcoins.com,BitAces.me,7462597,1
PrimeDice.com,227,2590182,1
0,MercadoBitcoin.com.br,810806,5
69565218,CoinPayments.net,6890000,1
787953,BitPay.com,209982764,1
61837026,FaucetBOX.com,3328624,1
21650441,421,173764520,11
2990531,46018,90407237,1
1521303,70770437,401132063,4
405610,70665166,228215313,1
71816350,735,310576278,1
HaoBTC.com,CoinTrader.net_LocalBitcoins.com,6088319968,5
SatoshiDice.com,39870242,8791000,3
1576090,2231466,138580000,1
Purse.io,Paxful.com,79664379,2
2990531,580339,363151953,3
351,73858650,5722861,1
Bitstamp.net,Xapo.com,3047177922,1
GermanPlazaMarket,69513979,838398434,61
46812006,289,263477,1
71999845,3657186,41153857,1
2990531,735,547173018,1
34731,Bittrex.com,29990000,1
24621623,ePay.info_CoinJoinMess,23722656,2
50365,50648,199990000,1
999Dice.com,170,1159040,6
MaiCoin.com,BTCCPool,2888892178,13
33291,Cryptsy.com,1530022424,17
69697250,18340295,5338430000,1
1589747,Betcoin.tm,23840000,4
1316,524123,1167855577,1
CoinPayments.net,Cryptonator.com,1620000,1
3765,FaucetBOX.com,522467,2
74039833,655,6763194,1
4126,57,101715509,8
375475,1747,28829534,2
SatoshiMines.com,72629111,122185702,4
1227,Cex.io,3156379,1
Xapo.com,Satoshi-Karoshi.com,4228001028,4
ePay.info_CoinJoinMess,FortuneJack.com,5206677,2
227,Hashnest.com,6021456,1
999Dice.com,70849047,3324689,1
69906437,73284567,9953827000,1
Poloniex.com,605,599988990,1
50648,73073197,67708977,1
10438691,0,2126746,1
FaucetBOX.com,1773037,27663769,1
1335,61,6124172277,49
FaucetBOX.com,Bit-x.com,11732881,1
CoinPayments.net,42667,1628792,1
