Source,Target,value,nb_transactions
69644191,49,7049351,1
Poloniex.com,102,470828713097,3
1228047,62,5889532384,23
12548,Bittrex.com,299965000,1
71631503,29,6821880,1
Xapo.com,BitoEX.com,1083878217,4
801,122,11241785,1
94,484,98998164,1
70272383,29,661265647,2
70063369,0,734929547,2
Poloniex.com,292,38320973880,1
275,848667,13478132574,16
14,276,493449344,1
19412814,69,14420780,1
340,Bter.com,3766730,1
163,1090,35867760,2
60,523,2427662993,2
35,0,33375792,6
61,13546,3600089,1
73048226,44,11393178,1
Poloniex.com,289,5292233348987,45
MoonBit.co.in,432,178808718,1
87610,36222,288678902,2
1654888,22291,284823279,1
4,883,415189359,2
848667,7345,1133693707,4
CoinGaming.io,122,103378671,12
Bitcoin.de,LocalBitcoins.com,6151580053,1
69540043,73545436,89133895,1
YABTCL.com,0,846867623,1
60,HappyCoins.com,19705877574,2
0,BX.in.th,44970560,2
189,91,698488382,6
2189,Rollin.io,1604260,1
Bitstamp.net,1432,3000827629,1
1228047,58102,149769244,1
4833806,Cryptonator.com,63932455,2
74304268,Xapo.com,119061112077,20
71624909,MercadoBitcoin.com.br,1040844244,5
5162,1566,153333591048,8
111896,871,10607044249,1
19172839,Cryptonator.com,8261610,6
Xapo.com,732,129193661,7
27914256,0,1540476971,1
Bitstamp.net,432,10361799879,1
Poloniex.com,3296797,5166883114,1
70272383,YoBit.net,44422332,1
73806401,387,8975752081,1
70402607,LocalBitcoins.com,127572640,1
71684579,0,32655,2
219,BTC-e.com,17488302936,4
1432,Bitstamp.net,1011699500,1
1654888,91,2279024776,3
71816782,BTC-e.com,33256620,1
71659609,71502510,42218511,1
7277,252,147420,27
15207,BitBay.net,299907540,1
71528428,49,30481248,2
69799754,96,3647345,2
159520,94,51647157,1
SimpleCoin.cz,14,206793381,1
7645,Cryptopay.me,171960018,1
Luno.com,1228047,365656231,1
87610,Cryptopay.me,979211160,9
ePay.info_CoinJoinMess,37810,22826462036,1
139,6963,12367865407,1
YoBit.net,289,14321924,2
73336444,69,5276055,1
SatoshiMines.com,283,5253307,1
70271383,883,12552280,1
1228047,195,482880113,1
58267,Cryptopay.me,135493306,1
71624909,Cryptopay.me,255257813,1
Bitcoin.de,HitBtc.com,6538812330,3
71895491,0,176010368,1
1316,108,1798565239,1
14,13220,209200675,2
135903,51,212941800,1
PocketDice.io,CloudBet.com,3239066,2
70063369,Bittrex.com,1176269270,4
Poloniex.com,7645,31467131431,1
354,20293,2711849702,1
129,223,90269334,3
Xapo.com,4,7360655468,52
YoBit.net,PocketDice.io,4781556,3
74304268,60,190892391524,30
1228047,Xapo.com,9133979048,44
71110666,20,29227840,1
1228047,SatoshiMines.com,222580090,1
64740,Bittrex.com,23193556,1
0,69931048,3240956,1
BX.in.th,275,17536883,2
Bitstamp.net,131,8755788727,2
39,354,100632634171,35
Poloniex.com,Cryptopay.me,2631421401412,21
14,71764412,782819662,1
71398204,Bter.com,46290,3
152121,275,412991066,1
6721473,36456,20545682,2
70744181,44,7146981,2
70063197,CoinMotion.com,248115380,1
2844,Poloniex.com,47518673,2
HaoBTC.com,472,105077058,2
117,732,663169,1
7582,0,32208652,5
4661129,152,5807365,1
87610,101,676988569,4
898,72182798,149900284,1
72995178,0,6366250,1
4,MoonBit.co.in,21843675,2
0,421,53687611,13
5714831,503,8549664701,1
391,ePay.info_CoinJoinMess,1805258,1
5026,16621,31900809,1
Xapo.com,164,1010000,1
42042800,289,112162518,1
73963643,871,29872568,1
13220,7582,5017868,1
14,513,21556922,1
SatoshiMines.com,PocketDice.io,13573200,5
71267213,44,30459046,2
69851325,49,6181568,1
348,122,47900017,1
