Source,Target,value,nb_transactions
0,1567,110000,2
72262922,72288955,67560720,1
0,BlockTrades.us,205453410,2
70063369,CloudBet.com,337229981,1
1228047,SatoshiMines.com,641905091,1
33291,1149,1022635339,8
493876,70272201,634112000,1
74304268,PocketDice.io,11768734861,3
189,3348,30960000,1
94,Bitstamp.net,251833769,1
72550775,233,1572183540,2
2218,3423,21770135,2
Poloniex.com,22457176,27054385084,1
70872978,1585,85928161,4
432,331,16803993,1
6963,139,59786071925,2
Cryptonator.com,2218,21488530,2
864,14,827181531,5
72075381,4,10564193,1
39,13637,1459243094,1
1090,0,30503233,2
5325883,70796445,35767807,1
0,36032,62700,1
4,6167,116689256,1
0,BitcoinWallet.com,69354911,7
69409502,29,19644190,1
94,60,5676833543,3
131,417,1999953800,1
Bitbond.com,ePay.info_CoinJoinMess,2650000,1
16083010,942,310000,1
71624909,107,771085086,8
71450805,Cryptopay.me,17409644715,13
276,326396,8093458000,1
289,Poloniex.com,310000,1
ePay.info_CoinJoinMess,37,414955628,2
Bitstamp.net,72907925,3619126763,2
71790585,19768,399946300,1
695,CoinGaming.io,2024025,1
154,39,1172190042,3
468,70377403,90765465,1
19025117,Xapo.com,138611,1
33291,999Dice.com,3218811487,23
801,0,34750926,4
BlockTrades.us,152,3679226,1
1215,1566,32446825305,5
73230829,44,14736260,4
0,916,4979660,1
73336533,883,5255280503,2
14,Huobi.com,227771803339,135
70926839,849,41745267,1
Poloniex.com,57,166154417103,6
ePay.info_CoinJoinMess,6075,91190344248,3
2218,CoinPayments.net,38432596,2
94,497,123832695,1
2218,MercadoBitcoin.com.br,367699021,44
1090,60,9501325,1
1612,4395,8838808740,1
71624909,4,12840170050,61
33291,PocketDice.io,29473305,1
14,71999075,9061968147,1
70272383,YoBit.net,306476597,2
37,BTC-e.com,30140640,1
33291,Cryptonator.com,80830371972,525
432,29,29060784,1
69775867,421,59704675,1
33291,CoinTrader.net_LocalBitcoins.com,170613037,2
2575,223,2586555533,3
20,27139,361597734,2
70063340,BTC-e.com,129729930,1
74252166,70560563,6287609391,1
72052055,29,112537400,1
269,289,7514769,1
71525417,49,1433808,1
70203418,29,385412001,1
Huobi.com,5801,259764447,2
71764510,49,24450550,2
71214268,BTC-e.com,62093412,1
51,22457176,9678793,1
70534041,69513580,132807490,1
879,4825,2003740,1
848667,298,280267957,1
57,18722,1128054,1
219,96,1046948508,1
1227,Kraken.com,99970000,1
39694960,Cryptonator.com,106067290,2
298,276,21158510,1
Poloniex.com,122,291763932273,4
69616152,BTC-e.com,50448440,1
Bitcoin.de,OKCoin.com,754872755,2
8633,71684985,199570000,2
71659659,49,2550187,1
