Source,Target,value,nb_transactions
72734136,69147384,58667452,1
18946,Bittrex.com,683312286,1
Kano.is,32384,3884926414,3
348,Xapo.com,48143104,7
104420,331,83804832,2
72051910,57,471358,1
74304268,Huobi.com,2412238623,2
72367415,4,175909,1
23289377,Crypto-Games.net,92724,1
1654888,72969995,72153200,1
SatoshiMines.com,Xapo.com,35757763,24
ePay.info_CoinJoinMess,YoBit.net,142483290767,13
1612,HaoBTC.com,85474207569,4
74304268,354,257095593798,38
20,2479,822901163,1
896,96584,4784829507,1
20,74278429,551110338,2
14,70560230,306684884,1
71345664,70167327,4060028,1
Xapo.com,1090,30982808,2
444,29,98838474,3
746299,162,20818039195,1
157,432,10120418,1
746299,2566,8335673604,1
57,20,15242865,3
Poloniex.com,93679,1599502899,1
72260953,72837895,119428789,2
163,4,308791002,3
Bitstamp.net,MercadoBitcoin.com.br,2606705803,2
Huobi.com,468,7449656503,3
70063369,44,2689538946,10
94,29,6469743655,7
YoBit.net,Bleutrade.com,1435226,1
74304268,60,106150202619,15
72262225,70062859,49597292,1
1228047,CoinHako.com,2514221019,9
1654888,99748,860960820,1
111896,14035041,12273639855,1
74303896,1075,3650198,1
117,MercadoBitcoin.com.br,93251566,4
ePay.info_CoinJoinMess,94,311428602715,12
ePay.info_CoinJoinMess,2647,1131413282600,40
FaucetBOX.com,Xapo.com,10174048371,274
354,24439,642130781,1
219,354,3561555249,1
4,695,38495737,2
69827602,0,992560,1
7645,29478,175939676,1
ePay.info_CoinJoinMess,BitZillions.com,1406730260,17
4825,20705,1174411881,2
51916,Luno.com,1620000,1
Huobi.com,Cryptonator.com,2905000,1
ePay.info_CoinJoinMess,129,483432515,2
74304268,7366,25030850565,3
11432272,Poloniex.com,153642400,1
36032,BitcoinWallet.com,2865813,1
398,Cubits.com,8092314,1
YoBit.net,444,194752975,5
0,152,27928357,14
72916777,Poloniex.com,14819270,1
73336533,331,9115643695,1
39,170,1099777197,1
269,523,9988680,2
Xapo.com,29,2391848257,40
Huobi.com,354,741892768,2
74147034,129,16771170,1
154,860,2687243185,1
Kano.is,BX.in.th,3884926414,3
69697250,BitBargain.co.uk,28958500210,2
74304268,0,207483670773,39
6572902,497,96596358,1
746299,YoBit.net,29891961024,1
73702180,71450763,9408027,1
0,HolyTransaction.com,252800,2
SlushPool.com,59833,6626410583,3
74147462,44,7034312,1
16768780,44,48834922,1
71398204,175,30860,2
71398204,419,15430,1
71555142,69984672,3385378,1
Poloniex.com,2643,711924789312,13
1654888,371,2404835292,7
Bitstamp.net,424,12139481535,3
73884139,29,524630610,3
432,4,1350343,1
72550775,0,9987570,1
746299,Xapo.com,12597540903,1
14,774,24754573,2
35256176,421,13076083,1
219,371,26260338043,14
20849,CoinTrader.net_LocalBitcoins.com,47543200,1
954,2647,6699982000,1
20,Cryptopay.me,678922393,4
1903,158,399956679,1
2225103,ePay.info_CoinJoinMess,4059489,1
354,2643,5670171939,3
1228047,Bit-x.com,1618312844,1
ePay.info_CoinJoinMess,Cryptopay.me,29040379979,5
2384,ePay.info_CoinJoinMess,24112857,2
70245875,368,16245640,1
Bitbond.com,0,108231667,1
354,32840200,4389590540,1
70063369,14,805406336,4
65924636,1138,132462710,2
11432272,50408,158479800,1
51746736,1833,375065900,1
69121350,368,194775080,2
SatoshiMines.com,HitBtc.com,2065244,1
Poloniex.com,69356429,2369998374,2
Coinroll.com,35,7329489,3
Bit-x.com,FortuneJack.com,402621739,1
60,157,1241036781,1
871,Bittrex.com,10931221,1
51870,29,1612600,1
6788854,0,5444051,1
87610,73466795,1654515876,1
73336533,37,9118520967,1
71554939,2403,8316198,1
746299,605,7317293053,1
72734202,0,15745126,1
74304268,4126,35122936258,6
746299,0,41674444713,3
ePay.info_CoinJoinMess,HolyTransaction.com,22320077,1
72549510,69,3640218,1
69252057,61,150285480,4
898,69720992,49984183,1
69147934,0,13728468,1
Poloniex.com,238,597834175258,15
14,331,34190221931,50
354,289,10836407722,5
69566077,44,4832499,1
44482327,71005795,38511773,1
1903,871,1176428880,7
73413077,MercadoBitcoin.com.br,1242948,1
4833806,Cryptonator.com,10184788,2
315,220,126035474,1
1228047,200,128069321,1
73937600,0,1771740010,1
0,70612396,1840000,1
37200188,Luno.com,417299006,1
6048154,44,479685961,2
