Source,Target,value,nb_transactions
SlushPool.com,41194305,2582283337,1
51115,Luno.com,49980000,1
FaucetBOX.com,MaiCoin.com,76357581,5
51240,Huobi.com,77500000,1
ePay.info_CoinJoinMess,398,94648559,6
4,774,37969233,1
51385,52527,49980000,1
904,OKCoin.com,68480000,1
69199627,LocalBitcoins.com,90554501,1
51844,51560,1360199,1
71110909,44,6938850,2
51870,52361,53803400,1
51998,40868,44710000,2
71685787,883,5399143,1
107,Cryptopay.me,14121612,1
0,73649688,847849,1
26220,1088,126478661,1
695,CloudBet.com,11191068,2
51999,41283,199980000,1
52081,152,31540032,1
52362,883,96820000,1
53620,50465,45060000,1
50779,50176,400160000,1
74304268,20761,8502885956,1
0,2506,3494180,1
51385,52251,25060000,1
72943679,0,15621908,1
50701,50288,49980000,1
57,CoinPayments.net,119272336,7
52107,50380,150410000,1
70115038,7277,49140,1
54114,69199391,99960000,1
40802,51754,300450000,1
50409,52641,20023450,1
50968,51660,200060000,1
51094,51629,961516200,2
52539,50054,50080000,1
51418,50283,49980000,1
48009518,ePay.info_CoinJoinMess,83182990,2
51944,152,10150000,1
50826,52293,113543899,1
1028959,4,65623235,2
1215,BtcTrade.com,50254849788,12
35255,Poloniex.com,1213163500,2
Huobi.com,821,13670000,1
40868,51870,141296579,3
41213,51674,73766900,1
41573,51028,843684499,1
53326,71396,40375349,1
51945,50776,99980000,1
49954,50102,76170250,1
51082,52078,100140000,1
51712,73648988,100240000,1
51203,52306,5060000,1
53620,41082,27560000,1
1316,331,141984000,1
50319,50265,49980000,1
189,35,26960296,1
51240,50640,87734250,1
1502175,523,97698066,1
51182,50129,99740000,1
578,ePay.info_CoinJoinMess,180686127,3
51401,50039,5072900,1
51069,51237,95553485,1
50251,51674,199980000,1
40868,51845,1376750,1
52538,52306,917189550,1
848667,386,790521581,2
578,371,180686127,3
SlushPool.com,Xapo.com,38301843356,20
0,69723466,4645023,1
51240,41221,275299149,2
69383113,69591248,517324811,1
50638,51660,3062800,1
YoBit.net,227,8000225,1
53479,51629,159683099,1
220,Huobi.com,247180596,1
5714831,386,2544114,1
53644,50409,11082599,1
777,61351,9002305,1
CoinPayments.net,71764229,1773695832,4
51015,50939,39126450,1
74042192,5620,3992535,1
69539981,73807057,45525086,1
52294,51483,149980000,1
50557,50291,50400140,1
50354,50320,349792598,2
70586647,58102,16012358,1
Bitcoin.de,CoinPayments.net,382878478,1
11648379,29,12742032,1
51376,53234,50090000,1
51870,50606,92764049,1
0,469,20944114,2
73152523,BitPay.com,1936180,1
51131,51115,24980000,1
1090,152,8503969,1
51597,52684,33524899,1
51712,52710,25270000,1
73490801,BitPay.com,91359010,2
CoinPayments.net,3614758,320365747,1
152121,Xapo.com,2737483250,9
258777,833,6101996,1
51767,50639,87632949,1
41379,51259,4980000,1
51240,50605,17165300,1
695,60,134915560,1
50408,50545,119820000,1
472,1226,473194597,3
51926,50927,41154849,1
52220,51629,28198099,1
CoinPayments.net,68980,345573435,1
1654888,Matbea.com,246125449,1
SatoshiMines.com,158,48087694,2
CoinPayments.net,Bitcoin.de,507972726,3
50423,51120,105630000,1
51084,52092,32991899,1
50409,50287,45060000,1
50638,173805,452582800,1
73336533,37,7734331449,1
Bit-x.com,BitcoinWallet.com,34702199,2
695,19396424,400980099,1
52767,51765,251198654,1
53644,50660,49990000,1
71790585,9035518,6499975140,1
3751,HitBtc.com,19594264,1
70404041,860,12221607,1
51945,50407,119765300,1
51132,52294,49980000,1
1054,9302171,5973904,1
Cryptonator.com,999Dice.com,1023128,1
20,49,2834076554,9
15690333,1643124,26836258,1
49925,50291,199980000,1
60,21122,2165853920,2
51219,50133,48998800,1
4,3648,35038690,1
52610,50660,50060000,1
53479,52724,126811400,1
1654888,72681711,38069291,1
4,YoBit.net,4532043,2
51047,51326,299980000,1
51069,52524,163854300,1
Rollin.io,4,13697693,4
16621,44,17916906,2
220,1918,1167407,1
51385,50425,21360199,1
52724,41176,999980000,1
50320,53479,201300000,1
0,641,14942740,1
51118,50223,26953850,1
51262,52123,813049,1
51240,62537,9061550,1
269,0,9393508,5
51219,51755,49980000,1
129,Bter.com,3749219,1
50122,51711,40980000,1
50895,51781,238083249,3
69984509,52841921,56416454,1
73255864,BitPay.com,25830969,1
1879,Bittrex.com,289992131,1
342,64505310,2401337,1
50800,53479,99760000,1
51856,53620,49980000,1
51153,51781,99980000,1
72812937,15857340,881420138,1
