Source,Target,value,nb_transactions
BTCJam.com,4940,153416949,1
74200027,AgoraMarket,50940000,1
536,HitBtc.com,1252085,1
70062633,BTC-e.com,345019845,1
22823356,72786585,9181635,1
72916433,265,94740402,1
69278079,71711918,108542934,1
52842076,71581023,729922172,1
Xapo.com,FortuneJack.com,85979219,1
Rollin.io,BitcoinFog,144010064,1
73937392,70691530,161310942,1
AgoraMarket,Poloniex.com,1025532541,1
974256,494140,198990000,1
3614758,BTC-e.com,137145397,1
ePay.info_CoinJoinMess,1294,335151434708,7
CoinJar.com,BtcMarkets.net,2548690397,2
PrimeDice.com,1144,3467770,1
2024,269,32194156,2
46096938,CoinTrader.net_LocalBitcoins.com,153257719,1
1385330,LuckyB.it,530194000,94
354,69769,2432284918,2
69460734,1836,32634278,1
Genesis-Mining.com,29455,2773101310,1
CoinPayments.net,Hashnest.com,19445133,2
HaoBTC.com,Hashnest.com,1659087996,2
3731332,999Dice.com,1950000,2
ePay.info_CoinJoinMess,HaoBTC.com,537131908764,9
396,860,3166034780,1
29976439,BitPay.com,44932974,2
5542742,342,41384143,1
1654888,1281001,1299845364,1
239609,Bitfinex.com,5096455,1
622667,265,53030748,1
72341604,Gatecoin.com,6509689630,1
24621623,Xapo.com,21205809,2
70927660,73387955,126605551,1
2226,BTCC.com,6099990000,1
70455660,71554840,13085593,1
Bleutrade.com,YoBit.net,8452545,2
72838491,860,6701876,2
ePay.info_CoinJoinMess,4570,157690000,1
1836,1598,150252200,1
70583566,BitPay.com,13262137,1
2499037,69226095,58019136,1
71554939,1576,376468781,1
71110794,0,1254987273,1
25820315,SatoshiMines.com,1143374,1
Cryptsy.com,BitBay.net,148133441,2
Bitstamp.net,2230,6565644658,7
227,Cubits.com,4000005,1
70508354,294,9013934,1
Xapo.com,7351,39991638,1
ePay.info_CoinJoinMess,32840200,67019352441,1
Genesis-Mining.com,2735169,2773101310,1
354,2952485,2629994076,2
354,Bitfinex.com,8712744844,9
Bitcoin.de,NucleusMarket,780111182,2
71788261,67933107,37165213,1
Genesis-Mining.com,1070,910275625,1
PocketDice.io,HolyTransaction.com,290000,1
Genesis-Mining.com,VirWoX.com,774668882,1
SlushPool.com,Cryptsy.com,24965895225,6
Huobi.com,417,3017644244,1
441347,69984672,12012671,1
HolyTransaction.com,536,196000,1
BTCJam.com,Luno.com,347259096,3
BitVC.com,Huobi.com,22056085011,5
342,74330500,199987817,1
BitPay.com,69487163,35161330,1
Coinichiwa.com,Crypto-Games.net,1228781,1
3368,289,266082370,5
70586820,72577041,24409826,1
69276832,BitPay.com,199990000,1
295653,NitrogenSports.eu,36298043,3
821,BTC-e.com,4104879561,3
7779201,70979540,6458353,1
354,269,4755872836,6
LuckyB.it,12222443,73242458,15
898,Xapo.com,1999987990,1
Genesis-Mining.com,Bitcoin.de,90748126605,56
354,ePay.info_CoinJoinMess,9105028906,9
354,BtcTrade.com,571416321,1
45298568,CoinTrader.net_LocalBitcoins.com,235410450,1
71005802,1539,9179984,2
72603304,72183522,332730586,1
999Dice.com,2329,1414034,1
4908,Bitcurex.com,26628608,1
69147675,72078370,45054748,1
14187714,Bittrex.com,232292000,2
4908,ePay.info_CoinJoinMess,56861216,2
71136349,69539907,6264128,1
5553070,30613981,111265473,1
31707,Cex.io,588010586,2
NitrogenSports.eu,BitZino.com,51732532,1
73441080,BitPay.com,88446050,1
Betcoin.ag,Cryptsy.com,31017981,1
3319,61,50990000,1
58763,NitrogenSports.eu,1999990000,1
42601,ePay.info_CoinJoinMess,1984570892,3
FaucetBOX.com,27939,265242312,1
70272298,70795265,53464804,1
CoinMotion.com,Xapo.com,64661764,1
ePay.info_CoinJoinMess,71398086,2872037080,1
70141239,1469,560595,1
821,4,574866231,1
CoinKite.com,10789,8604000,1
1050369,763,1140338033,1
35,60522474,1771753,1
SlushPool.com,0,661156894487,171
AgoraMarket,ChBtc.com,968028761,1
9540417,937,12061222,1
45298568,69932383,162478720,1
SatoshiMines.com,4,3332603,2
70089387,265,51941692,1
3330822,532,32163000,1
417,7366,32433150947,6
71790244,71032462,29272724,1
ePay.info_CoinJoinMess,70010818,41238954,1
3120,Hashnest.com,17929755,1
0,Satoshi-Karoshi.com,1403931,1
BitBargain.co.uk,71764469,388965715,1
70612435,265,54652356,1
6892712,15681814,16815306,1
FaucetBOX.com,9442173,265242312,1
ePay.info_CoinJoinMess,73911071,613414345,1
73963652,72393742,45086280,1
3391048,69827719,406842854,1
Cryptsy.com,AgoraMarket,23970691,2
968,ePay.info_CoinJoinMess,147127086,1
FaucetBOX.com,74173814,265242312,1
3982,16621,33970000,1
Bitstamp.net,Hashnest.com,223420022,2
9207,9749,3012893670,1
Xapo.com,HolyTransaction.com,70640694026,43
69697250,Cryptsy.com,16383810000,9
513061,BitPay.com,635252000,1
SlushPool.com,8770,23884209275,5
1095,BTC-e.com,5501762,1
2026252,4331368,784090000,1
255398,CoinJar.com,95890000,1
29562533,72498540,2214180000,1
ePay.info_CoinJoinMess,4890537,15260776,3
BtcTrade.com,CoinPayments.net,31771889,2
1228047,PrimeDice.com,628973574,1
Genesis-Mining.com,AllCoin.com,4458045817,3
396,134509,167687683,1
Genesis-Mining.com,Bit-x.com,3683376935,2
45298568,70744181,138126063,1
6048,Cryptsy.com,600000000,1
4395,243017,17000000,1
BitPay.com,72524442,15560893,1
ePay.info_CoinJoinMess,73336136,281324140,1
71554939,74091484,140077571,1
Poloniex.com,208434,286530357,1
49319582,58534,3283879,1
69513979,ePay.info_CoinJoinMess,389729087,6
354,1647,1036804906,1
0,AgoraMarket,49269162,2
6355,GoCelery.com,2381350662,1
SpectroCoin.com,Bitstamp.net,1115272622,1
69435431,BitPay.com,3765209,2
8204715,999Dice.com,58361000,1
Genesis-Mining.com,175,774668882,1
71633727,9767926,147903023,2
Bitstamp.net,Bitfinex.com,284149127570,9
Bitstamp.net,NucleusMarket,1173968637,2
641,Betcoin.ag,1980778,1
Purse.io,CloudBet.com,2427947,1
354,Cubits.com,3233503400,2
69222498,CoinTrader.net_LocalBitcoins.com,5513806,1
SafeDice.com,Kraken.com,126868556,1
Xapo.com,1144,384901692,8
57,BitcoinVideoCasino.com,992381,2
0,CoinTrader.net_LocalBitcoins.com,1664599492,4
72104556,9442173,33595636,1
Xapo.com,CoinJar.com,86687936,4
92862,BitPay.com,30722377,1
AgoraMarket,BitKonan.com,1061939790,1
5000,419,9360010,7
71136349,70849046,173444128,1
7184,0,10091887,1
268196,ePay.info_CoinJoinMess,214336110,7
ePay.info_CoinJoinMess,421,1411776782858,71
69487117,4544,1140990000,1
69146689,Cryptsy.com,12046189,1
69199627,71214269,147826900,1
26259724,3607306,84428727,1
54813493,ePay.info_CoinJoinMess,66173004,1
ePay.info_CoinJoinMess,1226,268077409764,4
70377752,614944,68319400,1
Genesis-Mining.com,71031830,910275625,1
ePay.info_CoinJoinMess,348,72680927,2
71293652,BTCC.com,12331511,1
6801,Poloniex.com,35203884,1
9796635,LuckyB.it,32378000,13
71345216,70533701,61086675,2
ePay.info_CoinJoinMess,622965,155456709,2
Hashnest.com,57,11106263,1
354,BTCC.com,1216142459,1
72603304,CoinKite.com,223710792,1
5623503,FaucetBOX.com,11035404,1
11576,BTC-e.com,341667197,1
69513979,42601,89841691,1
70534688,860,337228108,1
SlushPool.com,1539,5068559143,2
269,55782,77727801,1
37686929,70691530,61679887,1
CoinGaming.io,NitrogenSports.eu,14076595,1
71554939,Xapo.com,3022862655,11
354,QuadrigaCX.com,813813207,1
70429690,FortuneJack.com,290000,1
1836,HolyTransaction.com,364359414,2
73910309,4544,77910000,1
354,73310609,571416321,1
ePay.info_CoinJoinMess,4473692,67019352441,1
ePay.info_CoinJoinMess,73856825,78270507,1
AgoraMarket,BitcoinVideoCasino.com,1043556113,1
1539,11332,3002000011,2
1095,PrimeDice.com,5501762,1
71921521,FaucetBOX.com,2809796,1
6355,Igot.com,2381350662,1
269,Cryptopay.me,1364697,1
44056397,Paxful.com,198330426,1
20718,Betcoin.ag,59900000,1
5542742,201738,644036413,9
ePay.info_CoinJoinMess,OkLink.com,737494786136,12
1732014,ePay.info_CoinJoinMess,21325,1
3368,497,53216474,1
3368,227,53216474,1
Hashnest.com,89134,13659476,1
71554939,PrimeDice.com,485610011,2
Genesis-Mining.com,72104326,2773101310,1
3226874,Luno.com,1028782504,2
23421989,LuckyB.it,129857974,28
ePay.info_CoinJoinMess,9639228,20426304734,1
72628748,BitPay.com,25590888,1
342,0,99968227,1
61,CoinTrader.net_LocalBitcoins.com,983829659,14
Poloniex.com,Bleutrade.com,29690000,1
70690951,Hashnest.com,118805,1
62939720,GermanPlazaMarket,1689780000,2
10515,BTC-e.com,58950000,1
ePay.info_CoinJoinMess,70063233,731163600,1
5542742,4578390,62409842,1
Xapo.com,2682096,13370869,1
44388409,73570505,138229139,1
Bitstamp.net,71136349,1543047244,2
354,BTCJam.com,813813207,1
Genesis-Mining.com,86911,5546202620,2
35900,CoinTrader.net_LocalBitcoins.com,2999959816,2
Genesis-Mining.com,21414445,910275625,1
AgoraMarket,BTCC.com,1094164653,1
72655543,9378758,419324654,2
45160543,73649724,42872480,1
BitAces.me,PrimeDice.com,34970000,1
536,1576,1906350,1
Cryptsy.com,SatoshiMines.com,35610642,1
5542742,Luno.com,161647695,3
69145873,46410064,6152944,1
ePay.info_CoinJoinMess,Crypto-Games.net,329899227,5
ePay.info_CoinJoinMess,MaiCoin.com,134038704882,2
ePay.info_CoinJoinMess,44056397,9999990000,1
429033,1771091,68923637,1
Genesis-Mining.com,69245847,774668882,1
ePay.info_CoinJoinMess,69591287,67019352441,1
69382155,CoinGaming.io,5314855,2
396,72078303,739458632,1
70586820,70639009,66698221,1
354,1598,1078041528,1
AgoraMarket,BTC-e.com,27962322684,29
71842975,BitcoinWallet.com,252851889,1
Genesis-Mining.com,Vaultoro.com,6320871502,3
0,CloudBet.com,101056377,2
1576,BitPay.com,199990000,1
ePay.info_CoinJoinMess,970890,67019352441,1
74196493,655,6042970,1
Bitcoin.de,71291580,188108000,1
73179434,Xapo.com,405036,2
417,BlockTrades.us,909166690,1
3113595,898,698124196,1
69775684,70639009,34756888,1
CoinWorker.com,BTC-e.com,14531225,1
833,74147619,359782893,1
NucleusMarket,763,3579465,1
Hashnest.com,73702145,19313766,2
ePay.info_CoinJoinMess,71555104,8671450,1
ePay.info_CoinJoinMess,CoinKite.com,751375191,3
14187714,Xapo.com,695504000,5
43705860,Cubits.com,158534089,17
71659659,69304225,13690059,1
69697250,898,6536960000,2
4395,2545,199542760,1
Xapo.com,71110749,79884439,3
Xapo.com,833,167973295,3
Xapo.com,1227,500019638,1
NucleusMarket,MiddleEarthMarketplace,170343422,2
70272201,3219197,850475576,1
FaucetBOX.com,MercadoBitcoin.com.br,265242312,1
ePay.info_CoinJoinMess,18972,67097622948,2
FaucetBOX.com,199545,81546728,1
999Dice.com,SafeDice.com,120284,1
70063369,891,91571257,2
974256,Coinomat.com,98980000,1
1864541,Xapo.com,91111,1
354,BTCCPool,495207805,1
Xapo.com,3751,545586066,3
69121421,ePay.info_CoinJoinMess,675335595,1
3980,OKCoin.com,399990000,1
131,821,563040000,1
813547,421,10224934,1
6166631,0,28621540,2
735,1539,31000000,2
53945018,CoinTrader.net_LocalBitcoins.com,2547585390,4
AgoraMarket,NitrogenSports.eu,4031231810,4
Cex.io,BitPay.com,505842916,9
73846409,1098,5050000,1
400308,16971,10996752,1
354,73310711,5331884701,4
Cavirtex.com,Bittrex.com,149961030,1
ePay.info_CoinJoinMess,192858,67019352441,1
3753858,30818,244086,1
45160543,33072280,15580094,1
45379539,69591456,228056392,2
580339,ePay.info_CoinJoinMess,1640000,1
999Dice.com,Cryptonator.com,7173450,2
MiddleEarthMarketplace,AbraxasMarket,371951461,1
BX.in.th,BitPay.com,210326980,5
71712065,70455793,7513284,1
73413077,BX.in.th,26390608,1
BitBargain.co.uk,411,449971334,1
69408686,1323,4084670,1
NitrogenSports.eu,ePay.info_CoinJoinMess,2339033187,2
3007269,8204715,8655599,1
Hashnest.com,28663,142900723,1
354,144847,3918033084,3
FaucetBOX.com,229097,265242312,1
ePay.info_CoinJoinMess,4411380,67019352441,1
4856172,655,10960132752,3
Genesis-Mining.com,3578,774668882,1
0,52842076,1504153,1
Genesis-Mining.com,MercadoBitcoin.com.br,67428503383,49
658937,BTCLend.org,49859,1
PrimeDice.com,ePay.info_CoinJoinMess,523427859,6
1370,1598,1497720,1
ePay.info_CoinJoinMess,138118,67019352441,1
69435312,864,9999990000,1
354,57,12050448653,12
70062872,72602382,251235299,1
35046709,71266722,69175001,1
BitcoinVideoCasino.com,ePay.info_CoinJoinMess,40087730,16
Xapo.com,Hashnest.com,1294298702,18
Cryptonator.com,735,4307541,1
71057953,BitPay.com,63990000,1
999Dice.com,Bittrex.com,9883112,1
Genesis-Mining.com,70037060,774668882,1
BitBargain.co.uk,73388700,87328899,1
AgoraMarket,CoinKite.com,1093825466,1
255398,348,89106627,1
Bitstamp.net,71291580,24910351,1
SatoshiMines.com,AgoraMarket,11711407,1
MiddleEarthMarketplace,Kraken.com,140862887,1
69173924,72603436,121782000,5
855,Xapo.com,226513804,11
12592,0,40522167,1
524812,BTCC.com,29999980000,1
ePay.info_CoinJoinMess,227,72680927,2
5542742,821,41384143,1
Xapo.com,72890374,25353233,2
Xapo.com,Bitstamp.net,158312558,4
25695512,74121075,128504409,1
0,Rollin.io,2701534,2
33240533,12925,51543385,3
ePay.info_CoinJoinMess,72681672,155354226,1
2468655,ePay.info_CoinJoinMess,591682733,1
536,1294,1626146,1
3527931,49319582,4333260,1
69199627,19383518,147826900,1
Bitbond.com,Loanbase.com,91288946,1
PrimeDice.com,Xapo.com,13230079,3
73203948,7,5703074,3
157228,4395,56199791473,1
31707,Cryptonator.com,294005293,1
70927666,ePay.info_CoinJoinMess,243591074,1
1095,Bittrex.com,5501762,1
SlushPool.com,18419,7574804881,2
Kraken.com,MiddleEarthMarketplace,199988650,1
Cryptsy.com,Cex.io,458259479,2
SlushPool.com,72471605,5048239224,1
Genesis-Mining.com,BitNZ.com,774668882,1
Coinichiwa.com,NitrogenSports.eu,1290000,1
FaucetBOX.com,4484322,346789040,2
70927666,AgoraMarket,51028518,2
71554939,71528992,112939933,1
69199627,Bleutrade.com,147826900,1
417,BTCC.com,11426621330,9
AgoraMarket,999Dice.com,2011141247,2
35,354,13368125,2
18419,7,21030411,2
175,Cryptsy.com,101239502,1
AgoraMarket,BTCJam.com,1075522171,1
43067696,860,48390000,1
49319582,Exmo.com,3283879,1
Genesis-Mining.com,LakeBTC.com,3683376935,2
Xapo.com,4,23739401810,76
1228047,CoinPayments.net,642281755,3
Cryptonator.com,1294,1509885,1
73728551,OKCoin.com,3917290000,1
72104556,1443066,74470874,1
73518149,ePay.info_CoinJoinMess,122846796,1
FaucetBOX.com,Exmo.com,824789894,6
70063369,BitPay.com,29586996,2
72025056,ePay.info_CoinJoinMess,150908514,1
658937,0,3788057,1
342,1098,520368882,1
73204384,71240287,14353655,1
AbraxasMarket,ePay.info_CoinJoinMess,168195633,2
5325883,CoinTrader.net_LocalBitcoins.com,438494850,1
73384548,2482000,226313000,1
5201773,ePay.info_CoinJoinMess,6708619,1
YoBit.net,1309,18686759,1
69670993,70717853,123194419,1
5162,HaoBTC.com,1546719874,2
FaucetBOX.com,227,890395801,7
292,ePay.info_CoinJoinMess,1065279,1
FaucetBOX.com,AnoniBet.com,265242312,1
999Dice.com,108,776121,1
3078295,Bter.com,941832,1
FaucetBOX.com,175,265242312,1
2226,OKCoin.com,39595885060,7
385781,17060189,9720000,1
14187714,ePay.info_CoinJoinMess,175910442000,843
ePay.info_CoinJoinMess,70480243,205342537,1
5167,CoinTrader.net_LocalBitcoins.com,40240500,1
999Dice.com,FaucetBOX.com,8350505,2
Vaultoro.com,Bittrex.com,1934435,1
69826574,265,19990000,1
BitMinter.com,CoinKite.com,2519322239,1
BitcoinVietnam.com.vn,CoinTrader.net_LocalBitcoins.com,801000974,1
24417163,72839017,128610000,1
Bitstamp.net,TheRockTrading.com,165086831003,5
71110794,69173230,1863190911,1
72289111,71554951,104490000,1
864,871,707802726,2
334316,4,357430000,1
70849045,ePay.info_CoinJoinMess,483046956,2
3048834,CoinGaming.io,3390000,1
BitZino.com,57,230708885,1
187206,1771091,206350000,1
74042216,ePay.info_CoinJoinMess,371376837,3
157228,Cex.io,168599374419,3
CoinJar.com,Bittrex.com,744398524,1
44388409,70089387,67393009,1
6748,524812,49508683966,1
107,CoinTrader.net_LocalBitcoins.com,10693096832,4
NitrogenSports.eu,28578,79900375,1
52442489,PrimeDice.com,462840000,2
70219815,Betcoin.tm,3722367,1
69173924,73623403,760693000,15
AbraxasMarket,Rollin.io,144037134,1
