Source,Target,value,nb_transactions
HolyTransaction.com,1469,6000,1
FaucetBOX.com,69958594,13841000,1
24898729,ePay.info_CoinJoinMess,56190028,1
MoonBit.co.in,70037060,557234973,2
73571133,18459488,31534350,1
Xapo.com,22399362,465963565,1
71554939,Cryptsy.com,1695553085,3
1285711,5256,9415106918,1
69383113,70821952,43645398,1
4395,BitYes.com,3900000,5
Bitstamp.net,CoinKite.com,2796290000,1
ePay.info_CoinJoinMess,HitBtc.com,11353273719,5
11392,16756080,35708766,1
ePay.info_CoinJoinMess,1281001,187321,1
Poloniex.com,3328,239238560,1
937,73258135,42005647,2
Kraken.com,898,1263037850,2
241309,ePay.info_CoinJoinMess,127070000,2
73963652,73466957,92298140,1
Matbea.com,3120029,499970000,1
71293041,1443066,164014866,1
MoonBit.co.in,SpectroCoin.com,768433405,1
MoonBit.co.in,5342,729633788,1
3709580,Rollin.io,812960,1
Cryptonator.com,735,870000,1
5370574,1144,2574289,1
FaucetBOX.com,1941,376203541,16
ePay.info_CoinJoinMess,1951017,1050285,2
71868502,12925,17007472,1
FaucetBOX.com,BTCCPool,52254477,2
FaucetBOX.com,Hashnest.com,28338735,2
73963652,72393742,89708417,2
FaucetBOX.com,227,1308461244,41
72023831,Cryptsy.com,37144606,2
FaucetBOX.com,17427381,97558220,2
SatoshiMines.com,ePay.info_CoinJoinMess,1057046,2
69984672,70586820,192863866,2
ePay.info_CoinJoinMess,55834,426903002,2
ePay.info_CoinJoinMess,69539894,71941412771,1
Bitstamp.net,73937408,59305893323,6
MoonBit.co.in,C-Cex.com,9288938167,25
SatoshiMines.com,Loanbase.com,132080923,2
74330515,MeXBT.com,11613242000,1
6166631,1469,83792448,3
MoonBit.co.in,MiddleEarthMarketplace,242332317,1
MoonBit.co.in,72944088,379468257,2
MoonBit.co.in,28555047,88152155,1
FaucetBOX.com,602820,102642488,3
ePay.info_CoinJoinMess,2010811,16538397683,2
999Dice.com,1469,16002786,9
71293041,2338,164014866,1
CoinGaming.io,CoinTrader.net_LocalBitcoins.com,92130724,2
71293041,117348,164014866,1
68701620,BTC-e.com,3276962800,1
FaucetBOX.com,9827200,13841000,1
Huobi.com,796.com,4807827441,6
FaucetBOX.com,VirWoX.com,22640878,2
LuckyB.it,72655174,990000,1
1095,777Coin.com,2507517,1
ePay.info_CoinJoinMess,72681672,267997057,1
BitcoinWallet.com,BitPay.com,7680000,1
18972,SpectroCoin.com,91955897,28
73623596,860,978021831,2
13286399,0,5139009,1
14959348,71921521,4998800,1
71240888,SatoshiDice.com,35802676,1
3765,SatoshiMines.com,2465110,1
MiddleEarthMarketplace,70638358,76224316,1
FaucetBOX.com,CoinTrader.net_LocalBitcoins.com,827491596,22
326403,1928087,78391042,1
ePay.info_CoinJoinMess,3368,197732926,1
ePay.info_CoinJoinMess,2329,35357892,1
5784856,CoinTrader.net_LocalBitcoins.com,522375833,1
MoonBit.co.in,73545461,101171826,1
70560150,BitPay.com,6087066,1
ePay.info_CoinJoinMess,44132,6385318229,1
1576,ePay.info_CoinJoinMess,53566854,1
695950,NitrogenSports.eu,18887014,2
69304400,1294,116312889,1
194937,525,16175746,1
FaucetBOX.com,Xapo.com,18696425076,648
FaucetBOX.com,73466994,88726320,1
ePay.info_CoinJoinMess,70037354,105304943,1
6166631,16621,43790724,2
Purse.io,421,31142888,2
354,OKCoin.com,217718001,1
MoonBit.co.in,72209227,99931000,1
72576984,70821952,44118538,1
70508324,BitPay.com,7431953,1
Genesis-Mining.com,Bter.com,2669677762,6
