Source,Target,value,nb_transactions
Poloniex.com,Bter.com,366050798225,8
538880,29,3136801,1
51,71868073,21809688,1
848667,371,373990577,1
2465,VirWoX.com,7428037,1
289,888,1421600,1
ePay.info_CoinJoinMess,BX.in.th,61733654823,36
1654888,MercadoBitcoin.com.br,3844967701,15
Xapo.com,891,13770762,1
396,BTC-e.com,274960900,1
74304268,733,1001185933,1
1226,Huobi.com,399988700,1
916927,0,16707396,2
Poloniex.com,Coinmate.io,56158408004,1
71162539,61,16132591,1
33351,14,11586052,1
ePay.info_CoinJoinMess,289,36882971120,134
106268,Huobi.com,142770031799,4
YoBit.net,421,538141464,8
117,Xapo.com,122025480,16
4661129,14,11812730,1
598,289,1841050,1
117,BX.in.th,4042175,1
233,4,191900000,2
20,BitcoinWallet.com,997214575,9
0,6597,3563450,1
1123,YABTCL.com,1819897,1
Bitstamp.net,70063369,3259916537,1
71554939,468,97312748,1
0,348,592600,1
117,15493,1584340,1
72733578,Hashnest.com,199720834,1
Poloniex.com,CoinGaming.io,3568802085,1
Poloniex.com,Bit-x.com,144607746764,6
73623749,163,3924897170,2
219,491,5505294840,3
398,Xapo.com,13000622,1
0,1833,195000,1
2218,Bittrex.com,319731116,47
74304268,BitBay.net,3584297835,1
1054,51,1956690,1
102,Luno.com,22250295,1
37,ePay.info_CoinJoinMess,21641858,1
1669,14,599950000,1
73100528,62,115022819,1
Bit-x.com,BTC-e.com,3449524573,2
Xapo.com,Bitstamp.net,25849488,2
405595,750,10999432006,1
129,102,95194461,4
YoBit.net,283,1250157,1
87324,YoBit.net,51971883,1
72940727,44,15633788,2
14,859,209919500,1
219,YoBit.net,576951810,1
70612244,44,1524302,1
0,69485257,1357926,1
72393684,0,28469917,1
69145419,44,10125351,2
73022061,4403,3319864,1
2218,Matbea.com,13939666,2
1228047,Xapo.com,11134459805,46
72236371,70848854,5603219,1
7582,Xapo.com,1150059835,6
2218,523,4159198,1
14,152,53818506892,49
842,860,1225940814,1
71554939,271437,116833463,1
Xapo.com,3077,45579588,2
11432272,Cryptopay.me,126260000,1
0,275,233858405,120
219,3648,39011734,1
20,73467037,279232900,1
70322627,44,995078,1
432,Cubits.com,4571395,1
1903,14,674860211,2
71554939,Crypto-Games.net,7165115,1
74304268,Xapo.com,70793093539,17
FYBSG.com,Poloniex.com,12044925,1
22353081,BTC-e.com,5665805,1
1215,424,19483330171,3
ePay.info_CoinJoinMess,2465,30454791025,1
71084248,73832987,3985310,1
2218,FortuneJack.com,5477462,1
73362180,73492442,231799498,1
72288535,1300,80683604,1
848667,PocketDice.io,1010677564,2
Poloniex.com,73937585,27515397846,1
848667,Poloniex.com,5530046100,11
4126,170,30008585,1
750,Huobi.com,82735129,3
14,Poloniex.com,9120157859,11
12548,60,997985310,1
33117,HaoBTC.com,1405878002,1
1669,223,38237134013,6
4833806,14,14550196,2
HaoBTC.com,1566,768446653,4
1450,Bittrex.com,15426245,1
ePay.info_CoinJoinMess,102,465814173,9
1215,Poloniex.com,2215108212,1
735,HitBtc.com,1006669,1
71266954,44,2347202,1
468,Poloniex.com,935992333,2
954,Bitcoin.de,134197768,1
238,OKCoin.com,1180264516,4
69461667,368,5542568,1
20,Crypto-Games.net,610564000,7
69565191,20110269,10533328,2
129,11401,51080826,1
154,CoinPayments.net,13132030,1
4010,523,507683786,1
5714831,3223,31288901,1
14,298,542973033,8
74252166,0,7874535596,1
Huobi.com,BTC-e.com,4412015296,20
