Source,Target,value,nb_transactions
2166,29,212687020,1
71624909,102,874650467,3
Poloniex.com,23763,112371348828,2
SatoshiMines.com,108,1029642,1
70953395,269,1746369,1
733,4661129,222746664,2
YoBit.net,ePay.info_CoinJoinMess,37501204,9
815,CoinPayments.net,255239,2
5714831,Xapo.com,1496105251,4
61394841,BTC-e.com,2751738,1
14,71369879,1012724052,2
1654888,50299,855167278,1
776,FortuneJack.com,23766062,1
Poloniex.com,163,3254957664225,14
22353081,289,3162040,1
74304268,BTC-e.com,243115809872,79
229519,61,17381753676,14
189,444,67920939,2
72288994,860,2457873,1
578,37,1682897,1
74304437,Xapo.com,17607854,2
Rollin.io,CoinGaming.io,1931993,1
4,641,34434568,1
70166891,71895117,65831760,1
40898941,73386462,14860000,1
75,BlockTrades.us,49413100,1
72576975,1347,8935120,1
405610,BTC-e.com,454430706,2
71607425,44,2538300,1
MoonBit.co.in,158,2467572219,10
117,Poloniex.com,5510218746,10
1142085,SwCPoker.eu,347074706,5
SlushPool.com,Xapo.com,137831367112,79
405610,227,227215353,1
64915121,139,7889761,1
848667,BitBay.net,252189302,1
768,Luno.com,7258596,1
71633175,Bittrex.com,60086194,1
33117,Bitcoin.de,11111613842,8
289,BTC-e.com,306017075,7
217,129,3394333,1
5714831,ePay.info_CoinJoinMess,22318869028,2
Poloniex.com,VirWoX.com,1316830985232,3
7582,Bit-x.com,59646570,1
71624909,Luno.com,299820000,1
5714831,131,115972588138,25
87610,CoinGaming.io,157205001,1
72052207,9,123432584,1
70115333,96,1144321,1
999Dice.com,BTC-e.com,59696033,6
5162,28927,34011295652,1
70403432,102,469266266,1
0,BTCJam.com,4412804,1
4,20,6162005,1
20,70377464,345877449,3
ePay.info_CoinJoinMess,1300,399535583,2
71868869,96,3363360,1
4,Bittrex.com,1437185031,18
Xapo.com,117,161208141,4
999Dice.com,Hashnest.com,1691741,1
1142085,163,95229964,1
219,39,2126066865,1
ePay.info_CoinJoinMess,FaucetBOX.com,22251648,1
74304268,102,2795167066,1
432,CoinHako.com,51000004,1
5714831,0,19965562644,5
19099,29,3039634,1
3211,354,603406305,3
157,811,86461177,1
54681,CoinPayments.net,87704010,1
Poloniex.com,732,638899740468,1
20,CloudBet.com,15369220962,14
60,398,400934224,1
70037420,44,96741110,1
32413624,69327733,36013640,1
4833806,170,67307088,3
ePay.info_CoinJoinMess,BTC-e.com,686141876166,78
777,BitoEX.com,9154972,1
60,275,61928780,1
Poloniex.com,108,2075835909834,6
1567,4,196525891,2
1575,0,394056084,2
4,386,18527366,1
60,20,533901642,2
53944836,Poloniex.com,37896560,1
70089418,158,4354713,1
340,269,6315428,2
Xapo.com,497,54563332,3
117,883,5003691,2
0,70482022,4408284,1
0,ePay.info_CoinJoinMess,132551222,99
94,60,95427171,1
Cryptonator.com,61,96049093,13
432,157,51000000,1
16768780,44,63926752,4
ePay.info_CoinJoinMess,SafeDice.com,40757969,1
Rollin.io,18946,6821015,2
1654888,BitoEX.com,1636628111,3
0,BitoEX.com,558360,1
19671,0,19478497,2
65372,BX.in.th,3604610,1
396,69775867,173724302,1
14,2230,19171191,1
33117,LocalBitcoins.com,16667420763,12
ePay.info_CoinJoinMess,3120,20098158901,1
ePay.info_CoinJoinMess,66692,20098158901,1
7319,1123,4023221,1
70063369,37,3023648331,8
2331,Poloniex.com,1624055,2
74252166,Bter.com,9221672257,1
129,152,170831568,2
129,189,326904833,5
20,292,156816233,1
CoinJar.com,776,24001864,1
163,417,10585380,1
47313,2218,8000000,1
SatoshiMines.com,14,7988810,3
269,102,6128839,1
57,Cryptopay.me,21391866,2
71788261,44,3381894,1
69249865,44,2645708,1
2218,ePay.info_CoinJoinMess,9765816,1
157,ePay.info_CoinJoinMess,1124884,1
SlushPool.com,35,5560828297,4
Poloniex.com,4014,1193598048410,8
776,0,1331604870,54
74252166,HaoBTC.com,138325083855,15
107,234,3851801,1
27914256,39,1629588992,1
18946,Cryptonator.com,1080372063,1
74304268,60,193756754732,45
72209867,Poloniex.com,99523592,1
8204715,158,19872880,1
39,189,1128644344,1
SlushPool.com,YoBit.net,3870808653,2
107,BitoEX.com,38794649,2
35,102,1289991,1
74304268,51,3901989999,1
0,35,41059256,6
4014,61,1409148563,33
14,8224,1015195184,1
Poloniex.com,398,1418676542670,3
578,331,1682897,1
14,70089241,1957130,1
14,PocketDice.io,104590330,3
13921,1566,4901096162,2
ePay.info_CoinJoinMess,2609,43492326,1
4661129,Rollin.io,650356,1
5540,Bittrex.com,499950000,1
ePay.info_CoinJoinMess,37810,20098158901,1
0,74304437,99968360,1
74304268,348,5404570647,1
74304268,61,14763775597,3
0,283,4876896,7
1228047,421,94704062,1
Bitstamp.net,Poloniex.com,672805145745,43
101,0,94946959,15
Poloniex.com,61,5092583386881,20
73022110,CloudBet.com,13872880,1
74304428,BTC-e.com,10087111,1
163,17622,1117940,1
ePay.info_CoinJoinMess,55244,20098158901,1
Poloniex.com,102,811072873018,5
SpectroCoin.com,5540,71360123290,20
Xapo.com,995,4120519,2
69199627,CoinApult.com,149900000,1
776,891,23766062,1
72498534,44,2628078,1
MoonBit.co.in,ePay.info_CoinJoinMess,14141411888,60
276,108548,78558000,1
37,44,861096151,10
60,BitBay.net,4342903818,3
4833806,39,9835913,1
1123,158,2138205,1
MoonBit.co.in,884,537291254,2
1654888,2811,792497910,1
MoonBit.co.in,CoinTrader.net_LocalBitcoins.com,268645627,1
71554939,126,33601849,1
ePay.info_CoinJoinMess,199545,251281501,5
ePay.info_CoinJoinMess,37,260780466,1
3120,2922,3111775,1
20,14,1377878612,9
848667,PocketDice.io,832710203,2
163,ePay.info_CoinJoinMess,2616102,2
6300,Poloniex.com,28635260,1
33117,CoinJar.com,11111613842,8
11717055,0,75722240,1
73832621,419,15430,1
107,1138,1660217,2
Cryptonator.com,HitBtc.com,70000000,3
432,163,46352288,2
14,3531,421647281,18
432,Bittrex.com,31000291,1
72129912,44,1503744,1
7582,Poloniex.com,94796862,1
71685734,44,213464,1
276,326396,10299950000,1
Poloniex.com,37,2609784113701,11
2218,Bleutrade.com,9765816,1
2599249,1840811,51829206,1
275,848667,7450809147,13
33117,32384,5555806921,4
1123,0,31004322,2
37,Xapo.com,3042006177,19
61,ePay.info_CoinJoinMess,216000000,3
65372,70429641,2421110,1
9749,Poloniex.com,199940000,1
Poloniex.com,10474675,6651353966,1
848667,331,3356010873,13
3076549,289,85257069,1
391,Cryptonator.com,3630142,2
27140713,Xapo.com,52512814,1
2380,Bittrex.com,25763425,1
SlushPool.com,0,563577098625,330
0,563,311262,1
776,72550932,23766062,1
44927639,14,61225221,1
Poloniex.com,0,15082196755381,90
ePay.info_CoinJoinMess,2189,1669843,1
39,Kraken.com,6112231617,2
4208,Cryptopay.me,2081022,1
Xapo.com,139,11190215,1
639,Poloniex.com,1194405,1
4833806,YoBit.net,1271592095,2
70062287,CoinGaming.io,123891520,1
129,1123,7225033,1
289,893,124911143,1
PocketDice.io,Luno.com,1174775,1
154,189,99900000,1
ePay.info_CoinJoinMess,1309,37803974,2
2067,821,2095088896,1
5569060,ePay.info_CoinJoinMess,81000,3
74304268,2899,7712636219,3
ePay.info_CoinJoinMess,916,26808725,1
405610,14,7043675943,31
14,152,44589431368,110
Cryptonator.com,PocketDice.io,3216437,3
1120,0,21374046,1
1612,472,280012859381,23
122608,14,4840000,1
Xapo.com,HitBtc.com,589819483,7
70115441,62,3716781596,2
69304244,158,116680,1
YoBit.net,Bittrex.com,2918157518,46
14,BTC-e.com,8901045262,22
Xapo.com,891,26454377,1
1450,774,1021382,1
0,3473,1203542,2
189,884,427860379,1
916203,Cryptopay.me,9202780,1
129,35,247438706,8
33117,42844,5555806921,4
24414,61,10673897234,36
4,629,85499769,1
