Source,Target,value,nb_transactions
52841921,73832987,38448678,5
50927,52081,49980000,1
61,SatoshiMines.com,2018220,1
0,411,18163134,1
71476596,71738276,43321070,1
999Dice.com,444,28853422,1
69513803,44,3573472,1
50826,50606,489148600,1
62915604,73258099,632055303,1
45298568,72470267,3367618,1
68381107,3658,16956196,1
51691,BTCCPool,91190000,1
1215,BtcMarkets.net,9802666213,2
1215,51373,10010709882,1
1215,CoinPayments.net,1061209768,1
62030,50250,4067400,1
NitrogenSports.eu,40093753,10105749,1
70560560,LocalBitcoins.com,453524939,1
ePay.info_CoinJoinMess,BitKonan.com,37451461624,1
21361595,Purse.io,66802861,1
50660,421,199880000,1
641,386,6344088,1
Bitcoin.de,Poloniex.com,7302850833,8
FortuneJack.com,220,4452318,2
53346,Luno.com,11140000,1
2899,Bter.com,9990000,1
71711116,49,17012971,1
72130719,44,114797969,1
50490,50868,10951000,1
849,Xapo.com,119343258,1
1228047,51014,414555011,1
1805,CoinPayments.net,1799818,1
2922,472,303995218,2
3751,1281001,14723236,1
50887,50411,1885776000,1
ePay.info_CoinJoinMess,1332,877785277,2
70713784,72970186,4930875,2
1477737,73441090,2738852427,1
72812733,43735,112675600,1
Xapo.com,695,131541274,3
69692690,0,4617001,1
50868,50641,257408519,1
63857,52593,100060000,1
52526,51153,1044523232,2
17060189,Rollin.io,1049988,1
51280,52263,100091000,1
69565876,368,61072982,3
50351,52251,142934800,1
CoinPayments.net,70874949,47479020,2
50433,91,42400000,1
3473,390063,19604498,4
CoinPayments.net,1316,463836100,3
2899,Xapo.com,1909980000,2
51987,40802,99980000,1
4126,Poloniex.com,1490452740,19
63857,52540,299980000,1
3614758,LocalBitcoins.com,500666618,1
Xapo.com,60,142831214,2
70584363,96,185620652,1
0,73205260,5681920,1
41447,50180,502964500,1
70586820,73728575,67646548,1
154,315,341560114,1
69226075,289,23087284,1
51856,51569,49260000,1
51503,51675,99360000,1
51755,50898,47880000,1
51569,50221,138310000,1
57,398,8164501,2
57,HelixMixer,63170323,3
51755,51121,110860000,1
3751,59881034,14723236,1
71266178,368,11915585,1
70325170,289,11378610,1
74304268,833,27716493494,4
41283,51558,129980000,1
80238,0,836822923,21
0,774,22881775,3
468,Poloniex.com,28696050,1
72388,40868,99870000,1
954,OKCoin.com,16465567734,6
41573,50032,365166500,1
SatoshiDice.com,SafeDice.com,30735900,1
3598099,LocalBitcoins.com,7670000,1
50857,50938,9980000,1
50668,52030,50070000,1
233,73937585,41460000,2
20,74226354,883839702,1
51070,51503,376016000,1
52251,52525,809847400,1
73021903,1075,22131811,1
71554939,HolyTransaction.com,44093540,1
51421,50250,38450000,1
Rollin.io,0,26179891,6
41096,50509,101221700,1
72154360,21774,3426952,1
229519,69591831,231442165,1
5055,1502006,1910530981,2
129,904,54182492,1
3658,Kraken.com,11441456,1
80238,Bter.com,37698795,1
5026,51,1953631010,10
Xapo.com,189,72779201,2
41283,51916,753128600,1
Luno.com,51132,7291948720,1
ePay.info_CoinJoinMess,MercadoBitcoin.com.br,190147775331,61
51830,51400,37080103,1
157,107,3456288,1
52407,50405,378631000,1
Xapo.com,BitcoinWallet.com,277483983,2
129,28970,104251996,1
60,ePay.info_CoinJoinMess,2971463028,1
69383113,BTC-e.com,87095570,1
451,369141,39295845,5
37003,LocalBitcoins.com,2656095,1
51385,52409,206303020,1
1228047,1138,1444854192,2
Rollin.io,421,29684465,9
5978,Xapo.com,49999968034,1
73780807,52841921,4754456,2
51599,51219,100160000,1
52525,52698,454854700,1
70796482,368,10039319,1
51780,51291,342435900,1
74304268,7366,15230977621,1
72839091,BTC-e.com,8795553,2
7586130,72943876,1738131,1
361,HitBtc.com,6356236,1
51560,Luno.com,351000,1
51741,Huobi.com,100930000,1
72130580,1747,35484646,3
51630,53532,23450000,1
65745,26660,10107172,1
3751,Cryptopay.me,29446472,2
69147676,0,27297191,1
22603399,2243495,125809000,1
871,FortuneJack.com,3306148,1
72020,51975,17675700,1
70037420,0,230485076,1
52123,50023,72980000,1
340,833,11564396,1
72393684,44,72824041,1
50589,50726,199980000,1
51421,51631,36720000,1
1477737,OKCoin.com,3073962427,1
3578,69538567,1463048755,1
51261,51047,60700000,1
49925,50305,83442600,1
50887,53479,99980000,1
Cryptonator.com,YoBit.net,19981621,1
53326,52698,60659000,1
NitrogenSports.eu,4,53190167,3
129,1622,111137682,1
451,2630,5975155,1
50897,50606,130160000,1
ePay.info_CoinJoinMess,35,18082131,1
Poloniex.com,Cex.io,873544704888,24
4,67116153,196299961,2
112485,34965,15625919,1
72025745,BitcoinWallet.com,98560130,1
52294,51401,1133289100,1
51916,51845,1361985800,2
72183382,13673122,80075730,1
50895,52294,32430100,1
Cryptonator.com,2403,7955228,2
64740,HaoBTC.com,59981453,1
968,LocalBitcoins.com,321932818,1
50177,50054,710230000,1
50509,52078,496227696,2
72051910,Xapo.com,172124321,1
CoinPayments.net,73701609,2963272,2
71396,53723,104026284,1
Poloniex.com,432,6268473525,2
52294,51647,722499100,1
73387706,73935677,45891747,1
51257,51217,151683600,1
2067,544,1190455850,1
33291,PocketDice.io,211908895,1
39,896,9999975900,1
Cryptonator.com,2696,27420602,11
41176,50723,60323593,1
72943916,73989640,9028082,1
Poloniex.com,175,5147238730,1
74304268,BTC-e.com,172650393537,33
74121066,1091,256070000,1
1150317,Cubits.com,67219830,1
51351,51691,47794300,1
50177,50567,174142500,1
22583343,BTC-e.com,35017030,1
51401,50288,99980000,1
71581337,44,1962300,1
50054,50588,99980000,1
41334,51806,99980000,1
50490,51631,100070000,1
74304268,PocketDice.io,562869302,1
52965,51257,399980000,1
51711,52538,146062200,1
1228047,61,802578898,1
72236371,286,24891036,1
50319,50368,285998200,1
52539,50701,16868200,1
122,Poloniex.com,24000017,1
50023,72020,100080000,1
PocketDice.io,233,20632387,11
298,2696,124537782,7
51293,73231433,34128275,1
Huobi.com,354,57847247,1
71659609,348,38875074,1
20,CloudBet.com,3277274053,14
67001,1747,60003277,7
70063369,368,302473531,1
Huobi.com,189,113180000,1
Huobi.com,Bter.com,1337188387,3
735,BTCJam.com,1103103,1
50761,Luno.com,100300080,1
51419,50509,123469170,1
69697250,Xapo.com,11040540000,1
52330,50331,31564000,1
51214,51629,928956000,2
70665166,Cryptonator.com,729841,3
51524,Luno.com,44216897,1
74304268,354,219110540757,34
51869,HaoBTC.com,128690000,1
220,1142085,16425101,2
50790,50589,200300000,1
842,179,11229514319,24
6441,CoinGaming.io,2056834,1
57,BTC-e.com,34725719,3
33291,BTCCPool,118520672,1
46463740,331,35203127,1
51780,50648,99940000,1
ePay.info_CoinJoinMess,87324,37451461624,1
3751,4,89341532,4
52698,50779,40270000,1
50868,50567,49940019,1
Huobi.com,158,7474558,1
157,269,24975000,1
72156966,72052118,8773565,1
1252,Huobi.com,490208700,1
354,48860,696131499,1
70822385,49,3676216,1
Poloniex.com,72524442,25368820699,2
51401,70245911,502203400,1
898,BitcoinFog,43357327,1
73128,52374,30520000,1
NitrogenSports.eu,Bitstamp.net,1123905,1
396,52032,1063826538,1
50319,51428,499980000,1
50177,51113,273390000,1
72577151,74226354,12187216,1
PocketDice.io,CloudBet.com,1729940,1
69565845,368,10114244,1
41221,51539,251980000,1
51280,40854,85758882,2
26587,BTCCPool,268771102,2
51537,50287,99980000,1
51374,51262,148578300,1
20546759,44,19770974,1
51219,50287,299980000,1
396,80735,129018924,1
27783920,CoinPayments.net,12577194,1
51293,50287,400180000,1
71501139,49,5044314,1
220,4,309717907,18
24743912,401,16869256,1
69932,50556,120020000,1
ePay.info_CoinJoinMess,4395,374514616240,10
15605691,44,24647087,1
50776,50701,60030000,1
70508324,CoinPayments.net,10322391,1
57,4,2811508,1
51218,51765,30950000,1
10118,Xapo.com,4999884018,1
225885,269,1490000,1
74304268,Cubits.com,14914713336,4
906,Poloniex.com,782215510,1
51627,52593,191436000,1
1612,2647,128067729425,4
51977,9714,311710000,1
22603399,73258019,39386000,1
52538,49998,224897700,1
5055,853912,419479529,1
74304268,65,13039020942,3
SatoshiDice.com,LocalBitcoins.com,219990000,1
7582,Xapo.com,295233772,2
Xapo.com,52768,52567776,1
72020,51326,100980000,1
50422325,BTC-e.com,9937752,1
ePay.info_CoinJoinMess,Kraken.com,173380480,1
5162,HaoBTC.com,733406888,3
37,Purse.io,1562848933,1
5026,Bit-x.com,115037026,1
70822754,101,1692822,2
71553612,233,67310000,1
Poloniex.com,CoinTrader.net_LocalBitcoins.com,186260699496,4
18946,Rollin.io,46629082,1
Xapo.com,Loanbase.com,38779657,2
57,5632,45544002,1
87610,3648,3444233371,1
51844,41680,354436400,1
354,74147372,440383966,1
8740500,1747,8375308,1
51447,50737,126799100,1
1612,290,1749777366048,54
Poloniex.com,4,135589036353,13
46596,HelixMixer,1147237600,1
41447,Luno.com,401630000,2
73832915,71188764,687870040,1
SatoshiMines.com,0,21528658,12
70953647,73988926,86470309,1
51439,Luno.com,50850000,1
50425,51365,163803100,1
49990,51558,133378800,1
20,0,2412417196,13
50365,Cryptopay.me,180610000,1
3203078,21368174,12655200,1
PocketDice.io,Cryptonator.com,106279813,20
1252,MaiCoin.com,3169383,1
50811,152,30025976,1
CoinPayments.net,CoinHako.com,134977808,3
11432272,421,165451840,2
73387906,CoinPayments.net,532833,1
52408,52123,18558406,1
33291,69644715,296898085,2
51647,52031,696250000,2
Huobi.com,4395,117700000,1
69591529,368,62985850,1
80238,CloudBet.com,76838682,1
51280,50421,5328500,1
2403,2696,2095520,1
50684,52201,82643600,1
BTCJam.com,60,278450075,1
4,PocketDice.io,1490347779,15
51291,50354,189381127,1
HolyTransaction.com,888,160000,1
73336346,49,7041030,1
289,LocalBitcoins.com,1307315497,5
52011,51834,136962000,1
4,629,99392569,2
