Source,Target,value,nb_transactions
74067895,0,45689966,1
ePay.info_CoinJoinMess,Bleutrade.com,307060793,11
72129912,368,5678239,1
1654888,BitoEX.com,299202496,1
14,995,140223199,1
74304268,386,5830217630,2
HaoBTC.com,29,3833629697,14
776,16621,126296024,2
Rollin.io,1123,1505079,1
Xapo.com,BitBay.net,15404954,2
340,Bittrex.com,7753985,1
139,131,8056267352,1
24414,368,294200152,2
Bitstamp.net,72330263,6391690890,1
129,65,306032913,2
14,525,406348811,1
1391,0,503498633,30
Xapo.com,732,16085688,1
154,YoBit.net,161662241,3
69644766,BTC-e.com,40136542,1
16768780,44,91109200,1
468,BTC-e.com,442012908,9
468,YoBit.net,69322961,3
14,71685787,1164043552,3
Poloniex.com,23763,128592331152,1
HolyTransaction.com,60,87351417,2
0,Cryptopay.me,60141507,55
71894612,44,36497613,1
1654888,398,77302015,1
2218,CoinPayments.net,14142430,1
777,Poloniex.com,69970000,1
51,158,171690948,6
129,9444,6105915,2
1123,ePay.info_CoinJoinMess,2335563,2
348,CoinPayments.net,6980319,1
35,CoinGaming.io,10127325,1
SlushPool.com,0,467252394778,275
354,57,1072205334,1
71888167,72445051,12247860,2
MoonBit.co.in,269,118162459,1
483499,96,276780136,1
432,CoinHako.com,101002444,1
387,14,88800771,1
70271383,883,73828263,1
71790178,18831,5654542,5
MoonBit.co.in,102,118162459,1
14,821,773180973,2
219,39,8913716116,1
Xapo.com,0,16622805049,210
YABTCL.com,Cryptopay.me,773852951,1
71241232,14,1238775,1
YABTCL.com,0,2334544277,3
SlushPool.com,BTC-e.com,30698288033,15
578,391,1672901,1
5162,1575,14647547086,1
ePay.info_CoinJoinMess,64479,22922842895,1
405610,Cryptonator.com,17426425950,75
3651,343,629492824,1
22457176,1149,156899963,4
405610,1123,232352346,1
Rollin.io,29,257078923,7
1903,CoinHako.com,2715784326,3
468,Cryptopay.me,120591200,1
71450638,44,5346730,1
405595,BitoEX.com,20996806970,2
111896,BitoEX.com,25781001216,2
348,29,5143898,1
289,61,43169986,1
96085,Hashnest.com,1677528,1
YABTCL.com,3648,786398987,1
4689,BTC-e.com,23053516,1
1654888,Luno.com,4073684486,15
Cryptonator.com,2218,1116648,1
189,Bittrex.com,110700988,3
848667,Poloniex.com,8150088829,23
1228047,3077,102210434,1
1182,51,17454000,1
152121,37,249107282,1
CoinJar.com,Cryptopay.me,62041942,1
74225828,44,878039,1
1316,14,5423088906,3
Xapo.com,284,837673611,1
60,BitBargain.co.uk,2707090819,1
3690470,Poloniex.com,1420969412,1
157,91,12654739,1
154,0,8623760,5
1356141,ePay.info_CoinJoinMess,475321,2
Rollin.io,417,555587150,5
5330317,4,491880,1
821,14,840725093,6
20,2803,63992378,1
20,Bittrex.com,192188199,1
5540,96,499950000,1
MoonBit.co.in,1030186,163925640,1
35,0,9984544,3
154,CoinPayments.net,77683122,1
9749,Xapo.com,829980000,1
HaoBTC.com,904,1269202,1
163,3648,1501127,1
916927,29,9278047,2
ePay.info_CoinJoinMess,Hashnest.com,160634516930,13
5801,96,3287408,1
468,BX.in.th,85860302,2
1654888,995,688418653,3
4033,BTC-e.com,237600226,1
0,999Dice.com,188848011,74
432,485934,11201824,1
864,1450,3164776,1
4,3348,17316210,1
MoonBit.co.in,3208,163925640,1
405610,107,3485285190,15
ePay.info_CoinJoinMess,69644715,31230127,1
72183472,111896,29642880,1
70848219,2143,5313621,3
5162,1566,43942641258,3
71136945,44,9488512,1
70717613,368,17441045,1
69825113,9,617122,1
238,777,1970394,1
71450805,29,1523829274,1
Poloniex.com,102,318049184839,5
71318459,72970155,3438210,1
46590,233,87132478,2
2468655,0,24897134,1
70403432,29,39714940,2
74042229,69,34991881,1
ePay.info_CoinJoinMess,2218,3946,1
MoonBit.co.in,MaiCoin.com,964426756,7
405610,154,232352346,1
CoinGaming.io,1575061,12116900,1
74304268,472,24851186898,11
Bitstamp.net,72907925,2180559178,1
1228047,60,1213573018,2
105520,860,191445844,6
152121,91,2137723554,8
111896,CoinTrader.net_LocalBitcoins.com,12890500608,1
71947449,44,2536166,1
405610,491,929409384,4
163,29,1070029727,28
37,HitBtc.com,42311131,1
129,29,76895195,3
4689,BitoEX.com,35482397,1
69827501,70349187,114387728,1
CoinGaming.io,72681550,7603940,2
69748159,29,108138640,2
1226,472,269710100,1
5162,387,14647547086,1
71633838,Xapo.com,25678460,1
4833806,1575,7994437,1
150953,37,172927490,1
10054,152,134438230,2
Huobi.com,72603281,57950424744,1
ePay.info_CoinJoinMess,970890,22922842895,1
SafeDice.com,0,2344340,2
YoBit.net,61,17753448,2
268467,37,109272,1
20,71396284,63613234,1
223,106268,60421541331,3
72812733,61,8301600,1
SlushPool.com,4,5397940988,3
YoBit.net,354,1262794543,7
Xapo.com,96,22650779,2
1903,YoBit.net,2234820575,1
1903,732,29979724,1
444,29,37950994,3
1654888,Bittrex.com,665005797,2
73256362,Cubits.com,40954243,1
Xapo.com,74226354,16860131,1
405610,HitBtc.com,1161761730,5
2189,0,1369102,1
PocketDice.io,14,3059642,2
ePay.info_CoinJoinMess,11790,22922842895,1
Rollin.io,432,11000115,1
70244875,69,2972880,1
YoBit.net,94,34005468,2
ePay.info_CoinJoinMess,238,45935196004,3
1123,SatoshiMines.com,11022537,1
9925458,91,50064742,1
37,107,1954063472,1
1070,39,15711743,2
46590,513,38843459,2
74042229,73231288,44986469,1
2812638,73544705,13302880,1
5714831,162,5496239782,2
4,391,19051560,2
2648,999Dice.com,6089235,1
0,417,84484562,5
SatoshiMines.com,ePay.info_CoinJoinMess,16418077,4
5162,2184,29295094172,2
Cryptonator.com,YABTCL.com,1015267,1
73832987,212203,87340806,1
71554939,Poloniex.com,3010660696,7
BX.in.th,Poloniex.com,867847227,9
51,Poloniex.com,100352088,2
69278242,67933107,4257065,1
472,189,1249244673,4
995,14,8933014,1
ePay.info_CoinJoinMess,Cryptopay.me,448155216,6
73884704,1306,19714720,1
468,871,33309551,1
71554939,Xapo.com,5433625301,12
942,4,50853388,3
189,65,170305504,3
35,Bit-x.com,2969374,1
7645,Luno.com,187950540,1
5026,ePay.info_CoinJoinMess,164316919,4
Poloniex.com,PocketDice.io,68716912549,2
Xapo.com,3348,178662061,2
354,158,1072205334,1
71624909,CoinJar.com,434112606,1
14,491,22951515239,44
73519225,2895,4604398,1
SlushPool.com,162,5656247333,3
Xapo.com,735,24093779,1
14,4,827468550197,1734
154,468,25202527,2
1903,154,8338113145,5
ePay.info_CoinJoinMess,FYBSG.com,31230127,1
72315523,61,78305763,1
YoBit.net,1502175,15408663,1
1612,OKCoin.com,548069965653,47
1654888,72104326,61525652,1
405610,5342,464704692,2
72236594,72341203,37120811,1
106268,1863,32698931552,2
405610,71371661,232352346,1
1903,2230,532677455,2
4603553,CoinJar.com,53958480,1
4,101,527922954,11
70927681,71528260,13361,1
21953,BTC-e.com,48904197,2
468,BitBay.net,95535263,3
139,105520,519794433268,233
Poloniex.com,Xapo.com,2738927460674,64
64740,LocalBitcoins.com,61665303,1
405610,227,464704692,2
70717170,BTC-e.com,187791524,2
ePay.info_CoinJoinMess,BtcTrade.com,3986423296656,171
ePay.info_CoinJoinMess,859,110122800,1
70953771,49,12666666,1
69906410,49,43602380,1
745,14,14638877,1
ePay.info_CoinJoinMess,72891548,16451232,1
