Source,Target,value,nb_transactions
Poloniex.com,Kraken.com,3201690575,6
Xapo.com,Bitbond.com,10801122,1
Genesis-Mining.com,Poloniex.com,22870544385,31
Genesis-Mining.com,Cex.io,64350919141,95
73989670,74200010,139041728,1
Cryptonator.com,BTC-e.com,23731208,5
Bitstamp.net,44388409,25920116731,2
FaucetBOX.com,Igot.com,899405158,20
44935435,BitPay.com,117892540,3
69409280,Cubits.com,27730000,2
70325170,69905660,16601976,1
454,30052,176997972029,3
17074580,354,657836,1
CoinPayments.net,763,1845782,1
Bitcoin.de,Xapo.com,1825790000,1
72603304,72315466,54922336,1
Bitcoin.de,NucleusMarket,31825681425,29
1228047,12527,138239033,1
Genesis-Mining.com,HolyTransaction.com,13382568231,22
28927,Huobi.com,366172637,1
2173760,69618013,522493100,1
BitPay.com,69565675,163595633,1
354,Bter.com,3006654502,4
70455774,70639141,78262672,2
665871,LuckyB.it,5747749,2
3221647,AdmiralCoin.com,6779976,2
5325883,70508335,109602466,1
2990531,227,1439764585,5
70193668,368,19944389,1
898,BitBargain.co.uk,2082057968,1
Bitstamp.net,69539025,47143391626,1
Bitcoin.de,ePay.info_CoinJoinMess,7707959960,7
Xapo.com,BitcoinVideoCasino.com,13834117,1
2064109,LuckyB.it,3110000,2
Xapo.com,1469,197120147,8
60997896,69356979,1152094381,2
SlushPool.com,0,508252254710,150
Genesis-Mining.com,264218,60810490,1
396,536,554354963,2
58763,1144,1499950000,1
Rollin.io,PocketDice.io,3374744,1
2201602,Bitcoin.de,1657576402,1
269,70429872,71224062,1
Genesis-Mining.com,70037060,60810490,1
FaucetBOX.com,3179,34428246,3
69145419,69723005,302010343,1
PrimeDice.com,Poloniex.com,6104074,2
107,46410064,166119293,1
855,ePay.info_CoinJoinMess,1137523,1
CoinJar.com,AbraxasMarket,2140340969,5
36795674,GermanPlazaMarket,66020157,1
SlushPool.com,424,10093215874,2
4801325,GermanPlazaMarket,14605513,1
69147640,AlphaBayMarket,380980000,1
ePay.info_CoinJoinMess,72732806,70511310161,1
354,3120,3668287980,6
Genesis-Mining.com,Huobi.com,60810490,1
71110478,BitPay.com,15640096,1
CoinKite.com,BTCCPool,112470000,1
37686970,BitPay.com,61637430,2
Xapo.com,4890537,58025455,2
71554939,999Dice.com,3221010147,9
5542742,32385,11415862,1
69618013,BTC-e.com,241408332,1
735,MaiCoin.com,1050312,1
NitrogenSports.eu,ePay.info_CoinJoinMess,187001608,2
73441096,Huobi.com,11888307141,7
72183506,368,24945288,1
32342926,CoinTrader.net_LocalBitcoins.com,499970000,3
69200072,70427826,223723764,2
73728551,424,4999990000,1
821,AlphaBayMarket,32190000,1
Hashnest.com,BTCC.com,231973199,1
GHash.io,Cex.io,88675126638,14
FaucetBOX.com,71528992,37836209,1
Genesis-Mining.com,Cryptopay.me,6624295946,8
4273,CoinTrader.net_LocalBitcoins.com,218132245,1
PrimeDice.com,0,11980000,2
69591831,73153273,7833728,1
70586820,72577041,17091309,1
71005802,1051338,25829063,1
FortuneJack.com,Hashnest.com,35137423,1
70796500,368,45877964,2
1016484,BTC-e.com,8480000,1
536,FortuneJack.com,2366718,1
0,Xapo.com,10209788,15
2201602,28578,1741346213,1
BX.in.th,ePay.info_CoinJoinMess,1756550235,3
192858,126,38412404,1
Cex.io,Bitstamp.net,13620163,1
Bleutrade.com,269,2666957,2
ePay.info_CoinJoinMess,74251595,70511310161,1
ePay.info_CoinJoinMess,71607163,70511310161,1
Xapo.com,107,143928598,2
Genesis-Mining.com,72288535,60810490,1
70848861,69434860,20802557,1
69513979,ePay.info_CoinJoinMess,90871552,2
999Dice.com,BTC-e.com,11179655,2
72864777,BTC-e.com,840767617,1
72262922,70849012,15935994,1
0,1323,944666,3
64693217,BitPay.com,608021928,6
22274987,ePay.info_CoinJoinMess,5587564,1
71084736,655,93225905,1
3368,331,8100386,1
72130749,BitPay.com,63979423,1
45048181,56097,18604000,1
18955741,73571260,138636365,2
ePay.info_CoinJoinMess,CoinTrader.net_LocalBitcoins.com,983422782849,56
Genesis-Mining.com,YoBit.net,11610097,1
15260310,368,8644296,1
Xapo.com,BitPay.com,1709989714,35
69383023,72655543,112359007,1
71712033,891,39144565,1
3203078,BitPay.com,13149020,1
PrimeDice.com,NucleusMarket,165474041,1
AbraxasMarket,8144,704339439,2
BTCJam.com,6075,168061135,1
SlushPool.com,144847,20875101190,6
ePay.info_CoinJoinMess,21441,70511310161,1
71110919,PrimeDice.com,9025019,1
35270697,70770461,14463173,1
72786589,AlphaBayMarket,199556385,1
70796582,66646150,144920336,2
ePay.info_CoinJoinMess,71371668,70511310161,1
BtcTrade.com,72550356,174730000,1
2990531,331,353560017,1
61,411,3066584,1
354,37595,1114679985,1
61,BTC-e.com,4281393788,44
Genesis-Mining.com,3752216,2123147963,1
BitPay.com,CoinKite.com,109065305,1
3368,1386,8100386,1
SlushPool.com,Bitcurex.com,29111856544,9
20488,Bitstamp.net,38088283,1
23052521,10789,311899611,1
2990531,HitBtc.com,707410107,3
71712065,Xapo.com,2517235,1
71764613,Luno.com,148980000,1
2990531,3751,394277851,1
73649714,1972,1525670,1
354,289,2082690176,4
72786481,ePay.info_CoinJoinMess,8870525,1
0,CoinGaming.io,11329708,3
73807082,72286047,628501915,1
93094,454,4999990000,1
FaucetBOX.com,MercadoBitcoin.com.br,625921805,38
2914,BTC-e.com,409714831,7
73096754,Xapo.com,2990000,1
CoinGaming.io,BTC-e.com,84904367,1
103210,CoinTrader.net_LocalBitcoins.com,1929950163,3
FoxBit.com.br,SatoshiDice.com,1887558502,1
8387,523,999988921,1
2231615,BTC-e.com,120969307,1
1298156,BTC-e.com,3441655,1
71005802,73674662,28876007,1
73336419,860,396675270,1
1448695,NitrogenSports.eu,286304241,2
5184258,TheRockTrading.com,543920159,1
PrimeDice.com,641,97474377,7
AlphaBayMarket,Paymium.com,2994948,1
833,1144,12725235,1
ePay.info_CoinJoinMess,69852948,22529090,1
CoinGaming.io,6166631,97000240,1
CoinKite.com,118271,146735462,1
Bter.com,CoinTrader.net_LocalBitcoins.com,999990000,1
3753858,NitrogenSports.eu,20853545,2
26152,354,354547000,1
ePay.info_CoinJoinMess,73597183,372609890,1
AlphaBayMarket,411,1082387014,1
536,31317920,80187699,2
28555047,74330402,991535557,1
2990531,Luno.com,1729338981,5
56717,Bit-x.com,1584919,1
ePay.info_CoinJoinMess,QuadrigaCX.com,70511310161,1
SlushPool.com,NucleusMarket,2503269470,1
33971,Loanbase.com,1859281,1
Hashnest.com,Cryptsy.com,123073571,2
18488383,CoinTrader.net_LocalBitcoins.com,3430309069,2
69409237,71032462,12597001,1
FaucetBOX.com,1294,985522990,19
ePay.info_CoinJoinMess,2545,1198692272737,17
Hashnest.com,421,184990000,1
70796631,71657813,2227313138,2
FaucetBOX.com,1941,118755698,7
396,294,272403159,1
246156,LuckyB.it,15818900,5
2230,AbraxasMarket,329591518,3
Genesis-Mining.com,Kraken.com,17886398715,21
71973585,BTC-e.com,120875387,1
69278079,71528798,20321392,1
1095,0,103043376,16
46680293,860,25183052,1
PrimeDice.com,999Dice.com,1150646,1
FaucetBOX.com,2289203,8367956,1
72996106,CloudBet.com,29450000,1
AlphaBayMarket,71685150,14964940,1
Genesis-Mining.com,72236394,2123147963,1
FoxBit.com.br,72681494,2998480000,1
37686970,71110892,738890000,1
BX.in.th,71136335,43504834,1
70037420,0,73863209,1
Xapo.com,29427,82765682,1
BitVC.com,BtcTrade.com,5109843406,2
