Source,Target,value,nb_transactions
Xapo.com,BTCJam.com,1770477559,6
9986807,CoinTrader.net_LocalBitcoins.com,5127623780,1
56353767,CoinTrader.net_LocalBitcoins.com,507537817,1
71005802,BTC-e.com,227715527,11
533251,243017,872609462,4
CoinTrader.net_LocalBitcoins.com,NitrogenSports.eu,737176666,2
44935435,2041283,36441139,2
70953647,74200055,102444910,1
354,763,1994358087,3
Genesis-Mining.com,2530385,1499660000,1
536,PrimeDice.com,1070217,1
289,ePay.info_CoinJoinMess,91384413,2
2730831,213827,32590000,1
354,Xapo.com,44588051163,9
3167,16756080,61724374,1
70953637,CoinTrader.net_LocalBitcoins.com,167307883,1
2024,BitPay.com,32398305,1
157228,1647,28082261726,1
PrimeDice.com,Kraken.com,237161566,2
2480,143516,1996679,1
73962910,Cubits.com,21197159,2
ePay.info_CoinJoinMess,12527,9696894458,102
ePay.info_CoinJoinMess,Betcoin.ag,128980124124,58
Xapo.com,33444,55585241,2
70717023,2652,17481122,1
71345216,70822385,98519513,1
72655543,9378758,385414006,1
2026252,PrimeDice.com,946480000,1
354,24782,664786029,1
Bitstamp.net,Cex.io,379015755,1
69357034,73963652,96149775,1
Xapo.com,Bter.com,13263617,2
BTCGuild.com,2390784,2503844219,1
70272201,BTC-e.com,315843499,1
PrimeDice.com,199717,16248447,1
354,56918,664786029,1
Bitfinex.com,Cryptsy.com,4025055931,6
71110794,72128855,197622124,2
564393,CoinURL.com,342539,1
74042190,Xapo.com,9847732,2
Genesis-Mining.com,ePay.info_CoinJoinMess,15596050338,23
BTCJam.com,Xapo.com,2297414,1
SwCPoker.eu,39933163,3020000,1
Loanbase.com,CoinGaming.io,4050742,1
ePay.info_CoinJoinMess,Exmo.com,251849758092,27
ePay.info_CoinJoinMess,23702,12286421,1
8745673,0,3973504,1
1391,0,58923000,9
1580,1309,81990000,1
Xapo.com,Cryptonator.com,3933326741,18
157228,4473692,28082261726,1
FoxBit.com.br,1836,428862934,1
SlushPool.com,67771244,2501518615,1
ePay.info_CoinJoinMess,4641098,62544047755,1
3120029,BTC-e.com,19990000,1
72760129,BitPay.com,17229001,1
Bit-x.com,Bittrex.com,14080398,1
71894951,73857453,32205839,1
Cryptonator.com,ePay.info_CoinJoinMess,4526515,3
71528946,SwCPoker.eu,29248800,1
