Source,Target,value,nb_transactions
1654888,371,194147714,1
14,Bit-x.com,1608560788,4
66646150,44,2606780,1
69801586,72367361,12908010,1
57,Poloniex.com,2101683737,4
506386,29,51984300,1
YoBit.net,354,23412818,5
4833806,220,7720113,1
SlushPool.com,154,4350296826,1
102,283,13443538,3
MoonBit.co.in,73754556,259984011,1
87610,0,12371701024,3
73963518,0,2358170,2
Rollin.io,108,6681182,5
35,BTC-e.com,127061333,2
14,Bter.com,675889921,2
73310638,72341058,4447747,1
73231190,44,40623080,2
21865866,27140713,671622657,1
72419363,44,2363928,3
29299,Xapo.com,7464641,1
70088700,HitBtc.com,854594,1
74304268,2184,772231627,1
Cryptopay.me,10118,15322750546,1
69697250,ePay.info_CoinJoinMess,6248503486,1
0,SatoshiDice.com,1897704,2
1215,20,16452061710,3
848667,30215161,170857827,1
451,573965,6403405,2
0,37,1358255,3
1903,25918,226573342,1
69409351,BTC-e.com,5829460,1
354,39,1754175434,3
2218,Bitstamp.net,19849360,2
405595,525,9999340387,1
50205482,59637124,263880848,1
71839057,108,98675276,1
354,BTCJam.com,461540743,1
69984310,275,5097751,2
387,Huobi.com,12600046,1
1903,122608,394108467,1
26587,OKCoin.com,62165950,1
14,69958439,5393843735,1
27140713,Bit-x.com,171141112,1
7645,72288535,183539758,1
70744193,70272383,333743721,10
227,36586430,19032354,1
SafeDice.com,ePay.info_CoinJoinMess,8875861,1
20,39,68462597,1
995,CoinGaming.io,76611193,1
4014,61,1567085621,19
292,70325312,301000232,1
74304268,SatoshiDice.com,10992039296,1
12828,BtcTrade.com,9399278,1
842,20,1069457575,2
39,69696670,602277559,3
69564577,44,4626950,1
39,Bitstamp.net,198116512,1
20,195,286670517674,903
11432272,44,1181246500,3
8633,4,63185000,1
432,29,3001235,1
73152717,74303896,45742410,1
ePay.info_CoinJoinMess,18946,12009049,1
39,LocalBitcoins.com,4399981262,1
MoonBit.co.in,777,297240000,1
71241457,7586130,62972074,1
1316,Cubits.com,3985642893,4
11959,233,14962710,1
70377588,Cubits.com,7730000,3
SlushPool.com,523,2949009303,1
MoonBit.co.in,170,31328425197,141
7645,OKCoin.com,183539758,1
73467037,BitcoinWallet.com,15520802,1
74252166,BTCCPool,12809140750,2
5325883,69277600,20232646,1
0,57,474388695,19
70377072,0,9199077,1
1654888,163,443490386,1
Huobi.com,1365,4009860000,1
354,891,1452345585,3
1182362,Xapo.com,412465009,94
74304268,Bitstamp.net,13503746858,4
170,71554939,1496477676,7
220,Coinroll.com,5413564,3
Bitbond.com,Cubits.com,5238214,1
5325883,69958112,17629073,1
105520,4544,2213985856,1
111896,Xapo.com,42534223437,3
1123,Poloniex.com,2245301,2
410034,29,758053400,4
1228047,Rollin.io,2115794393,13
71554939,421,124545421,2
ePay.info_CoinJoinMess,292,93405107295,4
72943763,PocketDice.io,486960100,2
101,0,149737713,10
69383113,73231190,81785310,1
0,833,50416980,2
69984672,70377394,474705850,2
94,20,372218398,3
ePay.info_CoinJoinMess,69383146,31132489691,1
