Source,Target,value,nb_transactions
4,639,32820504,1
14,9236105,1323469925,1
70665323,44,1669654,1
CoinGaming.io,BitBay.net,6365039,1
PocketDice.io,298,6208745,1
4689,0,1125960641,20
5162,CoinTrader.net_LocalBitcoins.com,36540341026,2
391,189,4746101,1
1228047,1138,291385906,1
14,71397190,407060,1
CoinTrader.net_LocalBitcoins.com,2811,3519910000,1
74304268,VirWoX.com,215931870,1
4689,Bittrex.com,145293669,2
44273729,44,2666548,1
ePay.info_CoinJoinMess,71424013,22721679966,1
Cryptonator.com,35,3415385,1
72839162,44,3645080,1
70560050,14,511262400,3
Bit-x.com,CoinTrader.net_LocalBitcoins.com,20647473,1
219,14,68837068158,3
SlushPool.com,LocalBitcoins.com,6121377020,2
72314955,73832987,4144260,1
CoinGaming.io,CoinTrader.net_LocalBitcoins.com,333335000,1
10018926,398,50743969,1
Xapo.com,ePay.info_CoinJoinMess,12276367125,59
Rollin.io,PocketDice.io,2860850,1
69827802,44,1180080,1
69827804,73832987,5726055,1
14,71764412,441796820,2
189,4,1316700,1
4825,20705,395071740,2
70245839,331,172880,1
848667,421,3511288254,12
71624909,331,1407907774,6
MoonBit.co.in,Xapo.com,581764383,4
45000,860,9999912533,1
801,154,30939458,2
Poloniex.com,BTC-e.com,24818379939090,279
ePay.info_CoinJoinMess,578,16919605,1
139,Luno.com,3325340932,2
175,Poloniex.com,3383397547,9
SlushPool.com,391,4107925667,3
70271084,44,4206160,1
163,Xapo.com,23147524,10
4,999Dice.com,8231987878,48
70770073,0,2418548,1
999Dice.com,Cryptonator.com,131961931,6
74304268,14,19095725316,16
1316,1863,1011473845,1
5714831,175,293038081615,23
387,56136,25979903,1
68980,883,4060494,2
111896,491,11300853443,1
126,20,99333555,1
8633,276,211842000,1
20,73205479,99903969,1
163,Poloniex.com,65376287,1
74278362,0,10189282,2
34965,112485,33834627,3
5714831,CloudBet.com,1304596098,1
94,YoBit.net,57543434,1
72446493,73048147,93950773,1
7219,Hashnest.com,2704818,2
Poloniex.com,5363170,143860596104,1
14,ePay.info_CoinJoinMess,6729195355,7
4833806,MercadoBitcoin.com.br,1572818,1
Bitstamp.net,154,41704147713,5
70927451,44,74273090,2
175,0,13692456,1
18946,Xapo.com,77044535,1
107,Cubits.com,65800530,1
94,BTC-e.com,200050598,1
SlushPool.com,276,1406383864,1
72943763,170,346610197,1
1228047,284,3043061610,7
7345,PocketDice.io,370350632,5
73702180,49,12002499,2
126,49,2813400,1
163,YoBit.net,1728550,1
1903,57,3222918913,4
163,417,271800108,1
871,4010,37018572,1
PocketDice.io,1123,1096419,1
73336533,Xapo.com,18897317108,13
Poloniex.com,1332,110626723745,1
74304268,942,6291938488,2
72733583,ePay.info_CoinJoinMess,102880,1
9373931,525,49999516336,1
Bit-x.com,884,554969439,2
39,69696670,10349055949,1
432,275,3247350,1
28460937,YoBit.net,972880,1
BitVC.com,472,75512778,1
0,Bittrex.com,188413340,35
1228047,Hashnest.com,273955286,2
1654888,1450,842303010,2
4,PocketDice.io,2889147508,27
9373931,Huobi.com,199998065344,4
4033,999Dice.com,11751840,1
Poloniex.com,73255232,1263730715,1
Xapo.com,776,399537435,3
37,891,19745234394,7
13921,Huobi.com,19668225570,15
57,39,32081350486,4
94,60,583170215,2
14,122,153172230587,177
4,117,233470331,2
129,Xapo.com,9716952,2
70534041,0,204453696,4
5162,2184,36540341026,2
20,58766,84121896,1
158114,4,43509745956,39
74252166,BTCCPool,10670216096,2
Xapo.com,Bter.com,26029871,1
472,20,4280461834,9
Bitstamp.net,Hashnest.com,587583023,1
848667,107,345601714,1
0,73858268,199959320,1
YoBit.net,4689,490254928,2
37466203,29,40448750,1
73832915,71188562,6937991,1
74304268,391,9453059,1
Xapo.com,36222,25623378,1
73362501,49,605883,1
