Source,Target,value,nb_transactions
PocketDice.io,CoinTrader.net_LocalBitcoins.com,1570000,1
Poloniex.com,3120,87370163854,2
1335,Matbea.com,13805900578,15
57,1138,6300309,2
Poloniex.com,Purse.io,4237908133,2
Poloniex.com,4126,39356802697,11
51237,8194,100170000,1
23653,417,401382438,1
70926839,LocalBitcoins.com,358093744,1
Genesis-Mining.com,28663,430720757,1
Genesis-Mining.com,BtcMarkets.net,861441514,2
354,9244996,601693047,1
BitBargain.co.uk,898,217429970,1
72497115,999Dice.com,6000,1
24951,73649688,50509300,1
60722,1747,155979720,2
396,238909,352619883,1
2425431,1747,55078969,5
Bitstamp.net,Poloniex.com,30900427395,4
Poloniex.com,Kraken.com,149357863202,13
58809,0,309291402,1
50715,52699,31800000,1
486014,SatoshiDice.com,348538001,22
53479,41096,999990000,1
396,5509,144260760,1
71685902,70715906,165782511,1
71816350,BTC-e.com,2825502239,8
641,Xapo.com,1618538,1
Poloniex.com,Matbea.com,23589685215,4
70377599,73441091,179326847,1
Xapo.com,891,3007699203,2
74226198,60,512366651,1
71816350,1149,312255465,1
Genesis-Mining.com,891,1124060683,3
Xapo.com,MaiCoin.com,6386460347,3
820091,60,138930891,1
51291,51132,716303595,1
72315116,497,3828068,1
999Dice.com,ePay.info_CoinJoinMess,19417174,3
70796631,860,76079581,1
50509,51975,57440000,1
1838853,1747,57222000,2
Genesis-Mining.com,72183472,430720757,1
70167327,71345664,652426,1
Genesis-Mining.com,BTCJam.com,2069552991,5
1138,0,4623890,2
160675,51014,19890000,1
17296627,227,32537982,1
ePay.info_CoinJoinMess,74226233,12832730,1
74173464,51868,230133570,2
61,1309,12223712,2
74304268,48378,10213969456,1
71554939,29478,145879878,2
BTCJam.com,Luno.com,21950000,1
71816350,152,2925575012,10
52106,OKCoin.com,68560000,1
ePay.info_CoinJoinMess,5370574,16707817,1
MeXBT.com,437,3934498,1
51406,73544517,372140000,1
71816350,298,3809564567,20
CoinGaming.io,1769,26010772,2
69461471,368,9551784,1
0,195,125325418,66
35267947,ePay.info_CoinJoinMess,22208311,1
842,73988154,38896974,1
Poloniex.com,131,14213808260,2
2895,BTC-e.com,86610198,1
354,57,116712260036,147
292,0,2816893,1
1227,566,1497633,1
71762750,200,36756802,1
ePay.info_CoinJoinMess,SatoshiMines.com,137783432,4
Xapo.com,Betcoin.tm,12962019456,7
483243,5632,7771727539,4
71816350,170,2136438966,8
69984509,71788261,118648272,1
1654888,CoinTrader.net_LocalBitcoins.com,287880486,1
1654888,1539,721603158,3
52699,54114,484420000,1
131,0,17708111391,2
33291,73545461,575407269,7
74252166,HaoBTC.com,63212006476,2
51857,69932,999990000,1
YoBit.net,NitrogenSports.eu,5078750,1
37,BitPay.com,18583598,1
6252,Xapo.com,330620487,24
0,37,2302518,2
71450805,72837735,4117301502,3
1477737,BtcTrade.com,11950000,1
NitrogenSports.eu,50421438,32643452,2
ePay.info_CoinJoinMess,73884745,11564484,1
69330624,0,699989555,1
354,Cex.io,5522974451,7
52437,51781,50170000,1
SlushPool.com,351391,2509653441,1
Cryptonator.com,1386,1184180,1
Hashnest.com,BTC-e.com,60135171,1
70037420,11706884,63375731,2
1436,2218,299937475,1
72970186,CloudBet.com,3958715,1
70586820,16621,6361724,1
38347376,368,37408169,1
71816350,Xapo.com,39162949861,148
Xapo.com,271437,7511009440,5
354,69981079,673640075,1
Bitstamp.net,40097114,103553360460,13
51502,52408,99990000,1
SlushPool.com,CoinTrader.net_LocalBitcoins.com,13633179713,5
FortuneJack.com,129629,1484651,1
1918,FortuneJack.com,137660000,3
50880,73544517,135880000,1
51097,52484,9974954,1
1391,170,18650124,1
69778,52468,99990000,1
71554939,1477737,148377238,1
71738316,1309,100595,1
1654888,523,376114010,1
HolyTransaction.com,469,10060493,1
MoonBit.co.in,52842109,454163902,1
1567,0,934600,2
69853001,BitPay.com,846313,2
Exchanging.ir,566,303672000,3
50491,41213,154040490,1
64740,0,544533850,7
70029,50475,121890000,1
51014,50725,198849088,2
71816350,1833,157649529,1
51097,52698,300410000,1
73702180,368,11248915,1
51375,70029,56013200,1
72733578,0,3793605844,3
CoinJar.com,Xapo.com,10977642,8
ePay.info_CoinJoinMess,47313,14149942,1
50604,51291,8880000,1
73485,41221,99990000,1
74304268,700,4554878290,1
CoinPayments.net,4,15743918786,107
51326,51809,61514000,1
50509,41447,239826798,1
7277,11031,381810,1
51292,51903,445541300,1
1228047,1116,942818759,1
BTCJam.com,CoinJar.com,1771227399,2
1228047,220,21413590,1
354,34168008,2172072318,2
126,NitrogenSports.eu,36807580,1
295687,Huobi.com,5950385036,5
1654888,1294,338812061,2
4013,71528753,4501144,1
50566,50810,676804283,1
60,Bitstamp.net,43624251019,6
2461,70953245,340536669,4
842,ePay.info_CoinJoinMess,19016435,2
BTCJam.com,38660,17250000,1
ePay.info_CoinJoinMess,72732806,93233104628,1
1506795,Luno.com,2723176,1
3651,CoinMotion.com,107737875,1
70560563,70087203,1103630614,1
PocketDice.io,871,2650000,1
143516,Cubits.com,11940808,2
41035,51502,137340000,1
65947189,368,1044334,1
Genesis-Mining.com,37003,777390720,2
51819,52078,1165784954,1
259537,CoinTrader.net_LocalBitcoins.com,54707366,1
NitrogenSports.eu,126,11009988,1
70743567,401,17776540,1
72315256,73675542,36529224,1
50236,51903,99990000,1
2218,361,4980566,1
51326,50032,78104580,1
Poloniex.com,ePay.info_CoinJoinMess,16143582042,7
1070,BitPay.com,26523602,1
73258083,71397190,9089151,1
51806,51562,399990000,1
72052118,BitPay.com,22221608,1
15287886,NitrogenSports.eu,2159926,1
72023831,0,219825684,19
160675,51351,88520000,1
54597475,CoinGaming.io,642838743,1
41213,51153,100990000,1
50888,52484,1096735046,1
ePay.info_CoinJoinMess,19858133,1017032,1
28243748,FaucetBOX.com,899728522,2
1502006,1747,15521151,6
5325883,74147398,141038118,1
122,10172,5579990000,1
74304268,3594434,13088323965,1
122,821,3502013572,2
454,28486,54664528598,1
50465,51365,398820000,1
BTCJam.com,1166886,1440209,1
NitrogenSports.eu,Betcoin.tm,1110560,1
Xapo.com,421,17682425171,8
Poloniex.com,Bleutrade.com,35661065787,10
50700,50251,82460000,1
MoonBit.co.in,71109524,464209011,1
OkLink.com,3980,10980872999,24
FortuneJack.com,HolyTransaction.com,1394203,1
PocketDice.io,47313,1516321,1
69383023,72655543,41345627,1
5162,HaoBTC.com,1516845223,1
50762,51291,259272000,1
51262,52684,105722480,1
Poloniex.com,170,4993021939,7
71161875,401,2643820,2
70770466,220,34559000,2
73388349,Poloniex.com,1344278,1
71816350,2803,709395170,2
1654888,70089418,133093309,1
Poloniex.com,1290437,1014988641,1
41447,51293,88809563,1
51387,8194,101060000,1
10440706,Cex.io,190126660,1
20349697,883,253188996,1
69670217,70924455,4899888,1
52484,51975,100060000,1
52409,50420,1359990000,1
71710149,860,1545233549,1
71816350,16621,816982161,3
23653,2811,99439144,1
Kano.is,HitBtc.com,10019039012,4
70560046,21266,14115121,1
220,Poloniex.com,9781978,2
ePay.info_CoinJoinMess,Bitstamp.net,1213177920436,28
74304268,1575,1011095846,1
72707471,50965,1659747759,2
855,Bitstamp.net,22194480,3
FortuneJack.com,0,177716996,20
74304268,33847,1644060229,1
131,122,743470957,4
ePay.info_CoinJoinMess,5330317,93233104628,1
764348,61,121514745,1
ePay.info_CoinJoinMess,1598,466331685949,11
0,2329,30000,1
Kano.is,315,40076156048,16
3179,Xapo.com,2060813,1
4013,74226171,1133500,1
735,MaiCoin.com,1448013,1
0,BitcoinFog,181613966,4
697,238,2581470353,1
1166886,LuckyB.it,6613775,5
ePay.info_CoinJoinMess,118992,33415634,2
485934,FaucetBOX.com,135320000,1
2289399,1747,3960568103,11
ePay.info_CoinJoinMess,71371661,16707817,1
1506795,Cryptopay.me,872876,1
72130580,1747,32989560,1
0,69801336,77250,1
38563630,61,315055200,1
ePay.info_CoinJoinMess,FaucetBOX.com,13641344,1
69252057,220,83113869,3
71162532,4,36221867,1
51868,74173464,351597932,2
41447,Luno.com,62080000,1
1215,BitVC.com,20079925950,3
BitcoinWeBank.com,Hashnest.com,7590445,1
1391,HolyTransaction.com,18650124,1
354,Bitstamp.net,8271733961,10
72943763,3423,14807300,1
1142085,BitPay.com,2765817,1
2218,331,12709656,3
354,69769,476087905,1
BitAces.me,578,1993110,1
0,Exmo.com,113450,1
PocketDice.io,FaucetBOX.com,4796992,2
16621,CoinPayments.net,489726,1
129,Huobi.com,6228050,1
227,101,6622771,1
ePay.info_CoinJoinMess,1226,186466209256,2
70219698,72969995,32884284,1
51293,51674,186008954,1
1654888,38031735,400342891,1
CoinPayments.net,1294,23148955,2
563,1215,60042992758,4
51386,50475,9990000,1
CoinPayments.net,809,36860391775,31
CoinPayments.net,69827813,16011860,1
74301842,469,16186930,1
35183,454,102240331,1
69435335,70377072,18147991,1
122,131,24269168,2
69565223,LuckyB.it,22507743,2
ePay.info_CoinJoinMess,73545461,728263135,1
74304268,LocalBitcoins.com,393314552892,7
69278199,Poloniex.com,2104051985,5
YoBit.net,60,2432716,1
73230373,BitPay.com,67250000,1
0,SafeDice.com,100000,1
SlushPool.com,269,51866982544,14
354,Cryptonator.com,958296084,1
7779201,811,132923782,1
101,16962,3674811,1
ePay.info_CoinJoinMess,999Dice.com,3603424817,27
47678,BitPay.com,1602333,1
11432272,855,1758200,1
0,860,75140798,6
73231433,41672,141477658,1
72419711,BTC-e.com,100355483,1
483243,BTC-e.com,5352898641,2
71554939,999Dice.com,295300186,4
Huobi.com,6573,37558381,1
50382,51350,88170000,1
50370,50411,760870000,1
BitPay.com,126,13694955,1
60,33847,40669537,1
34135599,BitPay.com,287129889,2
71816350,20052979,340177347,1
1391,Bitcoin.de,178140328,3
131,10172,50749034,2
33291,774,182245139,3
22013,454,2999989216,1
4134475,1747,3496972,1
50433,51293,70341190,1
906,Poloniex.com,10458396720,3
69251969,513,1353927,2
62,BTC-e.com,990000,1
ePay.info_CoinJoinMess,70822184,19524328,1
52184976,Xapo.com,44296826,7
1391,0,1572700953,64
Xapo.com,BTCJam.com,4167533376,2
Genesis-Mining.com,131,2678842123,7
86773,BitPay.com,11231000,1
33291,72498659,161810000,1
26703738,4013,9101979,1
70586820,72812926,18664813,1
33074938,BitPay.com,7189545,1
BitVC.com,Huobi.com,2243729556,6
2696,73597791,205973797,1
73648582,ePay.info_CoinJoinMess,9708642,2
437,CoinTrader.net_LocalBitcoins.com,101256248,1
74278196,70037420,231631554,1
51819,52469,1999980000,2
MoonBit.co.in,9442173,401942257,1
60,43569,2218093949,1
51386,51752,47393002,1
50776,BtcTrade.com,401890000,1
6484665,Luno.com,1653354000,2
PocketDice.io,73545461,205850000,2
ePay.info_CoinJoinMess,7184,35991057,2
51418,71241420,950570000,1
ePay.info_CoinJoinMess,49985443,35906102,2
1228047,32354,911904636,1
10168,CoinTrader.net_LocalBitcoins.com,41680000,1
855,152,40179772,5
Genesis-Mining.com,883,1470730646,4
1227,4013,9001689,1
315,0,410539938,3
51647,71241420,185161528,1
FortuneJack.com,4,34350844,17
Xapo.com,544,2140507260,1
Kano.is,289,10019039012,4
71816350,424,131215915,1
14096,368,17450000,1
BlockTrades.us,4,7314945,1
Xapo.com,70455427,608806351,1
398,LocalBitcoins.com,48501325,1
219,371,464348635,1
Kano.is,CoinJar.com,10019039012,4
842,2566,170908539,1
398,1589747,17364184,1
WatchMyBit.com,Bitstamp.net,1490114,1
855,CoinSpot.com.au,42915675,1
94271,269,1200000,1
7013749,73544514,11613021,1
292,999Dice.com,3428964,2
72915926,1017,225131560,2
CoinMotion.com,1769,4869390,1
Xapo.com,883,20141277213,11
SlushPool.com,CoinMotion.com,5975682793,1
FortuneJack.com,Poloniex.com,20203043,3
73545497,Xapo.com,7989549,1
72209627,69487327,57091673,2
315,Poloniex.com,706859267,2
Genesis-Mining.com,HolyTransaction.com,5956506591,15
Genesis-Mining.com,FYBSG.com,346669963,1
CoinPayments.net,Xapo.com,50891408573,67
60,Bittrex.com,3884611148,3
533334,1747,166642000,1
Hashnest.com,BTCJam.com,4002812,1
50527,51843,9990000,1
61,3594434,508200002,1
454,76526,23230512732,2
CoinPayments.net,3233537,5507825,1
354,1598,1203386094,2
2755004,523,9655594,1
