Source,Target,value,nb_transactions
72865519,1022532,25651396,1
FaucetBOX.com,101517,7662223,1
ePay.info_CoinJoinMess,69853727,78864417868,1
11222093,4,313175707,30
Purse.io,19299854,12390275,1
41853224,CoinApult.com,31750663,1
Xapo.com,30818,2056908165,2
1695003,1316,716989050,3
57,Rollin.io,561085,1
Poloniex.com,20293,201990682,1
354,Exmo.com,4010522853,4
28243748,Cryptonator.com,788792900,1
Bitstamp.net,898,130476145509,13
9469,BitPay.com,31224766,1
354,GoCelery.com,917988237,1
20896282,71319760,1532209471,1
Genesis-Mining.com,3548379,442713240,1
FaucetBOX.com,CoinKite.com,552096162,11
SlushPool.com,144847,20321093850,5
FaucetBOX.com,35,586493363,11
CoinGaming.io,NucleusMarket,33457050,1
Genesis-Mining.com,70796619,151540610,1
14187714,289,26890000,1
906,CoinTrader.net_LocalBitcoins.com,10814318455,22
2172648,GermanPlazaMarket,120791536,4
74042229,71502435,101157009,1
1654888,2739057,478639424,1
69278079,69801325,58712779,2
Peerbet.org,1469,7594736,1
FortuneJack.com,0,2001020,1
354,525,632085629,1
BitoEX.com,290,1885903290,3
Cryptsy.com,AlphaBayMarket,2156740,1
ePay.info_CoinJoinMess,4050,157728835736,2
Cryptonator.com,HolyTransaction.com,5206999,1
536,HaoBTC.com,9148909,2
73202183,GermanPlazaMarket,128295102,2
15549,Poloniex.com,124189657,3
354,Bleutrade.com,917988237,1
999Dice.com,3057173,542731,1
69121606,368,18270328,1
354,OKCoin.com,1264171258,2
CleverCoin.com,72444651,9160456,1
Exchanging.ir,Cex.io,1485860000,1
BitcoinWallet.com,368,13524999,1
Bit-x.com,4,2080000,1
33291,72052093,160547730,1
354,CoinTrader.net_LocalBitcoins.com,5120760586,5
1436,0,4198674879,21
HaoBTC.com,OkLink.com,829981678,5
5542742,BTC-e.com,1297149989,10
FaucetBOX.com,BX.in.th,110444246,8
FaucetBOX.com,1294,1207491914,18
74199565,71345854,126220,1
69510767,7,2368312,2
1218,BTC-e.com,209885052,1
73646940,70744055,2044570,1
4338203,71711918,26036262,1
7675245,71057719,687840000,1
386,4,17059448,1
SatoshiMines.com,CoinPayments.net,4010370,1
1654888,70037354,114697370,1
1654888,69827696,119414043,1
Xapo.com,Crypto-Games.net,2116649212,2
73805853,38577586,208313111,1
72470925,497,39990000,1
12583,AlphaBayMarket,313259911,1
Cryptsy.com,Hashnest.com,79133624,5
72679314,368,70026745,1
69566026,0,1628452,1
Hashnest.com,3368,149990000,1
71005890,21325448,22915491,1
5162,OKCoin.com,9701979,1
3594434,61,162478342,2
69276832,BitPay.com,56456531,2
PrimeDice.com,376382,8804660,3
70114969,Exmo.com,230809,1
1228047,52561,292115622,1
Xapo.com,Bittrex.com,16227264244,13
1898858,CoinPayments.net,5880345,1
FaucetBOX.com,307899,11292957,1
FaucetBOX.com,72156746,36051236,1
4908,Cryptsy.com,49807901,2
73728626,368,12329405,1
59589,ChBtc.com,7947328900,1
354,31951990,3052370637,2
60997896,69356979,37865954,1
73388652,Bitcoin.de,92260000,1
FaucetBOX.com,69512699,328375299,1
Poloniex.com,Cryptsy.com,58197493,2
8194,51095,254300599,1
MoonBit.co.in,74304299,12118343,1
Crypto-Games.net,Xapo.com,2267920,1
ePay.info_CoinJoinMess,72627169,593970669,3
71371661,1144,517977,1
71554939,BitcoinVietnam.com.vn,278640312,1
73441091,51944,170230000,1
999Dice.com,1598,3349373,13
BX.in.th,70639132,595827535,1
71790377,NitrogenSports.eu,611690946,1
CoinPayments.net,2428,55257578,1
Genesis-Mining.com,Cryptsy.com,97034283611,103
Poloniex.com,Cryptopay.me,54930593,1
3130525,1694865,3482171,1
72865528,368,59636297,1
72183368,PrimeDice.com,1465373,1
