Source,Target,value,nb_transactions
354,146276,405782808,2
70063356,1144,4069644,1
354,1144,3819671977,19
Bitcoin.de,1098,21134434,1
954,4355,2200391535,1
74121213,ePay.info_CoinJoinMess,323087000,2
ePay.info_CoinJoinMess,55834,81218078562,4
7398,CoinTrader.net_LocalBitcoins.com,107190000,1
2707795,16971,4407274,1
57,3578,232708,1
ePay.info_CoinJoinMess,1144,537327403915,8
69409296,PocketDice.io,18970000,1
MoonBit.co.in,Coin.mx,382579321,1
70455422,57878368,1493440,1
Bitstamp.net,70193751,3061345781,3
11983443,71814798,7540075,1
58763,14416956,999990000,1
20761,0,46457010,2
71554939,855,27177542,1
ePay.info_CoinJoinMess,1004,17067565,1
238,ePay.info_CoinJoinMess,99980000,1
0,999Dice.com,5357043,4
BTCJam.com,Poloniex.com,19710000,1
69460536,73727776,17168640,1
1841887,860,18821810,1
189,269,7712178,1
1070,2329,6867234,2
32354,SatoshiMines.com,367568574,3
Genesis-Mining.com,70403596,543700900,1
69252057,0,53192000,1
MoonBit.co.in,BTCCPool,649329905,5
4208,1309,3341746,1
69199627,Bitcoin.de,83561297,1
Genesis-Mining.com,70377594,625932193,1
2990531,74329748,311909689,1
2990531,72367834,122419542,1
73072773,7,3839730,2
69199627,70403852,83561297,1
71189285,70796625,6564722,1
ePay.info_CoinJoinMess,871,1626840486,1
MoonBit.co.in,175,990780840,6
17427381,70717806,1157458,1
MoonBit.co.in,2961236,132643598,1
354,424,18559770760,14
GHash.io,525,7515823763,1
ePay.info_CoinJoinMess,17651984,76492768792,1
Genesis-Mining.com,56717,3482301381,1
MoonBit.co.in,9205229,941275844,2
53230497,74200220,2155273,1
ePay.info_CoinJoinMess,735,1661385786,1
Paxful.com,21513315,119423572,1
5542742,72236394,42111959,1
497,SpectroCoin.com,218617788,21
Genesis-Mining.com,2735169,3482301381,1
MoonBit.co.in,2725807,93858306,1
5162,787953,7394437,1
72472426,368,14192811,1
Cryptsy.com,BTC-e.com,82363888,6
6521368,LuckyB.it,42152844,11
70349605,655,103496916,1
833,702763,221056436,1
69827719,71921544,115390630,1
ePay.info_CoinJoinMess,Matbea.com,8521111152,5
70508421,Kraken.com,299950000,1
CoinGaming.io,PrimeDice.com,1031480,1
101517,Hashnest.com,11821,1
Paxful.com,BTC-e.com,11083728,1
71110919,PrimeDice.com,32913308,2
28243748,CoinTrader.net_LocalBitcoins.com,3466542200,1
ePay.info_CoinJoinMess,192858,76492768792,1
354,829211,113348102,1
MoonBit.co.in,70455592,262138690,1
MaiCoin.com,4395,735897000,1
69565845,71999710,58451154,1
SatoshiDice.com,ePay.info_CoinJoinMess,699980000,2
8204715,61,595114000,8
MoonBit.co.in,71947473,298620000,1
72524814,7,36680000,9
1654888,70481759,500337776,1
70482207,Xapo.com,84990000,1
0,3578,3838663,1
69486955,72392507,14855614,1
57,CloudBet.com,13251538,2
396,BTCCPool,81357355165,17
16962,255623,223487225,1
Xapo.com,468,2496075370,2
HaoBTC.com,Poloniex.com,13843279,1
4908,0,611582997,14
3368,Cex.io,13393977,1
0,BitcoinVideoCasino.com,1661707,2
1228047,368,1223289924,1
269,Cryptsy.com,2642818,1
HolyTransaction.com,3319,1754067,2
33291,Luno.com,42904584,1
65097,ePay.info_CoinJoinMess,88422634,1
Huobi.com,40523176,82457344,1
4144433,AlphaBayMarket,37519952,1
Xapo.com,3957,2736872571,1
354,4,545932767,3
1654888,289,636826862,1
Genesis-Mining.com,50864296,3482301381,1
Xapo.com,47313,2728278702,1
Hashnest.com,SwCPoker.eu,57802725,1
35270697,BitcoinWallet.com,12717252,1
954,HaoBTC.com,12999990000,1
73282729,1004,5641500,1
1567,ePay.info_CoinJoinMess,2244213,7
61,411,8407900,1
HolyTransaction.com,1144,2000335,1
70141210,2624,476157384,3
1654888,Hashnest.com,2565102136,4
BitoEX.com,MaiCoin.com,18141501915,9
FaucetBOX.com,1576,33339863,4
5542742,72916777,113144434,2
CoinKite.com,CoinTrader.net_LocalBitcoins.com,133263322,3
999Dice.com,348,31005655,1
73544705,2652,6004494,1
73126428,43446200,11725361,1
71554939,CoinKite.com,2428012021,3
3170007,73597842,149739918,1
25914,1144,763999,1
5542742,28663,97195611,2
70140886,PocketDice.io,892255,1
19381,BitPay.com,10620973,1
1654888,70875269,654040015,1
3078295,BTC-e.com,12018665,1
Exchanging.ir,12576,2537663777,9
289,Xapo.com,26363011633,3
43432,269,2109002,1
71370777,NucleusMarket,38981450,1
50421438,NitrogenSports.eu,27164100,1
255398,73152305,73169837,1
YoBit.net,Poloniex.com,11080920,1
536,0,11615903,4
888,0,413054612,3
69458755,7,189589989,21
1654888,4,774116925,1
Cryptsy.com,57,34720953,2
69667311,ePay.info_CoinJoinMess,13799980000,1
CoinCafe.com,2652,6121544,1
SlushPool.com,20803,5792797055,1
CoinPayments.net,73571623,11348159,3
483243,BTC-e.com,3172793835,4
FaucetBOX.com,70717806,98997086,1
28243748,269,3324485100,1
NucleusMarket,5363170,27200000,1
74226191,BitPay.com,41321972,1
326403,73884827,97905584,1
28018,Poloniex.com,109999980000,1
6355,Bitcoin.de,1872997950,1
1529846,32354,2763524,4
4327041,1210796,52797470000,4
Huobi.com,72367940,370852030,1
1328107,72183506,67960292,1
PrimeDice.com,2496802,2364508,1
Hashnest.com,CloudBet.com,2159990000,1
396,424,266387883,1
73048147,73336077,55821754,1
Purse.io,ePay.info_CoinJoinMess,16990000,1
0,MoonBit.co.in,251522,1
1228047,Igot.com,308569617,1
AlphaBayMarket,73728584,63084982,1
999Dice.com,2331,116393,1
3368,348,16224446,2
CleverCoin.com,73649727,317946578,1
Cryptsy.com,FortuneJack.com,2144264,1
FaucetBOX.com,72025989,10715269,1
CoinGaming.io,CloudBet.com,13403000,1
2331,Xapo.com,3148259,2
292,ePay.info_CoinJoinMess,1100029,1
52407,73231433,10073900,1
354,FYBSG.com,175578351,2
73153029,FortuneJack.com,668814,1
FaucetBOX.com,21691072,7792311,1
Crypto-Games.net,0,37666097,1
51807,52710,399990000,1
73831356,NitrogenSports.eu,200890000,1
72025056,73544705,206522484,1
SlushPool.com,71424476,2523992122,1
74014592,860,259570000,1
73310633,BitPay.com,531485301,1
0,Cryptsy.com,21248125,9
454,58497,134879237594,6
LuckyB.it,32062862,1380000,1
Bitstamp.net,2093,25012097977,1
7860468,BitPay.com,24059000,1
354,5784856,829486738,1
BitPay.com,16694645,30684340,1
73284596,70011036,49939044,1
354,63073,3786155599,3
MoonBit.co.in,Exmo.com,11996603992,26
1396,ePay.info_CoinJoinMess,1602174,1
70822405,513,430757,1
396,Luno.com,14924337788,3
72287059,BTCCPool,8495469,1
999Dice.com,1539,207388824,4
56796266,CoinTrader.net_LocalBitcoins.com,666517050,1
71554939,0,15232570364,27
FaucetBOX.com,0,39861513121,3725
MoonBit.co.in,229097,644097760,2
0,HaoBTC.com,267282,1
71554939,MercadoBitcoin.com.br,1230588370,2
1436,ePay.info_CoinJoinMess,199979889,1
GHash.io,Huobi.com,7515823763,1
Paxful.com,70848906,63283092,1
0,Luno.com,276884,2
Poloniex.com,Bitcoin.de,107210012,1
175,354,269990000,1
101,53061831,27260442,11
1506795,536,2598277,1
354,69769,3035170020,5
Genesis-Mining.com,122,12423683470,7
1854533,BTC-e.com,31948504,1
FaucetBOX.com,71921521,98997086,1
0,CoinTrader.net_LocalBitcoins.com,17534123,6
10168,655,399980000,2
AlphaBayMarket,CloudBet.com,20917008,3
72970180,AlphaBayMarket,46708456,1
1436,70796452,199979889,1
Genesis-Mining.com,69723233,625932193,1
ePay.info_CoinJoinMess,11678,75832156,2
2201602,Kraken.com,445499816,1
8660,BTC-e.com,550416306,1
70063369,0,797297261,1
Genesis-Mining.com,Exmo.com,8842399341,5
69121566,Bitstamp.net,74891109,1
21503424,CoinGaming.io,115776000,6
Genesis-Mining.com,56264,3482301381,1
SlushPool.com,OKCoin.com,10751717202,3
6022,290,601191842,2
Genesis-Mining.com,796.com,543700900,1
72839146,26703738,10268693,1
71319702,Cryptonator.com,2189124,1
MoonBit.co.in,137744,843393031,1
Xapo.com,Bitcoin.de,1519111188,1
70744000,AlphaBayMarket,3845236,1
ePay.info_CoinJoinMess,2078,152985537584,2
ePay.info_CoinJoinMess,27789501,76492768792,1
2461,Huobi.com,1343807,1
69226092,CoinTrader.net_LocalBitcoins.com,983047374,1
MoonBit.co.in,809,2387026330,5
MoonBit.co.in,49545042,140906194,1
575336,PrimeDice.com,630515121,2
BX.in.th,CoinPayments.net,26632763,1
AlphaBayMarket,Paymium.com,6831193,1
1951017,Bitcoin.de,2377666,1
ePay.info_CoinJoinMess,71973590,76492768792,1
ePay.info_CoinJoinMess,73545497,18440986500,1
Cryptonator.com,Hashnest.com,2359018,2
65795187,4483461,4524461,1
Genesis-Mining.com,51615546,625932193,1
FortuneJack.com,YoBit.net,6015500,1
BitMinter.com,0,25107325390,10
906,Luno.com,99990000,1
39297,Kraken.com,1399854681,3
54799587,655,44179928,1
ePay.info_CoinJoinMess,Bittrex.com,237195320924,9
MoonBit.co.in,72497478,637878092,1
ePay.info_CoinJoinMess,175,5556192386,4
605,6022,16037173,1
0,6748,700803,1
31976516,860,93548916,1
72104556,4907947,80736381,1
Genesis-Mining.com,7983,4108233574,2
2990531,292,434329231,2
72367927,72236392,798381362,2
Bitstamp.net,71241267,3099989190,1
ePay.info_CoinJoinMess,74068442,76492768792,1
HaoBTC.com,269,3929064,1
73989661,20042,7224558740,140
74042190,CoinPayments.net,1783158,1
70377464,73413151,165873911,1
898,1805,99980000,1
5184258,523,1141346903,1
BitVC.com,290,33934153232,4
Genesis-Mining.com,72969555,3482301381,1
21503424,860,66990000,1
Genesis-Mining.com,BtcMarkets.net,3745746715,2
MoonBit.co.in,199545,5970814694,12
69827719,72549510,67191830,1
FortuneJack.com,Hashnest.com,8531742,3
GHash.io,ChBtc.com,7515823763,1
MoonBit.co.in,SatoshiMines.com,522072015,2
61843996,1054,352665600,2
9780945,BitPay.com,52929196,1
57,BTC-e.com,29267902,2
Xapo.com,MoonBit.co.in,2044244901,2
73046041,0,239735430,4
25162187,354,7584948,1
22820874,CloudBet.com,50490000,1
1137649,4,321474651,1
ePay.info_CoinJoinMess,21441,76492768792,1
396,162,2174856551,1
13286399,BitPay.com,257150714,3
35,0,1046767,1
Genesis-Mining.com,269,543700900,1
69278079,72706288,69524158,2
1335,368,439960000,2
21126915,72446427,2591854197,2
MoonBit.co.in,612543,998620000,1
ePay.info_CoinJoinMess,525,5430986584232,71
Bitstamp.net,4273,4120367474,1
72759751,19431,22304735,1
SatoshiBet.com,NitrogenSports.eu,17630019,1
73178886,536,364154,1
Exmo.com,11332,1501000003,1
ePay.info_CoinJoinMess,BitVC.com,229478306376,3
15444840,860,9166921,1
8014986,101,13283464,2
Huobi.com,472,1368803511,2
72943916,73989640,45444817,1
69984656,72917040,46645244,2
71476356,2705,2697615,1
31311,821,20001847973,1
73571133,CoinTrader.net_LocalBitcoins.com,23500000,1
Genesis-Mining.com,BTCC.com,3482301381,1
2961236,0,35228769,5
Genesis-Mining.com,9205229,1169633093,2
5542742,70089418,145920965,2
33291,1443066,42904584,1
Genesis-Mining.com,70218944,625932193,1
69697250,Kraken.com,1035550000,1
ePay.info_CoinJoinMess,37,5997541263,3
354,1298156,438038713,2
FaucetBOX.com,1309,518389730,8
1951017,MaiCoin.com,2377666,1
ePay.info_CoinJoinMess,2799,781924571,8
454,30954,153173221037,5
Bitbond.com,BitPay.com,32348201,1
70691648,70586820,22512179,1
ePay.info_CoinJoinMess,73675752,254027078,1
2390784,AlphaBayMarket,84288851,2
1218,61,3491550023,55
295687,BTCCPool,194260472,1
24621623,Bitcoin.de,21929685,3
0,BTCC.com,3828154,1
SlushPool.com,3578,5457542472,2
4388117,1747,1638490,1
2184069,BTC-e.com,58636978,1
3980,BtcTrade.com,9999980000,2
269,Poloniex.com,2371244,1
GHash.io,Cex.io,75158237630,10
Bitcoin.de,BitPay.com,325522279,41
Cryptsy.com,421,42484740,4
Bitbond.com,Loanbase.com,63193152,2
70534041,71502988,232026968,2
898,73910337,99980000,1
23421989,LuckyB.it,25456628,11
49541989,71947463,81005383,1
1007717,4,22514929,1
22583343,BTC-e.com,414104114,1
7298549,4264230,7280000,1
73021461,860,17133833,2
Rollin.io,28555047,8550000,1
Bitcoin.de,NitrogenSports.eu,97192027,1
3368,FaucetBOX.com,13113970,1
818721,1576,375451827,1
72104556,Rollin.io,12353681,1
107,74068270,2116572,1
FaucetBOX.com,27939,98997086,1
ePay.info_CoinJoinMess,Coinmate.io,1847656832,1
FaucetBOX.com,3751,29569691,1
PrimeDice.com,BitcoinVideoCasino.com,33210041,1
Genesis-Mining.com,25162187,625932193,1
Xapo.com,342,3658617231,1
AlphaBayMarket,Xapo.com,111551267,5
FaucetBOX.com,70377652,13118033,1
ePay.info_CoinJoinMess,58335538,76492768792,1
PrimeDice.com,641,5466212,3
70715906,72655543,38684713,1
71554939,HolyTransaction.com,1299804849,3
456,DoctorDMarket,16312890,1
BitoEX.com,2184,242641637,1
